"","stock","sigR","startbio.1.","startbio.2.","interbio.1.","interbio.2.","finalbio.1.","finalbio.2.","min.yr.","max.yr.","res","max.ct.","ct.1.","ct.nyr.","length.r.","exp.mean.log.r...","sd.log.r..","min.r.","quantile.r..0.05.","quantile.r..0.25.","median.r.","quantile.r..0.75.","quantile.r..0.95.","max.r.","exp.mean.log.k...","sd.log.k..","min.k.","quantile.k..0.05.","quantile.k..0.25.","median.k.","quantile.k..0.75.","quantile.k..0.95.","max.k.","exp.mean.log.msy...","sd.log.msy..","min.msy.","quantile.msy..0.05.","quantile.msy..0.25.","median.msy.","quantile.msy..0.75.","quantile.msy..0.95.","max.msy."
"5%1074","17438",0,0.036297,0.447663,0.02660175,0.32808825,0.02032275,0.25064725,1968,1987,0.4,0.9,0.9,0.155,72,0.124243021710354,0.384162877999241,0.0601258887218899,0.0681615382135445,0.0923809826079151,0.125846549816529,0.163450875128723,0.215600467719801,0.362574858691849,13.9445214402374,0.157175153668024,9.96346875142393,10.4400217097224,12.6452377800686,14.3452090854931,15.6111638702894,17.4026753708551,17.7671110970203,0.433127370009977,0.381115395936075,0.236112398292082,0.272663173217224,0.329662520638237,0.411560853169429,0.544131931026942,0.920855541718066,1.36962259922432
"5%1075","17459",0,0.0545985,0.6733815,0.022209,0.273911,0.027609,0.340511,1977,1987,0.562152533,18.832,7.526,5.888,79,0.215155149057612,0.552137157067355,0.0862447423137718,0.0997110839057496,0.144600199494022,0.202311225895771,0.318407487215619,0.526293476909888,1.00194601121465,117.00393972262,0.457674930091065,30.6482901770579,61.3289748204214,81.6712706172355,114.009746268579,171.243852773378,226.806963784708,243.630576243552,6.29350002283705,0.538862137206082,2.18092837240821,3.08389356128044,4.0305714042949,6.10028205553349,8.66675341406377,16.3866501679522,22.5317809659514
"5%1076","17461",0,0.15,1,0.15,1,0.146025,1,1980,1987,0.188406553,2.161,1.243,0.989,151,0.120419802901354,0.804080626071565,0.0289686141552994,0.0331810976312486,0.0637138710170517,0.126607807799217,0.246118635308923,0.377393567826213,0.411443495891539,13.7756778628588,0.230129894686343,7.49119175451629,9.40581926144619,11.532907848225,14.1631886078315,16.620440404791,18.8043087992926,19.5222925266259,0.414716103269502,0.778644254913988,0.0862968171043496,0.120288998351227,0.215596905173585,0.466148062460062,0.784418943595063,1.1882192779916,1.84129468976019
"5%1077","17464",0,0.15,1,0.0720255,0.8883145,0.0688275,0.8488725,1969,1987,0.442508535,30.615,20,2.191,76,0.221653217550903,0.510743424593741,0.0734014083297154,0.0951775064448798,0.157319054815356,0.235388920295918,0.327154662075757,0.430847105449927,0.511121722624118,130.783233633172,0.130423604746287,94.8082213242076,101.486513761834,119.739227620541,136.104617709112,145.900297437487,151.115931431815,151.949931654397,7.247131134126,0.434779204395418,2.76761461899928,3.46226720475879,5.35342464965646,7.94888327317345,10.1022251650663,13.004133097683,16.9566054497809
"5%1078","17508",0,0.15,1,0.0176955,0.2182445,0.018192,0.224368,1971,1987,0.188406553,20.798,17.181,0.398,143,0.0691896935082257,0.584299422617463,0.0287369508219098,0.0305825800142824,0.0415880127767357,0.0673784036783641,0.114191893685104,0.171810947083848,0.290808288597391,193.317823788742,0.513794897858235,70.5002833364555,87.3262662446329,120.332868262883,190.758326952603,299.893320601895,425.600404202457,473.646867700887,3.34390024440505,0.742501375050227,0.833775666532176,1.08471951343805,1.86224733373268,3.4838472811557,5.67095326712275,10.6696399419963,20.2602930760112
"5%1079","17577",0,0.013467,0.166093,0.02559675,0.31569325,0.01203375,0.14841625,1980,1990,0.340403868,7.418,1.03,0.323,46,0.153034829846014,0.510886037460623,0.0607567681628223,0.0717330108600628,0.10416544084907,0.152833516381154,0.245629483381016,0.341523248143309,0.430709341234656,153.182779035484,0.245178842243276,89.2360399505208,102.025589129182,133.259383074457,160.71250709332,182.984958121988,216.657581849481,221.911070324247,5.86057513125874,0.418234141121785,2.84583263636747,3.27467112205321,4.46718192557746,5.0727390363831,7.55962860016278,12.834069878524,13.9605659476
"5%1080","17582",0,0.05890875,0.72654125,0.01570275,0.19366725,0.01461975,0.18031025,1977,1990,0.340403868,2.937,2.937,0.024,43,0.166778878898157,0.563483203328303,0.0513996971995682,0.0825694960619324,0.105946282725697,0.156906865356613,0.249338926322046,0.39418648445882,0.558574406493407,19.1060792191537,0.313420550123202,7.72796886111547,10.6889465282751,16.0186807693516,21.1138262051614,24.3355886707677,26.6409551446142,28.2077239481855,0.796622618077455,0.415540135657137,0.314751498080377,0.365790668423443,0.613544950846746,0.820751674763615,1.01541519634639,1.59885573633502,1.77215730566307
"5%1081","17583",0,0.015111,0.186369,0.01286025,0.15860975,0.01202025,0.14824975,1975,1991,0.340403868,32.923,10.198,1.101,44,0.109468331056921,0.420382088035344,0.0520677707488949,0.0603357896617528,0.0821479606540699,0.104618918286243,0.130346308412159,0.230075913905059,0.361644557073514,568.781517627879,0.273290520052998,207.781277740539,411.102467674926,498.006474740485,589.742229761119,679.319634255943,809.675563274219,832.257072049782,15.5658908676867,0.323127746238963,8.97014265235821,10.1135261541867,11.9089733822246,14.5665884528006,19.4842221741511,24.4798296696459,42.0881930107988
"5%1082","17593",0,0.15,1,0.09096,1,0.0907725,1,1954,1987,0.5,77.8,52.6,16.63,116,0.449215534117139,0.650538178562517,0.10622829263384,0.148339880385331,0.267960606004697,0.518328080050874,0.810116975669021,0.998973954307706,1.09072989524842,440.032772376028,0.280627929736636,217.848900140326,257.126715660837,359.218308830499,464.743027722181,564.165688437096,623.040684105652,630.873423001655,49.4173892179857,0.578518957190098,15.6187241933563,20.0250991967968,31.4087980931612,50.8531874922705,78.1226092212378,128.051787964707,145.173948421291
"5%1083","17597",0,0.14919,1,0.1449975,1,0.1460175,1,1954,1987,0.5,7.6,4,4.922,105,0.418379868307366,0.63839935419553,0.0844225680342644,0.134094872337522,0.271002941214088,0.484636726262544,0.664414090030887,0.944842573191649,1.00115928908412,48.9217042368394,0.378908759686923,20.9922663439138,25.5236739826843,36.3893062511839,52.1485717558302,64.5424584136206,86.8099665995888,93.842391813434,5.1169640439952,0.521995804702326,1.60724472636936,2.23047303142403,3.50825914562417,5.1731505531254,7.2934611740035,12.5435206256357,15.0325437108011
"5%1084","17641",0,0.06505275,0.80231725,0.05142825,0.63428175,0.042096,0.519184,1983,1990,0.188406553,16.869,5.029,0.143,114,0.148109992425635,0.737415848380782,0.0286688882110717,0.0349173712521743,0.083273005439547,0.183896342271839,0.278660490734112,0.376895360688103,0.397258442861548,100.127695194385,0.125109588207855,71.7904936833522,77.5405862479855,93.1432875787287,102.402079128903,110.141306873085,117.256433369676,118.905798907015,3.70747804420916,0.69617676798576,0.787416120088765,0.958845037356373,2.10897361273106,4.23881011728998,6.90523466317586,9.06928072845964,11.3965013924742
"5%1085","17665",0,0.07102425,0.87596575,0.0753675,0.9295325,0.10893,1,1981,1987,0.562152533,0.143,0.07,0.114,151,0.404940090336932,0.726527098443754,0.0847144143148103,0.106510999888811,0.225273917402421,0.464954217135179,0.731495956348958,1.09444235946517,1.17868443864658,0.564383444100385,0.264613571260253,0.286935283439618,0.348735622948854,0.478238559915537,0.581416910542745,0.681885012925892,0.826791725351997,0.84343284847523,0.0571353707096696,0.659913736120202,0.0137137788062571,0.0183219505545794,0.0356860806406497,0.0595274849703823,0.0970522662155164,0.153464260405674,0.197578172633682
"5%1086","17683",0,0.01569675,0.19359325,0.038943,0.480297,0.01236675,0.15252325,1982,1989,0.340403868,1.149,0.046,0.029,102,0.141095216524732,0.635636184553985,0.0520952704496539,0.0558350232599476,0.0797818548660367,0.139703371678523,0.229566810517886,0.385643002962304,0.510187913748559,23.9297125945135,0.417487190087644,7.89227854942397,10.6643762917538,18.3595407753581,23.2511512242073,33.4916714652395,44.3681879749114,47.4379032074923,0.844091994974372,0.608781514631589,0.257387151466124,0.303933094674914,0.562795823996221,0.789145490853261,1.24941012546051,2.21738309471652,2.60612245835249
"5%1087","17706",0,0.040641,0.501239,0.061062,0.753098,0.03084,0.38036,1972,1979,0.188406553,10.797,3.772,0.032,151,0.128327772553595,0.72162833207094,0.0292788612212072,0.037625139015779,0.0720417112281936,0.149960042648327,0.231189677129139,0.354176857515598,0.394177274787547,56.1367732256113,0.251176749236392,31.2742789637269,37.8394561449157,46.3856459400486,56.0239500029427,70.1652803231679,80.903325445199,85.5521933567459,1.80097676659725,0.678020975990682,0.439164832087766,0.592091847272322,1.0443490940047,1.83006994327035,3.02360855115104,5.28457448652587,6.77010570441253
"5%1088","17711",0,0.02444025,0.30142975,0.01877925,0.23161075,0.009153,0.112887,1971,1977,0.442508535,3.707,3.707,0.01,103,0.151127546386702,0.565166498695434,0.0682909270516927,0.0712038347875168,0.0924244347678403,0.14032283410537,0.234342810677621,0.436874395756339,0.538924800051199,63.2901762158932,0.398167733386693,27.0690467730907,34.6868593349926,45.397141133435,65.1792866771807,89.3334881618539,114.486822249553,123.843533683564,2.39122226047248,0.621440945510038,0.757811963747775,0.871344412047078,1.60213887755757,2.28933954016248,3.49048169318955,8.49953104866427,10.0792763857328
"5%1089","17737",0,0.15,1,0.1220025,1,0.1181925,1,1954,1987,0.5,1.926,1.9,0.65,159,0.322563890948658,0.727571527387126,0.0802202446103592,0.0973558115036238,0.185094865003651,0.350020465912442,0.635443794770647,0.911388732666266,1.02834847047823,31.8145679852139,0.708912394988537,5.51663486482572,8.60092913897054,20.3230974907005,32.3517022836445,58.8037515024883,83.8351901828076,93.9866010039298,2.5655577095403,0.840941664488454,0.470740026487877,0.805395700915262,1.33237771668308,2.27568991941915,4.62006632104301,12.6651145941552,20.8316240801247
"5%1090","17742",0,0.05276175,0.65072825,0.03863325,0.47647675,0.0317775,0.3919225,1968,1987,0.4,1.5,1.5,0.774,67,0.153661619717876,0.52822391839285,0.0604534803670219,0.0667211403824646,0.109813025391437,0.143627052174356,0.233520571237544,0.353106734575373,0.517057750864494,22.9586787917963,0.370740763989287,9.93404867762981,11.3022719813817,18.9048035757006,23.9717286711827,32.076608257755,36.9883676463341,40.484219537211,0.881966942432466,0.432814350018968,0.373244971518749,0.466926124469982,0.66913900447507,0.841207913661326,1.0821251034094,2.18671324202562,3.25033423979848
"5%1091","17744",0,0.03463425,0.42715575,0.03855525,0.47551475,0.022503,0.277537,1954,1987,0.4,10.3,0.8,1.492,54,0.111946364065975,0.308568648841191,0.0630226577358469,0.0670244623038213,0.0906721634335723,0.111283850300146,0.14179856308532,0.178822264198292,0.205798006080684,143.041075361095,0.262152326649963,80.6583937059208,92.9368488628157,114.153462511542,149.888195040416,177.960248322057,200.860492098736,204.543041423918,4.00323207469043,0.223657732299063,2.59373057461839,3.00511013659347,3.46355860617601,3.8385954721452,4.30826416675485,5.56996490834997,9.10457368041331
"5%1092","17789",0,0.15,1,0.104685,1,0.0975075,1,1966,1987,0.188406553,241.5,241.5,0.282,132,0.114133672349154,0.788022589504143,0.0283215045137348,0.03194203608987,0.0593281731990124,0.128694719390311,0.223137587428266,0.338120025331593,0.3926828445766,822.925474616124,0.155295242842071,564.637498473658,611.080505276794,751.364962480068,838.085692553482,943.575921110839,1013.12020963355,1031.58206559368,23.4808766219021,0.725716501395545,5.67050013635524,7.00767520649799,12.2418539287791,27.514932378477,44.3836868901082,60.0643964115652,87.2204982191072
"5%1093","17790",0,0.1134675,1,0.15,1,0.1142775,1,1961,1987,0.188406553,9.9,0.6,0.627,149,0.136541839305021,0.705320386664887,0.0294478603061168,0.0432035426548658,0.0800409768250513,0.138420809441546,0.264017677203515,0.374061122883429,0.406299337174793,94.121818449529,0.26479117010906,51.811933511024,60.6328995248618,79.4102548243921,93.4225023128518,116.362562590465,144.134556879916,151.202972499699,3.21289155245799,0.671749442253797,0.688483130279292,1.03797542822494,1.9514279929096,3.16092123453551,5.42581304419853,9.05986707578291,13.1755132177627
"5%1094","17819",0,0.009225,0.113775,0.004937775,0.060899225,0.0049578,0.0611462,1967,1974,0.340403868,2.251,0.896,0.388,40,0.136364056705863,0.573191014891074,0.0542769625499451,0.057107109642007,0.0903885178925022,0.122588254041453,0.222238885375305,0.354517957580957,0.362129554660824,39.6673135724572,0.200360447343081,24.875427513337,27.3698361585222,33.8615975548798,43.3228882023729,46.3075393165071,48.5741388464333,49.3622695274943,1.35229894934095,0.426125044532586,0.64466675481037,0.699040365382996,1.00383289711707,1.32983110747876,1.78184101968828,2.33345634219481,3.96619672737099
"5%1095","17854",0,0.031623,0.390017,0.0188985,0.2330815,0.043389,0.535131,1975,1987,0.188406553,76.593,20.523,66.575,66,0.183080778384392,0.445924041091593,0.0633134956102,0.0771560671108659,0.133821037452537,0.187863199494934,0.270407928082493,0.325333881195995,0.395675073198459,1207.92336377169,0.165448706949276,825.825519486033,877.770020739267,1033.61920478003,1284.71893181176,1379.92730981052,1453.93255576866,1475.13086641073,55.2868874170036,0.386455930405834,23.3489229087416,26.3976313447884,40.9459344446358,58.3884689492539,71.8694307060487,96.9272146282518,124.642517510434
"5%1096","17855",0,0.013299,0.164021,0.0448665,0.5533535,0.019464,0.240056,1970,1987,0.188406553,19.191,0.4,5.262,51,0.0958082595160994,0.601640178314028,0.0299455133051257,0.0338857047104961,0.0683648922029477,0.102580643138416,0.139466584249272,0.26674212002049,0.318952600710774,452.350793805875,0.429829509099639,110.145596617582,226.87672242536,372.950360846926,490.638884234956,644.43582264472,733.989993810587,775.447369120265,10.8347355613167,0.380644627239162,4.71182025939974,5.92624942433324,8.84517924379449,11.2311562939155,14.4503230535544,19.0885041709753,24.0779989312242
"5%1097","17867",0,0.15,1,0.132825,1,0.12588,1,1972,1987,0.188406553,1.303,0.596,0.006,135,0.144762082857856,0.758468837085109,0.029021372846466,0.0319107991806169,0.0825267472018519,0.170512908051994,0.280123153740508,0.379784670014992,0.40230038189072,5.17345268710633,0.134942514579704,3.78540062134168,3.96506485256307,4.73563223947384,5.30085510717186,5.76659916076069,6.20432470521168,6.25656489964133,0.187229946638021,0.713766404333828,0.0392734501914167,0.0483781323428939,0.116828018595513,0.209506700390451,0.33090645769766,0.491041819238386,0.592144893469676
"5%1098","17868",0,0.12159,1,0.14988,1,0.1245975,1,1975,1987,0.188406553,1.986,0.12,0.096,152,0.130178222862131,0.703312678004882,0.0304499537880398,0.0355470029390978,0.0733566127078654,0.141669546747433,0.23546727490883,0.343321350020623,0.382491960512813,12.4750258026169,0.142973477051889,8.89787910158593,9.38154310404804,11.5883337136928,12.6465985947982,13.7121126873313,15.2837451176033,15.6361370885574,0.405994172285973,0.662380861391063,0.10043743224707,0.119336572958659,0.246255945941839,0.462465254454017,0.66667369960677,1.04482725603717,1.39157190449609
"5%1099","17870",0,0.013749,0.169571,0.00561105,0.06920295,0.0027942,0.0344618,1974,1981,0.340403868,18.615,18.615,0.001,47,0.102202582077986,0.427487342472931,0.0537047468059586,0.0571230198239089,0.0728922681488092,0.101479624882413,0.133479402596396,0.223614328047922,0.236899933164981,390.018394044224,0.207023441420531,241.670955594788,263.022985702523,343.088881416809,396.456066582309,472.1496819864,498.655531130728,505.172375907683,9.9652217323073,0.385455076605606,4.92775802707537,5.15686302335112,7.69451275052986,10.3013058795068,13.7057856727181,17.4063242176225,19.6205469280286
"5%1100","17873",0,0.0544725,0.6718275,0.047196,0.582084,0.027288,0.336552,1986,2009,0.340403868,5.906,1.972,3.598,88,0.133681847783434,0.489758985552008,0.0528524167768287,0.0647919675033241,0.0903699417155142,0.134501949196258,0.197097621257938,0.288674408546438,0.354082276364401,93.8310866936729,0.33286865250711,49.0045722271243,51.910436812549,71.6804163538328,94.6895807699569,119.264512202325,162.529959144005,172.1662331371,3.13587826218445,0.388794209322832,1.4457513210354,1.69339498981576,2.41451058374639,3.11886556971943,4.04077526488788,5.97303190108473,11.4715960434477
"5%1101","17879",0,0.04593825,0.56657175,0.08394,1,0.15,1,1985,2009,0.562152533,0.258,0.021,0.258,122,0.517614965963883,0.609211540885635,0.116203980604614,0.199540157712382,0.319412739740267,0.530720502346875,0.919573443518874,1.15981873774273,1.23587151570895,0.935793652847682,0.336057409608427,0.388147873811653,0.539792785968747,0.705350402001267,0.99049509751541,1.23931247735549,1.43164131218341,1.47888769295175,0.121095199941993,0.572971431527723,0.0405326227168028,0.0507321069453337,0.0792299318320724,0.115884011609016,0.184809241235179,0.29907160565213,0.418312762079966
"5%1102","17922",0,0.1247175,1,0.0493635,0.6088165,0.04084125,0.50370875,1954,2009,0.188406553,9.2,6.8,0.024,99,0.0578178727595668,0.353339323649987,0.0300751988789916,0.031480497534889,0.0447932324573711,0.0614478228441741,0.0730733707829818,0.101998857297754,0.126427792523111,195.490491015148,0.223371088770693,117.102758383317,133.655197515254,169.251015683217,198.950494726946,235.637590490436,270.68454174392,286.235599381706,2.82571108380476,0.362581687742628,1.31083372829137,1.59858737277264,2.20777706689161,2.84888867999055,3.67525687388627,5.04913758143546,7.37584647344414
"5%1103","17925",0,0.0780975,0.9632025,0.03988575,0.49192425,0.0278325,0.3432675,1978,2009,0.5,0.118,0.019,0.001,77,0.127010723658287,0.313367350218944,0.0771046396422811,0.0816520473070325,0.0986250182487332,0.120374094616343,0.160718985088001,0.223350509310699,0.250661055699059,1.00781943420095,0.193695355700763,0.639771220853019,0.748263179123525,0.880727064253133,1.01581562678063,1.17135399455855,1.3621721199512,1.38310945682971,0.0320009689136873,0.271292363686288,0.0200676440985848,0.0228095820094603,0.0265504230299756,0.0305107792459755,0.0368512660054164,0.0548894694472812,0.0863147251717231
"5%1104","17929",0,0.08049,0.99271,0.094095,1,0.0603585,0.7444215,2004,2009,0.188406553,1.669,0.196,0.082,143,0.121483810814096,0.763522137612795,0.0288580554522807,0.0332981737093412,0.0635571448552707,0.123264519071848,0.23426871240509,0.356102427823826,0.408413158674533,2.45551210245299,0.0926034057717573,2.0176127999093,2.09145623074395,2.27318060373679,2.51301201655124,2.65374904538599,2.80670188104951,2.83959733046042,0.0745762419265306,0.747525587090121,0.0164306153884546,0.0206057894300866,0.0402966356624221,0.07490334644175,0.145593083295991,0.216935373818951,0.272022975166149
"5%1105","17961",0,0.128265,1,0.05537475,0.68295525,0.03511575,0.43309425,2004,2009,0.231339889,1.834,1.834,0.015,95,0.158063798139801,0.800012195590363,0.0353859848170871,0.0410496331827465,0.0904929530754309,0.170119622112808,0.299067199990142,0.454558903629659,0.499633698997167,3.55290982964985,0.062797187973312,3.00765507903199,3.16337868850068,3.40867965379504,3.58950054724405,3.73339130950933,3.86159847515558,3.90842564593865,0.140396605530672,0.766249551659203,0.0324288832938634,0.0371478052760111,0.0846101842263506,0.152748418891372,0.248200458876772,0.375025688165554,0.455444059653854
"5%1106","17975",0,0.08151,1,0.03849525,0.47477475,0.03006975,0.37086025,1954,2009,0.188406553,2.1,2.1,0.315,56,0.0895792057418174,0.474308385518285,0.0292305310107117,0.0403046457115116,0.0670167585095853,0.0901605691652817,0.128682334731504,0.199265481806308,0.233097204823699,31.478780850579,0.310713056982305,13.804607150669,17.617606546612,25.4151625004364,34.7859136685088,40.8803829077561,44.2317934239105,45.2299991294616,0.7049610465789,0.303673949123378,0.32717891504091,0.395035549997537,0.60061083511303,0.737608362143566,0.854115356471798,1.1602231252637,1.39633165172943
"5%1107","17990",0,0.06692175,0.82536825,0.0815925,1,0.057102,0.704258,1982,2009,0.340403868,0.79,0.149,0.698,82,0.223513747328429,0.626721785948202,0.05292083879131,0.0630380530772841,0.159293047058441,0.261660160966233,0.334555719735558,0.546633046833829,0.651897829836318,7.85127450114646,0.329302006949275,4.0824346665648,4.60759774677819,6.2071513974491,7.94995727886995,10.827677867595,11.9280401697626,12.3257731544171,0.438716946263846,0.418999909248989,0.14852104126512,0.18461547707486,0.36575770838134,0.457202860381485,0.562329378650462,0.77916479141862,0.877910526146916
"5%1108","17992",0,0.15,1,0.0968025,1,0.09657,1,2000,2009,0.188406553,1.728,1.437,1.359,137,0.120397211860509,0.785640757082846,0.030015048456762,0.032676151998313,0.0681719139411171,0.128352952851579,0.23236496438575,0.369773139340309,0.390899570048844,18.0499467958628,0.223850222376737,10.2114816208932,11.7483463940632,15.544956761535,18.5991108723909,21.8109535374267,24.5097909316586,25.4775940886742,0.543290817113101,0.719279840802016,0.125422782464257,0.171287394786255,0.298836330449046,0.590237563842929,0.935497700392137,1.64902122948524,1.95569935852571
"5%1109","17993",0,0.03686025,0.45460975,0.06989625,0.86205375,0.04127025,0.50899975,1992,2009,0.188406553,0.03,0.0015,0.005,109,0.128773174740378,0.658314262431517,0.0298794196208151,0.0336418487251669,0.0865078941785691,0.151014814094011,0.211416650925759,0.290969393837513,0.333635039781286,0.152677571992705,0.251441473204035,0.085224184608617,0.0983411528399551,0.127772413156102,0.161757485403171,0.187390833152761,0.21347770911958,0.220286277769604,0.0049151939142883,0.545014429801659,0.00144724332445009,0.00171522093156519,0.00342510282784316,0.00542563718053511,0.00725854829384826,0.0104737034810801,0.0114337518859169
"5%1110","18017",0,0.0703305,0.8674095,0.069126,0.852554,0.0341055,0.4206345,1993,2009,0.231339889,0.11,0.062,0.024,103,0.135594668759499,0.744587669931204,0.0357282398866195,0.0387890736560847,0.0712046105375653,0.162719525270763,0.244738704257716,0.385206509177582,0.484504202736482,1.43128187131625,0.388659305146775,0.557837301488119,0.685444290797648,1.16715759617272,1.54572020125312,1.94508161279109,2.34002636224274,2.39651713880936,0.0485185478106507,0.622447603313199,0.0129845955774296,0.0180078984251289,0.0298754546592676,0.0523608275895736,0.07651026399799,0.122709969131035,0.254341720165253
"5%1111","18018",0,0.0273315,0.3370885,0.03181125,0.39233875,0.03084,0.38036,1991,2009,0.188406553,0.036,0.001,0.011,83,0.122741169027343,0.654216140879626,0.0292889123343436,0.046223982529692,0.0711467524018423,0.141995130808308,0.196831752763814,0.31160822190272,0.363546762585254,0.525416594981756,0.386272560670058,0.183028644510938,0.251473169036197,0.412770598210151,0.608587032848679,0.709775236839869,0.815744191417044,0.842303535322591,0.0161225617736066,0.486884107769307,0.00548345783422575,0.0072203270628939,0.0118407976825647,0.0167172428897965,0.0221278970123614,0.0331792627962237,0.0461736506509288
"5%1112","18020",0,0.078945,0.973655,0.05784075,0.71336925,0.03951375,0.48733625,1954,2009,0.442508535,4.535,1.5,1.121,70,0.134685674839171,0.267835242839196,0.0675961420238402,0.0843351990135285,0.11326649963215,0.137607413583235,0.16107602389088,0.207133436074865,0.240697474544867,63.9764297182489,0.170172896160974,44.6261576266985,48.1783077160609,57.3201512007108,63.8749753010607,72.0139708516877,81.8819374359273,82.9527212964933,2.15417715260079,0.180032799740993,1.36238782101013,1.54336155297625,1.95116019318118,2.1805058852459,2.43998927523588,2.8845641744965,2.95320678736417
"5%1113","18027",0,0.0896775,1,0.0856575,1,0.05406075,0.66674925,2002,2009,0.188406553,0.163,0.106,0.02,170,0.115064785796643,0.740610585106266,0.0285607853159753,0.0343225800874819,0.0629075936530248,0.109722356635171,0.219743104802444,0.33627612001095,0.38946166637349,0.873761831459471,0.129403674510298,0.656213576210768,0.702695613977177,0.795378288120226,0.868041736779359,0.991651651255572,1.05771539217851,1.07878173529189,0.0251348044935417,0.73131974954806,0.00573041112678986,0.00786580653150422,0.0135777482354525,0.0250663238198239,0.0476451696479583,0.0765356202227928,0.094860931408847
"5%1114","18060",0,0.07212975,0.88960025,0.03851925,0.47507075,0.031065,0.383135,1954,2009,0.442508535,3.7,3.7,0.8,98,0.103608233043978,0.23957907387605,0.0679198606859713,0.0708549247528806,0.086216079143813,0.103210318677132,0.124201913805319,0.153280902593139,0.171895905803712,59.5733479511519,0.164941022740769,40.4435619969429,44.8064999305033,54.7916262054852,60.4879574264217,68.4935827600046,73.5636508214889,76.1279318688623,1.54307232943324,0.175897431932883,1.10863481833895,1.19499779512741,1.36648219469325,1.50563345494746,1.71422194833992,2.11744149366835,2.50046784145826
"5%1115","18068",0,0.1196475,1,0.1212675,1,0.0901875,1,1955,2009,0.188406553,31.451,4.7,15.072,136,0.139265261282687,0.695045487410325,0.0284009957208346,0.0341832165764021,0.0949057567812245,0.151267749658001,0.245705658135408,0.37402355565717,0.414836226427374,467.318446175261,0.282861533838006,243.08697076897,283.813606220431,372.732589130505,488.341400648006,590.490892033572,676.652447912972,692.308799674577,16.2703063772042,0.633653788235065,3.85227473439738,5.30557829486165,11.032849697934,15.9677051450631,23.8699828735651,45.2910054693431,69.4560321932009
"5%1116","18091",0,0.09033,1,0.06676725,0.82346275,0.038634,0.476486,1954,2009,0.442508535,7.1,6.3,2.256,55,0.12357937508334,0.378589875415098,0.0682326359824626,0.0717524610098126,0.095919554876135,0.114390295413877,0.151107797063159,0.261016597643749,0.285989929623342,156.74321157529,0.33258119919409,74.2415951986591,85.0942387965439,125.805262207842,161.199943906085,198.124276841606,251.195738973065,269.83358898511,4.84255703375753,0.160442436577627,3.30628166043823,3.81373779140408,4.32966428389035,4.8416915941614,5.25985405606762,6.57730878077896,7.10178972653484
"5%1117","18100",0,0.04544175,0.56044825,0.08067,0.99493,0.05126625,0.63228375,1994,2009,0.340403868,0.476,0.172,0.391,78,0.272153921880104,0.627881474388702,0.0514543267674065,0.0732782095944601,0.189711762878817,0.316596731215631,0.422033970098735,0.603326838069004,0.715923900437827,3.86442383437069,0.392263010385786,1.51645118089948,2.1735746151507,2.88882689703261,3.98809054456405,5.34005789032971,6.64230037258272,6.73567611580813,0.262929525582733,0.437224314941307,0.0856011849910287,0.117014245840382,0.213774990272322,0.263956365885208,0.355038853858854,0.482233187642726,0.641435025040041
"5%1118","18160",0,0.07096425,0.87522575,0.076275,0.940725,0.04541475,0.56011525,1954,2009,0.442508535,0.495,0.2,0.206,121,0.109617957218532,0.238360477725241,0.0691765087566338,0.0722883418398956,0.0915352217632522,0.110482804689953,0.129208652821128,0.158954416776916,0.172075289559913,9.87090938509126,0.144914481505098,7.37695911937414,7.73721605184499,8.61326224170322,10.0654015297615,11.2355039083409,11.8980869337468,12.3545861029675,0.270507230670735,0.216011802887006,0.186967470233741,0.200406109298274,0.223919752560369,0.269272447365754,0.322290273200258,0.406288242213755,0.414071985869649
"5%1119","18227",0,0.15,1,0.0977775,1,0.094725,1,1954,2009,0.442508535,0.688,0.5,0.333,96,0.411971504729132,0.58757353767648,0.0852918522676674,0.149348287732126,0.269507375299367,0.44302503107043,0.723677512802952,0.845418083164404,0.957505317415916,7.29612212452174,0.431662721992096,2.51584685522546,3.24653101207629,5.15547322009492,7.93362195743245,10.317882550157,12.6884727384643,13.5986020359676,0.751448602581683,0.544195783224373,0.284654179691175,0.358571690665284,0.492139126753995,0.683275006861801,1.00168343692852,2.05694288956882,2.39452682761378
"5%1120","18230",0,0.0558795,0.6891805,0.0490035,0.6043765,0.1100175,1,1999,2009,0.231339889,0.343,0.111,0.343,97,0.204295991225141,0.73232214464439,0.0350108507054452,0.0440799078234616,0.128209386234515,0.254177509417213,0.362304272224854,0.46611471488679,0.498770052049256,2.6607162510758,0.219195473829245,1.44246624142769,1.8926918354555,2.21894410402603,2.86684705636446,3.18553462096989,3.43180407028515,3.53329786497471,0.135893415970593,0.635075549652909,0.0296962631485264,0.0357177771632553,0.0937261982160039,0.161001631327061,0.204289441160841,0.310016765429742,0.408944252624026
"5%1121","18232",0,0.1003125,1,0.04257975,0.52515025,0.02619375,0.32305625,1999,2005,0.231339889,0.139,0.139,0.009,143,0.176514336571694,0.725280275896333,0.034733419571089,0.0460600121070068,0.0971766661098183,0.200107459649781,0.3242567612003,0.468292260259007,0.504513627406849,0.468492999411781,0.0877714571800721,0.386239344941054,0.402033036952425,0.436081054024957,0.47195600988397,0.503367449943475,0.530857247264615,0.536256689490883,0.0206739327449133,0.681084317719661,0.00435700017089362,0.00569640785418659,0.0121720299924689,0.0234142868373862,0.0358361880253028,0.0503651914646699,0.061777086667316
