"","IdOrig","BvBmsy","FvFmsy","MSY","Catch"
"2321","13712-FAO-37-31",0.40438159689573,0.756379339167509,343.287712486106,105
"2322","14229-FAO-47-34",1.06512996582175,1.00644086943196,343.286679079892,368
"2323","6469-FAO-61-34",1.07048062324091,2.37920583073664,342.770483949117,873
"2324","13091-FAO-34-33",1.50398121326592,1.12832745201749,341.782976493391,580
"2325","8752-FAO-34-33",0.917030822638713,1.49853291361986,341.28926131432,469
"2326","6283-FAO-37-33",0.481296735122592,2.513086301974,340.625296310597,412
"2327","15373-FAO-37-34",1.11936586417166,0.849779556356268,340.617277000241,324
"2328","17011-FAO-67-45",0.42234169914104,3.38009093092553,340.4426188451,486
"2329","3960-FAO-27-34",1.75673074930071,0.35833035476733,339.957769153783,214
"2330","13742-FAO-21-38",0.488384183896562,1.09093886255732,339.716445131903,181
"2331","14472-FAO-31-45",0.430243990270922,3.43912061477194,337.915244100507,500
"2332","4382-FAO-34-31",0.460158031181729,0.678119067044905,336.49323469268,105
"2333","NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN",0.45,0.665,336.1606027,101
"2334","9369-FAO-27-23",1.90890151375814,0.335221716830814,335.987245692573,215
"2335","Lumped-Cero-FaoRegion31",0.672052115282757,0.447525201432186,335.815644602426,101
"2336","Lumped-Black skipjack-FaoRegion87",1.0971495836554,2.53237353090816,333.646156286781,927
"2337","15293-FAO-37-34",1.11936586417166,0.849779556356268,333.258261756408,317
"2338","2356-FAO-34-38",0.991365243710109,1.75507975369624,332.772951393527,579
"2339","5865-FAO-51-33",0.674846130949454,2.07640646721048,331.845412088285,465
"2340","12806-FAO-51-45",0.706096578270616,6.40965606204881,331.43046484771,1500
"2341","Lumped-Opah-FaoRegion77",0.956346474742619,2.77027213775147,331.025841270573,877
"2342","833-FAO-27-31",0.885787894018382,1.08419072228171,330.083514795168,317
"2343","4863-FAO-34-31",0.472077379933916,0.901185417216616,329.079394057736,140
"2344","8883-FAO-31-33",0.530250426549106,1.3656065258732,328.677781572084,238
"2345","14007-FAO-21-45",0.351186094247971,0.294882409029845,328.316523310781,34
"2346","4937-FAO-37-33",1.1064431457454,1.32714688705575,326.883607274655,480
"2347","647-FAO-81-33",0.718974698158552,1.49249265571157,326.168663804778,350
"2348","16708-FAO-31-24",1.09648140173471,0.478642341386558,325.824491713358,171
"2349","12526-FAO-47-43",0.432125067113734,2.37481057252537,325.467803584397,334
"2350","3738-FAO-27-23",0.583922895799904,1.84814385700488,325.24890189089,351
"2351","8837-FAO-31-33",0.518182881718847,1.38795966154336,323.963449651791,233
"2352","Lumped-Jack and horse mackerels nei-FaoRegion47",0.153565187044482,2.31599282401638,323.346271797897,115
"2353","Lumped-Barracudas nei-FaoRegion37",0.394164524346266,9.10486944118966,322.669044100293,1158
"2354","Lumped-Indian mackerels nei-FaoRegion51",1.39037943494904,0.993350862460439,321.474819695885,444
"2355","13422-FAO-47-38",1.67586068075157,0.247661456891153,320.446332886195,133
"2356","Lumped-Bigeye scad-FaoRegion41",0.981614113470946,2.20364448871758,320.369312320203,693
"2357","7845-FAO-27-31",0.712954538507362,2.76691656630131,319.868488145919,631
"2358","9215-FAO-51-45",0.955240098869042,6.60091843983446,319.722806259914,2016
"2359","8855-FAO-31-57",1.59263241204734,0.50965035011996,319.089039904805,259
"2360","7998-FAO-34-33",0.549786534220283,2.73867498824895,318.79143401421,480
"2361","1042-FAO-34-33",0.550503478561479,3.42099372746018,318.594962723039,600
"2362","3700-FAO-71-33",0.550503478561479,3.42099372746018,318.594962723039,600
"2363","Lumped-Pompanos nei-FaoRegion41",0.47674342871146,5.73487493049256,318.573383754279,871
"2364","SARDI-SNAPSAUSSSG-1984-2010-BANOBI",1.44,0.782,318.1851063,167
"2365","2341-FAO-34-33",0.549786534220283,2.73867498824895,318.127285193347,479
"2366","Lumped-Butterfishes, pomfrets nei-FaoRegion21",0.52365986258477,4.15822766830925,317.796085341014,692
"2367","850-FAO-27-55",0.772775359393713,3.06050494537487,317.536450357734,751
"2368","4266-FAO-77-76",1.84195581643757,0.744234509336175,317.32204511377,435
"2369","16431-FAO-27-53",0.553037470185426,0.799570472066501,316.604243201626,140
"2370","4293-FAO-51-43",0.522988926378588,2.35665428489025,316.428969123564,390
"2371","15315-FAO-37-33",1.40888067439421,0.770572193462663,315.941426648014,343
"2372","5805-FAO-51-33",1.05690264593014,2.44220548905263,315.747863484456,815
"2373","8827-FAO-31-33",0.374665449653724,0.669114954247885,315.124891617203,79
"2374","3870-FAO-27-45",0.450840445318969,1.96501297456594,314.931361645583,279
"2375","401-FAO-41-38",0.757927486342503,0.549076337854722,314.782739124451,131
"2376","14694-FAO-61-31",0.391996295323011,2.57186179852614,314.434124127165,317
"2377","13350-FAO-51-45",0.378876099475158,1.35261120622693,314.16347001033,161
"2378","16965-FAO-31-33",0.751538263546067,2.07095122579197,313.544259775537,488
"2379","Lumped-Halfbeaks nei-FaoRegion34",0.705188690090984,3.4507804101023,312.313624123404,760
"2380","12740-FAO-51-33",0.898231977525094,3.85152828588957,312.177897742112,1080
"2381","8010-FAO-34-33",1.87085443599997,1.02860426403336,311.790538451296,600
"2382","17341-FAO-41-38",1.44606995472662,0.962181062466077,311.201576680395,433
"2383","490-FAO-81-33",0.548614800395082,1.56442447427872,311.092212818335,267
"2384","2318-FAO-34-33",0.68054619150325,1.41777533505002,310.925420336199,300
"2385","13764-FAO-27-53",0.645270327147835,0.279261040648069,310.767776496911,56
"2386","Lumped-Southwest Atlantic butterfish-FaoRegion41",0.907076540515569,5.56497430595891,310.626826538597,1568
"2387","12827-FAO-51-33",1.38859818478957,0.973956414482163,310.551173723401,420
"2388","8503-FAO-71-33",0.800139633327673,3.02784765833865,309.984610694015,751
"2389","14157-FAO-37-34",1.02372301037548,0.517,309.863798096201,164
"2390","1855-FAO-48-34",0.944562955099906,0.814243171041734,309.45102335177,238
"2391","Lumped-Pompanos nei-FaoRegion31",0.47674342871146,5.73487493049256,309.063730507882,845
"2392","579-FAO-81-33",1.30585312204924,0.941945867143197,308.932301562563,380
"2393","9524-FAO-81-35",0.861287777556623,0.936146866939449,308.821177607718,332
"2394","10863-FAO-27-23",1.16554769169811,0.461733188835829,308.451543054079,166
"2395","3231-FAO-51-42",0.790111226162233,1.25086804531233,307.591162176357,304
"2396","6255-FAO-37-33",0.506251454084567,0.276223500447304,307.497470355711,43
"2397","5938-FAO-27-43",0.560499031700433,1.45070175413543,307.458855232095,250
"2398","10550-FAO-71-45",0.823425610665613,3.41537540150713,307.221019309702,864
"2399","Lumped-Mackerels nei-FaoRegion37",0.64976245107298,1.72636390502565,306.67013543173,344
"2400","16418-FAO-27-38",0.488384183896562,1.09093886255732,305.932489262432,163
"2401","4228-FAO-27-31",1.10263150762374,1.0979157715268,305.634448103088,370
"2402","6405-FAO-37-38",1.22248366039066,0.868880310492278,305.029604219265,324
"2403","15325-FAO-37-34",1.07172608759787,0.29704285092823,304.697455515848,97
"2404","5321-FAO-77-45",0.430243990270922,3.43912061477194,304.123719690456,450
"2405","12712-FAO-51-33",1.14363757753512,2.07027445250532,304.099815464813,720
"2406","2571-FAO-37-33",0.556078415810182,0.183676676298722,303.509048717318,31
"2407","771-FAO-51-57",1.90514639771459,0.456748853285313,303.38779620346,264
"2408","5919-FAO-27-56",1.8687763943127,0.522816891057419,302.95962964628,296
"2409","1629-FAO-67-45",0.42234169914104,3.38009093092553,301.915161979913,431
"2410","4125-FAO-27-55",0.349270604004655,3.98208927880029,301.259669291014,419
"2411","13781-FAO-27-33",0.61962347224163,2.79649148837143,301.251445924235,522
"2412","9606-FAO-81-42",0.790111226162233,1.25086804531233,300.508470942033,297
"2413","15270-FAO-37-31",0.784275208337101,1.90189125924518,298.336123077051,445
"2414","536-FAO-58-34",0.912947004324704,0.0147619922361642,296.803795833123,4
"2415","4865-FAO-34-43",0.451098337481817,3.13743445880656,296.758660247442,420
"2416","13763-FAO-37-34",0.764445122467149,0.59080932534959,296.695625271398,134
"2417","3748-FAO-27-23",0.934502116195537,0.426850255530179,295.819073396829,118
"2418","7600-FAO-81-34",0.844,0.889403601224388,295.741072999197,222
"2419","12800-FAO-51-33",1.11836882820894,2.05612920493693,295.71506999209,680
"2420","17543-FAO-31-33",0.570990876303716,3.41183884805286,295.668327543536,576
"2421","598-FAO-81-56",1.36568674071523,0.0495977322042095,295.26847661159,20
"2422","3209-FAO-51-33",0.781346111483319,9.35234172705868,293.263726387482,2143
"2423","8032-FAO-34-31",0.444002809302392,2.30429410897324,293.22272616915,300
"2424","456-FAO-81-52",0.679566209727136,0.552579121982309,292.931743832002,110
"2425","IFOP-YNOSESKACH-1979-2011-CHING",0.519,0.678,292.9162387,103
"2426","3912-FAO-27-43",0.847548960401237,2.29514950728734,292.507152381529,569
"2427","14265-FAO-37-56",1.19652565540867,0.0600330450266998,292.352564166672,21
"2428","Lumped-Atlantic silverside-FaoRegion21",0.961307549414675,1.45273752671431,292.153204918284,408
"2429","3220-FAO-37-33",0.550503478561479,3.42099372746018,291.51439089158,549
"2430","9725-FAO-77-44",0.913308180424729,0.00753114271170355,290.771455708349,2
"2431","13636-FAO-81-38",1.24048842204086,3.39796541344828,290.61927798025,1225
"2432","877-FAO-27-31",0.52184741536441,2.76229108086541,289.283109489679,417
"2433","13059-FAO-51-76",1.76327831904894,0.341878893726422,288.639717477847,174
"2434","10301-FAO-37-42",0.790111226162233,1.25086804531233,288.366714540335,285
"2435","14496-FAO-27-23",0.625515447728111,1.36076710814214,287.835424036341,245
"2436","1800-FAO-87-54",0.499646815112704,3.62581408398898,287.58687936916,521
"2437","8815-FAO-31-45",1.10914648899312,8.11445330307526,287.21847589746,2585
"2438","2886-FAO-34-33",0.537023558245931,1.45973166552549,284.47132530533,223
"2439","4960-FAO-37-33",0.556284720601415,1.76939167910164,284.470292526077,280
"2440","17689-FAO-51-33",0.781346111483319,9.35234172705868,284.23180574279,2077
"2441","17542-FAO-31-33",0.550503478561479,3.42099372746018,284.080508428043,535
"2442","4034-FAO-37-34",0.891885067631577,1.12127604236367,283.985982770754,284
"2443","17251-FAO-77-43",0.451098337481817,3.13743445880656,283.333863712439,401
"2444","9236-FAO-47-38",0.786367921746196,5.47823258428603,283.200212494842,1220
"2445","4344-FAO-34-33",1.17644058806799,1.62952982186988,282.726797651627,542
"2446","6373-FAO-37-35",1.36549532310044,1.30605490802615,282.604376962795,672
"2447","1184-FAO-41-33",0.512636787217635,2.37832507006161,282.148314664688,344
"2448","Lumped-American harvestfish-FaoRegion41",0.52365986258477,3.02070863979857,280.688645605027,444
"2449","1062-FAO-34-33",1.82103898098943,0.279969384052784,280.482812293425,143
"2450","Lumped-Forkbeards nei-FaoRegion34",0.763414645760271,2.23769542608476,279.226683113825,477
"2451","11358-FAO-27-57",1.44661896796043,0.340181162701538,278.3916151983,137
"2452","9597-FAO-81-34",1.33176969278436,1.05729425112548,277.684577079624,391
"2453","Lumped-Butterfishes, pomfrets nei-FaoRegion31",0.52365986258477,4.15822766830925,276.004981632875,601
"2454","12202-FAO-34-33",0.63760742485992,1.05207954475628,275.784456884337,185
"2455","5974-FAO-27-31",0.795578932365847,2.00694698222754,275.570993874919,440
"2456","2348-FAO-34-34",1.62526197139466,1.00580823681192,275.279551647659,450
"2457","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",0.748,1.19,275,263
"2458","12065-FAO-61-23",1.38785216377759,0.684054281879702,274.92025290978,261
"2459","15396-FAO-37-33",0.540588260551664,1.01113394183238,274.420126179339,150
"2460","15401-FAO-37-33",0.403630268462309,0.126458534259652,274.281278501011,14
"2461","Lumped-Barracudas nei-FaoRegion31",0.394164524346266,9.10486944118966,273.070520913892,980
"2462","1173-FAO-41-33",1.18307609083938,5.30204261644687,272.609018146954,1710
"2463","4321-FAO-34-33",1.28240464862749,1.4306588031347,272.526569335211,500
"2464","Lumped-Marlins,sailfishes,etc. nei-FaoRegion87",0.5485,2.84350823380832,272.494542061623,425
"2465","2301-FAO-34-33",1.23078744490477,0.806344994506303,272.0569421467,270
"2466","3308-FAO-34-31",0.391996295323011,2.57186179852614,271.782176690357,274
"2467","13373-FAO-47-57",1.51555383515602,0.391910688451952,271.061227148598,161
"2468","9941-FAO-27-55",0.705472360615756,3.53740362510996,270.883202989928,676
"2469","2362-FAO-34-33",0.700930529328701,6.16513895198678,270.055489939833,1167
"2470","3879-FAO-37-57",1.59263241204734,0.50965035011996,269.808879301746,219
"2471","6012-FAO-27-38",1.10826125316378,0.8,269.566403361257,239
"2472","14335-FAO-34-31",0.416130764626419,0.0535026419964167,269.4921986642,6
"2473","3955-FAO-27-42",1.21478248299793,0.94116836558465,269.392111542245,308
"2474","16763-FAO-67-56",1.7596241211638,0.289850860534694,266.651731170186,136
"2475","5864-FAO-51-33",0.534763633124097,4.45180035686819,266.31259885427,634
"2476","6310-FAO-37-42",0.790111226162233,1.25086804531233,266.106827803888,263
"2477","14518-FAO-27-23",0.390317178943049,1.33952533501644,265.855838295026,139
"2478","14165-FAO-27-24",0.80641556284042,0.725539170181165,264.918284253985,155
"2479","7963-FAO-37-33",0.674846130949454,2.07640646721048,264.762683623126,371
"2480","14706-FAO-61-33",0.550503478561479,3.42099372746018,264.433819060122,498
"2481","13939-FAO-37-42",0.790111226162233,1.25086804531233,264.083201736938,261
"2482","14382-FAO-57-38",0.680431351707184,1.58441549066507,263.429825500653,284
"2483","11209-FAO-27-42",0.569141138700017,2.91552292356783,263.357079878821,437
"2484","110-FAO-37-33",0.556284720601415,1.76939167910164,263.135020586621,259
"2485","16499-FAO-41-34",1.20395311212636,0.350507648914523,263.036432310744,111
"2486","Lumped-Tuna-like fishes nei-FaoRegion31",0.680500246868032,1.47013848393492,262.887063389509,263
"2487","15083-FAO-71-47",0.514775912809231,3.33424749862679,262.760748586875,451
"2488","13591-FAO-27-34",1.14378506627934,0.589840184351932,262.358106482239,177
"2489","4919-FAO-37-33",0.638864833367495,1.67666451174223,261.398370734396,280
"2490","1049-FAO-34-34",0.986739778481567,0.325713645754456,261.360947613452,84
"2491","11361-FAO-27-43",0.35496315980684,1.9644319766397,261.006372841171,182
"2492","Lumped-Atlantic pomfret-FaoRegion34",0.325028269505001,8.78206244984209,260.648529346265,744
"2493","234-FAO-47-45",0.452003291685099,2.1679990085458,260.219299620345,255
"2494","277-FAO-41-52",0.757033812589184,0.574173686690079,259.967992344899,113
"2495","7564-FAO-47-33",0.674846130949454,2.07640646721048,259.767161290614,364
"2496","Lumped-Barracudas nei-FaoRegion77",0.394164524346266,9.10486944118966,259.13835147951,930
"2497","Lumped-Wahoo-FaoRegion71",1.43292792147441,1.22163548732741,258.209638399662,452
"2498","3081-FAO-31-33",0.758752454270919,1.92777115182014,257.058671708363,376
"2499","17587-FAO-31-33",0.737489191444974,1.15615579332488,256.845579383654,219
"2500","17067-FAO-67-56",1.10680132188936,0.411606265917646,256.823177640803,117
"2501","16291-FAO-51-33",0.534763633124097,4.45180035686819,256.231364828241,610
"2502","14399-FAO-57-38",1.17322552337115,0.495661224310265,256.224008185702,149
"2503","4053-FAO-27-57",1.51555383515602,0.391910688451952,255.908736189981,152
"2504","13085-FAO-51-76",1.63543849174788,0.339316825431883,255.887301311949,142
"2505","Lumped-Blue mackerel-FaoRegion57",1.1832458532816,6.96648560196606,255.851427679981,2109
"2506","9170-FAO-37-33",0.666955840661493,1.84164344262983,255.638945223803,314
"2507","4971-FAO-37-33",0.682596831465057,1.4360710051729,255.03502440681,250
"2508","3919-FAO-37-33",0.48525344572076,0.953501158999226,255.03051863702,118
"2509","9940-FAO-27-33",1.7030274982118,0.417414376930625,254.618239583312,181
"2510","NZMFishLOBSTERWG-RROCKLOBSTERCRA1-1945-2001-JENSEN",1.5,0.676,254.5754093,258
"2511","14652-FAO-61-33",0.647784171039453,2.18040692981069,252.755334835484,357
"2512","14716-FAO-61-42",0.59883514094498,0.284210665692419,252.650874599631,43
"2513","10472-FAO-87-33",0.550503478561479,3.42099372746018,252.221012155739,475
"2514","12875-FAO-34-53",0.701938290392654,1.09266764777353,251.634561839646,193
"2515","9312-FAO-27-34",1.32823029902623,4.98389317068166,251.066582945605,1662
"2516","8760-FAO-51-33",0.781346111483319,9.35234172705868,250.977916096426,1834
"2517","16302-FAO-51-33",0.700930529328701,6.16513895198678,249.922818453316,1080
"2518","10210-FAO-51-33",0.781346111483319,9.35234172705868,249.883137836464,1826
"2519","9770-FAO-77-33",0.463986178660485,2.62471976856048,249.623574327958,304
"2520","CSIRO-NZLINGESE-1968-2007-FULTON",0.59,2.3,249.539975,736
"2521","14251-FAO-37-47",0.514775912809231,3.33424749862679,249.360533027012,428
"2522","13305-FAO-47-33",0.693232062076615,2.14634840150633,249.341776638063,371
"2523","12809-FAO-51-33",1.30007130975996,1.26685971261927,248.936258049097,410
"2524","7296-FAO-51-33",0.512636787217635,2.37832507006161,248.520172509885,303
"2525","8754-FAO-34-33",1.09680786228263,3.93422780239629,247.735159191919,1069
"2526","Lumped-Forkbeard-FaoRegion37",1.40534594619396,1.16338210025176,247.713343074093,405
"2527","502-SOFIA-48-34",0.400122232530178,5.05050009928754,247.424634286959,500
"2528","7124-FAO-71-33",0.584052376192689,3.50319914373351,246.816822480342,505
"2529","16417-FAO-27-42",0.697123878193215,0.0291009035277087,246.46404533218,5
"2530","2966-FAO-27-33",0.651372934207905,1.74086928005593,246.041481154937,279
"2531","3845-FAO-27-38",1.21361804047232,0.929273303065642,245.614659946461,277
"2532","3940-FAO-27-33",1.34156888381224,1.14235558206266,245.342937048931,376
"2533","3300-FAO-77-45",0.414605836553047,0.688562432382567,245.199344237408,70
"2534","CSIRO-WAREHOUWSE-1984-2006-FULTON",0.413,7.95,245.0628552,600
"2535","2358-FAO-34-38",0.938088649559504,3.37874129917321,244.829023107373,776
"2536","3251-FAO-51-33",0.674846130949454,2.07640646721048,244.780594293079,343
"2537","732-FAO-31-33",0.550913324506426,4.09437745209096,244.719132478203,552
"2538","9599-FAO-81-38",1.21587026493017,0.521239310471553,244.572317593427,155
"2539","Lumped-Bluefish-FaoRegion27",0.286784280803686,0.513744070446078,244.343243904114,36
"2540","7515-FAO-34-57",1.51555383515602,0.391910688451952,244.123465444389,145
"2541","12795-FAO-51-33",1.24887149513006,1.44604943206975,243.641791432858,440
"2542","1561-FAO-34-33",0.841405953286398,2.87266845029254,242.85498139343,587
"2543","4038-FAO-27-33",0.534763633124097,4.45180035686819,242.789719460202,578
"2544","3664-FAO-27-38",1.10826125316378,0.8,242.496973735022,215
"2545","12694-FAO-34-33",0.537023558245931,1.45973166552549,242.37467178481,190
"2546","17580-FAO-31-56",1.30277238237172,0.380264567571151,242.229393772154,120
"2547","11136-FAO-27-45",0.585600972903998,6.56565163131536,240.841521099638,926
"2548","3831-FAO-37-33",0.742906629549409,0.682048945354987,240.774259040896,122
"2549","12820-FAO-51-33",1.34433709209049,1.29869044428783,240.566673990987,420
"2550","8906-FAO-31-33",0.710029004719161,7.00886113392284,239.726971108098,1193
"2551","Lumped-Grenadiers nei-FaoRegion41",0.545356954766511,10.1224850569928,238.208773263785,1315
"2552","7144-FAO-61-52",0.686083290270353,1.06,237.882993922646,173
"2553","7083-FAO-51-42",0.790111226162233,1.25086804531233,237.776062866592,235
"2554","64-FAO-37-33",0.666955840661493,1.84164344262983,237.727936322773,292
"2555","8983-FAO-31-33",0.807108373302305,3.60889769890713,237.574415926924,692
"2556","10346-FAO-77-56",0.5038715927805,2.62379771472034,237.508646190729,314
"2557","15327-FAO-37-38",1.22248366039066,0.868880310492278,237.245247726095,252
"2558","16633-FAO-27-33",1.1268726327229,0.974003034099185,236.885351948787,260
"2559","3739-FAO-27-31",0.504459846784136,0.527267561846505,236.855182640318,63
"2560","15060-FAO-57-33",0.700930529328701,6.16513895198678,236.732447479391,1023
"2561","2453-FAO-77-45",0.430243990270922,3.43912061477194,236.540670870355,350
"2562","464-FAO-57-34",1.82140263431708,0.320851537366159,236.139696907105,138
"2563","13708-FAO-27-45",0.330474472997722,0.0386796325853211,234.693464465993,3
"2564","6410-FAO-37-34",1.54623512871237,0.433150498927651,234.414945680424,157
"2565","12948-FAO-34-33",0.550913324506426,4.09437745209096,234.079170196542,528
"2566","17390-FAO-41-34",1.03480053805099,0.86072846944967,233.52883951931,208
"2567","3941-FAO-37-33",0.89582322976543,1.53103902366954,233.314321580617,320
"2568","1553-FAO-34-45",0.430243990270922,3.43912061477194,233.16151842935,345
"2569","13894-FAO-34-34",1.11303598518919,0.127638758997532,232.285532460213,33
"2570","5868-FAO-51-33",1.72094899452427,0.245491534254864,231.964516772954,98
"2571","4759-FAO-27-31",0.49823069867464,2.00839295495172,231.850914029184,232
"2572","10543-FAO-71-56",0.5038715927805,2.62379771472034,231.457470491602,306
"2573","1782-FAO-87-38",1.39867916597432,0.70544201561977,231.076307313829,228
"2574","10245-FAO-51-33",0.683329787156172,2.54309020907473,230.755602605484,401
"2575","15064-FAO-57-45",0.853301806298464,4.55964166085916,230.289762346505,896
"2576","12887-FAO-34-33",1.02594214688924,2.63572849564886,230.0206579142,622
"2577","11401-FAO-27-33",1.46095636373847,0.634178295202057,229.895772264188,213
"2578","11232-FAO-27-34",1.11936586417166,0.849779556356268,229.180760450779,218
"2579","9761-FAO-31-33",0.550913324506426,4.09437745209096,228.315857293975,515
"2580","12727-FAO-51-33",1.05225629044419,1.98987286998484,224.466221693265,470
"2581","11658-FAO-27-34",1.0933354765387,1.54857587205788,224.438660434012,380
"2582","14046-FAO-37-33",0.924791337379498,1.07441840559247,224.43349393391,223
"2583","Lumped-Alexandria pompano-FaoRegion34",0.494643739978606,2.59049476433832,223.978669604051,287
"2584","12823-FAO-51-33",1.0494784770724,3.42891200128089,222.310569361399,800
"2585","NWFSC-BGROCKPCOAST-1950-2011-STACHURA",1.29,0.517,222,149
"2586","2307-FAO-34-33",0.512636787217635,2.37832507006161,221.453619068214,270
"2587","3939-FAO-37-52",0.735775011661635,1.06422225367749,220.937142507716,173
"2588","8484-FAO-57-33",0.584052376192689,3.50319914373351,220.913274774485,452
"2589","14917-FAO-51-31",0.563278935686918,2.36552299155814,219.895800861671,293
"2590","9569-FAO-81-38",1.72786676685995,0.189600767065526,219.776956411967,72
"2591","512-FAO-57-33",0.570990876303716,3.41183884805286,218.67136724574,426
"2592","Lumped-Pompanos nei-FaoRegion87",0.47674342871146,5.73487493049256,218.356268773024,597
"2593","83-FAO-37-57",1.59263241204734,0.50965035011996,218.064710668534,177
"2594","7964-FAO-37-34",1.02372301037548,0.517,217.282541347946,115
"2595","17126-FAO-31-45",1.23015017438675,1.70265166309924,217.233828993867,455
"2596","Lumped-Silversides(=Sand smelts) nei-FaoRegion41",0.422275859056983,3.09002450374541,216.88437139565,283
"2597","5860-FAO-51-33",0.570990876303716,3.41183884805286,216.618114971132,422
"2598","14044-FAO-27-52",0.759802588437924,0.194602327193856,216.421887320056,32
"2599","2495-FAO-37-57",1.84850103802387,0.422662337430279,216.308435085517,169
"2600","NIWA-PAUAPAU7-1965-2011-CORDUE",0.792,1.3,216,200
"2601","1560-FAO-34-33",0.550913324506426,4.09437745209096,215.902567965371,487
"2602","17136-FAO-31-33",0.457056871066459,0.263577334908218,215.821667327665,26
"2603","3876-FAO-37-31",0.453293490861049,1.26821854948005,215.698984918549,124
"2604","862-FAO-27-57",1.51555383515602,0.391910688451952,215.502093633668,128
"2605","4360-FAO-34-33",1.01663282134295,1.3735578169788,214.837546198265,300
"2606","9393-FAO-27-31",0.709003593850398,4.03124665997468,214.473019334972,613
"2607","2674-FAO-31-33",0.710029004719161,7.00886113392284,211.594719678816,1053
"2608","7095-FAO-51-33",0.584052376192689,3.50319914373351,211.138351111897,432
"2609","11445-FAO-27-34",1.60420928920997,0.438170876116297,210.550938051338,148
"2610","844-FAO-27-31",0.701347897456734,2.71798081949697,210.360641051698,401
"2611","Lumped-Common dolphinfish-FaoRegion34",0.78636961871747,2.81766869905485,210.314522789518,466
"2612","1139-FAO-41-34",0.877833506058355,0.200496375712361,210.224362501151,37
"2613","13842-FAO-37-56",0.865296135430308,0.00549858694227671,210.176492218159,1
"2614","3713-FAO-71-33",0.534763633124097,4.45180035686819,210.025708875607,500
"2615","2935-FAO-27-31",0.682637219429178,1.70579920267234,208.683639771569,243
"2616","13146-FAO-34-33",0.929873996423948,1.39784446110118,207.72119445248,270
"2617","SARDI-SNAPSAUSNSG-1983-2010-BANOBI",0.282,1.16,207.62962962963,154
"2618","8178-FAO-27-31",1.04823403256632,2.96182596527617,207.428332260427,644
"2619","12759-FAO-51-33",0.648302841116781,1.26797111528753,206.805286455087,170
"2620","9087-FAO-34-33",1.36307701299716,0.647905116236561,206.081774230488,182
"2621","9194-FAO-51-42",0.676978949164328,0.932684170230848,205.889207549282,130
"2622","3271-FAO-51-33",0.885474929219067,5.10086374185133,205.681732665669,929
"2623","15312-FAO-37-33",0.674846130949454,2.07640646721048,205.530061680486,288
"2624","16890-FAO-31-31",0.391996295323011,2.57186179852614,205.324491149285,207
"2625","13813-FAO-37-45",0.317834254176041,0.569304578948573,204.482594204238,37
"2626","8729-FAO-34-33",0.906478743533901,2.33186339386727,203.899678391722,431
"2627","8928-FAO-77-33",0.820889521595817,17.1146185828844,203.712506532539,2862
"2628","9368-FAO-27-33",1.30137350208833,1.43015098334051,203.636376829548,379
"2629","13717-FAO-27-33",0.512636787217635,2.37832507006161,203.409250107101,248
"2630","14184-FAO-27-38",1.28543245619361,1.40928929811334,203.141382314907,368
"2631","1192-FAO-41-33",0.926221879673958,4.44067975244774,202.769000470736,834
"2632","16432-FAO-27-31",0.574649804665392,1.09038722271165,202.684110714096,127
"2633","5276-FAO-31-42",0.790111226162233,1.25086804531233,202.362606694972,200
"2634","3858-FAO-37-57",1.54394464171149,0.301021025649317,202.255014487406,94
"2635","Lumped-Scads nei-FaoRegion31",0.465688606799687,1.53503103813237,201.441857715265,144
"2636","15291-FAO-37-33",0.550503478561479,3.42099372746018,201.245818120053,379
"2637","13737-FAO-27-33",0.549786534220283,2.73867498824895,201.23709272147,303
"2638","Lumped-Carangids nei-FaoRegion77",0.368278272781448,3.44498039720361,200.203130439434,254
"2639","Lumped-Silversides(=Sand smelts) nei-FaoRegion27",0.422275859056983,3.09002450374541,200.024102241218,261
"2640","Lumped-Barracudas nei-FaoRegion61",0.394164524346266,9.10486944118966,199.787309689041,717
"2641","502-FAO-57-38",1.64470472040228,0.393695601868198,199.223794815911,129
"2642","Lumped-Greenback horse mackerel-FaoRegion57",0.104870311965034,0.815866955105322,198.690461314658,17
"2643","4304-FAO-34-31",0.391996295323011,2.57186179852614,198.381150868874,200
"2644","311-FAO-41-35",0.667454224713659,2.30797704209369,198.153935322854,407
"2645","13675-FAO-34-57",1.46411495534354,0.454176560153337,197.002347884304,131
"2646","12-FAO-37-57",1.80478576353522,0.464385287131404,196.870133558114,165
"2647","15411-FAO-31-43",0.406912980682583,2.50850413866395,195.935725598048,200
"2648","1240-FAO-41-33",1.40938115505356,0.898602031890464,195.819449059801,248
"2649","293-FAO-41-45",0.290142464933227,1.01141765353041,194.237477643421,57
"2650","2902-FAO-34-31",0.447479877897513,1.43840288542734,194.203009848407,125
"2651","11889-FAO-37-24",0.774780798927181,0.15953672840751,194.16534137188,24
"2652","4884-FAO-37-33",0.601290340786816,0.90020650588474,193.982666299798,105
"2653","82-FAO-37-31",0.409220019687004,2.20746040851578,193.726152678931,175
"2654","879-FAO-27-52",0.710834116933628,0.538156787147107,193.443719424023,74
"2655","Lumped-Pickhandle barracuda-FaoRegion71",1.21363494480442,6.73788485956517,193.339331157612,1581
"2656","13171-FAO-71-45",0.42234169914104,3.38009093092553,193.337783541662,276
"2657","5654-FAO-57-38",0.953753710150355,4.82560025560177,192.941380918115,888
