"","X","IdOrig","CommName","Year","Fmort","BvBmsy","Biomass","Catch","Id","Dbase","BiomassMetric","BiomassUnit","FmortMetric","FmortUnit","ExploitStatus","VonBertK","VonBertKSource","VonBertKUnit","Temp","TempSource","TempUnit","MaxLength","MaxLengthSource","MaxLengthUnit","AgeMat","AgeMatSource","AgeMatUnit","SpeciesCatName","RegionFAO","Bmsy","SSBmsy","Fmsy","Umsy","SciName","SpeciesCat","CatchUnit","Country","ReferenceBiomass","ReferenceBiomassUnits","Keep","Drop","M1Marker","M1Prediction","M2Marker","M2Prediction","M3Marker","M3Prediction","M4Marker","M4Prediction","M6Marker","M6Prediction","M7Marker","M7Prediction","LogBvBmsy","YearsBack","ScaledCatch","ScaledCatch1Back","ScaledCatch2Back","ScaledCatch3Back","ScaledCatch4Back","MaxCatch","TimeToMaxCatch","InitialScaledCatchSlope","MeanScaledCatch","CatchToRollingMax","BestModel","BestBio","IdLevel","Price","BvBmsyOpenAccess","BvBmsySD","MSY","r","k","MSYLogSd","rLogSd","KLogSd","PercentGain","MarginalCost","Policy","Profits","FvFmsy"
"12754",15850.201,"15850-FAO-21-42","Green crab",2025,0,1.09091193384621,0,50.5158032867197,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Crabs, sea-spiders",21,NA,NA,NA,NA,"Carcinus maenas",42,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.515882055721089,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,104,62,-0.0563186813186814,0.342431761786601,NA,"M6",-0.515882055721089,"Species",7949.55,0.3668996729,0.955350766870385,50.935626751333,0.363156483381898,561.032272115806,0.233295093212996,0.32362926371064,0.350188277242466,-26.1802510850247,NA,"CloseDown",288283.526989406,0.909108914359331
"12755",15850.201,"15850-FAO-21-42","Green crab",2026,0,1.09090780411126,0,50.5141587251136,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Crabs, sea-spiders",21,NA,NA,NA,NA,"Carcinus maenas",42,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.515882055721089,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,104,62,-0.0563186813186814,0.342431761786601,NA,"M6",-0.515882055721089,"Species",7949.55,0.3668996729,0.955350766870385,50.935626751333,0.363156483381898,561.032272115806,0.233295093212996,0.32362926371064,0.350188277242466,-26.1802510850247,NA,"CloseDown",288274.690757175,0.909082759371322
"12756",15850.201,"15850-FAO-21-42","Green crab",2027,0,1.09090967334495,0,50.5149030983904,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Crabs, sea-spiders",21,NA,NA,NA,NA,"Carcinus maenas",42,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.515882055721089,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,104,62,-0.0563186813186814,0.342431761786601,NA,"M6",-0.515882055721089,"Species",7949.55,0.3668996729,0.955350766870385,50.935626751333,0.363156483381898,561.032272115806,0.233295093212996,0.32362926371064,0.350188277242466,-26.1802510850247,NA,"CloseDown",288278.690277041,0.909094597851381
"12757",15850.201,"15850-FAO-21-42","Green crab",2028,0,1.09090882728306,0,50.5145661761601,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Crabs, sea-spiders",21,NA,NA,NA,NA,"Carcinus maenas",42,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.515882055721089,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,104,62,-0.0563186813186814,0.342431761786601,NA,"M6",-0.515882055721089,"Species",7949.55,0.3668996729,0.955350766870385,50.935626751333,0.363156483381898,561.032272115806,0.233295093212996,0.32362926371064,0.350188277242466,-26.1802510850247,NA,"CloseDown",288276.879993087,0.909089239459396
"12758",15850.201,"15850-FAO-21-42","Green crab",2029,0,1.09090921023298,0,50.5147186759849,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Crabs, sea-spiders",21,NA,NA,NA,NA,"Carcinus maenas",42,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.515882055721089,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,104,62,-0.0563186813186814,0.342431761786601,NA,"M6",-0.515882055721089,"Species",7949.55,0.3668996729,0.955350766870385,50.935626751333,0.363156483381898,561.032272115806,0.233295093212996,0.32362926371064,0.350188277242466,-26.1802510850247,NA,"CloseDown",288277.699375056,0.909091664808845
"12759",15850.201,"15850-FAO-21-42","Green crab",2030,0,1.09090903689999,0,50.514649650627,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Crabs, sea-spiders",21,NA,NA,NA,NA,"Carcinus maenas",42,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.515882055721089,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,104,62,-0.0563186813186814,0.342431761786601,NA,"M6",-0.515882055721089,"Species",7949.55,0.3668996729,0.955350766870385,50.935626751333,0.363156483381898,561.032272115806,0.233295093212996,0.32362926371064,0.350188277242466,-26.1802510850247,NA,"CloseDown",288277.328501631,0.909090567033254
"12840",15910.201,"15910-FAO-67-34","Black rockfish",2011,0,1.87388503631195,0,165.312041232524,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",711061.293351867,1
"12841",15910.201,"15910-FAO-67-34","Black rockfish",2012,0,1.36410145491309,0,120.339504073183,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",478278.044310661,1
"12842",15910.201,"15910-FAO-67-34","Black rockfish",2013,0,1.20948429759223,0,106.699351453902,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",407674.977534948,1
"12843",15910.201,"15910-FAO-67-34","Black rockfish",2014,0,1.13060912778263,0,99.7410722259249,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",371658.089257431,1
"12844",15910.201,"15910-FAO-67-34","Black rockfish",2015,0,1.08463911606262,0,83.1872919555108,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",310033.140873335,0.869381068396623
"12845",15910.201,"15910-FAO-67-34","Black rockfish",2016,0,1.10016445482378,0,93.9211889876039,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",347574.828895419,0.967708213883927
"12846",15910.201,"15910-FAO-67-34","Black rockfish",2017,0,1.07691883488776,0,77.9499191019625,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",291662.678445247,0.820485954289173
"12847",15910.201,"15910-FAO-67-34","Black rockfish",2018,0,1.11131409980768,0,98.0388864469852,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",362847.371403346,1
"12848",15910.201,"15910-FAO-67-34","Black rockfish",2019,0,1.07280391516165,0,75.1856028294755,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",281949.166313266,0.794424796023803
"12849",15910.201,"15910-FAO-67-34","Black rockfish",2020,0,1.11714569473263,0,98.5533432263518,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",365510.26142816,1
"12850",15910.201,"15910-FAO-67-34","Black rockfish",2021,0,1.07640534560626,0,77.6039345962681,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",290447.631187399,0.817233855506305
"12851",15910.201,"15910-FAO-67-34","Black rockfish",2022,0,1.11204602995648,0,98.1034565057635,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",363181.593775989,1
"12852",15910.201,"15910-FAO-67-34","Black rockfish",2023,0,1.07325709679906,0,75.489113536729,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",283016.316012135,0.797294946394046
"12853",15910.201,"15910-FAO-67-34","Black rockfish",2024,0,1.11650724169512,0,98.4970196137415,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",365218.723650456,1
"12854",15910.201,"15910-FAO-67-34","Black rockfish",2025,0,1.07601208697166,0,77.3391596617359,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",289517.647257484,0.814743217487156
"12855",15910.201,"15910-FAO-67-34","Black rockfish",2026,0,1.11260576869244,0,98.1528360307638,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",363437.188122934,1
"12856",15910.201,"15910-FAO-67-34","Black rockfish",2027,0,1.07360343938232,0,75.7212253160844,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",283832.315385947,0.799488449421339
"12857",15910.201,"15910-FAO-67-34","Black rockfish",2028,0,1.11601867388991,0,98.4539187086192,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",364995.628193435,1
"12858",15910.201,"15910-FAO-67-34","Black rockfish",2029,0,1.07571097955066,0,77.1365455253605,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",288805.91564053,0.812836203820842
"12859",15910.201,"15910-FAO-67-34","Black rockfish",2030,0,1.11303386808142,0,98.1906024798633,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Miscellaneous demersal fishes",67,NA,NA,NA,NA,"Sebastes melanops",34,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.648161242822878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,148,52,-0.0252895752895754,0.765202702702703,NA,"M6",0.648161242822878,"Species",5176.12,0.3668996729,0.444065300957011,88.2188811101664,0.622613586612689,566.764895640126,0.389292650314331,0.460707148735787,0.204468628058675,-13.5109008723859,NA,"CloseDown",363632.671795446,1
"12940",16028.201,"16028-FAO-2-11","Grass carp(=White amur)",2011,0,0.762607552290328,0,0,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Carps, barbels and other cyprinids",2,NA,NA,NA,NA,"Ctenopharyngodon idellus",11,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.237941666020079,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,89,62,0.0186195826645265,0.282504012841092,NA,"M6",-0.237941666020079,"Species",2608.19,0.3668996729,0.936475130312353,30.3772936346789,0.48421057048214,250.942837571113,0.317134358769721,0.455926478801205,0.29898192667135,-33.9624051420024,NA,"CloseDown",0,0
"12941",16028.201,"16028-FAO-2-11","Grass carp(=White amur)",2012,0,0.991068951999732,0,8.33243644585697,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Carps, barbels and other cyprinids",2,NA,NA,NA,NA,"Ctenopharyngodon idellus",11,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.237941666020079,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,89,62,0.0186195826645265,0.282504012841092,NA,"M6",-0.237941666020079,"Species",2608.19,0.3668996729,0.936475130312353,30.3772936346789,0.48421057048214,250.942837571113,0.317134358769721,0.455926478801205,0.29898192667135,-33.9624051420024,NA,"CloseDown",17008.8313045977,0.276770029331639
"12942",16028.201,"16028-FAO-2-11","Grass carp(=White amur)",2013,0,1.16674588623156,0,35.4425823831099,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Carps, barbels and other cyprinids",2,NA,NA,NA,NA,"Ctenopharyngodon idellus",11,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.237941666020079,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,89,62,0.0186195826645265,0.282504012841092,NA,"M6",-0.237941666020079,"Species",2608.19,0.3668996729,0.936475130312353,30.3772936346789,0.48421057048214,250.942837571113,0.317134358769721,0.455926478801205,0.29898192667135,-33.9624051420024,NA,"CloseDown",67349.1917036392,1
"12943",16028.201,"16028-FAO-2-11","Grass carp(=White amur)",2014,0,1.1196442843926,0,34.011763193384,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Carps, barbels and other cyprinids",2,NA,NA,NA,NA,"Ctenopharyngodon idellus",11,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.237941666020079,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,89,62,0.0186195826645265,0.282504012841092,NA,"M6",-0.237941666020079,"Species",2608.19,0.3668996729,0.936475130312353,30.3772936346789,0.48421057048214,250.942837571113,0.317134358769721,0.455926478801205,0.29898192667135,-33.9624051420024,NA,"CloseDown",63617.3434011881,1
"12944",16028.201,"16028-FAO-2-11","Grass carp(=White amur)",2015,0,1.08721209300121,0,29.2508518862881,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Carps, barbels and other cyprinids",2,NA,NA,NA,NA,"Ctenopharyngodon idellus",11,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.237941666020079,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,89,62,0.0186195826645265,0.282504012841092,NA,"M6",-0.237941666020079,"Species",2608.19,0.3668996729,0.936475130312353,30.3772936346789,0.48421057048214,250.942837571113,0.317134358769721,0.455926478801205,0.29898192667135,-33.9624051420024,NA,"CloseDown",54863.3922319947,0.885676589007649
"12945",16028.201,"16028-FAO-2-11","Grass carp(=White amur)",2016,0,1.09434832853502,0,30.9453197171292,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Carps, barbels and other cyprinids",2,NA,NA,NA,NA,"Ctenopharyngodon idellus",11,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.237941666020079,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,89,62,0.0186195826645265,0.282504012841092,NA,"M6",-0.237941666020079,"Species",2608.19,0.3668996729,0.936475130312353,30.3772936346789,0.48421057048214,250.942837571113,0.317134358769721,0.455926478801205,0.29898192667135,-33.9624051420024,NA,"CloseDown",57850.5915555533,0.930872747388462
"12946",16028.201,"16028-FAO-2-11","Grass carp(=White amur)",2017,0,1.08766606716281,0,29.3580624321466,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Carps, barbels and other cyprinids",2,NA,NA,NA,NA,"Ctenopharyngodon idellus",11,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.237941666020079,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,89,62,0.0186195826645265,0.282504012841092,NA,"M6",-0.237941666020079,"Species",2608.19,0.3668996729,0.936475130312353,30.3772936346789,0.48421057048214,250.942837571113,0.317134358769721,0.455926478801205,0.29898192667135,-33.9624051420024,NA,"CloseDown",55052.5419083149,0.8885517586978
"12947",16028.201,"16028-FAO-2-11","Grass carp(=White amur)",2018,0,1.09392862002603,0,30.8451194294348,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Carps, barbels and other cyprinids",2,NA,NA,NA,NA,"Ctenopharyngodon idellus",11,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.237941666020079,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,89,62,0.0186195826645265,0.282504012841092,NA,"M6",-0.237941666020079,"Species",2608.19,0.3668996729,0.936475130312353,30.3772936346789,0.48421057048214,250.942837571113,0.317134358769721,0.455926478801205,0.29898192667135,-33.9624051420024,NA,"CloseDown",57674.0775661131,0.928214593498219
"12948",16028.201,"16028-FAO-2-11","Grass carp(=White amur)",2019,0,1.08806408069836,0,29.4521225553841,0,"FAO","","",NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"","","Carps, barbels and other cyprinids",2,NA,NA,NA,NA,"Ctenopharyngodon idellus",11,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.237941666020079,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,89,62,0.0186195826645265,0.282504012841092,NA,"M6",-0.237941666020079,"Species",2608.19,0.3668996729,0.936475130312353,30.3772936346789,0.48421057048214,250.942837571113,0.317134358769721,0.455926478801205,0.29898192667135,-33.9624051420024,NA,"CloseDown",55218.47328435,0.89107251108963
