"","IdOrig","CommName","Year","Fmort","BvBmsy","Biomass","Catch","Id","Dbase","BiomassMetric","BiomassUnit","FmortMetric","FmortUnit","ExploitStatus","VonBertK","VonBertKSource","VonBertKUnit","Temp","TempSource","TempUnit","MaxLength","MaxLengthSource","MaxLengthUnit","AgeMat","AgeMatSource","AgeMatUnit","SpeciesCatName","RegionFAO","Bmsy","SSBmsy","Fmsy","Umsy","SciName","SpeciesCat","CatchUnit","Country","MSY","UvUmsytouse","BvBmsyUnit","FvFmsyUnit","ReferenceBiomass","ReferenceBiomassUnits","MSYUnit","CatchShare","phi","FvFmsy","Keep","ExtendedTime","Drop","LogBvBmsy","YearsBack","ScaledCatch","ScaledCatch1Back","ScaledCatch2Back","ScaledCatch3Back","ScaledCatch4Back","MaxCatch","TimeToMaxCatch","InitialScaledCatchSlope","MeanScaledCatch","CatchToRollingMax","Res","Value","M1Marker","M1Prediction","M2Marker","M2Prediction","M3Marker","M3Prediction","M4Marker","M4Prediction","M6Marker","M6Prediction","M7Marker","M7Prediction","BestModel","PRMBvBmsy","IdLevel","Price","BvBmsyOpenAccess","RanCatchMSY","CatchMSYBvBmsy_LogSd","BvBmsySD","HasRamMSY","HasRamFvFmsy","HasRamBvBmsy","BtoKRatio","g","k","MSYLogSd","gLogSd","KLogSd","CatchMSYBvBmsy","PercentGain","CanProject","MarginalCost","Policy","Profits","DiscProfits","CommodityName","BestGuess...Not.included.in.2020","omega","beta","NPV"
"552","851-FAO-27-34","Grey gurnard",2046,0,2.10330457100837,5119.19049273639,80.6190401320088,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,0.201792078237675,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"StatusQuoBForever",73180.7487484471,73180.7487484471,"Low-value finfish","X",0.1,1.3,2484789.05806632
"553","851-FAO-27-34","Grey gurnard",2047,0,2.10334169878607,5119.28085728426,80.6204632287116,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,0.201792078237675,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"StatusQuoBForever",73182.2277257676,73182.2277257676,"Low-value finfish","X",0.1,1.3,2557971.28579209
"554","851-FAO-27-34","Grey gurnard",2048,0,2.10337549494031,5119.36311306112,80.6217586252758,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,0.201792078237675,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"StatusQuoBForever",73183.5739885591,73183.5739885591,"Low-value finfish","X",0.1,1.3,2631154.85978065
"555","851-FAO-27-34","Grey gurnard",2049,0,2.10340625837018,5119.43798755145,80.6229377784152,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,0.201792078237675,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"StatusQuoBForever",73184.7994434051,73184.7994434051,"Low-value finfish","X",0.1,1.3,2704339.65922405
"556","851-FAO-27-34","Grey gurnard",2050,0,2.10343426116926,5119.50614299825,80.624011117395,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,0.201792078237675,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"StatusQuoBForever",73185.9149290958,73185.9149290958,"Low-value finfish","X",0.1,1.3,2777525.57415315
"557","851-FAO-27-34","Grey gurnard",2013,0,2.09452920640731,5097.83231016251,397.848536531961,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",328534.700374875,328534.700374875,"Low-value finfish","X",0.1,1.3,328534.700374875
"558","851-FAO-27-34","Grey gurnard",2014,0,1.96487460669301,4782.26859992021,373.221096344841,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",302940.216578394,302940.216578394,"Low-value finfish","X",0.1,1.3,631474.916953269
"559","851-FAO-27-34","Grey gurnard",2015,0,1.85443836804912,4513.48007033113,352.244116988259,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",281139.535948909,281139.535948909,"Low-value finfish","X",0.1,1.3,912614.452902178
"560","851-FAO-27-34","Grey gurnard",2016,0,1.75966309440861,4282.80844699396,334.241883454372,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",262430.410234555,262430.410234555,"Low-value finfish","X",0.1,1.3,1175044.86313673
"561","851-FAO-27-34","Grey gurnard",2017,0,1.67778290222673,4083.52190184089,318.689025785514,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",246266.839820009,246266.839820009,"Low-value finfish","X",0.1,1.3,1421311.70295674
"562","851-FAO-27-34","Grey gurnard",2018,0,1.60662022549748,3910.3205009732,305.171922893933,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",232218.961993271,232218.961993271,"Low-value finfish","X",0.1,1.3,1653530.66495001
"563","851-FAO-27-34","Grey gurnard",2019,0,1.54444104416035,3758.98384800592,293.361203701257,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",219944.472289716,219944.472289716,"Low-value finfish","X",0.1,1.3,1873475.13723973
"564","851-FAO-27-34","Grey gurnard",2020,0,1.48985009784861,3626.1160469273,282.991843354513,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",209167.939147899,209167.939147899,"Low-value finfish","X",0.1,1.3,2082643.07638763
"565","851-FAO-27-34","Grey gurnard",2021,0,1.44171394217991,3508.95843035921,273.848548036174,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",199665.614826183,199665.614826183,"Low-value finfish","X",0.1,1.3,2282308.69121381
"566","851-FAO-27-34","Grey gurnard",2022,0,1.39910370017474,3405.2502233916,265.754880795263,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",191254.134238771,191254.134238771,"Low-value finfish","X",0.1,1.3,2473562.82545258
"567","851-FAO-27-34","Grey gurnard",2023,0,1.36125194820167,3313.12360915567,258.565072182622,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",183782.004019883,183782.004019883,"Low-value finfish","X",0.1,1.3,2657344.82947246
"568","851-FAO-27-34","Grey gurnard",2024,0,1.32751988151989,3231.02381370145,252.157783459939,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",177123.120833239,177123.120833239,"Low-value finfish","X",0.1,1.3,2834467.9503057
"569","851-FAO-27-34","Grey gurnard",2025,0,1.29737204817371,3157.64761133415,246.431307390903,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",171171.783713089,171171.783713089,"Low-value finfish","X",0.1,1.3,3005639.73401879
"570","851-FAO-27-34","Grey gurnard",2026,0,1.2703567188,3091.8955470852,241.299839554417,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",165838.818963395,165838.818963395,"Low-value finfish","X",0.1,1.3,3171478.55298219
"571","851-FAO-27-34","Grey gurnard",2027,0,1.24609049788771,3032.83448236776,236.690555306872,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",161048.542341433,161048.542341433,"Low-value finfish","X",0.1,1.3,3332527.09532362
"572","851-FAO-27-34","Grey gurnard",2028,0,1.2242461586146,2979.66798643161,232.541299051706,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",156736.357592088,156736.357592088,"Low-value finfish","X",0.1,1.3,3489263.45291571
"573","851-FAO-27-34","Grey gurnard",2029,0,1.20454295027488,2931.7127458072,228.798743168998,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",152846.843084303,152846.843084303,"Low-value finfish","X",0.1,1.3,3642110.29600001
"574","851-FAO-27-34","Grey gurnard",2030,0,1.18673881865007,2888.37962962354,225.416910301983,0,"FAO","","","","","",0.549999997,"FishBase","",NA,"FishBase","",60,"FishBase","",3,"FishBase","","Miscellaneous demersal fishes","27",2433.87979244591,NA,NA,NA,"Eutrigla gurnardus",34,"Quantity (tonnes)","Belgium",189.946521306514,NA,NA,NA,NA,NA,NA,0,0.188,1,1,FALSE,FALSE,NA,1,0.751824817518248,0.45985401459854,0.313868613138686,0.218978102189781,0.153284671532847,137,36,-0.0355099625172618,0.514463368477967,0.751824817518248,"Medium",1,FALSE,NA,FALSE,0.833051793607493,FALSE,0.887114969724543,FALSE,0.87341536013761,FALSE,0.594109267744473,FALSE,NA,"M2",0.833051793607493,"Species",1039.26691536,0.5,TRUE,0.11258506003215,0.304386593557454,FALSE,FALSE,FALSE,0.399981780525349,0.0780426880144432,6084.97664380905,0.0185797961243712,0.0101924249718567,0.0245711301245826,2.10371828080759,84.4140983558385,TRUE,2339163.27966472,"CloseDown",149332.216072337,149332.216072337,"Low-value finfish","X",0.1,1.3,3791442.51207235
