"","IdOrig","Country","CommName","Year","Catch","BvBmsy","FvFmsy","Price","MSY","Biomass","Profits","Rank","FutureYear","CatchShare_Catch","CatchShare_Biomass","Catch_ShareProfits","BAUPess_Catch","BAUPess_Biomass","BAUPess_Profits","Abs_Change_Catch","Abs_Change_Biomass","Perc_Change_Catch","Perc_Change_Biomass","Abs_Change_Catch_From_Today","Abs_Change_Biomass_From_Today","Perc_Change_Catch_From_Today","Perc_Change_Biomass_From_Today","FxB_2012"
"1434","14680-FAO-61-37","Taiwan Province of China","Chub mackerel",2012,70093,0.299530189329583,6.83014785390379,1239.82641964,34261.3082484345,278710.009241684,-22739095.7493558,3,2050,28060.3428032377,1072923.67460573,36480633.6891694,10639.7838235938,147906.532756489,-7612319.48101743,17420.5589796439,925017.141849239,163.730384643846,625.406548723696,-42032.6571967623,794213.665364044,-59.9669827183346,284.96058233608,2.04583547982885
"1435","14768-FAO-61-45","Taiwan Province of China","Natantian decapods nei",2012,15354,0.42234169914104,3.38009093092553,3615.6194562,10755.4649583285,111797.517018271,-7706045.32506928,4,2050,9861.31421308568,331762.667574753,33248897.6606422,6025.46326587294,73648.4871080442,-6937414.41604245,3835.85094721275,258114.180466709,63.6606809793077,350.467729347989,-5492.68578691432,219965.150556482,-35.773647172817,196.75316270265,1.42755334701831
"1436","14897-FAO-61-36","Taiwan Province of China","Yellowfin tuna",2012,13514,0.812537897456401,1.09830814107922,1507.5211784,15143.1451732572,133210.538468635,9276935.01749197,5,2050,12965.7094341392,206758.43150158,18786541.9452789,10182.1276164074,69266.8137265247,-277548.345780798,2783.58181773174,137491.617775056,27.3379191716895,198.4956581342,-548.290565860816,73547.8930329451,-4.05720412802143,55.2117676862797,0.892416987711756
"1437","14684-FAO-61-37","Taiwan Province of China","Common dolphinfish",2012,10756,0.328478027400855,2.18518785196133,1413.5484696,14984.9635911612,48501.6807253037,2777428.3840859,6,2050,14623.4681566663,178205.2069305,21704238.6339223,8333.81384042772,38063.9774856846,299600.04548558,6289.65431623863,140141.229444816,75.4715000439201,368.172846617307,3867.46815666634,129703.526205197,35.956379292175,267.420683707419,0.717786195112569
"1438","14698-FAO-61-36","Taiwan Province of China","Frigate and bullet tunas",2012,8886,0.694483316127604,0.709286932435471,2213.6515466,18039.4184708133,342140.329483132,8677049.79910152,7,2050,15949.6744955607,658692.832235683,33841486.2244582,17011.9149589886,212017.357488343,-7555484.36853824,-1062.24046342798,446675.47474734,-6.24409695198203,210.678729345025,7063.67449556066,316552.502752551,79.4921730312926,92.5212480010072,0.492587940923761
"1439","14607-FAO-71-36","Taiwan Province of China","Albacore",2012,8613,1.56867051847295,1.28143411540386,1452.156936,4284.75930652639,309075.840328871,8811877.30733706,8,2050,4107.78728453115,264788.972696581,5704025.51420291,2905.31818400844,66759.3919521443,-2056690.61839975,1202.46910052272,198029.580744436,41.3885510764843,296.631792102588,-4505.21271546885,-44286.8676322903,-52.3071254553448,-14.3288027900101,2.01014791819951
"1440","14837-FAO-61-36","Taiwan Province of China","Skipjack tuna",2012,8553,0.765655907115223,1.15043091091239,699.21991814,9710.11318576299,198713.518808686,2475405.82373835,9,2050,2573.52497064407,103031.20595102,1725321.86835045,2207.28502898722,31702.2634713297,-293655.351541593,366.239941656849,71328.9424796908,16.5923266296466,224.9963714553,-5979.47502935593,-95682.3128576657,-69.9108503373778,-48.1508824519307,0.880834222668016
"1441","14724-FAO-61-37","Taiwan Province of China","Japanese jack mackerel",2012,8386,0.342238427393667,1.78782832004771,353.1318655,13705.6701007173,152843.46018995,774031.813525522,10,2050,8636.72156336769,411565.919898993,3196823.30567274,7696.02172222555,102736.266831738,218299.287848976,940.699841142142,308829.653067254,12.2231962836782,300.604316850501,250.721563367691,258722.459709043,2.98976345537433,169.27283600326,0.611863552702989
"1442","15021-FAO-71-37","Thailand","Indian mackerels nei",2012,125619,1.39037943494904,0.993350862460439,548.53890764,90953.4805751744,1151705.12033986,58403888.7250915,1,2050,86001.3513469603,968654.140865286,47674231.2554404,80855.6736598726,1115722.03396405,41160465.8256016,5145.67768708768,-147067.893098762,6.36402797005128,-13.1814097617347,-39617.6486530397,-183050.97947457,-31.5379430285544,-15.8939103631452,1.38113461085389
"1443","14954-FAO-71-35","Thailand","Anchovies, etc. nei",2012,111563,0.600237537959694,1.44219147713669,1041.67153344,128876.611086216,1187481.5098579,23236467.0962924,2,2050,117034.481797792,2633687.24139564,108066022.615747,97981.2190004309,864128.174210247,2933144.30270694,19053.2627973616,1769559.06718539,19.4458315498992,204.779698197278,5471.48179779247,1446205.73153774,4.90438747415583,121.787642125965,0.865657461502979
