,id,years,ConCat,mean,top,bot,rawbvb
775,168,1990,168-1990,0.656040284,2.538828282,0.156136177,0.635896889
776,168,1991,168-1991,0.504767864,1.664059636,0.133639442,0.497908182
777,168,1992,168-1992,0.454734472,2.081045537,0.1122725,0.457270112
778,168,1993,168-1993,0.435760309,2.18428106,0.08848104,0.417228416
779,168,1994,168-1994,0.420794482,2.134267495,0.072652768,0.407390555
780,168,1995,168-1995,0.419438541,2.157799844,0.090936095,0.428467124
781,168,1996,168-1996,0.422144805,1.800544604,0.107769058,0.421042655
782,168,1997,168-1997,0.417460682,1.904749078,0.101656917,0.418116095
783,168,1998,168-1998,0.422486092,1.850041653,0.091789989,0.420815772
784,168,1999,168-1999,0.383676066,1.813328599,0.082196457,0.376663297
785,168,2000,168-2000,0.395484777,1.789853307,0.076267043,0.391945825
786,168,2001,168-2001,0.438723993,1.992158176,0.091810922,0.419639735
787,168,2002,168-2002,0.422791769,1.958478931,0.081898918,0.424305678
788,168,2003,168-2003,0.437641627,2.121183096,0.094611573,0.436293918
789,168,2004,168-2004,0.39477539,1.876643585,0.079632359,0.41353953
790,168,2005,168-2005,0.357501613,2.145377895,0.072256222,0.363072934
791,168,2006,168-2006,0.327193011,1.737943688,0.063876141,0.33333672
792,168,2007,168-2007,0.361941499,2.335516108,0.047509025,0.332277046
793,177,1989,177-1989,2.053938952,6.916326575,0.592310625,2.023955593
794,177,1990,177-1990,1.159783952,4.285050324,0.319004059,1.148902481
795,177,1991,177-1991,1.11315937,3.637199048,0.351733687,1.103441327
796,177,1992,177-1992,0.829686828,3.284999757,0.185869875,0.817622583
797,177,1993,177-1993,0.754507307,3.733576463,0.161809098,0.771928905
798,177,1994,177-1994,1.155380272,3.444715935,0.367570563,1.167159857
799,177,1995,177-1995,1.65820601,5.301570685,0.538335345,1.630600757
800,177,1996,177-1996,1.875555143,5.680826334,0.696204974,1.860036468
801,177,1997,177-1997,2.008956576,5.881375471,0.7271136,2.029811153
802,177,1998,177-1998,1.171117562,2.88084331,0.450703185,1.140166933
803,177,1999,177-1999,1.081482256,2.956064358,0.378109636,1.065522688
804,177,2000,177-2000,1.261215172,3.078446214,0.504708856,1.276037697
805,177,2001,177-2001,1.777636973,4.065384119,0.745918587,1.800440207
806,177,2002,177-2002,2.288338264,5.163357914,0.973244255,2.270705064
807,177,2003,177-2003,1.782176357,4.391988687,0.676893072,1.826813343
808,177,2004,177-2004,1.382046789,3.328577954,0.61619473,1.416683646
809,177,2005,177-2005,1.254325699,2.777478935,0.517606722,1.26769404
810,177,2006,177-2006,1.184716683,3.034224974,0.440991028,1.208809
811,199,1973,199-1973,3.144837144,10.00722238,0.867680035,3.125557668
812,199,1974,199-1974,2.425151624,8.209855741,0.811646054,2.493472251
813,199,1975,199-1975,2.548477323,7.322790831,0.769778813,2.576390448
814,199,1976,199-1976,2.983499944,9.441015162,0.926047615,2.952450858
815,199,1977,199-1977,2.629475387,8.69371036,0.930268186,2.640861589
816,199,1978,199-1978,2.495732334,5.793619888,0.992243852,2.508730544
817,199,1979,199-1979,3.471052483,10.83625585,1.103024538,3.563827646
818,199,1980,199-1980,3.046763402,18.5055464,0.501711709,3.111927936
819,199,1981,199-1981,2.653235319,8.429087919,0.837725659,2.64941305
820,199,1982,199-1982,2.734263826,10.10366478,0.838432038,2.798064962
821,199,1983,199-1983,2.23859921,6.516352891,0.757691197,2.237885585
822,199,1984,199-1984,1.674842109,5.589559693,0.536162618,1.708664169
823,199,1985,199-1985,1.584036085,4.755658959,0.494906798,1.545356828
824,199,1986,199-1986,1.342538894,4.899866738,0.354270217,1.346539725
825,199,1987,199-1987,1.326077228,4.560054383,0.439735329,1.395069506
826,199,1988,199-1988,1.535121619,4.882965514,0.397775517,1.485596466
827,199,1989,199-1989,1.681507027,6.192052878,0.453381672,1.687447252
828,199,1990,199-1990,1.50977316,6.094336624,0.339508792,1.564965485
829,199,1991,199-1991,1.709039645,6.51967083,0.469938175,1.713907011
830,199,1992,199-1992,1.888951955,6.846060816,0.550193937,1.873436891
831,199,1993,199-1993,1.69866685,5.861552531,0.493197028,1.748939595
832,199,1994,199-1994,1.50623424,5.19897223,0.427756901,1.465008666
833,199,1995,199-1995,1.295430857,4.032252433,0.42443783,1.339618875
834,199,1996,199-1996,1.251059782,4.186886608,0.407182341,1.263988342
835,199,1997,199-1997,1.338921865,3.693818778,0.449866568,1.299087268
836,199,1998,199-1998,1.084569173,3.290311692,0.330140122,1.102119028
837,199,1999,199-1999,1.04494991,3.773341338,0.278585909,1.048909911
838,199,2000,199-2000,0.897941445,10.98200326,0.073868629,0.897027143
839,199,2001,199-2001,0.818659119,9.454525096,0.068258235,0.82626585
840,199,2002,199-2002,0.810331725,9.984038646,0.068970472,0.782175486
841,199,2003,199-2003,0.774631679,9.883046396,0.071288641,0.745185887
842,199,2004,199-2004,0.701625259,4.467521842,0.111386095,0.754172605
843,199,2005,199-2005,0.699400797,5.208984828,0.122709877,0.756022507
844,199,2006,199-2006,0.786532296,4.864524947,0.130490578,0.764864094
845,234,1964,234-1964,0.251808974,6.408362341,0.012332357,0.26690236
846,234,1965,234-1965,0.294813757,5.786690452,0.014086339,0.31268718
847,234,1966,234-1966,0.415616724,12.21305358,0.014356074,0.379069865
848,234,1967,234-1967,0.33716897,7.075734435,0.010844663,0.310625189
849,234,1968,234-1968,0.346674147,4.798564083,0.016935041,0.344082639
850,234,1969,234-1969,0.30323831,5.685137707,0.014577296,0.281758426
851,234,1970,234-1970,0.231450193,2.483267645,0.018856595,0.233704806
852,234,1971,234-1971,0.243443075,2.628757489,0.017996393,0.240827794
853,234,1972,234-1972,0.247150819,2.739812845,0.025497792,0.234202108
854,234,1973,234-1973,0.273281184,3.403367253,0.021128165,0.28157879
855,234,1974,234-1974,0.316983894,3.287003761,0.036153101,0.32933251
856,234,1975,234-1975,0.430906995,4.027660363,0.042820336,0.424483967
857,234,1976,234-1976,0.367550927,3.969427516,0.036331562,0.374075764
858,234,1977,234-1977,0.380055105,3.679348355,0.041521279,0.361289507
859,234,1978,234-1978,0.292068182,2.330285262,0.041389747,0.30536271
860,234,1979,234-1979,0.395609795,2.83319033,0.050032871,0.423032055
861,234,1980,234-1980,0.384663463,3.354763948,0.047124852,0.393552993
862,234,1981,234-1981,0.360700001,3.183056628,0.040945631,0.387588118
863,234,1982,234-1982,0.425057082,3.398197106,0.054944154,0.437736157
864,234,1983,234-1983,0.558579724,5.437714429,0.065120774,0.575719613
865,234,1984,234-1984,0.467974138,3.886575492,0.051386978,0.438639588
866,234,1985,234-1985,0.508327313,4.939656162,0.049511891,0.45966203
867,234,1986,234-1986,0.291517754,3.178351686,0.025748062,0.286360161
868,234,1987,234-1987,0.245412957,2.439112922,0.02139304,0.2399615
869,234,1988,234-1988,0.222801968,2.636845315,0.013330376,0.233143586
870,234,1989,234-1989,0.302482716,3.585102506,0.025894726,0.275998745
871,234,1990,234-1990,0.277932438,3.533016169,0.0235062,0.278274446
872,234,1991,234-1991,0.297974647,2.955738822,0.023907516,0.304235935
873,234,1992,234-1992,0.253636049,3.060614768,0.021001826,0.248147099
874,234,1993,234-1993,0.247597074,2.900166538,0.017382372,0.232999491
875,234,1994,234-1994,0.235637726,3.206635342,0.015656979,0.221832219
876,234,1995,234-1995,0.193786618,2.804263402,0.012762207,0.197504336
877,234,1996,234-1996,0.224681822,2.936358433,0.015941082,0.201580682
878,234,1997,234-1997,0.184923747,2.605038505,0.01588296,0.197119988
879,234,1998,234-1998,0.182670159,1.957927375,0.013359771,0.17724326
880,234,1999,234-1999,0.18094402,1.650609244,0.017423384,0.16717921
881,234,2000,234-2000,0.147226132,1.727670866,0.01398163,0.144723959
882,234,2001,234-2001,0.134380325,1.577386149,0.012410867,0.136051089
883,234,2002,234-2002,0.138503363,1.639328545,0.011820211,0.137239003
884,234,2003,234-2003,0.140213312,1.642986598,0.011517877,0.13590644
885,234,2004,234-2004,0.135109756,0.906908034,0.020543663,0.139540057
886,235,1964,235-1964,0.276082453,6.134670976,0.0150273,0.27976085
887,235,1965,235-1965,0.297651784,6.49459372,0.012500791,0.280245385
888,235,1966,235-1966,0.28975688,6.167405868,0.007670877,0.291723204
889,235,1967,235-1967,0.296865961,8.195935787,0.013445882,0.31977158
890,235,1968,235-1968,0.367395147,6.312367338,0.024862374,0.357240591
891,235,1969,235-1969,0.382384898,7.624335678,0.015477073,0.34887864
892,235,1970,235-1970,0.475043612,5.023719266,0.037253201,0.477771436
893,235,1971,235-1971,0.650278346,6.508798376,0.055138751,0.642180683
894,235,1972,235-1972,0.761500048,7.84545406,0.068942107,0.747528174
895,235,1973,235-1973,0.530506305,5.554639533,0.042668458,0.506441266
896,235,1974,235-1974,0.457821113,4.945564523,0.043168937,0.466429138
897,235,1975,235-1975,0.389719996,3.573862843,0.037357786,0.394553392
898,235,1976,235-1976,0.370813396,3.310414888,0.032919593,0.370699069
899,235,1977,235-1977,0.261375565,2.126115047,0.025967371,0.256272304
900,235,1978,235-1978,0.251808151,1.625858214,0.032452406,0.252781087
901,235,1979,235-1979,0.30658128,2.266325901,0.042182613,0.317871233
902,235,1980,235-1980,0.678087978,5.270410501,0.07897981,0.729611363
903,235,1981,235-1981,0.350181501,2.633731223,0.051056984,0.357792581
904,235,1982,235-1982,0.331797333,2.833332706,0.035821336,0.332743078
905,235,1983,235-1983,0.277978244,2.425779161,0.03014715,0.267594314
906,235,1984,235-1984,0.226625465,2.093543987,0.021580062,0.221725415
907,235,1985,235-1985,0.227080913,2.727597028,0.027745198,0.223246305
908,235,1986,235-1986,0.218749027,2.023973505,0.02013418,0.216929244
909,235,1987,235-1987,0.263427293,2.280711161,0.023145687,0.237830203
910,235,1988,235-1988,0.261054163,3.182899774,0.021706107,0.262918566
911,235,1989,235-1989,0.282077719,3.767612863,0.026940306,0.282107191
912,235,1990,235-1990,0.268019049,2.676277607,0.023252908,0.268227876
913,235,1991,235-1991,0.249926637,2.727137224,0.021810368,0.237371579
914,235,1992,235-1992,0.225091253,2.345899378,0.020787304,0.214410562
915,235,1993,235-1993,0.192721232,2.61939752,0.012224553,0.195792129
916,235,1994,235-1994,0.191486104,3.270147818,0.011264807,0.179188155
917,235,1995,235-1995,0.1625172,2.620798606,0.013551269,0.174068836
918,235,1996,235-1996,0.168785963,2.268451296,0.011193539,0.174620095
919,235,1997,235-1997,0.17628239,2.624313688,0.015926818,0.176145363
920,235,1998,235-1998,0.169833736,1.792141072,0.013064107,0.161720253
921,235,1999,235-1999,0.161348886,1.978969295,0.013000401,0.15693316
922,235,2000,235-2000,0.1524139,1.784772712,0.011550068,0.143488543
923,235,2001,235-2001,0.141023209,1.283481816,0.011058248,0.138291721
924,235,2002,235-2002,0.146496676,1.759562714,0.010282264,0.150321986
925,235,2003,235-2003,0.176501447,1.969327144,0.013973613,0.17423315
926,235,2004,235-2004,0.140313205,1.10184647,0.024800732,0.152621938
927,237,1984,237-1984,0.27006049,2.449347075,0.031131411,0.264793071
928,237,1985,237-1985,0.23408274,2.209814823,0.024094564,0.21591768
929,237,1986,237-1986,0.307472535,3.46130737,0.024253089,0.319318955
930,237,1987,237-1987,0.276079362,2.508902029,0.026247159,0.241502657
931,237,1988,237-1988,0.196936327,2.934665978,0.012543681,0.201114563
932,237,1989,237-1989,0.160387257,2.221333254,0.010241934,0.16656172
933,237,1990,237-1990,0.147541972,2.015902944,0.011201421,0.152187298
934,237,1991,237-1991,0.206080992,2.358790649,0.017820161,0.199058169
935,237,1992,237-1992,0.189148061,2.26791227,0.014921155,0.204825258
936,237,1993,237-1993,0.193933941,2.838471052,0.01284496,0.178366297
937,237,1994,237-1994,0.166358603,2.461173969,0.009570973,0.155126191
938,237,1995,237-1995,0.148574245,1.986975163,0.01010807,0.139159053
939,237,1996,237-1996,0.129958466,1.569523557,0.008114953,0.13515367
940,237,1997,237-1997,0.129928442,1.740546282,0.0105546,0.136096418
941,237,1998,237-1998,0.152559154,1.700128741,0.010666006,0.136826257
942,237,1999,237-1999,0.14294358,1.461350515,0.011140418,0.133859087
943,237,2000,237-2000,0.131309046,1.475315872,0.011437386,0.131726996
944,237,2001,237-2001,0.12322222,1.476113229,0.012429574,0.12986651
945,237,2002,237-2002,0.13035731,1.821561739,0.008779003,0.133103799
946,237,2003,237-2003,0.142687698,1.594706527,0.012726502,0.14515327
947,237,2004,237-2004,0.150123871,0.971398309,0.022112925,0.153803627
948,237,2005,237-2005,0.154776044,0.726959575,0.024214448,0.154952567
949,237,2006,237-2006,0.149337374,0.846867179,0.025235113,0.149718643
950,239,1959,239-1959,1.818673994,8.354171047,0.435255124,1.855302999
951,239,1960,239-1960,1.954442988,6.675388294,0.562877655,1.88868485
952,239,1961,239-1961,1.191540573,4.772793241,0.284939614,1.194992201
953,239,1962,239-1962,1.352888307,5.161349804,0.354039939,1.33855456
954,239,1963,239-1963,1.84777342,5.312531599,0.584726626,1.822727488
955,239,1964,239-1964,1.669598853,7.373628118,0.360064919,1.706608336
956,239,1965,239-1965,1.871413572,9.058315748,0.350123232,1.839831403
957,239,1966,239-1966,1.746132829,6.596079857,0.464326486,1.750875555
958,239,1967,239-1967,2.128334827,7.624848676,0.54670333,2.105670252
959,239,1968,239-1968,1.811189366,5.664902249,0.537979661,1.799671447
960,239,1969,239-1969,1.859440476,5.549646807,0.649586215,1.872745579
961,239,1970,239-1970,2.066665707,5.889857632,0.674592487,2.012960752
962,239,1971,239-1971,1.961766046,6.503305514,0.608702263,2.016208858
963,239,1972,239-1972,3.222140513,8.736157778,1.222864648,3.253226934
964,239,1973,239-1973,1.504259052,5.234470641,0.459427922,1.491670445
965,239,1974,239-1974,1.874149003,6.168213079,0.600663503,1.850011533
966,239,1975,239-1975,2.93487812,8.395487817,1.035757747,2.949512799
967,239,1976,239-1976,1.157971565,3.569705291,0.372894675,1.160418738
968,239,1977,239-1977,1.578333396,5.012616592,0.51799731,1.564284516
969,239,1978,239-1978,0.829066119,8.320316958,0.094494168,0.897831613
970,239,1979,239-1979,1.40447907,4.410288234,0.442311871,1.394062714
971,239,1980,239-1980,5.164699438,26.23153854,0.856933178,5.313753662
972,239,1981,239-1981,0.893303289,3.347902176,0.238641585,0.930371651
973,239,1982,239-1982,0.776840971,9.348867011,0.074660079,0.795142428
974,239,1983,239-1983,0.692659227,7.276472917,0.064288825,0.680009942
975,239,1984,239-1984,0.645329845,6.133175448,0.07205451,0.63557181
976,239,1985,239-1985,0.657223246,6.996533228,0.062387247,0.703837459
977,239,1986,239-1986,0.806910468,9.89847247,0.079252613,0.840304156
978,239,1987,239-1987,0.876982335,9.291297973,0.078581825,0.867268939
979,239,1988,239-1988,0.795924786,12.15723853,0.050761755,0.833239027
980,239,1989,239-1989,0.744235387,10.4328176,0.051411004,0.774047858
981,239,1990,239-1990,0.865052953,13.05485543,0.056425081,0.834957495
982,239,1991,239-1991,0.784131961,10.7289975,0.057759145,0.782742377
983,239,1992,239-1992,0.809997207,10.77158274,0.060013093,0.767437776
984,239,1993,239-1993,0.757101474,12.3244991,0.055177054,0.767895581
985,239,1994,239-1994,0.74985148,11.55892042,0.045961359,0.751236459
986,239,1995,239-1995,0.90184749,12.72302331,0.044491368,0.858701094
987,239,1996,239-1996,1.069836747,3.255127641,0.380681418,1.035354697
988,239,1997,239-1997,1.104109833,3.114106814,0.409763301,1.08114066
989,239,1998,239-1998,0.935738601,10.8435426,0.06669909,0.871890977
990,239,1999,239-1999,0.887521876,9.920003648,0.070822652,0.816732138
991,239,2000,239-2000,0.763273212,11.14494123,0.07264188,0.749317093
992,239,2001,239-2001,0.809340185,10.92296029,0.073642627,0.813505015
993,239,2002,239-2002,0.91636051,2.893340088,0.26618577,0.919536651
994,239,2003,239-2003,0.921868883,8.893836535,0.079719531,0.857406621
995,239,2004,239-2004,0.951257831,2.961796636,0.320239262,0.985913746
996,239,2005,239-2005,0.827505571,5.631077316,0.101664286,0.806947336
997,241,1990,241-1990,0.392724766,1.706893198,0.093569871,0.39700996
998,241,1991,241-1991,1.918452923,7.540213393,0.500593137,1.874003379
999,241,1992,241-1992,1.021870836,3.690500394,0.30870446,1.044018897
1000,241,1993,241-1993,0.806680514,4.456129594,0.149861818,0.834701099
1001,241,1994,241-1994,0.794534014,3.922296655,0.137697989,0.821727934
1002,241,1995,241-1995,0.65709584,3.699054421,0.12150531,0.678129453
1003,241,1996,241-1996,0.600955731,2.625387432,0.106869791,0.589996152
1004,241,1997,241-1997,0.528343836,2.456513889,0.101764364,0.504851547
1005,241,1998,241-1998,0.469941063,2.205845044,0.097167603,0.480558372
1006,241,1999,241-1999,0.366701683,1.516840148,0.066489836,0.359385808
1007,241,2000,241-2000,0.328260291,1.676649678,0.066771916,0.336645979
1008,241,2001,241-2001,0.347959677,2.028133791,0.071547604,0.360263321
1009,241,2002,241-2002,0.374393684,2.041573373,0.070556395,0.376432239
1010,241,2003,241-2003,0.475489201,2.283446984,0.071161918,0.471026105
1011,241,2004,241-2004,0.378094834,2.018819459,0.068008679,0.386628728
1012,242,1989,242-1989,1.164426918,4.40766556,0.343375591,1.116918397
1013,242,1990,242-1990,0.906789585,3.698196737,0.205127417,0.915547527
1014,242,1991,242-1991,0.724275441,3.149815504,0.144020709,0.731793697
1015,242,1992,242-1992,0.682066715,3.127780259,0.158717444,0.720281487
1016,242,1993,242-1993,0.751478616,4.286049263,0.146837476,0.707871021
1017,242,1994,242-1994,0.713707071,4.369931642,0.122778651,0.734601043
1018,242,1995,242-1995,0.662156135,3.643171971,0.110332596,0.656913475
1019,242,1996,242-1996,0.612914527,2.956947539,0.128161769,0.614072711
1020,242,1997,242-1997,0.563377949,2.496884835,0.113964946,0.559760065
1021,242,1998,242-1998,0.563595432,2.508796208,0.112310825,0.558894858
1022,242,1999,242-1999,0.511225452,2.518334313,0.097558715,0.492350842
1023,242,2000,242-2000,0.518618433,2.372055692,0.103652499,0.505558744
1024,242,2001,242-2001,0.482679415,2.399481745,0.090334105,0.474568448
1025,242,2002,242-2002,0.467204311,2.57789261,0.091331173,0.454431145
1026,242,2003,242-2003,0.485040294,2.424444411,0.077372207,0.473661131
1027,242,2004,242-2004,0.459581408,2.534012745,0.078834038,0.464036856
1028,250,1989,250-1989,0.747101392,9.498616189,0.048568179,0.773652842
1029,250,1990,250-1990,0.733739197,9.770867973,0.068071012,0.740571586
1030,250,1991,250-1991,0.85623732,10.49719231,0.072258267,0.857937588
1031,250,1992,250-1992,0.93813743,3.515357517,0.240128794,0.946681718
1032,250,1993,250-1993,0.864248254,13.84254753,0.05357821,0.847934464
1033,250,1994,250-1994,0.759844171,11.11739999,0.044023821,0.744678068
1034,250,1995,250-1995,0.677630264,8.948931006,0.043313564,0.701998946
1035,250,1996,250-1996,0.718045718,9.103176889,0.051937441,0.735637574
1036,250,1997,250-1997,0.845244723,8.700133805,0.05943207,0.840373531
1037,250,1998,250-1998,0.937427892,10.40221792,0.066178883,0.830064976
1038,250,1999,250-1999,0.815605192,10.29922908,0.060492127,0.736707731
1039,250,2000,250-2000,0.804843142,9.767297608,0.068214101,0.789113675
1040,250,2001,250-2001,0.774350744,8.736880889,0.082749729,0.745857184
1041,253,1994,253-1994,1.226481088,3.931045143,0.375443959,1.200645867
1042,253,1995,253-1995,1.131089683,3.752072227,0.334543062,1.118404239
1043,253,1996,253-1996,0.973698237,3.214762557,0.272817418,0.964158561
1044,253,1997,253-1997,0.919358756,2.824464053,0.282682091,0.929645136
1045,253,1998,253-1998,0.905000522,4.217285394,0.178898432,0.873545537
1046,253,1999,253-1999,1.108985924,3.186224408,0.354970395,1.125999002
1047,253,2000,253-2000,1.329381841,3.875468601,0.44977282,1.322783726
1048,253,2001,253-2001,1.290508958,3.501615595,0.420097321,1.289210131
1049,253,2002,253-2002,1.280997474,3.712146689,0.461842656,1.289434109
1050,253,2003,253-2003,1.049125427,2.951299639,0.376704294,1.081492833
1051,253,2004,253-2004,1.378222609,3.535399042,0.502444387,1.363290634
1052,253,2005,253-2005,1.209367648,3.233693123,0.425784656,1.190907859
1053,258,1989,258-1989,0.798156932,3.192737234,0.177856949,0.773028153
1054,258,1990,258-1990,0.747478653,2.55889686,0.230486112,0.732959384
1055,258,1991,258-1991,0.539794622,2.286170423,0.134169656,0.576259963
1056,258,1992,258-1992,0.525747473,2.083780586,0.123149759,0.516872313
1057,258,1993,258-1993,0.430523228,2.140199985,0.08636271,0.427897772
1058,258,1994,258-1994,0.503597337,2.530323714,0.102382079,0.504668146
1059,258,1995,258-1995,0.460554959,2.480722323,0.099610039,0.471938488
1060,258,1996,258-1996,0.440311613,1.886230832,0.097392449,0.442672336
1061,258,1997,258-1997,0.404243106,1.627406313,0.088538654,0.398132073
1062,258,1998,258-1998,0.396845207,1.702816084,0.094112563,0.401481358
1063,258,1999,258-1999,0.370910965,1.725360053,0.077049414,0.369821204
1064,258,2000,258-2000,0.305951149,1.400112032,0.069077439,0.319493842
1065,258,2001,258-2001,0.394559988,1.803371349,0.08049509,0.370996473
1066,258,2002,258-2002,0.344510002,1.760643075,0.06852885,0.346539023
1067,258,2003,258-2003,0.333626237,1.853263821,0.065029715,0.322980066
1068,258,2004,258-2004,0.306618371,1.449710233,0.064994132,0.305418444
1069,259,1964,259-1964,1.745271728,7.856288551,0.402515084,1.786427574
1070,259,1965,259-1965,2.033532381,9.19522879,0.397052171,1.933634779
1071,259,1966,259-1966,1.82302426,7.900168532,0.46547719,1.816321757
1072,259,1967,259-1967,2.143713057,8.777234543,0.557729056,2.247306382
1073,259,1968,259-1968,1.82607927,6.274658703,0.542379112,1.834114955
1074,259,1969,259-1969,1.85183797,5.192191344,0.70751804,1.910226468
1075,259,1970,259-1970,2.202051855,6.700356978,0.690111822,2.119788031
1076,259,1971,259-1971,2.042878932,6.639436275,0.65680474,2.054707859
1077,259,1972,259-1972,4.274140318,12.28908169,1.63297065,4.223306928
1078,259,1973,259-1973,0.843011506,11.99207609,0.070819321,0.892348541
1079,259,1974,259-1974,0.94544697,2.953384641,0.301797974,0.962619059
1080,259,1975,259-1975,0.941598881,3.110628937,0.297583823,0.962392036
1081,259,1976,259-1976,0.898110715,10.55999862,0.08814147,0.861561488
1082,259,1977,259-1977,1.871422737,5.335229054,0.636706853,1.837889256
1083,259,1978,259-1978,2.232042622,5.344848093,0.891727957,2.299658568
1084,259,1979,259-1979,1.689921421,5.338675218,0.543315218,1.669416322
1085,259,1980,259-1980,2.612439206,14.2514424,0.427742906,2.651596479
1086,259,1981,259-1981,4.940458377,16.95055643,1.458345869,4.987969877
1087,259,1982,259-1982,1.09848152,3.621521717,0.32108673,1.075982884
1088,259,1983,259-1983,0.839335383,8.200136579,0.078975736,0.853432427
1089,259,1984,259-1984,0.667155397,7.811891862,0.06705877,0.712239081
1090,259,1985,259-1985,0.667568148,7.004604331,0.063026772,0.68881926
1091,259,1986,259-1986,0.757436238,7.098031847,0.067385082,0.73996651
1092,259,1987,259-1987,0.790800555,8.04369833,0.081433005,0.850648012
1093,259,1988,259-1988,0.761298107,11.08027193,0.052178945,0.865827861
1094,259,1989,259-1989,0.831547122,13.26516159,0.053743651,0.80659139
1095,259,1990,259-1990,0.866011427,14.29841112,0.063173254,0.778494264
1096,259,1991,259-1991,0.901402334,13.63300476,0.061459583,0.839407659
1097,259,1992,259-1992,1.081973888,3.864457861,0.31178877,1.071094408
1098,259,1993,259-1993,0.950294066,3.494369177,0.232870662,0.973799774
1099,259,1994,259-1994,0.803399464,17.79148729,0.056253397,0.820369382
1100,259,1995,259-1995,0.831268993,14.2608705,0.059412582,0.887081486
1101,259,1996,259-1996,0.841342073,11.73359738,0.056842897,0.892625819
1102,259,1997,259-1997,0.857169814,14.37145909,0.076340828,0.861597931
1103,259,1998,259-1998,0.868275053,10.68503072,0.065087339,0.884640761
1104,259,1999,259-1999,0.782316378,10.37430534,0.070703256,0.817812298
1105,259,2000,259-2000,0.90114549,11.77655951,0.067673176,0.882186209
1106,259,2001,259-2001,0.953769503,10.9072663,0.069184994,0.859308831
1107,259,2002,259-2002,0.962285428,2.875387422,0.337563039,0.926025848
1108,259,2003,259-2003,0.909110144,12.64181236,0.064570608,0.860420352
1109,259,2004,259-2004,0.73606725,4.503520858,0.118280049,0.754797795
1110,259,2005,259-2005,0.795740392,5.539998925,0.120222768,0.77643899
1111,263,1990,263-1990,2.158478797,8.95217004,0.569287641,2.187875898
1112,263,1991,263-1991,1.555494765,5.308069397,0.471423054,1.630387277
1113,263,1992,263-1992,1.91390662,5.497204136,0.64095969,1.862019681
1114,263,1993,263-1993,2.113378737,6.930660813,0.668272983,2.068916901
1115,263,1994,263-1994,1.80362229,5.392853541,0.544058812,1.798377353
1116,263,1995,263-1995,1.66557678,5.031295814,0.576876902,1.691363079
1117,263,1996,263-1996,1.272820156,3.547544637,0.432411298,1.261472875
1118,263,1997,263-1997,1.282546409,3.447622079,0.439492892,1.264974595
1119,263,1998,263-1998,1.086262323,2.773668099,0.427186834,1.082467727
1120,263,1999,263-1999,1.147395798,3.230384646,0.396076094,1.153761044
1121,263,2000,263-2000,1.042918159,2.416467775,0.40152105,1.039690037
1122,263,2001,263-2001,1.126242698,2.572215043,0.47600834,1.137876947
1123,263,2002,263-2002,1.220027221,2.805878636,0.509358044,1.245748526
1124,263,2003,263-2003,1.352098755,3.27126925,0.539471018,1.415725326
1125,263,2004,263-2004,1.45245003,3.393064118,0.588124177,1.449748486
1126,276,1976,276-1976,1.758500309,5.724806036,0.513102514,1.744036761
1127,276,1977,276-1977,1.079498787,3.120483063,0.369732032,1.08008005
1128,276,1978,276-1978,0.841849813,7.169147627,0.087176055,0.852684982
1129,276,1979,276-1979,0.805056581,6.426375435,0.088126782,0.776599282
1130,276,1980,276-1980,0.793337066,7.033546644,0.090870034,0.849482745
1131,276,1981,276-1981,0.933315717,8.187800919,0.094132719,0.892145826
1132,276,1982,276-1982,0.893856359,9.05980132,0.089506183,0.876777987
1133,276,1983,276-1983,0.865432888,7.992883595,0.082875878,0.840701942
1134,276,1984,276-1984,0.832152883,9.581870395,0.083074167,0.85013393
1135,276,1985,276-1985,0.835838352,7.698966456,0.084061616,0.821134624
1136,276,1986,276-1986,0.838821487,8.516644727,0.068344236,0.784254237
1137,276,1987,276-1987,0.829822515,9.064521448,0.056103,0.768727743
1138,276,1988,276-1988,0.849458148,13.49998234,0.049479223,0.756203545
1139,276,1989,276-1989,0.828561349,11.61140122,0.043940019,0.767517639
1140,276,1990,276-1990,0.760191486,8.050035501,0.053841179,0.782564832
1141,276,1991,276-1991,0.815004185,11.29273267,0.057642728,0.778241253
1142,276,1992,276-1992,0.780737191,11.51255285,0.047452762,0.755169197
1143,276,1993,276-1993,0.690930323,10.55356672,0.053071269,0.741594125
1144,276,1994,276-1994,0.737860887,11.69415999,0.055263691,0.729822549
1145,276,1995,276-1995,0.726791868,14.2126654,0.042119313,0.734712302
1146,276,1996,276-1996,0.812612139,11.42647332,0.058571492,0.745821544
1147,276,1997,276-1997,0.815207533,11.31451763,0.057717226,0.742767298
1148,276,1998,276-1998,0.802087039,8.915046978,0.058830969,0.731149078
1149,276,1999,276-1999,0.742548251,8.68950925,0.056781581,0.713582728
1150,276,2000,276-2000,0.719113093,9.693754097,0.058057795,0.699397012
1151,276,2001,276-2001,0.701802108,7.284668124,0.06227258,0.693111641
1152,276,2002,276-2002,0.714404278,8.882713005,0.06005454,0.689689434
1153,276,2003,276-2003,0.692916968,9.032687797,0.052507871,0.686015678
1154,276,2004,276-2004,0.670170583,3.730952474,0.100302366,0.684307733
1155,276,2005,276-2005,0.63433992,4.275146904,0.096513866,0.682211417
1156,280,2002,280-2002,0.915851832,4.283407833,0.177667582,0.893799778
1157,280,2003,280-2003,0.908444789,2.367367995,0.354428223,0.912749336
