Year,Species,Average US Price (USD/t),Average Price (2005 USD/t)
1965,"SEABASS, WHITE",486.702686,2436.71901
1966,"SEABASS, WHITE",618.2613711,3006.596541
1967,"SEABASS, WHITE",618.2260681,2916.143026
1968,"SEABASS, WHITE",663.0230179,2999.783162
1969,"SEABASS, WHITE",705.1845907,3046.37338
1970,"SEABASS, WHITE",772.9463571,3177.919771
1971,"SEABASS, WHITE",872.2414252,3415.854457
1972,"SEABASS, WHITE",1115.017016,4186.82063
1973,"SEABASS, WHITE",1294.253406,4604.698983
1974,"SEABASS, WHITE",1336.69206,4359.744531
1975,"SEABASS, WHITE",1238.107403,3688.925524
1976,"SEABASS, WHITE",1396.851312,3937.065303
1977,"SEABASS, WHITE",1627.965821,4313.672845
1978,"SEABASS, WHITE",1894.081671,4690.01585
1979,"SEABASS, WHITE",2331.426481,5328.411747
1980,"SEABASS, WHITE",2656.498674,5563.912886
1981,"SEABASS, WHITE",3008.954545,5762.073307
1982,"SEABASS, WHITE",3963.489097,7154.099661
1983,"SEABASS, WHITE",4073.220339,7072.413233
1984,"SEABASS, WHITE",4226.87389,7073.544061
1985,"SEABASS, WHITE",4267.486819,6929.873214
1986,"SEABASS, WHITE",4449.690083,7067.716779
1987,"SEABASS, WHITE",4232.348485,6531.141778
1988,"SEABASS, WHITE",4505.327869,6718.429223
1989,"SEABASS, WHITE",4758.326996,6838.285437
1990,"SEABASS, WHITE",4736.617162,6558.354979
1991,"SEABASS, WHITE",4597.833109,6156.958029
1992,"SEABASS, WHITE",4630.422535,6072.687717
1993,"SEABASS, WHITE",4525.154185,5807.312138
1994,"SEABASS, WHITE",3922.96875,4934.044905
1995,"SEABASS, WHITE",4723.188406,5805.446296
1996,"SEABASS, WHITE",4205.479744,5079.173031
1997,"SEABASS, WHITE",4510.530035,5344.567001
1998,"SEABASS, WHITE",4122.516383,4817.132803
1999,"SEABASS, WHITE",3701.229001,4262.362536
2000,"SEABASS, WHITE",4223.236994,4760.506395
2001,"SEABASS, WHITE",4078.516076,4495.458153
2002,"SEABASS, WHITE",3779.022869,4098.788539
2003,"SEABASS, WHITE",3525.477387,3744.903725
2004,"SEABASS, WHITE",4248.471161,4389.489088
2005,"SEABASS, WHITE",5468.892086,5468.892086
2006,"SEABASS, WHITE",4368.649535,4232.12206
2007,"SEABASS, WHITE",5228.894427,4922.766399
2008,"SEABASS, WHITE",4969.11522,4576.983104
2009,"SEABASS, WHITE",4651.392608,4247.006627
2010,"SEABASS, WHITE",6028.484501,5431.714956
2011,"SEABASS, WHITE",6503.395626,5737.545124
2012,"SEABASS, WHITE",7807.626459,6729.129858
1950,"MUSSEL, BLUE",205.1086642,1457.09195
1950,"MUSSEL, CALIFORNIA",1090,7743.36
1951,"MUSSEL, BLUE",163.8087966,1066.722883
1952,"MUSSEL, BLUE",136.8078759,871.4661695
1952,"MUSSEL, CALIFORNIA",,
1953,"MUSSEL, BLUE",384.5271243,2428.28879
1953,"MUSSEL, CALIFORNIA",,
1954,"MUSSEL, BLUE",327.7086035,2051.455858
1954,"MUSSEL, CALIFORNIA",,
1955,"MUSSEL, BLUE",229.623637,1442.03644
1956,"MUSSEL, BLUE",125.7789855,777.3141304
1957,"MUSSEL, BLUE",133.9421753,796.9559431
1958,"MUSSEL, BLUE",238.9941406,1374.216309
1959,"MUSSEL, BLUE",265.4302926,1515.872401
1960,"MUSSEL, BLUE",204.5963542,1098.508901
1961,"MUSSEL, BLUE",175.9630791,933.2962553
1962,"MUSSEL, BLUE",172.0754717,900.3755828
1963,"MUSSEL, BLUE",179.4279428,929.0024229
1964,"MUSSEL, BLUE",235.4344828,1200.862374
1965,"MUSSEL, BLUE",275.9201469,1381.418033
1966,"MUSSEL, BLUE",266.4521193,1295.75299
1967,"MUSSEL, BLUE",278.1253436,1311.904048
1968,"MUSSEL, BLUE",349.6339539,1581.884821
1969,"MUSSEL, BLUE",215.8022979,932.2585666
1970,"MUSSEL, BLUE",522.1506442,2146.789153
1971,"MUSSEL, BLUE",591.2141927,2315.30122
1972,"MUSSEL, BLUE",664.7007042,2495.910448
1973,"MUSSEL, BLUE",621.1399342,2209.893681
1974,"MUSSEL, BLUE",782.028103,2550.65684
1975,"MUSSEL, BLUE",728.7048065,2171.166859
1976,"MUSSEL, BLUE",676.7162457,1907.344059
1977,"MUSSEL, BLUE",809.1381536,2143.999115
1978,"MUSSEL, BLUE",640.0666442,1584.896128
1979,"MUSSEL, BLUE",638.7960276,1459.950929
1980,"MUSSEL, BLUE",702.4476026,1471.243824
1981,"MUSSEL, BLUE",789.0548014,1511.02037
1981,"MUSSEL, CALIFORNIA",9708.125,18590.81853
1982,"MUSSEL, BLUE",1028.143751,1855.799948
1982,"MUSSEL, CALIFORNIA",14707.05882,26546.24801
1983,"MUSSEL, BLUE",843.0224346,1463.756567
1983,"MUSSEL, CALIFORNIA",7898.076923,13713.58755
1983,"MUSSELS, FW",50,86.81599133
1984,"MUSSEL, BLUE",862.2023492,1442.869237
1984,"MUSSEL, CALIFORNIA",7904.848485,13228.52195
1984,"MUSSELS, FW",0,0
1985,"MUSSEL, BLUE",947.9401214,1539.338054
1985,"MUSSEL, CALIFORNIA",9157.222222,14870.20152
1986,"MUSSEL, BLUE",1130.155817,1795.096081
1986,"MUSSEL, CALIFORNIA",8695.882353,13812.20545
1986,"MUSSELS, FW",605.4545455,961.6807396
1987,"MUSSEL, BLUE",1112.506661,1716.76287
1987,"MUSSEL, CALIFORNIA",8655.454545,13356.6508
1987,"MUSSELS, FW",636,981.4423801
1988,"MUSSEL, BLUE",943.7420523,1407.325808
1988,"MUSSEL, CALIFORNIA",5484.565217,8178.686281
1988,"MUSSELS, FW",620,924.5556017
1989,"MUSSEL, BLUE",991.7755717,1425.300206
1989,"MUSSEL, CALIFORNIA",5994.576271,8614.923617
1989,"MUSSELS, FW",643.5294118,924.8287914
1990,"MUSSEL, BLUE",949.7245301,1314.995573
1990,"MUSSEL, CALIFORNIA",8610.5,11922.16166
1990,"MUSSELS, FW",641.1111111,887.6871624
1991,"MUSSEL, BLUE",1492.850602,1999.076147
1991,"MUSSEL, CALIFORNIA",3985.862069,5337.467648
1991,"MUSSELS, FW",629.1304348,842.468526
1992,"MUSSEL, BLUE",1024.212985,1343.23068
1992,"MUSSEL, CALIFORNIA",2922,3832.132678
1992,"MUSSELS, FW",1519.126214,1992.297469
1993,"MUSSEL, BLUE",1260.358548,1617.468752
1993,"MUSSEL, CALIFORNIA",3612.857143,4636.524697
1993,"MUSSELS, FW",742.7272727,953.1717439
1994,"MUSSEL, BLUE",1473.361934,1853.095043
1994,"MUSSEL, CALIFORNIA",2977.222222,3744.548854
1994,"MUSSELS, FW",777.7777778,978.2363119
1995,"MUSSEL, BLUE",1519.358954,1867.500522
1995,"MUSSEL, CALIFORNIA",3908.695652,4804.323001
1996,"MUSSEL, BLUE",1847.751102,2231.623533
1996,"MUSSEL, CALIFORNIA",4283.333333,5173.200793
1997,"MUSSEL, BLUE",1792.016012,2123.375649
1997,"MUSSEL, CALIFORNIA",5500,6516.998728
1998,"MUSSEL, BLUE",2501.856364,2923.402417
1998,"MUSSEL, CALIFORNIA",4660,5445.178812
1999,"MUSSEL, BLUE",4713.09042,5427.629588
1999,"MUSSEL, CALIFORNIA",7495,8631.297119
1999,"MUSSELS, FW",1740,2003.796796
2000,"MUSSEL, BLUE",3301.470906,3721.475584
2000,"MUSSEL, CALIFORNIA",6080,6853.482038
2001,"MUSSEL, BLUE",3768.706636,4153.977244
2001,"MUSSEL, CALIFORNIA",7930,8740.674914
2002,"MUSSEL, BLUE",2613.892544,2835.069586
2002,"MUSSEL, CALIFORNIA",,
2003,"MUSSEL, BLUE",3540.483495,3760.843816
2003,"MUSSEL, CALIFORNIA",3230,3431.035773
2004,"MUSSEL, BLUE",3331.847382,3442.440156
2004,"MUSSEL, CALIFORNIA",3820,3946.795843
2005,"MUSSEL, BLUE",3512.681283,3512.681283
2006,"MUSSEL, BLUE",2840.915589,2752.13231
2006,"MUSSEL, CALIFORNIA",5790,5609.052987
2007,"MUSSEL, BLUE",3891.245189,3663.43045
2008,"MUSSEL, BLUE",4417.418224,4068.822654
2009,"MUSSEL, BLUE",3538.88094,3231.215266
2009,"MUSSEL, CALIFORNIA",6616.131148,6040.93337
2010,"MUSSEL, BLUE",2471.718391,2227.038943
2010,"MUSSEL, CALIFORNIA",6613.415493,5958.742672
2011,"MUSSEL, BLUE",3461.676147,3054.023504
2011,"MUSSEL, CALIFORNIA",6619.019608,5839.553036
2012,"MUSSEL, BLUE",5744.720932,4951.181175
2012,"MUSSEL, CALIFORNIA",6609.314286,5696.34502
1950,"SHAD, AMERICAN",354.5719046,2518.87881
1950,"SHAD, GIZZARD",53.62445415,380.9481223
1950,"SHAD, HICKORY",115.6928152,821.8817595
1951,"SHAD, AMERICAN",374.150446,2436.467705
1951,"SHAD, GIZZARD",50.73257468,330.3705263
1951,"SHAD, HICKORY",137.9788258,898.5181136
1952,"SHAD, AMERICAN",361.5702554,2303.202527
1952,"SHAD, GIZZARD",49.6271798,316.1251353
1952,"SHAD, HICKORY",107.682686,685.9387097
1953,"SHAD, AMERICAN",371.3694375,2345.197998
1953,"SHAD, GIZZARD",88.99245451,561.9873502
1953,"SHAD, HICKORY",96.98782609,612.4781217
1954,"SHAD, AMERICAN",343.6187224,2151.053203
1954,"SHAD, GIZZARD",37.62023217,235.5026534
1954,"SHAD, HICKORY",113.6601307,711.5124183
1955,"SHAD, AMERICAN",340.9058288,2140.888605
1955,"SHAD, GIZZARD",16.92418254,106.2838663
1955,"SHAD, HICKORY",100.5073996,631.1864693
1956,"SHAD, AMERICAN",282.0586789,1743.122636
1956,"SHAD, GIZZARD",18.86816406,116.6052539
1956,"SHAD, HICKORY",131.0223145,809.7179035
1957,"SHAD, AMERICAN",270.4587669,1609.229663
1957,"SHAD, GIZZARD",13.66155965,81.28627991
1957,"SHAD, HICKORY",122.8182942,730.7688504
1958,"SHAD, AMERICAN",339.1646477,1950.196724
1958,"SHAD, GIZZARD",22.93565054,131.8799906
1958,"SHAD, HICKORY",77.91318865,448.0008347
1959,"SHAD, AMERICAN",287.6023542,1642.497045
1959,"SHAD, GIZZARD",28.95725389,165.3748769
1959,"SHAD, HICKORY",121.6503268,694.7450163
1960,"SHAD, AMERICAN",391.6660372,2102.914442
1960,"SHAD, GIZZARD",32.72306675,175.6951156
1960,"SHAD, HICKORY",112.1073961,601.9216374
1961,"SHAD, AMERICAN",377.7854408,2003.748395
1961,"SHAD, GIZZARD",28.11934901,149.1431229
1961,"SHAD, HICKORY",110.9502832,588.4727886
1962,"SHAD, AMERICAN",339.7725293,1777.841351
1962,"SHAD, GIZZARD",49.17808219,257.3216507
1962,"SHAD, HICKORY",111.0958904,581.3032275
1963,"SHAD, AMERICAN",338.0513519,1750.28772
1963,"SHAD, GIZZARD",44.87394958,232.3384376
1963,"SHAD, HICKORY",70.12145749,363.0594148
1964,"SHAD, AMERICAN",305.514364,1558.31338
1964,"SHAD, GIZZARD",27.72378517,141.408557
1964,"SHAD, HICKORY",89.09871245,454.4588801
1965,"SHAD, AMERICAN",296.0117898,1482.008578
1965,"SHAD, GIZZARD",23.75572519,118.9350888
1965,"SHAD, HICKORY",84.28697183,421.9900001
1966,"SHAD, AMERICAN",277.9654725,1351.742268
1966,"SHAD, GIZZARD",32.80193237,159.5153458
1966,"SHAD, HICKORY",72.25577265,351.3788282
1967,"SHAD, AMERICAN",250.9295042,1183.622564
1967,"SHAD, GIZZARD",38.09160305,179.676284
1967,"SHAD, HICKORY",141.5283267,667.5824012
1968,"SHAD, AMERICAN",272.2821925,1231.914299
1968,"SHAD, GIZZARD",39.9378882,180.695091
1968,"SHAD, HICKORY",109.0088945,493.2001416
1969,"SHAD, AMERICAN",302.8714658,1308.394402
1969,"SHAD, GIZZARD",52.07317073,224.9543215
1969,"SHAD, HICKORY",111.0464058,479.7166856
1970,"SHAD, AMERICAN",273.5350071,1124.621779
1970,"SHAD, GIZZARD",56.46153846,232.1380232
1970,"SHAD, HICKORY",156.5023847,643.4495978
1971,"SHAD, AMERICAN",345.7297491,1353.939942
1971,"SHAD, GIZZARD",55.84717608,218.7075961
1971,"SHAD, HICKORY",150.6169666,589.8431579
1972,"SHAD, AMERICAN",349.0083279,1310.504904
1972,"SHAD, GIZZARD",43.90151515,164.8475015
1972,"SHAD, HICKORY",155.4867257,583.8431353
1973,"SHAD, AMERICAN",435.5870932,1549.733179
1973,"SHAD, GIZZARD",39.21745673,139.5279953
1973,"SHAD, HICKORY",216.6037736,770.6336112
1974,"SHAD, AMERICAN",444.412059,1449.49095
1974,"SHAD, GIZZARD",39.22828283,127.9466653
1974,"SHAD, HICKORY",196.7053364,641.5726108
1975,"SHAD, AMERICAN",625.210633,1862.807263
1975,"SHAD, GIZZARD",41.59441953,123.9300529
1975,"SHAD, HICKORY",386.9827586,1153.01029
1976,"SHAD, AMERICAN",705.6192504,1988.808003
1976,"SHAD, GIZZARD",43.53399066,122.7017956
1976,"SHAD, HICKORY",323.8333333,912.7334955
1977,"SHAD, AMERICAN",752.6308038,1994.269792
1977,"SHAD, GIZZARD",22.42763772,59.4272254
1977,"SHAD, HICKORY",263.0172414,696.9251546
1978,"SHAD, AMERICAN",632.0539171,1565.055475
1978,"SHAD, GIZZARD",46.68,115.5863251
1978,"SHAD, HICKORY",528.5217391,1308.695064
1979,"SHAD, AMERICAN",710.6272302,1624.119187
1979,"SHAD, GIZZARD",66.21787709,151.3391552
1979,"SHAD, HICKORY",377.2258065,862.1393102
1980,"SHAD, AMERICAN",694.9276192,1455.493569
1980,"SHAD, GIZZARD",65.07037643,136.2868762
1980,"SHAD, HICKORY",314.5265589,658.7612452
1981,"SHAD, AMERICAN",907.5727447,1737.979291
1981,"SHAD, GIZZARD",41.74625802,79.94304845
1981,"SHAD, HICKORY",333.6604775,638.9515368
1982,"SHAD, AMERICAN",720.5839076,1300.654288
1982,"SHAD, GIZZARD",109.0842491,196.8971203
1982,"SHAD, HICKORY",501.4728682,905.1587602
1983,"SHAD, AMERICAN",580.6133994,1008.130557
1983,"SHAD, GIZZARD",119.1307471,206.8490782
1983,"SHAD, HICKORY",486.8285714,845.2901007
1984,"SHAD, AMERICAN",763.3517835,1277.445842
1984,"SHAD, GIZZARD",102.7192685,171.8975514
1984,"SHAD, HICKORY",535.9246575,896.8535085
1985,"SHAD, AMERICAN",774.2610544,1257.304631
1985,"SHAD, GIZZARD",61.83376623,100.4104239
1985,"SHAD, HICKORY",488.5204082,793.297
1986,"SHAD, AMERICAN",620.6350872,985.7929289
1986,"SHAD, GIZZARD",278.6816986,442.6473037
1986,"SHAD, HICKORY",524.7572816,833.5043059
1987,"SHAD, AMERICAN",879.830792,1357.709476
1987,"SHAD, GIZZARD",79.7020097,122.9920285
1987,"SHAD, HICKORY",516.5402844,797.0983115
1988,"SHAD, AMERICAN",756.9522747,1128.781396
1988,"SHAD, GIZZARD",92.41619071,137.8127529
1988,"SHAD, HICKORY",695.5868545,1037.272133
1989,"SHAD, AMERICAN",801.5904349,1151.981401
1989,"SHAD, GIZZARD",278.5748455,400.3453968
1989,"SHAD, HICKORY",586.1956522,842.4333163
1990,"SHAD, AMERICAN",911.0422932,1261.435864
1990,"SHAD, GIZZARD",153.7266187,212.8510075
1990,"SHAD, HICKORY",353.9285714,490.0521046
1991,"SHAD, AMERICAN",1052.086469,1408.848924
1991,"SHAD, GIZZARD",285.1007802,381.778437
1991,"SHAD, HICKORY",1216.909091,1629.562888
1992,"SHAD, AMERICAN",1008.609986,1322.767723
1992,"SHAD, GIZZARD",269.0524535,352.8558176
1992,"SHAD, HICKORY",673.1007752,882.7554674
1993,"SHAD, AMERICAN",1057.303244,1356.879724
1993,"SHAD, GIZZARD",197.0812854,252.9223302
1993,"SHAD, HICKORY",763.4772182,979.8009824
1994,"SHAD, AMERICAN",1427.72037,1795.690169
1994,"SHAD, GIZZARD",213.2750668,268.2429618
1994,"SHAD, HICKORY",775.4294479,975.2827413
1995,"SHAD, AMERICAN",1159.060172,1424.643907
1995,"SHAD, GIZZARD",216.5185438,266.1309841
1995,"SHAD, HICKORY",683.5917313,840.2279866
1996,"SHAD, AMERICAN",1105.539497,1335.216608
1996,"SHAD, GIZZARD",424.5336197,512.7309708
1996,"SHAD, HICKORY",483.4689266,583.9101559
1997,"SHAD, AMERICAN",916.8564228,1086.391298
1997,"SHAD, GIZZARD",385.0443709,456.2424864
1997,"SHAD, HICKORY",420.6666667,498.4516603
1998,"SHAD, AMERICAN",880.9137683,1029.341843
1998,"SHAD, GIZZARD",458.1461109,535.3406644
1998,"SHAD, HICKORY",453.5416667,529.9604021
1999,"SHAD, AMERICAN",1075.52121,1238.578135
1999,"SHAD, GIZZARD",576.123162,663.4676701
1999,"SHAD, HICKORY",431.1147011,496.4748603
2000,"SHAD, AMERICAN",1249.201572,1408.121799
2000,"SHAD, GIZZARD",310.1105833,349.562058
2000,"SHAD, HICKORY",406.2823062,457.9685013
2001,"SHAD, AMERICAN",985.4805568,1086.225117
2001,"SHAD, GIZZARD",343.1962627,378.2808278
2001,"SHAD, HICKORY",685.3156146,755.3746533
2002,"SHAD, AMERICAN",1239.894236,1344.809085
2002,"SHAD, GIZZARD",340.1946463,368.9805449
2002,"SHAD, HICKORY",578.3687943,627.3080284
2003,"SHAD, AMERICAN",1266.826055,1345.673533
2003,"SHAD, GIZZARD",290.2782522,308.3452221
2003,"SHAD, HICKORY",578.5286783,614.5364059
2004,"SHAD, AMERICAN",1246.839623,1288.225508
2004,"SHAD, GIZZARD",421.0869333,435.0639157
2004,"SHAD, HICKORY",431.4886165,445.8108581
2004,SHADS (NK),,
2005,"SHAD, AMERICAN",1355.853319,1355.853319
2005,"SHAD, GIZZARD",518.8497131,518.8497131
2005,"SHAD, HICKORY",551.7618587,551.7618587
2005,"SHAD, THREADFIN",2554.444444,2554.444444
2005,SHADS (NK),940,940
2006,"SHAD, AMERICAN",1929.456005,1869.157335
2006,"SHAD, GIZZARD",948.9667442,919.3099744
2006,"SHAD, HICKORY",562.2666667,544.6949096
2007,"SHAD, AMERICAN",1797.544213,1692.306161
2007,"SHAD, GIZZARD",305.5431886,287.6550221
2007,"SHAD, HICKORY",505.0826446,475.512349
2008,"SHAD, AMERICAN",2199.890653,2026.288766
2008,"SHAD, GIZZARD",339.4643006,312.6758587
2008,"SHAD, HICKORY",507.5314861,467.4802121
2008,"SHAD, THREADFIN",430.9090909,396.9043867
2009,"SHAD, AMERICAN",2471.551654,2256.67819
2009,"SHAD, GIZZARD",295.2673066,269.5971537
2009,"SHAD, HICKORY",557.3387097,508.8844122
2009,"SHAD, THREADFIN",234.2105263,213.8485699
2010,"SHAD, AMERICAN",1866.982789,1682.167108
2010,"SHAD, GIZZARD",261.1732496,235.3192822
2010,"SHAD, HICKORY",527.9889299,475.7224418
2011,"SHAD, AMERICAN",1757.952567,1550.933198
2011,"SHAD, GIZZARD",278.3488722,245.5700539
2011,"SHAD, HICKORY",622.6415094,549.3182272
2012,"SHAD, AMERICAN",1735.027199,1495.361412
2012,"SHAD, GIZZARD",314.0958409,270.7086094
2012,"SHAD, HICKORY",840.739726,724.6052079
2012,"SHAD, THREADFIN",,
1950,COBIA,175.2777778,1245.173333
1951,COBIA,198.9605735,1295.631254
1952,COBIA,206.5957447,1316.014894
1953,COBIA,190,1199.85
1954,COBIA,270.1619433,1691.213765
1955,COBIA,201.9889503,1268.490608
1956,COBIA,246.5445026,1523.645026
1957,COBIA,243.5014837,1448.833828
1958,COBIA,163.9823009,942.8982301
1959,COBIA,220.9535452,1261.865697
1960,COBIA,200.5037783,1076.535239
1961,COBIA,163.1437126,865.3032036
1962,COBIA,129.3442623,676.7868448
1963,COBIA,159.3023256,824.8004415
1964,COBIA,141.0504202,719.4449193
1965,COBIA,150.3398058,752.6892152
1966,COBIA,126.1290323,613.3637484
1967,COBIA,158.8405797,749.2434769
1968,COBIA,185.3829322,838.747047
1969,COBIA,181.5025907,784.0850011
1970,COBIA,193.2991453,794.7371378
1971,COBIA,190.6183746,746.4958733
1972,COBIA,199.5846645,749.4281959
1973,COBIA,237.8657487,846.2795355
1974,COBIA,250.9104258,818.3675132
1975,COBIA,357.890625,1066.330642
1976,COBIA,453.8101983,1279.077
1977,COBIA,546.647619,1448.469592
1978,COBIA,691.0626186,1711.16942
1979,COBIA,689.7903564,1576.497079
1980,COBIA,844.6206897,1769.018741
1981,COBIA,1067.670851,2044.563192
1982,COBIA,1140.055944,2057.801509
1983,COBIA,1340.510471,2327.554909
1984,COBIA,1486.87737,2488.243763
1985,COBIA,1798.995984,2921.348
1986,COBIA,1893.326633,3007.287286
1987,COBIA,2164.560838,3340.238586
1988,COBIA,2411.885522,3596.648822
1989,COBIA,2574.1138,3699.309637
1990,COBIA,2848.24031,3943.694493
1991,COBIA,2985.430556,3997.789871
1992,COBIA,3209.822485,4209.60494
1993,COBIA,3335.865169,4281.04977
1994,COBIA,3463.307522,4355.914085
1995,COBIA,3724.607301,4578.053171
1996,COBIA,3871.960986,4676.365364
1997,COBIA,3874.224664,4590.603129
1998,COBIA,4122.860963,4817.535442
1999,COBIA,4291.41637,4942.026651
2000,COBIA,4195.772926,4729.548418
2001,COBIA,4320.572864,4762.260132
2002,COBIA,4431.807851,4806.809552
2003,COBIA,4674.580952,4965.5277
2004,COBIA,4763.122407,4921.222962
2005,COBIA,4721.371505,4721.371505
2006,COBIA,4687.077295,4540.598429
2007,COBIA,5421.100124,5103.719324
2008,COBIA,5365.102564,4941.721555
2009,COBIA,5482.681427,5006.024284
2010,COBIA,6107.544326,5502.94852
2011,COBIA,6605.008039,5827.191492
2012,COBIA,6314.975669,5442.664496
1950,"POMPANO, FLORIDA",1196.771838,8501.86714
1950,"POMPANO, PACIFIC",572.605042,4067.786218
1951,"POMPANO, FLORIDA",1096.287251,7139.022577
1951,"POMPANO, PACIFIC",766.2542955,4989.847973
1952,"POMPANO, FLORIDA",1280.475671,8156.630024
1952,"POMPANO, PACIFIC",786.9178082,5012.666438
1953,"POMPANO, FLORIDA",1179.91225,7451.145858
1953,"POMPANO, PACIFIC",1085.384615,6854.203846
1954,"POMPANO, FLORIDA",1427.872844,8938.484004
1954,"POMPANO, PACIFIC",680.2475248,4258.349505
1955,"POMPANO, FLORIDA",1689.564188,10610.4631
1955,"POMPANO, PACIFIC",552.8333333,3471.793333
1956,"POMPANO, FLORIDA",1956.835921,12093.24599
1956,"POMPANO, PACIFIC",647.183908,3999.596552
1957,"POMPANO, FLORIDA",1725.896483,10269.08407
1957,"POMPANO, PACIFIC",526.8390805,3134.692529
1958,"POMPANO, FLORIDA",1035.410883,5953.612576
1958,"POMPANO, PACIFIC",523.7431694,3011.523224
1959,"POMPANO, FLORIDA",1205.96714,6887.278335
1959,"POMPANO, PACIFIC",632.345679,3611.326173
1960,"POMPANO, FLORIDA",1404.512158,7541.039099
1960,"POMPANO, PACIFIC",560.5714286,3009.793143
1961,"POMPANO, FLORIDA",1496.570272,7937.707376
1961,"POMPANO, PACIFIC",565.3846154,2998.761713
1962,"POMPANO, FLORIDA",1606.564536,8406.261891
1963,"POMPANO, FLORIDA",1368.099099,7083.441731
1964,"POMPANO, FLORIDA",1266.338657,6459.115199
1965,"POMPANO, FLORIDA",1347.986063,6748.808581
1966,"POMPANO, FLORIDA",1470.034882,7148.759402
1967,"POMPANO, FLORIDA",1297.044831,6118.098917
1968,"POMPANO, FLORIDA",1330.256445,6018.615908
1969,"POMPANO, FLORIDA",1822.146474,7871.610617
1970,"POMPANO, FLORIDA",2305.888203,9480.512641
1971,"POMPANO, FLORIDA",2407.892055,9429.738799
1972,"POMPANO, FLORIDA",2600.455515,9764.551247
1973,"POMPANO, FLORIDA",2465.911252,8773.227084
1974,"POMPANO, FLORIDA",2640.121951,8611.00143
1975,"POMPANO, FLORIDA",2398.749622,7147.044502
1976,"POMPANO, FLORIDA",2880.243902,8118.04967
1977,"POMPANO, FLORIDA",3263.843215,8648.309234
1978,"POMPANO, FLORIDA",4398.214286,10890.60468
1978,"POMPANO, PACIFIC",1358.602941,3364.094286
1979,"POMPANO, FLORIDA",5463.155378,12485.89288
1979,"POMPANO, PACIFIC",1391.912014,3181.17701
1980,"POMPANO, FLORIDA",5744.087068,12030.72314
1980,"POMPANO, PACIFIC",2075.214286,4346.439778
1981,"POMPANO, FLORIDA",5564.046158,10655.01036
1982,"POMPANO, FLORIDA",5343.757418,9645.484622
1983,"POMPANO, FLORIDA",6082.157291,10560.57029
1984,"POMPANO, FLORIDA",6504.499174,10885.08025
1985,"POMPANO, FLORIDA",7021.272505,11401.68214
1986,"POMPANO, FLORIDA",6454.096037,10251.43819
1987,"POMPANO, FLORIDA",6576.903711,10149.13842
1988,"POMPANO, FLORIDA",6235.050477,9297.823944
1989,"POMPANO, FLORIDA",6711.124214,9644.688777
1990,"POMPANO, FLORIDA",6163.225937,8533.647988
1991,"POMPANO, AFRICAN",2141.25,2867.347741
1991,"POMPANO, FLORIDA",6075.569094,8135.794194
1992,"POMPANO, AFRICAN",2384,3126.558625
1992,"POMPANO, FLORIDA",6601.814912,8658.121374
1993,"POMPANO, AFRICAN",1570,2014.844066
1993,"POMPANO, FLORIDA",6860.880633,8804.843713
1994,"POMPANO, AFRICAN",732.5,921.2889837
1994,"POMPANO, FLORIDA",6836.437318,8598.408722
1995,"POMPANO, AFRICAN",2247.959184,2763.050125
1995,"POMPANO, FLORIDA",7238.255062,8896.808138
1996,"POMPANO, AFRICAN",2979.180328,3598.108491
1996,"POMPANO, FLORIDA",6775.035088,8182.556472
1997,"POMPANO, AFRICAN",3307.678571,3919.297644
1997,"POMPANO, FLORIDA",5690.357242,6742.554711
1998,"POMPANO, AFRICAN",3359.459459,3925.505895
1998,"POMPANO, FLORIDA",5807.446014,6785.961801
1999,"POMPANO, AFRICAN",3845.757576,4428.802706
1999,"POMPANO, FLORIDA",6528.791343,7518.604124
2000,"POMPANO, AFRICAN",3186.964286,3592.401725
2000,"POMPANO, FLORIDA",6929.913761,7811.519652
2001,"POMPANO, AFRICAN",3450.588235,3803.33796
2001,"POMPANO, FLORIDA",6964.164265,7676.102886
2002,"POMPANO, AFRICAN",3481.702128,3776.309715
2002,"POMPANO, FLORIDA",7430.501362,8059.240411
2003,"POMPANO, AFRICAN",3414.090909,3626.584533
2003,"POMPANO, FLORIDA",7572.431218,8043.740681
2004,"POMPANO, AFRICAN",3704.52381,3827.486694
2004,"POMPANO, FLORIDA",8327.251265,8603.654628
2005,"POMPANO, AFRICAN",4033.333333,4033.333333
2005,"POMPANO, FLORIDA",8459.272959,8459.272959
2006,"POMPANO, AFRICAN",4066.4,3939.318319
2006,"POMPANO, FLORIDA",7703.804834,7463.048276
2007,"POMPANO, AFRICAN",3920.571429,3691.039772
2007,"POMPANO, FLORIDA",7419.301557,6984.935137
2008,"POMPANO, AFRICAN",4062.75,3742.142672
2008,"POMPANO, FLORIDA",7186.774775,6619.63856
2009,"POMPANO, AFRICAN",4801.111111,4383.708799
2009,"POMPANO, FLORIDA",6942.706237,6339.11645
2010,"POMPANO, AFRICAN",5011.428571,4515.339057
