year,fishstock,avg_per_tonne_ace,avg_sales_per_tonne,averagepershare_quotashares,avg_per_tonne_quotashare,avg_lease_per_tonne,catchkg,tacc,grnwt_price,NZCPI
2004,MOK3,158.8,,,,,69675,127000,,938.25
2005,MOK3,150.3,,,,,68850,127000,3.150388,966.75
2006,MOK3,156.4,,,,,90328,127000,3.124493,999.25
2007,MOK3,192.3,,0,3380.34,,124666,127000,3.411894,1023
1986,MOK4,,,,,,32,20000,0.3521648,520.315
1987,MOK4,,,,,,302,20000,0.9290984,602.2325
1988,MOK4,,,,,,158,20000,1.026631,640.6275
1989,MOK4,,,,,,10985,25000,11.84387,677.245
1990,MOK4,,,,,209,1383,25000,7.684556,718.5475
1991,MOK4,,,,,120,1880,25000,1.618911,737.245
1992,MOK4,,2518,,,173,1311,25000,2.460595,744.725
1993,MOK4,,,,,95,4429,25000,1.611283,754.3175
1994,MOK4,,,,,129,108,25000,4.803676,767.485
1995,MOK4,,,,,70,1056,25000,5.138669,796.3025
1996,MOK4,,,,,77,1761,25000,3.715246,814.505
1997,MOK4,,,,,70,2719,25000,4.894787,824.1725
1998,MOK4,,,,,59,798,25000,2.24,834.5975
1999,MOK4,,,,,62,1073,25000,1.285714,833.6
2000,MOK4,,,,,68,5436,25000,,855.5
2001,MOK4,74.4,,0,3666.73,,7682,25000,3.093023,878
2002,MOK4,150.4,,,,,2028,25000,,901.25
2003,MOK4,91.8,,,,,2480,25000,,917
2004,MOK4,120.2,,,,,3331,25000,,938.25
2005,MOK4,105.9,,,,,860,25000,3.150388,966.75
2006,MOK4,91.3,,,,,272,25000,3.124493,999.25
2007,MOK4,151,,,,,151,25000,3.411894,1023
1986,MOK5,,,,,225,3375,40000,0.3521648,520.315
1987,MOK5,,900,,,,2182,40000,0.9290984,602.2325
1988,MOK5,,,,,,2499,40000,1.026631,640.6275
1989,MOK5,,,,,121,1104,43000,11.84387,677.245
1990,MOK5,,,,,84,2318,43000,7.684556,718.5475
1991,MOK5,,1213,,,73,1668,43000,1.618911,737.245
1992,MOK5,,1603,,,78,3815,43000,2.460595,744.725
1993,MOK5,,2325,,,112,4572,43000,1.611283,754.3175
1994,MOK5,,556,,,121,2786,43000,4.803676,767.485
1995,MOK5,,,,,91,2857,43000,5.138669,796.3025
1996,MOK5,,2138,,,227,3303,43000,3.715246,814.505
1997,MOK5,,2016,,,94,2145,43000,4.894787,824.1725
1998,MOK5,,1690,,,77,3814,43000,2.24,834.5975
1999,MOK5,,2138,,,208,5160,43000,1.285714,833.6
2000,MOK5,,1769,,,209,6426,43000,,855.5
2001,MOK5,103.5,,0,1828.32,,2187,44000,3.093023,878
2002,MOK5,84.3,,,,,6495,44000,,901.25
2003,MOK5,74.2,,0,1828.32,,6126,44000,,917
2004,MOK5,80.6,,,,,11014,44000,,938.25
2005,MOK5,109,,,,,5480,44000,3.150388,966.75
2006,MOK5,152.7,,,,,11116,44000,3.124493,999.25
2007,MOK5,111.3,,0,2056.86,,7739,44000,3.411894,1023
2001,MOO1,,,,,,260480,,,878
2002,MOO1,,,,,,165005,,,901.25
2003,MOO1,,,,,,107233,,,917
2004,MOO1,230.5,,,,,111710,,,938.25
2005,MOO1,169.5,,0.01,1935.48,,79522,,,966.75
2006,MOO1,146,,0.01,967.74,,82369,,,999.25
2007,MOO1,297.7,,0.01,986.72,,42507,,,1023
2001,MOO10,,,,,,3050,,,878
2002,MOO10,,,,,,4969,,,901.25
2003,MOO10,,,,,,572,,,917
2001,MOO2,,,,,,57355,,,878
2002,MOO2,,,,,,48279,,,901.25
2003,MOO2,,,,,,37924,,,917
2001,MOO3,,,,,,40,,,878
2002,MOO3,,,,,,103,,,901.25
2001,MOO4,,,,,,587,,,878
2002,MOO4,,,,,,96,,,901.25
2003,MOO4,,,,,,274,,,917
2001,MOO5,,,,,,1662,,,878
2002,MOO5,,,,,,1126,,,901.25
2003,MOO5,,,,,,638,,,917
2001,MOO6,,,,,,4036,,,878
2002,MOO6,,,,,,1805,,,901.25
2003,MOO6,,,,,,500,,,917
2001,MOO7,,,,,,5905,,,878
2002,MOO7,,,,,,3002,,,901.25
2003,MOO7,,,,,,3237,,,917
2001,MOO8,,,,,,1320,,,878
2002,MOO8,,,,,,4851,,,901.25
2001,MOO9,,,,,,2840,,,878
2002,MOO9,,,,,,9391,,,901.25
2003,MOO9,,,,,,5755,,,917
1986,OEO1,,1170,,,,442381,4000000,0.9882163,520.315
1987,OEO1,,656,,,217,1098434,4000000,1.151644,602.2325
1988,OEO1,,,,,40,432034,4233000,1.095822,640.6275
1989,OEO1,,723,,,34,2069002,5033000,1.233168,677.245
1990,OEO1,,1526,,,83,4601046,5033000,0.9678555,718.5475
1991,OEO1,,962,,,292,4156089,5033000,1.100719,737.245
1992,OEO1,,2817,,,294,5738861,6044000,1.095999,744.725
1993,OEO1,,1240,,,251,4909648,6044000,1.051216,754.3175
1994,OEO1,,3072,,,317,1482919,6044000,1.102856,767.485
1995,OEO1,,3322,,,236,4788178,6044000,1.166255,796.3025
1996,OEO1,,,,,193,5180576,6044000,1.215851,814.505
1997,OEO1,,1589,,,296,2680562,6044000,1.175607,824.1725
1998,OEO1,,,,,107,4101666,5033000,1.232016,834.5975
1999,OEO1,,2284,,,171,3710861,5033000,1.298417,833.6
2000,OEO1,,,,,171,4851859,5033000,1.503559,855.5
2001,OEO1,259.3,,,,,4197347,5033000,1.648643,878
2002,OEO1,248.9,,0.13,2527.32,,3034164,5033000,1.385613,901.25
2003,OEO1,200.8,,,,,1703017,5033000,1.30692,917
2004,OEO1,211.9,,,,,1025314,5033000,1.216011,938.25
2005,OEO1,231.8,,,,,850114,5033000,1.1573,966.75
2006,OEO1,208.9,,,,,902801,5033000,1.300239,999.25
2007,OEO1,254,,,,,946607,5033000,1.406818,1023
1991,OEO10,,,,,,,,1.100719,737.245
1992,OEO10,,,,,,,,1.095999,744.725
1993,OEO10,,,,,,,,1.051216,754.3175
1986,OEO3A,,701,,,24,7776537,10000000,0.9882163,520.315
1987,OEO3A,,,,,135,8735884,10000000,1.151644,602.2325
1988,OEO3A,,2530,,,62,10068004,10000000,1.095822,640.6275
1989,OEO3A,,,,,247,9286441,10106000,1.233168,677.245
1990,OEO3A,,2421,,,153,9921939,10106000,0.9678555,718.5475
1991,OEO3A,,,,,280,10071533,10106000,1.100719,737.245
1992,OEO3A,,,,,350,9289744,10106000,1.095999,744.725
1993,OEO3A,,,,,280,9105778,10106000,1.051216,754.3175
1994,OEO3A,,,,,329,6599673,10106000,1.102856,767.485
1995,OEO3A,,2761,,,191,7870638,10106000,1.166255,796.3025
1996,OEO3A,,2975,,,156,6990878,6600000,1.215851,814.505
1997,OEO3A,,1946,,,204,6335906,6600000,1.175607,824.1725
1998,OEO3A,,,,,100,5763064,6600000,1.232016,834.5975
1999,OEO3A,,2358,,,170,5859210,5900000,1.298417,833.6
2000,OEO3A,,,,,200,4577423,4400000,1.503559,855.5
2001,OEO3A,317.8,,,,,3922949,4095000,1.648643,878
2002,OEO3A,357.5,,,,,3069747,3100000,1.385613,901.25
2003,OEO3A,340.3,,,,,2855503,3100000,1.30692,917
2004,OEO3A,304.5,,,,,3060693,3100000,1.216011,938.25
2005,OEO3A,344.1,,,,,3332821,3100000,1.1573,966.75
2006,OEO3A,354.6,,,,,3072557,3100000,1.300239,999.25
2007,OEO3A,402.6,,,,,3091974,3100000,1.406818,1023
1986,OEO4,,,,,83,6276638,6750000,0.9882163,520.315
1987,OEO4,,,,,195,6836600,7000000,1.151644,602.2325
1988,OEO4,,,,,258,8458566,7000000,1.095822,640.6275
1989,OEO4,,,,,464,7348365,7000000,1.233168,677.245
1990,OEO4,,2256,,,197,6935621,7000000,0.9678555,718.5475
1991,OEO4,,,,,373,7457336,7000000,1.100719,737.245
1992,OEO4,,,,,672,7975865,7000000,1.095999,744.725
1993,OEO4,,,,,341,8319075,7000000,1.051216,754.3175
1994,OEO4,,,,,383,7680126,7000000,1.102856,767.485
1995,OEO4,,,,,313,6806243,7000000,1.166255,796.3025
1996,OEO4,,,,,289,6961939,7000000,1.215851,814.505
1997,OEO4,,2385,,,326,7010397,7000000,1.175607,824.1725
1998,OEO4,,,,,342,6930550,7000000,1.232016,834.5975
1999,OEO4,,3500,,,292,7034357,7000000,1.298417,833.6
2000,OEO4,,,,,263,7358253,7000000,1.503559,855.5
2001,OEO4,469.6,,,,,4863672,5460000,1.648643,878
2002,OEO4,458.4,,,,,5402254,5460000,1.385613,901.25
2003,OEO4,486.3,,,,,6734968,7000000,1.30692,917
2004,OEO4,494.7,,,,,7389760,7000000,1.216011,938.25
2005,OEO4,355.3,,,,,6829049,7000000,1.1573,966.75
2006,OEO4,500.7,,,,,7210742,7000000,1.300239,999.25
2007,OEO4,556.7,,,,,7038013,7000000,1.406818,1023
1986,OEO6,,,,,,3161,3000000,0.9882163,520.315
1987,OEO6,,,,,,249398,3000000,1.151644,602.2325
1988,OEO6,,,,,,,,1.095822,640.6275
1989,OEO6,,,,,,140,3000000,1.233168,677.245
1990,OEO6,,,,,6,288068,3000000,0.9678555,718.5475
1991,OEO6,,,,,363,32876,3000000,1.100719,737.245
1992,OEO6,,,,,227,814792,3000000,1.095999,744.725
1993,OEO6,,,,,173,983373,3000000,1.051216,754.3175
1994,OEO6,,,,,307,2527559,3000000,1.102856,767.485
1995,OEO6,,,,,261,4435273,3000000,1.166255,796.3025
1996,OEO6,,,,,315,5645319,6000000,1.215851,814.505
1997,OEO6,,,,,166,5221683,6000000,1.175607,824.1725
1998,OEO6,,,,,198,5287008,6000000,1.232016,834.5975
1999,OEO6,,2564,,,230,5914390,6000000,1.298417,833.6
2000,OEO6,,,,,255,5931782,6000000,1.503559,855.5
2001,OEO6,363.1,,,,,5736931,6000000,1.648643,878
2002,OEO6,408.8,,,,,6115096,6000000,1.385613,901.25
2003,OEO6,299.5,,,,,5811007,6000000,1.30692,917
2004,OEO6,311.4,,,,,5744431,6000000,1.216011,938.25
2005,OEO6,297.7,,,,,6463025,6000000,1.1573,966.75
2006,OEO6,326,,,,,5925656,6000000,1.300239,999.25
2007,OEO6,334.8,,,,,5902012,6000000,1.406818,1023
1986,ORH1,,,,,,1822,5033000,3.479787,520.315
1988,ORH1,,,,,56,36438,5033000,2.524022,640.6275
1989,ORH1,,,,,189,85870,5033000,3.544808,677.245
1990,ORH1,,,,,,169645,5033000,2.642398,718.5475
1991,ORH1,,,,,841,111489,5033000,2.910015,737.245
1992,ORH1,,,,,465,48816,6044000,4.154307,744.725
1993,ORH1,,,,,968,188947,6044000,4.313765,754.3175
1994,ORH1,,,,,,244513,6044000,4.245592,767.485
1995,ORH1,,,,,762,963826,6044000,4.086735,796.3025
1996,ORH1,,,,,827,1021445,6044000,3.684123,814.505
1997,ORH1,,,,,613,511185,6044000,3.589311,824.1725
1998,ORH1,,,,,459,844938,5033000,4.454823,834.5975
1999,ORH1,,,,,511,771357,5033000,5.459593,833.6
2000,ORH1,,,,,776,858249,5033000,5.67972,855.5
2001,ORH1,873.2,,,,,1294147,5033000,5.31627,878
2002,ORH1,844.3,,,,,1122506,5033000,4.443391,901.25
2003,ORH1,923,,,,,985734,5033000,3.961914,917
2004,ORH1,765.6,,,,,1150506,5033000,4.685308,938.25
2005,ORH1,654.9,,,,,1206775,5033000,4.767976,966.75
2006,ORH1,658.4,,,,,1035594,5033000,4.117276,999.25
2007,ORH1,1478.2,,,,,1104265,2500000,3.517841,1023
1990,ORH10,,,,,,,,2.642398,718.5475
1991,ORH10,,,,,,,,2.910015,737.245
1992,ORH10,,,,,,,,4.154307,744.725
1993,ORH10,,,,,,,,4.313765,754.3175
1985,ORH2A,,,,,,2819000,4576000,3.089753,459.5875
1986,ORH2A,,3959,,,531,4898068,5500000,3.479787,520.315
1987,ORH2A,,,,,490,6214870,5500000,3.355154,602.2325
1988,ORH2A,,6664,,,454,5827469,6060000,2.524022,640.6275
1989,ORH2A,,6870,,,584,6258873,6106000,3.544808,677.245
1990,ORH2A,,6734,,,,6064006,6106000,2.642398,718.5475
1991,ORH2A,,4851,,,,6346755,6286000,2.910015,737.245
1992,ORH2A,,,,,,5837220,6386000,4.154307,744.725
1993,ORH2A,,11713,,,,6610169,6666000,4.313765,754.3175
1994,ORH2A,,,,,,6202344,7000000,4.245592,767.485
1995,ORH2A,,12848,,,,4279366,4261000,4.086735,796.3025
1996,ORH2A,,,,,799,3752839,4261000,3.684123,814.505
1997,ORH2A,,,,,674,3827238,4261000,3.589311,824.1725
1998,ORH2A,,,,,,3335309,3761000,4.454823,834.5975
1999,ORH2A,,,,,,3121529,3761000,5.459593,833.6
2000,ORH2A,,13000,,,,1385348,1100000,5.67972,855.5
2001,ORH2A,1925.1,,,,,1086638,1100000,5.31627,878
2002,ORH2A,2140.5,,,,,781918,680000,4.443391,901.25
2003,ORH2A,2331.1,,,,,702527,680000,3.961914,917
2004,ORH2A,2182.8,,,,,1119529,1100000,4.685308,938.25
2005,ORH2A,2297.4,,0.29,25990.91,,1075615,1100000,4.767976,966.75
2006,ORH2A,2043.6,,,,,1130981,1100000,4.117276,999.25
2007,ORH2A,2166.3,,,,,1067537,1100000,3.517841,1023
1984,ORH2B,,,,,,3310000,3500000,2.362959,
1985,ORH2B,,,,,,867000,1053000,3.089753,459.5875
1986,ORH2B,,,,,698,962568,1053000,3.479787,520.315
1987,ORH2B,,,,,,981972,1053000,3.355154,602.2325
1988,ORH2B,,,,,,1235609,1367000,2.524022,640.6275
1989,ORH2B,,,,,,1403412,1367000,3.544808,677.245
1990,ORH2B,,7085,,,875,1384484,1367000,2.642398,718.5475
1991,ORH2B,,,,,,1326921,1367000,2.910015,737.245
1992,ORH2B,,,,,,1079824,1367000,4.154307,744.725
1993,ORH2B,,,,,,1258932,1367000,4.313765,754.3175
1994,ORH2B,,,,,,754302,820000,4.245592,767.485
1995,ORH2B,,,,,,244914,259000,4.086735,796.3025
1996,ORH2B,,,,,625,268122,259000,3.684123,814.505
1997,ORH2B,,,,,580,254198,259000,3.589311,824.1725
1998,ORH2B,,,,,,257350,259000,4.454823,834.5975
1999,ORH2B,,,,,800,234379,259000,5.459593,833.6
2000,ORH2B,,,,,982,189664,185000,5.67972,855.5
2001,ORH2B,837.8,,,,,179585,185000,5.31627,878
2002,ORH2B,1378.7,,,,,104709,99000,4.443391,901.25
2003,ORH2B,1612.3,,,,,103367,99000,3.961914,917
2004,ORH2B,1812.2,,,,,206339,185000,4.685308,938.25
2005,ORH2B,1542.1,,,,,172450,185000,4.767976,966.75
2006,ORH2B,1868.9,,,,,203385,185000,4.117276,999.25
2007,ORH2B,2017.8,,,,,209317,185000,3.517841,1023
1985,ORH3A,,,,,,4326000,2689000,3.089753,459.5875
1986,ORH3A,,1915,,,,2554922,2689000,3.479787,520.315
1987,ORH3A,,,,,,2533851,2689000,3.355154,602.2325
1988,ORH3A,,,,,552,2430634,2839000,2.524022,640.6275
1989,ORH3A,,,,,,2909681,2879000,3.544808,677.245
1990,ORH3A,,5768,,,867,2553200,2879000,2.642398,718.5475
1991,ORH3A,,,,,,2442563,2879000,2.910015,737.245
1992,ORH3A,,,,,,2135193,2879000,4.154307,744.725
1993,ORH3A,,,,,,2130633,2300000,4.313765,754.3175
1994,ORH3A,,,,,,1687355,1840000,4.245592,767.485
1995,ORH3A,,,,,,619375,580000,4.086735,796.3025
1996,ORH3A,,8629,,,838,576918,580000,3.684123,814.505
1997,ORH3A,,,,,587,569897,580000,3.589311,824.1725
1998,ORH3A,,,,,745,581759,580000,4.454823,834.5975
1999,ORH3A,,8710,,,829,617161,580000,5.459593,833.6
2000,ORH3A,,,,,808,479143,415000,5.67972,855.5
2001,ORH3A,1807.2,,,,,399638,415000,5.31627,878
2002,ORH3A,1712.6,,0.04,16153.85,,235190,221000,4.443391,901.25
2003,ORH3A,1536.6,,,,,249922,221000,3.961914,917
2004,ORH3A,1862.5,,,,,416206,415000,4.685308,938.25
2005,ORH3A,1793.7,,,,,415435,415000,4.767976,966.75
2006,ORH3A,1976.2,,,,,401313,415000,4.117276,999.25
2007,ORH3A,2486.4,,,,,431999,415000,3.517841,1023
1980,ORH3B,,,,,,31100000,,,
1981,ORH3B,,,,,,28200000,23000000,,
1982,ORH3B,,,,,,32605000,23000000,,
1983,ORH3B,,,,,,32535000,30000000,1.473825,
1984,ORH3B,,,,,,29340000,30000000,2.362959,
1985,ORH3B,,,,,,30075000,29865000,3.089753,459.5875
1986,ORH3B,,3807,,,309,30211167,38065000,3.479787,520.315
1987,ORH3B,,3500,,,261,24012216,38065000,3.355154,602.2325
1988,ORH3B,,,,,186,32835785,38300000,2.524022,640.6275
1989,ORH3B,,,,,,31669011,32787000,3.544808,677.245
1990,ORH3B,,6160,,,876,21606001,23787000,2.642398,718.5475
1991,ORH3B,,5076,,,,23216176,23787000,2.910015,737.245
1992,ORH3B,,,,,,20093378,21300000,4.154307,744.725
1993,ORH3B,,,,,,16960469,21300000,4.313765,754.3175
1994,ORH3B,,8941,,,,11891062,14000000,4.245592,767.485
1995,ORH3B,,13388,,,,12558905,12700000,4.086735,796.3025
1996,ORH3B,,,,,,9259491,12700000,3.684123,814.505
1997,ORH3B,,10628,,,963,9638510,12700000,3.589311,824.1725
1998,ORH3B,,,,,902,9371691,12700000,4.454823,834.5975
1999,ORH3B,,10650,,,,8663438,12700000,5.459593,833.6
2000,ORH3B,,,,,,9273804,12700000,5.67972,855.5
2001,ORH3B,1989.3,,,,,11324470,12700000,5.31627,878
2002,ORH3B,1926.6,,,,,12332653,12700000,4.443391,901.25
2003,ORH3B,2194.4,,,,,11254001,12700000,3.961914,917
2004,ORH3B,1967,,,,,12369623,12700000,4.685308,938.25
2005,ORH3B,1597.9,,,,,12554496,12700000,4.767976,966.75
2006,ORH3B,1575.8,,,,,11271117,11500000,4.117276,999.25
2007,ORH3B,2178.2,,,,,10291230,10500000,3.517841,1023
1983,ORH7A,,,,,,9527000,4950000,1.473825,
1984,ORH7A,,,,,,5117000,4950000,2.362959,
1985,ORH7A,,,,,,7753000,6190000,3.089753,459.5875
1986,ORH7A,,,,,220,8008177,10000000,3.479787,520.315
1987,ORH7A,,,,,186,10170941,12000000,3.355154,602.2325
1988,ORH7A,,,,,,6784288,12000000,2.524022,640.6275
1989,ORH7A,,,,,,3709958,2500000,3.544808,677.245
1990,ORH7A,,5405,,,,1357149,1900000,2.642398,718.5475
1991,ORH7A,,,,,,1894626,1900000,2.910015,737.245
1992,ORH7A,,,,,,2076840,1900000,4.154307,744.725
1993,ORH7A,,,,,,1732662,1900000,4.313765,754.3175
1994,ORH7A,,,,,,1636420,1900000,4.245592,767.485
1995,ORH7A,,,,,,1669365,1900000,4.086735,796.3025
1996,ORH7A,,,,,759,1307844,1900000,3.684123,814.505
1997,ORH7A,,6154,,,607,1502359,1900000,3.589311,824.1725
1998,ORH7A,,,,,445,1249037,1425000,4.454823,834.5975
1999,ORH7A,,7621,,,750,629313,1425000,5.459593,833.6
2000,ORH7A,,,,,,246,1000,5.67972,855.5
2001,ORH7A,,,,,,141,1000,5.31627,878
2002,ORH7A,537.3,,,,,3818,1000,4.443391,901.25
2003,ORH7A,,,,,,11,1000,3.961914,917
2004,ORH7A,,,,,,225,1000,4.685308,938.25
2005,ORH7A,956.5,,,,,179,1000,4.767976,966.75
2006,ORH7A,776.7,,,,,9,1000,4.117276,999.25
2007,ORH7A,868.2,,,,,59,1000,3.517841,1023
1985,ORH7B,,,,,,1763000,1558000,3.089753,459.5875
1986,ORH7B,,2626,,,,1691251,1558000,3.479787,520.315
1987,ORH7B,,3700,,,,1412824,1558000,3.355154,602.2325
1988,ORH7B,,4922,,,,1749905,1708000,2.524022,640.6275
1989,ORH7B,,,,,,1711318,1708000,3.544808,677.245
1990,ORH7B,,,,,,1677302,1708000,2.642398,718.5475
1991,ORH7B,,,,,,1645659,1708000,2.910015,737.245
1992,ORH7B,,,,,,1138930,1708000,4.154307,744.725
1993,ORH7B,,,,,,700801,1708000,4.313765,754.3175
1994,ORH7B,,,,,,290409,1708000,4.245592,767.485
1995,ORH7B,,,,,666,445528,430000,4.086735,796.3025
1996,ORH7B,,,,,874,424528,430000,3.684123,814.505
1997,ORH7B,,,,,649,330331,430000,3.589311,824.1725
1998,ORH7B,,,,,776,404685,430000,4.454823,834.5975
1999,ORH7B,,,,,459,284205,430000,5.459593,833.6
2000,ORH7B,,,,,571,160786,430000,5.67972,855.5
2001,ORH7B,882.1,,,,,94914,110000,5.31627,878
2002,ORH7B,872.2,,,,,89656,110000,4.443391,901.25
2003,ORH7B,929.1,,,,,118498,110000,3.961914,917
2004,ORH7B,1049.3,,,,,105594,110000,4.685308,938.25
2005,ORH7B,994.7,,,,,77263,110000,4.767976,966.75
2006,ORH7B,665.9,,,,,124722,110000,4.117276,999.25
2007,ORH7B,812.3,,,,,5948,1000,3.517841,1023
1986,OYS1,,,,,,5263710,,5.756669,520.315
1990,OYS1,,,,,,53,,,718.5475
1991,OYS1,,,,,,1,,,737.245
1992,OYS1,,,,,,13,,,744.725
1993,OYS1,,,,,,9,,,754.3175
1995,OYS1,,,,,,1,,,796.3025
1999,OYS1,,,,,,1,,,833.6
2000,OYS1,,,,,,102,,,855.5
2003,OYS1,,,,,,2372,,,917
2005,OYS1,,,,,,,,,966.75
2006,OYS1,,,,,,,,,999.25
2007,OYS1,,,,,,,,,1023
2005,OYS2A,,,,,,,,,966.75
2006,OYS2A,,,,,,,,,999.25
2007,OYS2A,,,,,,,,,1023
1991,OYS3,,,,,,17,,,737.245
1992,OYS3,,,,,,184,,,744.725
1993,OYS3,,,,,,21,,,754.3175
1996,OYS3,,,,,,24,,,814.505
1999,OYS3,,,,,,44,,,833.6
2000,OYS3,,,,,,31,,,855.5
2002,OYS3,,,,,,500,,,901.25
2003,OYS3,,,,,,85,,,917
2004,OYS3,,,,,,158,,,938.25
2005,OYS3,1001.8,,,,,442,,,966.75
2007,OYS3,,,,,,4,,,1023
1988,OYS4,,,,,,800,,,640.6275
1991,OYS4,,,,,,1270,,,737.245
1995,OYS4,,,,,,810,,,796.3025
1996,OYS4,,,,,,6111,,,814.505
1997,OYS4,,,,,,4907,,,824.1725
1998,OYS4,,,,,,2173,,,834.5975
1999,OYS4,,,,,,1947,,,833.6
2000,OYS4,,,,,,338,,,855.5
2001,OYS4,,,,,,3632,,,878
2002,OYS4,,,,,,1511,,,901.25
2005,OYS4,,,,,,,,,966.75
2007,OYS4,,,,,,,,,1023
1987,OYS5,,,,,,6949768,,5.512495,602.2325
1988,OYS5,,,,,,7291338,,,640.6275
1989,OYS5,,,,,,3617192,,,677.245
1990,OYS5,,,,,,4311558,,,718.5475
1991,OYS5,,,,,,516048,,,737.245
1992,OYS5,,,,,,217368,,,744.725
1993,OYS5,,,,,,314973,,,754.3175
1994,OYS5,,,,,,316000,,,767.485
1995,OYS5,,,,,,3780617,,,796.3025
1996,OYS5,,,,,,1883455,,,814.505
1997,OYS5,,,,,,660426,,,824.1725
2005,OYS5A,,,,,,,,,966.75
2006,OYS5A,,,,,,,,,999.25
1998,OYS5B,,,,,,7154,,,834.5975
1999,OYS5B,,,,,,8025,,,833.6
2002,OYS5B,,,,,,19,,,901.25
1987,OYS7,,,,,,256039,505000,5.512495,602.2325
1988,OYS7,,,,,,537602,505000,,640.6275
1989,OYS7,,,,,,205936,505000,,677.245
1990,OYS7,,,,,,187259,505000,,718.5475
1991,OYS7,,,,,,289837,505000,,737.245
1992,OYS7,,,,,,476194,505000,,744.725
1993,OYS7,,,,,,583752,505000,,754.3175
1994,OYS7,,,,,,694235,505000,,767.485
1995,OYS7,,,,,,571664,505000,,796.3025
1996,OYS7,,7544,,,529,447456,505000,,814.505
1997,OYS7,,11591,,,637,455999,505000,,824.1725
1998,OYS7,,12000,,,425,334792,505000,,834.5975
1999,OYS7,,7864,,,317,132304,505000,,833.6
2000,OYS7,,,,,437,24782,505000,,855.5
2001,OYS7,978.7,,,,,1418,505000,,878
2002,OYS7,1000,,,,,182976,505000,,901.25
2003,OYS7,,,,,,97508,505000,,917
2004,OYS7,,,,,,146791,505000,,938.25
2005,OYS7,1000,,0.03,5702.97,,170895,505000,,966.75
2006,OYS7,848.3,,,,,132118,505000,,999.25
2007,OYS7,1817.9,,,,,20999,505000,,1023
2005,OYS7A,,,0,10000,,,,,966.75
2006,OYS7A,,,,,,,,,999.25
2005,OYS7B,,,0,0,,,,,966.75
2007,OYS7B,,,,,,,,,1023
2005,OYS7C,,,,,,82,5000,,966.75
2006,OYS7C,,,,,,,,,999.25
2007,OYS7C,,,,,,40903,50000,,1023
2005,OYS8A,,,0,0,,,,,966.75
2007,OYS8A,,,,,,,,,1023
2005,OYS9,,,,,,,,,966.75
1997,OYU5,,,,,110,14427781,14950000,6.435632,824.1725
1997,OYU5,,,,,110,14427781,14950000,5.309172,824.1725
1998,OYU5,,,,,207,14940342,14950000,6.06921,834.5975
1999,OYU5,,1370,,,253,14964752,14950000,6.233463,833.6
2000,OYU5,,,,,307,14794082,14950000,6.746844,855.5
2001,OYU5,2842,,,,,14448785,14950000,7.606561,878
2002,OYU5,1695.4,,0.18,11760,,7461198,14950000,7.882699,901.25
2003,OYU5,2445.1,,,,,7477501,14950000,7.321814,917
2004,OYU5,3053.68,,,,,7478789,14950000,7.03091,938.25
2005,OYU5,1227.94,,,,,7471524,14950000,7.198059,966.75
2006,OYU5,1061.34,,,,,7365791,14950000,6.970805,999.25
2007,OYU5,2170.7,,,,,7491321,14950000,7.523334,1023
1989,PAD1,,,,,,267,,10.37021,677.245
1990,PAD1,,,,,,423,,9.857208,718.5475
1991,PAD1,,,,,,9230,,6.747414,737.245
1992,PAD1,,,,,,3178,,21.44281,744.725
1993,PAD1,,,,,,14557,,17.56413,754.3175
1994,PAD1,,,,,,653,,11.6333,767.485
1995,PAD1,,,,,,24879,,7.881172,796.3025
1996,PAD1,,,,,,13039,,6.671002,814.505
1997,PAD1,,,,,,8174,,8.429146,824.1725
1998,PAD1,,,,,,32791,,6.417023,834.5975
1999,PAD1,,,,,,84374,,6.050052,833.6
2000,PAD1,,,,,,31909,,5.86344,855.5
2001,PAD1,,,,,,220886,,6.220925,878
2002,PAD1,1068.7,,0.03,12000,,145062,220000,1.758986,901.25
2003,PAD1,1168,,,,,239103,220000,7.928494,917
2004,PAD1,1287.5,,0.02,7045.45,,163068,220000,4.435904,938.25
2005,PAD1,1020.2,,0.01,6772.73,,109026,220000,4.426506,966.75
2006,PAD1,677.5,,,,,53483,220000,6.610572,999.25
2007,PAD1,803.7,,,,,86101,220000,5.519379,1023
1992,PAD2,,,,,,20,,21.44281,744.725
1993,PAD2,,,,,,36,,17.56413,754.3175
1994,PAD2,,,,,,152,,11.6333,767.485
1995,PAD2,,,,,,918,,7.881172,796.3025
1996,PAD2,,,,,,266,,6.671002,814.505
1997,PAD2,,,,,,78,,8.429146,824.1725
1999,PAD2,,,,,,14,,6.050052,833.6
2000,PAD2,,,,,,10089,,5.86344,855.5
2001,PAD2,,,,,,33951,,6.220925,878
2002,PAD2,452,,0,1000,,64826,110000,1.758986,901.25
2003,PAD2,466.2,,0.01,8454.55,,46241,110000,7.928494,917
2004,PAD2,301.3,,,,,43903,110000,4.435904,938.25
2005,PAD2,198.3,,0.01,4818.18,,49030,110000,4.426506,966.75
2006,PAD2,108.6,,,,,21335,110000,6.610572,999.25
2007,PAD2,222,,,,,8815,110000,5.519379,1023
1989,PAD3,,,,,,3011,,10.37021,677.245
1990,PAD3,,,,,,12626,,9.857208,718.5475
1991,PAD3,,,,,,19439,,6.747414,737.245
1992,PAD3,,,,,,20939,,21.44281,744.725
1993,PAD3,,,,,,38470,,17.56413,754.3175
1994,PAD3,,,,,,30494,,11.6333,767.485
1995,PAD3,,,,,,11827,,7.881172,796.3025
