SpeciesCat_ISSCAAP_code,ISSCAAP_Category,Order,Family,Species_AFSIS,CommName
13,Miscellaneous freshwater fishes,POLYPTERIFORMES,Polypteridae,Polypterus senegalus,
13,Miscellaneous freshwater fishes,CYPRINODONTIFORMES,Profundulidae,Profundulus hildebrandi,Chiapas killifish
13,Miscellaneous freshwater fishes,POLYPTERIFORMES,Protopteridae,Protopterus spp,African lungfishes
13,Miscellaneous freshwater fishes,POLYPTERIFORMES,Protopteridae,Protopterus aethiopicus,Marbled lungfish
13,Miscellaneous freshwater fishes,POLYPTERIFORMES,Protopteridae,Protopterus annectens,West African lungfish
13,Miscellaneous freshwater fishes,ATHERINIFORMES,Pseudomugilidae,Pseudomugilidae,Blue eyes
13,Miscellaneous freshwater fishes,ATHERINIFORMES,Pseudomugilidae,Kiunga ballochi,Glass blue-eye
13,Miscellaneous freshwater fishes,ATHERINIFORMES,Pseudomugilidae,Pseudomugil connieae,Popondetta blue-eye
13,Miscellaneous freshwater fishes,ATHERINIFORMES,Pseudomugilidae,Scaturiginichthys vermeilipinnis,Redfinned blue-eye
13,Miscellaneous freshwater fishes,GYMNOTIFORMES,Rhamphichthyidae,Rhamphichthys hahni,
13,Miscellaneous freshwater fishes,GYMNOTIFORMES,Rhamphichthyidae,Gymnorhamphichthys hypostomus,
13,Miscellaneous freshwater fishes,GOBIOIDEI,Rhyacichthyidae,Rhyacichthys aspro,Loach goby
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Schilbe mystus,African butter catfish
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Parailia pellucida,Glass schilbid
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Pseudeutropius atherinoides,Indian potasi
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Schilbe marmoratus,Shoulderspot catfish
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Silonia silondia,Silond catfish
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Siluranodon auritus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Pareutropius buffei,
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Ailia coila,
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Eutropiellus debauwi,
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Clupisoma garua,
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Laides hexanema,
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Schilbe intermedius,
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Neotropius khavalchor,
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Irvineia orientalis,
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Proeutropiichthys taakree,
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Schilbe uranoscopus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Schilbeidae,Eutropiichthys vacha,
13,Miscellaneous freshwater fishes,PERCOIDEI,Sciaenidae,Plagioscion auratus,Black curbinata
13,Miscellaneous freshwater fishes,PERCOIDEI,Sciaenidae,Aplodinotus grunniens,Freshwater drum
13,Miscellaneous freshwater fishes,PERCOIDEI,Sciaenidae,Plagioscion surinamensis,Pacora
13,Miscellaneous freshwater fishes,PERCOIDEI,Sciaenidae,Plagioscion squamosissimus,South American silver croaker
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Silurus asotus,Amur catfish
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Ompok bimaculatus,Butter catfish
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Silurus meridionalis,Chinese large-mouth catfish
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Silurus biwaensis,Eurasian catfish
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Kryptopterus bicirrhis,Glass catfish
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Kryptopterus spp,Glass catfishes
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Silurus soldatovi,Soldatov's catfish
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Kryptopterus macrocephalus,Striped glass catfish
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Wallago attu,Wallago
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Silurus glanis,Wels(=Som) catfish
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Wallago spp,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Pterocryptis afghana,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Phalacronotus apogon,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Phalacronotus bleekeri,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Silurichthys citatus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Kryptopterus cryptopterus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Belodontichthys dinema,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Hemisilurus heterorhynchus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Ompok hypophthalmus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Pinniwallago kanpurensis,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Phalacronotus micronemus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Ompok miostoma,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Ompok pabda,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Ceratoglanis scleronema,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Hito taytayensis,
13,Miscellaneous freshwater fishes,SILURIFORMES,Siluridae,Silurus triostegus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Bagarius bagarius,Goonch
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Glyptothorax alaknandi,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Exostoma berdmorei,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Myersglanis blythii,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Gagata cenia,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Conta conta,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Oreoglanis delacouri,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Euchiloglanis feae,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Gagata gagata,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Hara hara,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Nangra itchkeea,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Coraglanis kishinouyei,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Glyptosternon maculatum,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Erethistes maesotensis,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Erethistoides montana,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Pareuchiloglanis poilanei,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Sisor rabdophorus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Pseudecheneis sulcatus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Pseudolaguvia tuberculatus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Sisoridae,Bagarius yarrelli,
13,Miscellaneous freshwater fishes,GYMNOTIFORMES,Sternopygidae,Eigenmannia virescens,Glass knifefish
13,Miscellaneous freshwater fishes,GYMNOTIFORMES,Sternopygidae,Sternopygus macrurus,Longtail knifefish
13,Miscellaneous freshwater fishes,GYMNOTIFORMES,Sternopygidae,Sternopygus astrabes,
13,Miscellaneous freshwater fishes,GYMNOTIFORMES,Sternopygidae,Archolaemus blax,
13,Miscellaneous freshwater fishes,GYMNOTIFORMES,Sternopygidae,Rhabdolichops caviceps,
13,Miscellaneous freshwater fishes,GYMNOTIFORMES,Sternopygidae,Distocyclus conirostris,
13,Miscellaneous freshwater fishes,GYMNOTIFORMES,Sternopygidae,Eigenmannia humboldtii,
13,Miscellaneous freshwater fishes,CLUPEIFORMES,Sundasalangidae,Sundasalanx malleti,
13,Miscellaneous freshwater fishes,SYNBRANCHIFORMES,Synbranchidae,Monopterus albus,Asian swamp eel
13,Miscellaneous freshwater fishes,SYNBRANCHIFORMES,Synbranchidae,Synbranchus marmoratus,Marbled swamp eel
13,Miscellaneous freshwater fishes,SYNBRANCHIFORMES,Synbranchidae,Ophisternon aenigmaticum,Obscure swamp eel
13,Miscellaneous freshwater fishes,PERCOIDEI,Terapontidae,Scortum barcoo,Barcoo grunter
13,Miscellaneous freshwater fishes,PERCOIDEI,Terapontidae,Hephaestus fuliginosus,Black bream
13,Miscellaneous freshwater fishes,PERCOIDEI,Terapontidae,Leiopotherapon aheneus,Fortescue grunter
13,Miscellaneous freshwater fishes,PERCOIDEI,Terapontidae,Hannia greenwayi,Greenway's grunter
13,Miscellaneous freshwater fishes,PERCOIDEI,Terapontidae,Variichthys jamoerensis,Jamur Lake grunter
13,Miscellaneous freshwater fishes,PERCOIDEI,Terapontidae,Syncomistes kimberleyensis,Kimberley grunter
13,Miscellaneous freshwater fishes,PERCOIDEI,Terapontidae,Pingalla lorentzi,Lorentz's grunter
13,Miscellaneous freshwater fishes,PERCOIDEI,Terapontidae,Bidyanus bidyanus,Silver perch
13,Miscellaneous freshwater fishes,PERCOIDEI,Terapontidae,Scortum parviceps,Small-headed grunter
13,Miscellaneous freshwater fishes,PERCOIDEI,Terapontidae,Amniataba affinis,Tiger grunter
13,Miscellaneous freshwater fishes,PERCOIDEI,Toxotidae,Toxotes jaculatrix,Banded archerfish
13,Miscellaneous freshwater fishes,PERCOIDEI,Toxotidae,Toxotes microlepis,Smallscale archerfish
13,Miscellaneous freshwater fishes,PERCOIDEI,Toxotidae,Toxotes chatareus,Spotted archerfish
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Vandellia cirrhosa,Candiru
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Apomatoceros alleni,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Trichomycterus alternatum,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Ochmacanthus alternus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Ituglanis amazonicum,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Glanapteryx anguilla,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Homodiaetus anisitsi,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Acanthopoma annectens,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Branchioica bertonii,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Tridensimilis brevis,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Eremophilus candidus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Pygidianops eigenmanni,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Plectrochilus erythrurus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Malacoglanis gelatinosus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Nematogenys inermis,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Stegophilus insidiosus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Trichogenes longipinnis,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Hatcheria macraei,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Parastegophilus maculatus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Bullockia maldonadoi,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Tridens melanops,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Pareiodon microps,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Scleronema minutum,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Pseudostegophilus nemurus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Paravandellia oxyptera,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Paracanthopoma parva,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Tridentopsis pearsoni,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Miuroglanis platycephalus,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Sarcoglanis simplex,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Typhlobelus ternetzi,
13,Miscellaneous freshwater fishes,SILURIFORMES,Trichomycteridae,Haemomaster venezuelae,
13,Miscellaneous freshwater fishes,OTHER PERCIFORMES,Tripterygiidae,Helcogramma steinitzi,Red triplefin
13,Miscellaneous freshwater fishes,ESOCIFORMES,Umbridae,Dallia pectoralis,Alaska blackfish
13,Miscellaneous freshwater fishes,ESOCIFORMES,Umbridae,Umbra krameri,Mudminnow
13,Miscellaneous freshwater fishes,ESOCIFORMES,Umbridae,Novumbra hubbsi,Olympic mudminnow
13,Miscellaneous freshwater fishes,CYPRINODONTIFORMES,Valenciidae,Valencia letourneuxi,Corfu toothcarp
13,Miscellaneous freshwater fishes,CYPRINODONTIFORMES,Valenciidae,Valencia hispanica,Valencia toothcarp
13,Miscellaneous freshwater fishes,PISCES MISCELLANEA,,Osteichthyes,Freshwater fishes nei
13,Miscellaneous freshwater fishes,SILURIFORMES,,Siluroidei,Freshwater siluroids nei
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Acanthochitonidae,Acanthochitona andersoni,Smooth glass-hair chiton
58,Miscellaneous marine molluscs,APLACOPHORA,Chaetodermatidae,Chatoderma argenteum,Glisten-worm solenogaster
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Chaetopleuridae,Chaetopleura apiculata,Eastern beaded chiton
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Chitonidae,Chiton articulatus,Articulate chiton
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Chitonidae,Chiton spp,Chitons nei
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Chitonidae,Tonicia schrammi,Gold-flecked chiton
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Chitonidae,Chiton stokesii,Stoke's chiton
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Chitonidae,Acanthopleura granulata,West Indian fuzzy chiton
58,Miscellaneous marine molluscs,SCAPHOPODA,Dentaliidae,Antalis entale,Occidental tuskshell
58,Miscellaneous marine molluscs,SCAPHOPODA,Dentaliidae,Dentalium agassizi,Stained tuskshell
58,Miscellaneous marine molluscs,SCAPHOPODA,Dentaliidae,Fissidentalium aegeum,
58,Miscellaneous marine molluscs,APLACOPHORA,Dondersiidae,Dondersia californica,Leaf-spiculed solenogaster
58,Miscellaneous marine molluscs,SCAPHOPODA,Entalinidae,Heteroschismoides callithrix,Nineside toothshell
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Hanleyidae,Hanleya hanleyi,Eastern hanleya
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Ischnochitonidae,Ischnochiton boogii,Atlantic rose chiton
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Ischnochitonidae,Tonicella rubra,Northern red chiton
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Ischnochitonidae,Callistochiton portobelensis,Portobelo chiton
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Leptochitonidae,Leptochiton kerguelensis,
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Mopaliidae,Ceratozona squalida,Eastern surf chiton
58,Miscellaneous marine molluscs,POLYPLACOPHORA,Mopaliidae,Placiphorella pacifica,Pacific veiled chiton
58,Miscellaneous marine molluscs,APLACOPHORA,Prochaetodermatidae,Prochaetoderma californicum,Jawed solenogaster
58,Miscellaneous marine molluscs,SCAPHOPODA,Pulsellidae,Pulsellum salishorum,Salish toothshell
58,Miscellaneous marine molluscs,MOLLUSCA MISCELLANEA,,Mollusca,Marine molluscs nei
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Ateleopodidae,Ateleopus natalensis,Jelly-head fish
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Ateleopodidae,Guentherus altivela,Jellynose
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Ateleopodidae,Ateleopodidae,Jellynose fishes nei
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Ateleopodidae,Ijimaia loppei,Loppe's tadpole fish
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Ateleopodidae,Ijimaia dofleini,
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Ateleopodidae,Ateleopus indicus,
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Menidia menidia,Atlantic silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Membras analis,Backwaters silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherinomorus balabacensis,Balabac Island silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Hypoatherina barnesi,Barnes' silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Coleotropis blackburni,Beach silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherina boyeri,Big-scale sand smelt
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Melanorhinus cyanellus,Blackback silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherina breviceps,Cape silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Odontesthes regia,Chilean silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Colpichthys hubbsi,Delta silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Leuresthes sardina,Gulf grunion
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherinomorus lacunosus,Hardyhead silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Menidia beryllina,Inland silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherinopsis californiensis,Jack silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Teramulus kieneri,Kiener's silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Eurystole eriarcha,Longfin silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherina hepsetus,Mediterranean sand smelt
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherinella argentea,Moon silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Stenatherina panatela,Panatella silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherion africanus,Pricklenose silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Craterocephalus capreoli,Rendahl's hardyhead
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Hypoatherina temminckii,Samoan silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherina presbyter,Sand smelt
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherina spp,Sand smelts nei
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherinidae,Silversides(=Sand smelts) nei
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Melaniris pachylepis,Thickscale silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherinops affinis,Topsmelt silverside
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Odontesthes spp,
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherina lopeziana,
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Odontesthes smitti,
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Atherinidae,Atherinosoma wallacei,
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Tylosurus acus,Agujon needlefish
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Strongylura marina,Atlantic needlefish
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Strongylura leiura,Banded needlefish
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Strongylura exilis,Californian needlefish
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Petalichthys capensis,Cape needlefish
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Ablennes hians,Flat needlefish
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Belone belone,Garfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Tylosurus crocodilus,Hound needlefish
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Platybelone argalus,Keeltail needlefish
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Tylosurus spp,Needlefishes nei
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Belonidae,"Needlefishes, etc. nei"
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Tylosurus choram,Red Sea houndfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Strongylura senegalensis,Senegal needlefish
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Strongylura strongylura,Spottail needlefish
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Strongylura timucu,Timucu
37,Miscellaneous pelagic fishes,BELONIFORMES,Belonidae,Belone spp,
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Pterycombus brama,Atlantic fanfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Brama brama,Atlantic pomfret
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Taractichthys longipinnis,Big-scale pomfret
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Brama orcini,Bigtooth pomfret
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Eumegistus illustris,Brilliant pomfret
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Brama dussumieri,Lesser bream
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Pteraclis aesticola,Pacific fanfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Brama japonica,Pacific pomfret
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Bramidae,"Pomfrets, ocean breams nei"
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Pterycombus petersii,Prickly fanfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Taractes asper,Rough pomfret
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Taractichthys steindachneri,Sickle pomfret
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Brama australis,Southern rays bream
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Pteraclis velifera,Spotted fanfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Brama spp,
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Eumegistus brevorti,
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Collybus drachme,
37,Miscellaneous pelagic fishes,PERCOIDEI,Bramidae,Taractes rubescens,
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Selene dorsalis,African moonfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Alectis ciliaris,African pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus delagoa,African scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Alectis alexandrinus,Alexandria pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Seriola spp,Amberjacks nei
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Decapterus muroadsi,Amberstripe scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus indicus,Arabian scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Chloroscombrus chrysurus,Atlantic bumper
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus trachurus,Atlantic horse mackerel
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Selene setapinnis,Atlantic moonfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Seriola zonata,Banded rudderfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx ruber,Bar jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides plagiotaenia,Barcheek trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Scomberoides tala,Barred queenfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Hemicaranx bicolor,Bicolor jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Selar crumenophthalmus,Bigeye scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx sexfasciatus,Bigeye trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx lugubris,Black jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Parastromateus niger,Black pomfret
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Seriolina nigrofasciata,Blackbanded trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus kennedyi,Blackblotch pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Hemicaranx zelotes,Blackfin jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Alepes melanoptera,Blackfin scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx heberi,Blacktip trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides gymnostethus,Bludger
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus picturatus,Blue jack mackerel
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx crysos,Blue runner
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides ferdau,Blue trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx melampygus,Bluefin trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx bucculentus,Bluespotted trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Hemicaranx amblyrhynchus,Bluntnose jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx papuensis,Brassy trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides praeustus,Brownback trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Chloroscombrus spp,Bumpers nei
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides hedlandensis,Bumpnose trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus capensis,Cape horse mackerel
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangidae,Carangids nei
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Selene browni,Caribbean moonfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Oligoplites saliens,Castin leatherjacket
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus cayennensis,Cayenne pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus murphyi,Chilean jack mackerel
