Year,Species,Metric Tons,Pounds,Revenue
2010,"CROAKER, PACIFIC WHITE",5.3,11670,11420
2010,DOLPHINFISH,692.1,1525825,3318410
2010,ECHINODERM,0.3,713,1979
2010,EELS,2.1,4537,14114
2010,EMPERORS,3,6528,21615
2010,ESCOLAR,5.1,11209,11505
2010,"FINFISHES, UNC GENERAL",170,374676,278541
2010,FLATFISH,12687,27969685,10102869
2010,"FLOUNDER, ARROWTOOTH",49553.9,109246441,9882291
2010,"FLOUNDER, PACIFIC, SANDDAB",56.4,124311,92867
2010,"FLOUNDER, STARRY",37,81570,36645
2010,"FLOUNDER,PACIFIC,SANDDAB",90.3,199164,84550
2010,"FLOUNDERS, RIGHTEYE",0.3,614,327
2010,GLASSEYE SNAPPER,2.1,4583,15242
2010,GOATFISHES,28.1,61983,280985
2010,"GREENLING, KELP",19.9,43970,202714
2010,GRENADIERS,135.3,298366,52505
2010,GROUPERS,4.4,9701,44910
2010,HAGFISHES,1924.1,4241911,3035602
2010,"HAKE, PACIFIC (WHITING)",161124.8,355215799,27315866
2010,"HALIBUT, CALIFORNIA",242.5,534568,2352594
2010,"HALIBUT, GREENLAND",3909.9,8619719,2122443
2010,"HALIBUT, PACIFIC",25589.1,56413622,206958364
2010,"HERRING, LAKE OR CISCO",0.2,486,972
2010,"HERRING, PACIFIC",49350,108797038,23304998
2010,JACK MACKEREL,288.8,636713,62731
2010,"JACK, ALMACO",0.7,1538,2811
2010,"JACK, BLACK",0.1,127,239
2010,JACKS,12.4,27259,69276
2010,"JOBFISH, GREEN (UKU)",49.5,109081,428039
2010,LEATHER-BACK,0.1,255,504
2010,LEATHERJACKETS,0.1,326,457
2010,LIMPETS,5.5,12105,70927
2010,LINGCOD,407.1,897472,881679
2010,"LOBSTER, BANDED SPINY",4.3,9419,116492
2010,"LOBSTER, CALIFORNIA SPINY",324.6,715686,11386190
2010,"LOBSTER, SLIPPER",0,21,196
2010,"MACKEREL, CHUB",1910.1,4211072,414187
2010,"MACKEREL, FRIGATE",0,2,6
2010,"MARLIN, BLUE",398.4,878279,1123677
2010,"MARLIN, STRIPED",155.3,342332,632708
2010,MOLLUSKS,26.6,58691,172172
2010,"MULLET, STRIPED (LIZA)",3.3,7349,31817
2010,MULLETS,0.2,430,1053
2010,"MUSSEL, BLUE",267.4,589431,4318463
2010,"MUSSEL, CALIFORNIA",28.4,62607,187821
2010,OCEAN SUNFISH,0.1,130,13
2010,OCTOPUS,344.3,759145,363279
2010,OILFISH,263.4,580707,783623
2010,OPAH,827.3,1823832,2591394
2010,"OYSTER, EASTERN",7.4,16290,207787
2010,"OYSTER, EUROPEAN FLAT",0.1,260,1601
2010,"OYSTER, KUMAMOTO",44.2,97511,2632798
2010,"OYSTER, OLYMPIA",0.1,167,7547
2010,"OYSTER, PACIFIC",4907.7,10819501,41284324
2010,PARROTFISHES,28.5,62858,215627
2010,"POLLOCK, WALLEYE",883416.3,1947579632,282399251
2010,POMFRETS,269.1,593171,1548587
2010,"PRICKLEBACK, MONKEYFACE",0,30,94
2010,RATFISH SPOTTED,0,25,58
2010,"ROCKFISH, AURORA",0.3,561,848
2010,"ROCKFISH, BANK",7.5,16511,11778
2010,"ROCKFISH, BLACK",154.1,339711,652754
2010,"ROCKFISH, BLACK-AND-YELLOW",10.4,22956,151974
2010,"ROCKFISH, BLACKGILL",95,209457,246288
2010,"ROCKFISH, BLUE",6.4,14040,21023
2010,"ROCKFISH, BOCACCIO",5,10928,11185
2010,"ROCKFISH, BROWN",26.5,58504,337403
2010,"ROCKFISH, CANARY",13.1,28954,14769
2010,"ROCKFISH, CHILIPEPPER",332.1,732099,441405
2010,"ROCKFISH, CHINA",6.9,15266,98980
2010,"ROCKFISH, COPPER",3.8,8428,45638
2010,"ROCKFISH, DARKBLOTCHED",175.6,387114,196490
2010,"ROCKFISH, FLAG",0.1,329,884
2010,"ROCKFISH, GOPHER",28.2,62158,410073
2010,"ROCKFISH, GRASS",12.5,27567,242379
2010,"ROCKFISH, GREENBLOTCHED",0.1,211,570
2010,"ROCKFISH, GREENSPOTTED",0.8,1839,3087
2010,"ROCKFISH, GREENSTRIPED",0,69,86
2010,"ROCKFISH, KELP",1,2255,11303
2010,"ROCKFISH, OLIVE",0.5,1208,2427
2010,"ROCKFISH, PACIFIC OCEAN PERCH",32467.5,71577851,11045649
2010,"ROCKFISH, REDBANDED",0.5,1140,1277
2010,"ROCKFISH, REDSTRIPE",0.1,309,117
2010,"ROCKFISH, ROSY",0.2,386,1295
2010,"ROCKFISH, SHORTBELLY",0,14,2
2010,"ROCKFISH, SILVERGRAY",0.4,881,427
2010,"ROCKFISH, SPECKLED",0.2,457,591
2010,"ROCKFISH, SPLITNOSE",81.5,179672,53953
2010,"ROCKFISH, SQUARESPOT",0.1,128,414
2010,"ROCKFISH, STARRY",0.8,1766,7299
2010,"ROCKFISH, TREEFISH",1.6,3520,30451
2010,"ROCKFISH, VERMILION",14.6,32121,79251
2010,"ROCKFISH, WIDOW",135.4,298443,132269
2010,"ROCKFISH, YELLOWEYE",4,8767,9047
2010,"ROCKFISH, YELLOWMOUTH",0.1,132,65
2010,"ROCKFISH, YELLOWTAIL",861.7,1899750,948581
2010,ROCKFISHES,14636.6,32267954,10713750
2010,"RUNNER, RAINBOW",1.1,2332,4485
2010,SABLEFISH,18287.8,40317190,124384950
2010,SAILFISH,14.7,32366,41061
2010,"SALMON, CHINOOK",5954.3,13126824,38038642
2010,"SALMON, CHUM",52434.4,115596943,74919439
2010,"SALMON, COHO",15081.3,33248196,35738367
2010,"SALMON, PINK",168990.9,372557379,127337509
2010,"SALMON, SOCKEYE",114754.9,252988614,278646491
2010,"SARDINE, PACIFIC",66157.7,145851214,12301798
2010,"SCAD, BIGEYE",115.7,254996,722313
2010,"SCAD, MACKEREL",92.8,204644,528736
2010,"SCALLOP, SEA",218.3,481218,4727958
2010,SCORPIONFISHES,4.1,9002,36466
2010,SCULPINS,384.5,847638,28434
2010,"SEA BASS, GIANT",3.7,8059,22279
2010,SEA CHUBS,12.5,27581,35186
2010,SEA CUCUMBER,767.8,1692710,3634784
2010,SEA URCHINS,5315.9,11719540,7767719
2010,"SEABASS, WHITE",261.3,576008,1575243
2010,SEAWEEDS,2.3,5054,47630
2010,"SHAD, AMERICAN",24.6,54215,36448
2010,"SHARK, BIGEYE THRESHER",1.3,2819,924
2010,"SHARK, BLUE",0.1,126,64
2010,"SHARK, LEOPARD",3.2,7095,6150
2010,"SHARK, MAKOS",83.7,184458,98531
2010,"SHARK, PACIFIC ANGEL",8.8,19336,12443
2010,"SHARK, SHORTFIN MAKO",17.2,37843,31256
2010,"SHARK, SOUPFIN",2.7,5900,5869
2010,"SHARK, SPINY DOGFISH",106.7,235325,75673
2010,"SHARK, THRESHER",91.2,201065,155741
2010,SHARKS,5,11043,10045
2010,"SHEEPHEAD, CALIFORNIA",30.4,67088,308227
2010,SHELLFISH,1044.3,2302339,3943849
2010,"SHRIMP, BLUE MUD",1.1,2350,3009
2010,"SHRIMP, BRINE",78.9,173981,396987
2010,"SHRIMP, GHOST",30.8,67817,161674
2010,"SHRIMP, MARINE, OTHER",0.1,238,975
2010,"SHRIMP, OCEAN",20347.3,44857670,15434659
2010,"SHRIMP, PACIFIC ROCK",99.6,219645,408276
2010,"SHRIMP, PENAEID",407.2,897774,2576062
2010,"SHRIMP, SPOT",307.4,677734,4930868
2010,SKATES,9946.4,21927728,2308983
2010,"SMELT, EULACHON",1.3,2908,8304
2010,SMELTS,147.1,324203,133187
2010,SNAPPERS,105.6,232713,1253009
2010,"SOLE, BUTTER",0,106,34
2010,"SOLE, CURLFIN",0.1,313,95
2010,"SOLE, DOVER",10558.2,23276709,7010303
2010,"SOLE, ENGLISH",248.8,548546,163799
2010,"SOLE, FLATHEAD",21760.6,47973497,6079418
2010,"SOLE, PETRALE",800.3,1764425,2004136
2010,"SOLE, REX",4545.2,10020277,2528722
2010,"SOLE, ROCK",53426.9,117784923,18502745
2010,"SOLE, SAND",68.3,150521,124680
2010,"SOLE, YELLOWFIN",113246,249662220,32841175
2010,SPEARFISHES,123.2,271632,370714
2010,"SQUID, CALIFORNIA MARKET",130850.9,288473947,71160036
2010,SQUIDS,482.1,1062778,71344
2010,SQUIRRELFISHES,40,88294,346651
2010,"STURGEON, WHITE",120,264516,532652
2010,SURFPERCHES,5.6,12438,25126
2010,SURGEONFISHES,51.1,112612,202600
2010,SWORDFISH,1799.8,3967764,9505360
2010,"TARPON, HAWAIIAN",0.5,1127,1174
2010,"THORNYHEAD, SHORTSPINE",1300.6,2867280,3369181
2010,THREADFINS,0.2,507,3386
2010,THRESHER SHARKS,18.1,39865,14428
2010,TILAPIAS,0.1,112,309
2010,"TROUT, RAINBOW",187.7,413723,548513
2010,"TUNA, ALBACORE",11974.2,26398395,30088183
2010,"TUNA, BIGEYE",5955.4,13129231,51101394
2010,"TUNA, BLUEFIN PACIFIC",1.3,2782,6137
2010,"TUNA, KAWAKAWA",1.1,2344,5271
2010,"TUNA, SKIPJACK",137.4,302890,551130
2010,"TUNA, YELLOWFIN",1091.7,2406778,7012823
2010,TUNAS,8,17687,46548
2010,"TURBOT, HORNYHEAD",4.9,10712,16394
2010,WAHOO,272.2,600155,1745705
2010,WOLF-EEL,0,104,127
2010,YELLOWTAIL JACK,6.9,15320,22456
2011,ALFONSIN,0,12,84
2011,AMBERJACK,1.3,2912,5184
2011,"ANCHOVY, NORTHERN",2790.9,6152863,685771
2011,ATKA MACKEREL,51073,112595525,23498611
2011,"BARRACUDA, PACIFIC",35.2,77645,59865
2011,BARRACUDAS,23.9,52636,49919
2011,BILLFISHES,0.3,665,1419
2011,"BONITO, PACIFIC",110.4,243496,116738
2011,CABEZON,61.6,135739,612848
2011,"CLAM, BUTTER",8.2,18008,17685
2011,"CLAM, MANILA",543.6,1198331,20547614
2011,"CLAM, PACIFIC GEODUCK",1192,2627865,72180683
2011,"CLAM, PACIFIC LITTLENECK",12.9,28492,93484
2011,"CLAM, PACIFIC RAZOR",40.3,88852,372554
2011,"CLAM, PACIFIC, GAPER",4.5,10022,18352
2011,"CLAM, SOFTSHELL",238.1,524970,357505
2011,CLAMS OR BIVALVES,31.9,70238,308231
2011,"COCKLE, NUTTALL",41.8,92078,131012
2011,"COD, PACIFIC",301321.3,664292833,203573882
2011,"CRAB, DUNGENESS",31021.8,68390621,187727262
2011,"CRAB, KING",7712.8,17003704,110597865
2011,"CRAB, RED ROCK",680.9,1501008,2016786
2011,"CRAB, SNOW",24516.7,54049614,115501885
2011,"CRAB, SOUTHERN TANNER",2707.7,5969338,14853306
2011,CRABS ,34.1,75257,126765
2011,"CROAKER, PACIFIC WHITE",3.1,6833,4146
2011,DOLPHINFISH,648.8,1430377,4325109
2011,ECHINODERM,0.5,1032,1269
2011,EELS,0.8,1801,3115
2011,EMPERORS,2.3,4962,16232
2011,ESCOLAR,7.6,16812,20157
2011,"FINFISHES, UNC GENERAL",1768.5,3898910,1181994
2011,FLATFISH,26930.1,59370190,5181526
2011,"FLOUNDER, ARROWTOOTH",42591,93896027,6768461
2011,"FLOUNDER, PACIFIC, SANDDAB",71.2,156902,114907
2011,"FLOUNDER, STARRY",15,33114,20713
2011,"FLOUNDER,PACIFIC,SANDDAB",86.7,191077,104311
2011,"FLOUNDERS, RIGHTEYE",0.1,310,302
2011,FLYINGFISHES,0,1,2
2011,GLASSEYE SNAPPER,1.3,2859,10382
2011,GOATFISHES,20.3,44723,225878
2011,"GREENLING, KELP",22.8,50331,229811
2011,GRENADIERS,118.3,260752,47168
2011,GROUPERS,4.9,10712,46549
2011,HAGFISHES,1944.7,4287366,3184358
2011,"HAKE, PACIFIC (WHITING)",225148.8,496363122,52869443
2011,"HALIBUT, CALIFORNIA",201.1,443239,2194978
2011,"HALIBUT, GREENLAND",3553.2,7833338,3723750
2011,"HALIBUT, PACIFIC",19417.6,42808116,213091697
2011,"HERRING, LAKE OR CISCO",1,2248,4361
2011,"HERRING, PACIFIC",44941.5,99077942,12474330
2011,"HERRING, ROUND",0.1,161,322
2011,HERRINGS,0.1,148,259
2011,JACK MACKEREL,93.1,205279,20655
2011,"JACK, BLACK",0,68,307
2011,JACKS,9.7,21466,64686
2011,"JOBFISH, GREEN (UKU)",42.6,93825,416322
2011,LEATHER-BACK,0.1,308,736
2011,LEATHERJACKETS,0.2,508,669
2011,LIMPETS,3.5,7766,46430
2011,LINGCOD,627.4,1383143,1469132
2011,"LOBSTER, BANDED SPINY",4.5,10013,104073
2011,"LOBSTER, CALIFORNIA SPINY",340.8,751353,12972498
2011,"LOBSTER, SLIPPER",0,3,26
2011,"MACKEREL, CHUB",1326.3,2924064,326832
2011,"MACKEREL, FRIGATE",0,13,25
2011,"MARLIN, BLACK",0.2,337,421
2011,"MARLIN, BLUE",415.4,915694,1238478
2011,"MARLIN, STRIPED",413,910390,1136026
2011,MILKFISH,0.3,684,816
2011,MOLLUSKS,21.9,48195,129059
2011,"MULLET, STRIPED (LIZA)",4.2,9275,40419
2011,MULLETS,0.1,220,364
2011,"MUSSEL, BLUE",248.2,547174,4740479
2011,"MUSSEL, CALIFORNIA",30.6,67514,202542
2011,OCEAN SUNFISH,0.1,213,56
2011,OCTOPUS,434.3,957516,484856
2011,OILFISH,286,630529,867764
2011,OPAH,709.6,1564414,2853437
2011,"OYSTER, EASTERN",5.7,12464,182645
2011,"OYSTER, EUROPEAN FLAT",0,73,490
2011,"OYSTER, KUMAMOTO",85.7,188898,4333524
2011,"OYSTER, OLYMPIA",0.1,317,19292
2011,"OYSTER, PACIFIC",5108.8,11262889,60786675
2011,PARROTFISHES,28.3,62387,214017
2011,"POLLOCK, WALLEYE",1274968.6,2810795809,362593872
2011,POMFRETS,193.9,427365,1449448
2011,"PRICKLEBACK, MONKEYFACE",0,88,384
2011,"ROCKFISH, AURORA",1.8,4066,1980
2011,"ROCKFISH, BANK",6.2,13559,12440
2011,"ROCKFISH, BLACK",124.2,273838,563002
2011,"ROCKFISH, BLACK-AND-YELLOW",12.3,27156,194183
2011,"ROCKFISH, BLACKGILL",124.9,275331,356466
2011,"ROCKFISH, BLUE",13.1,28946,45355
2011,"ROCKFISH, BOCACCIO",7.8,17163,18242
2011,"ROCKFISH, BROWN",28.7,63363,382803
2011,"ROCKFISH, CANARY",14.2,31355,15712
2011,"ROCKFISH, CHILIPEPPER",292.9,645642,412560
2011,"ROCKFISH, CHINA",9.9,21895,132954
2011,"ROCKFISH, COPPER",4.7,10389,53171
2011,"ROCKFISH, COWCOD",0,28,17
2011,"ROCKFISH, DARKBLOTCHED",113.5,250173,140089
2011,"ROCKFISH, FLAG",0.2,423,1090
2011,"ROCKFISH, GOPHER",30.2,66470,461064
2011,"ROCKFISH, GRASS",12.3,27157,244073
2011,"ROCKFISH, GREENBLOTCHED",0.1,217,566
2011,"ROCKFISH, GREENSPOTTED",0.9,1931,2937
2011,"ROCKFISH, GREENSTRIPED",0.1,200,198
2011,"ROCKFISH, HONEYCOMB",0,78,78
2011,"ROCKFISH, KELP",0.7,1590,8176
2011,"ROCKFISH, OLIVE",0.6,1278,3487
2011,"ROCKFISH, PACIFIC OCEAN PERCH",36588,80661902,16961482
2011,"ROCKFISH, REDBANDED",0.1,177,277
2011,"ROCKFISH, ROSY",0.1,263,896
2011,"ROCKFISH, SILVERGRAY",0,66,32
2011,"ROCKFISH, SPECKLED",0.1,307,506
2011,"ROCKFISH, SPLITNOSE",15.4,33912,12034
2011,"ROCKFISH, STARRY",0.3,765,2551
2011,"ROCKFISH, TREEFISH",1.9,4188,35988
2011,"ROCKFISH, VERMILION",19.9,43783,110613
2011,"ROCKFISH, WIDOW",181.9,401001,180456
2011,"ROCKFISH, YELLOWEYE",2.4,5275,4345
2011,"ROCKFISH, YELLOWMOUTH",0.1,132,65
2011,"ROCKFISH, YELLOWTAIL",1226.7,2704397,1383125
2011,ROCKFISHES,12781.6,28178274,8343805
2011,"RUNNER, RAINBOW",1.2,2537,4085
2011,SABLEFISH,18724,41278827,184174664
2011,SAILFISH,8.1,17898,26023
2011,"SALMON, CHINOOK",6623.2,14601440,44177398
2011,"SALMON, CHUM",46502.1,102518542,80167341
2011,"SALMON, COHO",11290.6,24891268,27858328
2011,"SALMON, PINK",176167.2,388378117,167484878
2011,"SALMON, SOCKEYE",113187,249532002,298555333
2011,"SARDINE, PACIFIC",46324.9,102127953,9733994
2011,"SCAD, BIGEYE",75.5,166359,537768
2011,"SCAD, MACKEREL",71.1,156796,426258
2011,"SCALLOP, SEA",195,430007,4183153
2011,SCORPIONFISHES,5.3,11589,47706
2011,SCULPINS,368.1,811534,149399
2011,"SEA BASS, GIANT",1.5,3413,10106
2011,SEA CHUBS,9.2,20319,29283
2011,SEA CUCUMBER,810.9,1787782,7338547
2011,SEA URCHINS,5554.7,12245916,8586164
2011,"SEABASS, WHITE",251.5,554379,1635604
2011,SEAWEEDS,2.5,5457,45878
2011,"SHAD, AMERICAN",49.7,109520,25343
2011,"SHARK, BIGEYE THRESHER",1.4,2983,940
2011,"SHARK, HAMMERHEAD",0,73,179
2011,"SHARK, LEOPARD",2.3,4961,4512
2011,"SHARK, MAKOS",59.6,131482,101406
2011,"SHARK, OCEANIC WHITETIP",0,42,21
2011,"SHARK, PACIFIC ANGEL",10.4,22844,15134
2011,"SHARK, SHORTFIN MAKO",19,41970,38185
2011,"SHARK, SOUPFIN",2.6,5696,4630
2011,"SHARK, SPINY DOGFISH",571.4,1259814,224005
2011,"SHARK, THRESHER",71.4,157371,102368
2011,SHARKS,32.7,72146,45207
2011,"SHEEPHEAD, CALIFORNIA",30.7,67684,312915
2011,SHELLFISH,784.6,1729828,6243871
2011,"SHRIMP, BLUE MUD",1.1,2446,3025
2011,"SHRIMP, BRINE",160.4,353552,378468
2011,"SHRIMP, GHOST",25.7,56656,146597
2011,"SHRIMP, MARINE, OTHER",0.5,1169,7503
2011,"SHRIMP, OCEAN",29550,65145930,32910908
2011,"SHRIMP, PACIFIC ROCK",88,194073,434044
2011,"SHRIMP, PENAEID",572.7,1262519,2981487
2011,"SHRIMP, SPOT",340.1,749754,6188471
2011,"SKATE, BIG",0.3,698,176
2011,"SKATE, CALIFORNIA",0.4,776,155
2011,SKATES,9532,21014319,3031827
2011,"SMELT, EULACHON",0.1,220,201
2011,SMELTS,202.2,445847,206545
2011,SNAPPERS,79.5,175249,998392
2011,"SOLE, BUTTER",0,98,31
2011,"SOLE, CURLFIN",0.2,529,214
2011,"SOLE, DEEPSEA",0.1,281,113
2011,"SOLE, DOVER",7853.5,17313742,7021909
2011,"SOLE, ENGLISH",187.8,414083,130006
2011,"SOLE, FLATHEAD",14284,31490552,4625631
2011,"SOLE, PETRALE",923.3,2035531,2882912
2011,"SOLE, REX",4118.1,9078785,2760827
2011,"SOLE, ROCK",59173.8,130454657,21095074
2011,"SOLE, SAND",77.4,170684,168667
2011,"SOLE, SLENDER",0,22,3
2011,"SOLE, YELLOWFIN",146416.1,322789013,45476792
2011,SPEARFISHES,212.8,469238,528631
2011,"SQUID, CALIFORNIA MARKET",121513,267887638,66545708
2011,SQUIDS,371.6,819336,79227
2011,SQUIRRELFISHES,25.3,55878,238349
2011,"STURGEON, WHITE",110.7,244092,607925
2011,SURFPERCHES,7.3,16014,29721
2011,SURGEONFISHES,44.3,97629,176684
2011,SWORDFISH,1794.7,3956655,10019563
2011,"TARPON, HAWAIIAN",0.6,1358,2683
2011,"THORNYHEAD, LONGSPINE",0.4,794,243
2011,"THORNYHEAD, SHORTSPINE",969.2,2136665,3207729
2011,THREADFINS,0.2,512,3776
2011,THRESHER SHARKS,20.1,44315,13879
2011,TILAPIAS,0.1,212,242
2011,"TROUT, RAINBOW",192.8,425086,811831
2011,"TUNA, ALBACORE",11737.6,25876615,45903510
2011,"TUNA, BIGEYE",5887.9,12980487,53436547
2011,"TUNA, BLUEFIN PACIFIC",117.7,259534,244411
2011,"TUNA, KAWAKAWA",0.9,2089,5253
2011,"TUNA, SKIPJACK",287.7,634223,1012524
2011,"TUNA, YELLOWFIN",1545.7,3407590,9912937
2011,TUNAS,6.2,13687,45464
2011,"TURBOT, HORNYHEAD",4.6,10054,17375
2011,WAHOO,255.8,563953,1806158
2011,WOLF-EEL,0,49,182
2011,YELLOWTAIL JACK,2.5,5606,7923
2012,ALFONSIN,0,11,64
2012,"ANCHOVY, NORTHERN",2701.8,5956473,453656
2012,ATKA MACKEREL,47168.1,103986822,15105939
2012,"BARRACUDA, PACIFIC",14.9,32929,25966
2012,BARRACUDAS,11.3,24911,39831
2012,BILLFISHES,0.3,723,1778
2012,"BONITO, PACIFIC",0.2,431,297
2012,BUTTERFLYFISHES,0,3,5
2012,CABEZON,59.4,130888,587886
2012,"CLAM, ATLANTIC JACKKNIFE",139.4,307347,194216
2012,"CLAM, BUTTER",5.6,12358,21681
2012,"CLAM, MANILA",560.7,1236225,19237878
2012,"CLAM, PACIFIC GEODUCK",1116.6,2461568,54451870
2012,"CLAM, PACIFIC LITTLENECK",13.7,30191,94155
2012,"CLAM, PACIFIC RAZOR",30.3,66765,314173
2012,"CLAM, PACIFIC, GAPER",6.3,13990,27753
2012,"CLAM, SOFTSHELL",274.2,604526,427562
2012,CLAMS OR BIVALVES,8.9,19539,112134
2012,"COCKLE, NUTTALL",34,74940,111992
2012,"COD, PACIFIC",325737.9,718121778,186595472
2012,CORALS,0.3,699,48736
2012,"CRAB, DUNGENESS",24301.6,53575414,180664853
2012,"CRAB, KING",7419.9,16357952,90789682
2012,"CRAB, RED ROCK",791.1,1743949,2480577
2012,"CRAB, SNOW",40018.9,88225773,166807600
2012,"CRAB, SOUTHERN TANNER",2161.6,4765527,11720592
2012,CRABS ,51.5,113504,250907
2012,"CROAKER, PACIFIC WHITE",2.8,6082,3746
2012,DOLPHINFISH,802,1767985,5344467
2012,ECHINODERM,1.1,2379,2348
2012,EELS,0.9,1879,4457
2012,EMPERORS,2.2,4828,15705
2012,ESCOLAR,4.5,9900,11755
2012,"FINFISHES, UNC GENERAL",812,1790074,434002
2012,FLATFISH,23080.9,50884117,6352053
2012,"FLOUNDER, ARROWTOOTH",37186.9,81982145,9161699
2012,"FLOUNDER, PACIFIC, SANDDAB",65,143317,123548
2012,"FLOUNDER, STARRY",12.1,26669,17170
2012,"FLOUNDER,PACIFIC,SANDDAB",85.8,189193,103412
2012,"FLOUNDERS, RIGHTEYE",0.4,796,705
2012,FLYINGFISHES,0,3,7
2012,GLASSEYE SNAPPER,1.6,3418,12756
2012,GOATFISHES,21.5,47387,224728
2012,"GREENLING, KELP",24.1,53065,261340
2012,GREENLINGS,0,10,71
2012,GRENADIERS,131.6,290038,58322
2012,GROUPERS,6.3,13903,67832
2012,HAGFISHES,2359.5,5201772,4372175
2012,"HAKE, PACIFIC (WHITING)",157475.8,347171041,47053585
2012,"HALIBUT, CALIFORNIA",170.7,376224,1885534
2012,"HALIBUT, GREENLAND",4620.9,10187303,4765107
2012,"HALIBUT, PACIFIC",15382.4,33912005,151887093
2012,"HERRING, LAKE OR CISCO",0.2,546,1092
2012,"HERRING, PACIFIC",35785.6,78892943,19908321
2012,"HERRING, ROUND",0.2,500,1000
2012,JACK MACKEREL,207.7,457954,39258
2012,"JACK, ALMACO",1.1,2331,4253
2012,"JACK, BLACK",0.2,434,1145
2012,JACKS,15.6,34493,111861
2012,"JOBFISH, GREEN (UKU)",41.8,92197,415737
2012,LEATHER-BACK,0.2,472,1127
2012,LEATHERJACKETS,0.9,1994,2200
2012,LIMPETS,3.2,6986,50395
2012,LINGCOD,749.8,1652954,1733275
2012,"LOBSTER, BANDED SPINY",3.7,8256,97878
2012,"LOBSTER, CALIFORNIA SPINY",397.6,876478,13749382
2012,"LOBSTER, SLIPPER",0,19,95
2012,"MACKEREL, CHUB",4513.6,9950788,1083568
2012,"MARLIN, BLACK",1,2191,3861
2012,"MARLIN, BLUE",362.9,800027,1454994
2012,"MARLIN, STRIPED",298.1,657099,1428904
2012,MOLLUSKS,11.2,24705,81483
2012,"MULLET, STRIPED (LIZA)",3.2,7128,30825
2012,MULLETS,0.1,240,683
2012,"MUSSEL, BLUE",253.6,559024,6065300
2012,"MUSSEL, CALIFORNIA",52.5,115657,346989
2012,OCEAN SUNFISH,0,24,2
2012,OCTOPUS,320.3,706025,468324
2012,OILFISH,272.9,601595,850783
2012,OPAH,702.8,1549415,3162942
2012,"OYSTER, EASTERN",14.7,32504,107877
2012,"OYSTER, EUROPEAN FLAT",0.6,1276,13663
2012,"OYSTER, KUMAMOTO",62.7,138212,3170760
2012,"OYSTER, OLYMPIA",0.1,201,18060
2012,"OYSTER, PACIFIC",4197.1,9252927,47942154
2012,PARROTFISHES,36.2,79730,288519
2012,"POLLOCK, WALLEYE",1302815.4,2872186903,343311377
2012,POMFRETS,331.5,730826,2096818
2012,"PRICKLEBACK, MONKEYFACE",0.2,427,1884
2012,RATFISH SPOTTED,0.1,139,480
2012,"ROCKFISH, AURORA",2.2,4873,2782
2012,"ROCKFISH, BANK",10.6,23316,23312
2012,"ROCKFISH, BLACK",121.3,267398,594076
2012,"ROCKFISH, BLACK-AND-YELLOW",11,24153,178386
2012,"ROCKFISH, BLACKGILL",125.7,277167,365468
2012,"ROCKFISH, BLUE",10.2,22531,33604
2012,"ROCKFISH, BOCACCIO",12.5,27520,28721
2012,"ROCKFISH, BROWN",26.2,57687,362986
2012,"ROCKFISH, CANARY",19,41847,24624
2012,"ROCKFISH, CHILIPEPPER",235.7,519635,361095
2012,"ROCKFISH, CHINA",10.6,23302,143497
2012,"ROCKFISH, COPPER",6.6,14510,73979
2012,"ROCKFISH, COWCOD",0.1,112,60
2012,"ROCKFISH, DARKBLOTCHED",90.4,199383,109462
2012,"ROCKFISH, FLAG",0.3,771,3366
2012,"ROCKFISH, GOPHER",23.1,50832,362024
2012,"ROCKFISH, GRASS",11.8,26089,239444
2012,"ROCKFISH, GREENBLOTCHED",0.2,417,1299
2012,"ROCKFISH, GREENSPOTTED",1.3,2775,6055
2012,"ROCKFISH, GREENSTRIPED",0.1,182,174
2012,"ROCKFISH, HONEYCOMB",0,17,44
2012,"ROCKFISH, KELP",0.6,1239,5597
2012,"ROCKFISH, OLIVE",0.9,1995,5808
2012,"ROCKFISH, PACIFIC OCEAN PERCH",37568.7,82824065,18165818
2012,"ROCKFISH, REDBANDED",4.2,9284,8021
2012,"ROCKFISH, REDSTRIPE",0,66,33
2012,"ROCKFISH, ROSY",0.2,437,1211
2012,"ROCKFISH, SHORTBELLY",0.1,198,9
2012,"ROCKFISH, SILVERGRAY",0.5,1012,131
2012,"ROCKFISH, SPECKLED",0.1,292,999
2012,"ROCKFISH, SPLITNOSE",36.6,80659,23140
2012,"ROCKFISH, SQUARESPOT",0.2,408,890
2012,"ROCKFISH, STARRY",0.4,965,2501
2012,"ROCKFISH, TREEFISH",1.6,3453,30647
2012,"ROCKFISH, VERMILION",20.5,45162,112215
2012,"ROCKFISH, WIDOW",234,515984,223334
2012,"ROCKFISH, YELLOWEYE",1.5,3241,3416
2012,"ROCKFISH, YELLOWMOUTH",0,110,31
2012,"ROCKFISH, YELLOWTAIL",1493.8,3293329,1733175
2012,ROCKFISHES,15672,34550583,10635370
2012,"RUNNER, RAINBOW",1.2,2727,6016
2012,SABLEFISH,18733.6,41300028,140746572
2012,SAILFISH,8.7,19211,35555
2012,"SALMON, CHINOOK",6370.8,14045166,48255811
2012,"SALMON, CHUM",68015.3,149946474,101260007
2012,"SALMON, COHO",10583.7,23332922,28185930
2012,"SALMON, PINK",106734,235305761,101164489
2012,"SALMON, SOCKEYE",96542.5,212837690,209934238
2012,"SARDINE, PACIFIC",99859.7,220150747,21114923
2012,"SCAD, BIGEYE",93.6,206265,688288
2012,"SCAD, MACKEREL",80.3,176976,492777
