country,fishstock,tac,harvest,catchkg,tacc,isscaap,real_exvessel,real_grnwt,real_lease,real_sales
"NZ","FLA3",2681000,,1341441,2681000,31,,6.134687,363.9258,3868.561
"NZ","FLA3",2681000,,1229035,2681000,31,,7.0949,367.6729,4054.495
"NZ","FLA3",2681000,,1954097,2681000,31,,7.924301,298.3209,4082.286
"NZ","FLA3",2681000,,1941759,2681000,31,,6.502479,336.8038,5565.013
"NZ","FLA3",2681000,,1967490,2681000,31,,5.638872,317.1749,5515.243
"NZ","FLA3",2681000,,2318807,2681000,31,,5.183053,305.6967,4702.923
"NZ","FLA3",2681000,,2591648,2681000,31,,5.228907,305.3904,4057.516
"NZ","FLA3",2681000,,2351083,2681000,31,,5.528376,331.4731,4652.231
"NZ","FLA3",2681000,,1907255,2681000,31,,5.981862,312.0486,4980.042
"NZ","FLA3",2681000,,1583162,2681000,31,,6.890899,298.3949,4730.962
"NZ","FLA3",2681000,,1702513,2681000,31,,7.533089,283.301,4717.956
"NZ","FLA3",2681000,,1694526,2681000,31,,7.685219,405.3444,5092.957
"NZ","FLA3",2681000,,1649764,2681000,31,,7.581003,478.866,4134.643
"NZ","FLA3",2681000,,1286048,2681000,31,,6.854472,782.47,3670.236
"NZ","FLA3",2681000,,1352625,2681000,31,,6.658153,605.9072,4111.026
"NZ","FLA3",2681000,,1177362,2681000,31,,5.272976,855.7878,1902.646
"NZ","FLA3",2681000,,1429057,2681000,31,,5.354284,584.3441,3205.478
"NZ","FLA3",2681000,,1364961,2681000,31,,5.863183,809.7712,6823.182
"NZ","FLA7",1840000,,551556,1840000,31,,4.43277,1148.162,4257.598
"NZ","FLA7",1899000,,1002663,1899000,31,,5.254872,1664.488,3929.111
"NZ","FLA7",2045000,,773910,2045000,31,,5.900826,295.3573,3195.832
"NZ","FLA7",2066000,,745624,2066000,31,,6.933667,222.8824,2238.242
"NZ","FLA7",2066000,,501325,2066000,31,,6.134687,156.8136,2523.811
"NZ","FLA7",2066000,,741358,2066000,31,,7.0949,1110.228,2628.501
"NZ","FLA7",2066000,,1565733,2066000,31,,7.924301,175.5668,3195.887
"NZ","FLA7",2066000,,1107724,2066000,31,,6.502479,181.7895,2815.623
"NZ","FLA7",2066000,,1105582,2066000,31,,5.638872,225.7621,2638.508
"NZ","FLA7",2066000,,1163377,2066000,31,,5.183053,173.5396,3086.335
"NZ","FLA7",2066000,,1122659,2066000,31,,5.228907,193.1529,1927.614
"NZ","FLA7",2066000,,1019647,2066000,31,,5.528376,192.177,1877.918
"NZ","FLA7",2066000,,868333,2066000,31,,5.981862,188.5029,1970.364
"NZ","FLA7",2066000,,419879,2066000,31,,6.890899,144.0967,1840.102
"NZ","FLA7",2066000,,445947,2066000,31,,7.533089,139.1654,1564.368
"NZ","FLA7",2066000,,615949,2066000,31,,7.685219,837.4454,1717.35
"NZ","FLA7",2066000,,819084,2066000,31,,7.581003,751.5602,1770.118
"NZ","FLA7",2066000,,920206,2066000,31,,6.854472,918.0981,1868.793
"NZ","FLA7",2066000,,1231187,2066000,31,,6.658153,612.4783,2133.625
"NZ","FLA7",2066000,,1283470,2066000,31,,5.272976,1023.801,
"NZ","FLA7",2066000,,1418709,2066000,31,,5.354284,545.09,1266.919
"NZ","FLA7",2066000,,1312767,2066000,31,,5.863183,854.8682,1805.947
"NZ","FRO1",,,3221,,34,,,,
"NZ","FRO1",149000,,146385,149000,34,,,57.31506,895.3885
"NZ","FRO1",149000,,84249,149000,34,,,47.1821,2035.206
"NZ","FRO1",149000,,75694,149000,34,,,43.48919,
"NZ","FRO1",149000,,63959,149000,34,,,36.80547,406.2767
"NZ","FRO1",149000,,127283,149000,34,,,27.83556,1266.553
"NZ","FRO1",149000,,98059,149000,34,,,24.34351,
"NZ","FRO1",149000,,130393,149000,34,,,24.58524,
"NZ","FRO1",149000,,131585,149000,34,,,26.05958,
"NZ","FRO1",149000,,75904,149000,34,,,24.46735,
"NZ","FRO1",149000,,44348,149000,34,,,22.23675,
"NZ","FRO10",,,310394,,34,,,,
"NZ","FRO2",,,419,,34,,,,
"NZ","FRO2",20000,,134225,20000,34,,,90.43042,
"NZ","FRO2",20000,,161109,20000,34,,,47.1821,
"NZ","FRO2",20000,,194060,20000,34,,,47.21683,
"NZ","FRO2",20000,,67128,20000,34,,,85.23371,
"NZ","FRO2",20000,,66111,20000,34,,,89.87584,
"NZ","FRO2",20000,,51523,20000,34,,,,
"NZ","FRO2",20000,,37651,20000,34,,,52.68266,
"NZ","FRO2",20000,,39502,20000,34,,,117.2131,1649.341
"NZ","FRO2",110000,,30723,110000,34,,,115.954,
"NZ","FRO2",110000,,30300,110000,34,,,102.9749,
"NZ","FRO3",,,106,,34,,,,
"NZ","FRO3",128000,,39168,128000,34,,,59.86239,891.5675
"NZ","FRO3",128000,,97019,128000,34,,,58.65883,1275.192
"NZ","FRO3",128000,,107295,128000,34,,,62.12741,
"NZ","FRO3",128000,,176480,128000,34,,,71.18952,
"NZ","FRO3",128000,,268160,128000,34,,,82.09132,
"NZ","FRO3",128000,,18555,128000,34,,,481.5378,
"NZ","FRO3",128000,,427163,128000,34,,,52.56936,
"NZ","FRO3",128000,,45418,128000,34,,,91.70334,
"NZ","FRO3",176000,,21224,176000,34,,,96.2737,
"NZ","FRO3",176000,,31493,176000,34,,,131.5501,
"NZ","FRO4",,,1008,,34,,,,
"NZ","FRO4",5000,,204,5000,34,,,52.22038,
"NZ","FRO4",5000,,830,5000,34,,,30.60461,
"NZ","FRO4",5000,,48003,5000,34,,,108.1017,
"NZ","FRO4",5000,,81099,5000,34,,,84.02301,
"NZ","FRO4",5000,,14720,5000,34,,,75.48627,
"NZ","FRO4",5000,,7415,5000,34,,,,
"NZ","FRO4",5000,,15134,5000,34,,,,
"NZ","FRO4",5000,,31476,5000,34,,,,
"NZ","FRO4",28000,,12611,28000,34,,,77.12534,
"NZ","FRO4",28000,,6730,28000,34,,,84.37497,
"NZ","FRO5",,,1320,,34,,,,
"NZ","FRO5",135000,,18758,135000,34,,,56.04139,
"NZ","FRO5",135000,,57108,135000,34,,,57.38364,
"NZ","FRO5",135000,,33168,135000,34,,,57.15722,
"NZ","FRO5",135000,,59081,135000,34,,,75.18485,
"NZ","FRO5",135000,,62505,135000,34,,,56.8506,
"NZ","FRO5",135000,,14364,135000,34,,,73.72606,
"NZ","FRO5",135000,,19833,135000,34,,,64.57874,
"NZ","FRO5",135000,,16516,135000,34,,,40.13395,
"NZ","FRO5",135000,,15541,135000,34,,,63.29597,
"NZ","FRO5",135000,,4780,135000,34,,,69.30801,
"NZ","FRO6",,,,,34,,,47.12571,
"NZ","FRO6",11000,,235,11000,34,,,43.35653,
"NZ","FRO6",11000,,166,11000,34,,,48.45938,
"NZ","FRO6",11000,,34,11000,34,,,86.9287,
"NZ","FRO6",11000,,41,11000,34,,,114.173,
"NZ","FRO6",11000,,12,11000,34,,,72.10316,
"NZ","FRO6",11000,,9,11000,34,,,81.23325,
"NZ","FRO6",11000,,59,11000,34,,,,
"NZ","FRO6",11000,,5,11000,34,,,74.14671,
"NZ","FRO6",11000,,14,11000,34,,,63.17732,
"NZ","FRO7",,,897277,,34,,,,
"NZ","FRO7",2623000,,2460951,2623000,34,,,54.76772,891.5675
"NZ","FRO7",2623000,,917374,2623000,34,,,52.28287,1247.138
"NZ","FRO7",2623000,,1620457,2623000,34,,,48.45938,
"NZ","FRO7",2623000,,2303216,2623000,34,,,58.71925,
"NZ","FRO7",2623000,,1025229,2623000,34,,,79.85032,1169.129
"NZ","FRO7",2623000,,959190,2623000,34,,,77.08778,
"NZ","FRO7",2623000,,933751,2623000,34,,,68.77069,
"NZ","FRO7",2623000,,888497,2623000,34,,,65.09398,
"NZ","FRO7",2623000,,950891,2623000,34,,,63.82787,
"NZ","FRO7",2623000,,905953,2623000,34,,,67.43764,
"NZ","FRO8",649000,,155815,649000,34,,,48.39938,
"NZ","FRO8",649000,,28282,649000,34,,,49.73249,1275.192
"NZ","FRO8",649000,,302682,649000,34,,,43.48919,
"NZ","FRO8",649000,,137627,649000,34,,,73.73201,
"NZ","FRO8",649000,,620775,649000,34,,,62.39412,
"NZ","FRO8",649000,,293054,649000,34,,,60.62693,
"NZ","FRO8",649000,,769722,649000,34,,,65.25851,
"NZ","FRO8",649000,,787376,649000,34,,,68.17274,
"NZ","FRO8",649000,,721927,649000,34,,,71.0617,
"NZ","FRO8",649000,,678305,649000,34,,,76.89345,
"NZ","FRO9",,,2096,,34,,,,
"NZ","FRO9",138000,,32883,138000,34,,,62.40973,
"NZ","FRO9",138000,,47548,138000,34,,,56.10845,
"NZ","FRO9",138000,,42951,138000,34,,,68.34015,
"NZ","FRO9",138000,,25434,138000,34,,,98.18827,
"NZ","FRO9",138000,,66867,138000,34,,,64.16333,
"NZ","FRO9",138000,,366793,138000,34,,,73.72606,
"NZ","FRO9",138000,,327475,138000,34,,,85.65179,
"NZ","FRO9",138000,,181465,138000,34,,,79.0584,
"NZ","FRO9",138000,,142124,138000,34,,,74.46585,
"NZ","FRO9",138000,,136426,138000,34,,,86.97272,
"NZ","GAR1",,,9459,,37,,,,
"NZ","GAR1",,,442,,37,,,,
"NZ","GAR1",,,184,,37,,,,
"NZ","GAR1",,,88,,37,,,,
"NZ","GAR1",,,1922,,37,,,,
"NZ","GAR1",,,761,,37,,,,
"NZ","GAR1",,,2479,,37,,,,
"NZ","GAR1",,,1989,,37,,,,
"NZ","GAR1",,,2418,,37,,,,
"NZ","GAR1",,,8363,,37,,,,
"NZ","GAR1",25000,,5814,25000,37,,,1169.212,14153.68
"NZ","GAR1",25000,,10510,25000,37,,,1544.77,18083.75
"NZ","GAR1",25000,,13235,25000,37,,,1479.986,9063.683
"NZ","GAR1",25000,,6999,25000,37,,,1129.798,
"NZ","GAR1",25000,,10146,25000,37,,,974.3325,
"NZ","GAR1",25000,,7501,25000,37,,,1010.941,
"NZ","GAR2",,,138,,37,,,,
"NZ","GAR2",5000,,0,5000,37,,,,
"NZ","GAR2",5000,,0,5000,37,,,,
"NZ","GAR2",5000,,582,5000,37,,,966.755,
"NZ","GAR2",5000,,626,5000,37,,,437.4051,
"NZ","GAR2",5000,,0,5000,37,,,1004.97,
"NZ","GAR2",,,,,37,,,,
"NZ","GAR3",,,10,,37,,,,
"NZ","GAR3",,,2,,37,,,,
"NZ","GAR3",5000,,2,5000,37,,,,
"NZ","GAR3",,,,,37,,,,
"NZ","GAR3",5000,,1,5000,37,,,,
"NZ","GAR3",5000,,1123,5000,37,,,,
"NZ","GAR3",,,,,37,,,,
"NZ","GAR3",,,,,37,,,,
"NZ","GAR4",,,,,37,,,,
"NZ","GAR4",,,,,37,,,,
"NZ","GAR4",,,,,37,,,,
"NZ","GAR4",,,,,37,,,,
"NZ","GAR4",,,,,37,,,,
"NZ","GAR4",2000,,517,2000,37,,,,
"NZ","GAR5",,,2520,,37,,,,
"NZ","GAR5",,,21,,37,,,,
"NZ","GAR5",,,214,,37,,,,
"NZ","GAR5",,,154,,37,,,,
"NZ","GAR5",,,245,,37,,,,
"NZ","GAR7",,,116,,37,,,,
"NZ","GAR7",,,3079,,37,,,,
"NZ","GAR7",8000,,271,8000,37,,,339.0985,
"NZ","GAR7",8000,,978,8000,37,,,,
"NZ","GAR7",8000,,0,8000,37,,,215.9422,
"NZ","GAR7",8000,,0,8000,37,,,1062.175,
"NZ","GAR7",8000,,114,8000,37,,,,
"NZ","GAR7",8000,,28,8000,37,,,,
"NZ","GAR8",5000,,0,5000,37,,,1179.473,
"NZ","GAR8",5000,,2,5000,37,,,1055.117,
"NZ","GAR8",5000,,5,5000,37,,,430.4116,
"NZ","GAR8",5000,,1,5000,37,,,417.3931,
"NZ","GAR8",5000,,6,5000,37,,,359.3509,
"NZ","GAR8",,,,,37,,,,
"NZ","GAR9",,,114,,37,,,,
"NZ","GLM1",10000,,6183,10000,54,,4.798193,,
"NZ","GLM1",10000,,12445,10000,54,,4.952252,,10995.6
"NZ","GLM1",10000,,7821,10000,54,,5.147426,,
"NZ","GLM1",10000,,3503,10000,54,,4.703168,90.60957,
"NZ","GLM2",10000,,0,10000,54,,4.798193,,
"NZ","GLM2",10000,,219,10000,54,,4.952252,,
"NZ","GLM2",10000,,0,10000,54,,5.147426,,
"NZ","GLM2",,,,,54,,4.703168,,
"NZ","GLM3",10000,,189,10000,54,,4.798193,,
"NZ","GLM3",10000,,176,10000,54,,4.952252,,
"NZ","GLM3",,,,,54,,5.147426,,
"NZ","GLM3",10000,,39,10000,54,,4.703168,,
"NZ","GLM7A",1500000,,410904,1500000,54,,4.798193,32.51596,
"NZ","GLM7A",1500000,,228967,1500000,54,,4.952252,,
"NZ","GLM7A",1500000,,84308,1500000,54,,5.147426,,418.4236
"NZ","GLM7A",1500000,,7419,1500000,54,,4.703168,,
"NZ","GLM7B",,,,,54,,4.798193,,
"NZ","GLM7B",,,,,54,,4.952252,,
"NZ","GLM7B",,,,,54,,5.147426,,
"NZ","GLM7B",,,,,54,,4.703168,,
"NZ","GLM8",,,,,54,,5.147426,,
"NZ","GLM9",180000,,121332,180000,54,,4.798193,1012.413,62249.87
"NZ","GLM9",180000,,92968,180000,54,,4.952252,836.4356,60170.38
"NZ","GLM9",180000,,136884,180000,54,,5.147426,695.8301,67255.66
"NZ","GLM9",180000,,141733,180000,54,,4.703168,744.3078,
"NZ","GMU1",910000,,595079,910000,33,,,839.6702,5082.967
"NZ","GMU1",941000,,753606,941000,33,,,700.7443,5385.317
"NZ","GMU1",963000,,803345,963000,33,,,758.3049,4276.043
"NZ","GMU1",990000,,907344,990000,33,,,709.4567,4173.552
"NZ","GMU1",994000,,874873,994000,33,,,909.8146,5657.124
"NZ","GMU1",1006000,,853292,1006000,33,,,948.7402,9516.239
"NZ","GMU1",1006000,,704127,1006000,33,,,952.0575,10696.73
"NZ","GMU1",1006000,,747257,1006000,33,,,772.2531,11034.2
"NZ","GMU1",1006000,,783709,1006000,33,,,804.7102,10416.91
"NZ","GMU1",1006000,,879656,1006000,33,,,588.6996,8795.787
"NZ","GMU1",1006000,,871614,1006000,33,,,518.1196,5701.926
"NZ","GMU1",1006000,,734328,1006000,33,,,464.3203,3859.017
"NZ","GMU1",925000,,754428,925000,33,,,399.9317,2095.184
"NZ","GMU1",925000,,750197,925000,33,,,410.6118,3627.921
"NZ","GMU1",925000,,797373,925000,33,,,510.6873,4270.638
"NZ","GMU1",925000,,782326,925000,33,,,469.3908,4709.393
"NZ","GMU1",925000,,797561,925000,33,,,509.7682,3644.831
"NZ","GMU1",925000,,885750,925000,33,,,524.8925,4484.052
"NZ","GMU1",925000,,940961,925000,33,,,531.6982,4162.145
"NZ","GMU1",925000,,878199,925000,33,,,535.9257,3778.067
"NZ","GMU1",925000,,847467,925000,33,,,619.9814,4390.815
"NZ","GMU1",925000,,847768,925000,33,,,626.7855,4737.977
"NZ","GMU10",,,,,33,,,,
"NZ","GMU2",20000,,3094,20000,33,,,,
"NZ","GMU2",20000,,2950,20000,33,,,,
"NZ","GMU2",20000,,3083,20000,33,,,,
"NZ","GMU2",20000,,1641,20000,33,,,,
"NZ","GMU2",,,,,33,,,,
"NZ","GMU2",20000,,1435,20000,33,,,259.5338,
"NZ","GMU2",20000,,128,20000,33,,,,
"NZ","GMU2",,,,,33,,,70.46104,
"NZ","GMU2",,,,,33,,,131.5791,
"NZ","GMU2",20000,,59,20000,33,,,33.373,
"NZ","GMU2",20000,,283,20000,33,,,101.7968,
"NZ","GMU2",20000,,189,20000,33,,,121.2392,
"NZ","GMU2",20000,,332,20000,33,,,201.2395,469.9835
"NZ","GMU2",20000,,977,20000,33,,,73.96114,
"NZ","GMU2",20000,,1012,20000,33,,,59.64231,
"NZ","GMU2",20000,,2201,20000,33,,,536.8271,
"NZ","GMU2",20000,,1015,20000,33,,,633.259,
"NZ","GMU2",20000,,61,20000,33,,,239.4938,
"NZ","GMU2",20000,,23,20000,33,,,631.852,
"NZ","GMU2",20000,,602,20000,33,,,,
"NZ","GMU2",20000,,856,20000,33,,,382.7545,
"NZ","GMU2",20000,,701,20000,33,,,,
"NZ","GMU3",30000,,1,30000,33,,,,
"NZ","GMU3",,,,,33,,,,
"NZ","GMU3",,,,,33,,,,
"NZ","GMU3",30000,,1120,30000,33,,,,
"NZ","GMU3",30000,,2184,30000,33,,,,
"NZ","GMU3",30000,,53,30000,33,,,,
"NZ","GMU3",,,,,33,,,97.23624,
"NZ","GMU3",30000,,840,30000,33,,,109.4184,
"NZ","GMU3",,,,,33,,,32.03807,
"NZ","GMU3",30000,,1464,30000,33,,,69.16962,
"NZ","GMU3",30000,,47,30000,33,,,101.8925,
"NZ","GMU3",,,,,33,,,114.6301,
"NZ","GMU3",,,,,33,,,47.1821,
"NZ","GMU3",,,,,33,,,47.21683,
"NZ","GMU3",30000,,50,30000,33,,,707.0524,
"NZ","GMU3",30000,,8,30000,33,,,,
"NZ","GMU3",,,,,33,,,,
"NZ","GMU3",,,,,33,,,,
"NZ","GMU3",30000,,5,30000,33,,,,
"NZ","GMU3",,,,,33,,,,
"NZ","GMU3",30000,,1,30000,33,,,,
"NZ","GMU7",20000,,93,20000,33,,,,
"NZ","GMU7",,,,,33,,,,
"NZ","GMU7",20000,,3738,20000,33,,,,
"NZ","GMU7",20000,,498,20000,33,,,,
"NZ","GMU7",20000,,761,20000,33,,,,
"NZ","GMU7",,,,,33,,,128.4635,
"NZ","GMU7",20000,,321,20000,33,,,81.73481,
"NZ","GMU7",20000,,2491,20000,33,,,76.17738,
"NZ","GMU7",,,,,33,,,,
"NZ","GMU7",20000,,70,20000,33,,,75.69505,
"NZ","GMU7",20000,,4,20000,33,,,98.02317,
"NZ","GMU7",,,,,33,,,112.0828,
"NZ","GMU7",20000,,49,20000,33,,,48.45729,
"NZ","GMU7",20000,,2,20000,33,,,28.57861,
"NZ","GMU7",20000,,162,20000,33,,,764.3188,
"NZ","GMU7",,,,,33,,,,
"NZ","GMU7",20000,,15,20000,33,,,,
"NZ","GMU7",,,,,33,,,,
"NZ","GMU7",,,,,33,,,,
"NZ","GMU7",20000,,30,20000,33,,,,
"NZ","GMU7",20000,,20,20000,33,,,,
"NZ","GSC1",,,,,42,,5.025702,,
"NZ","GSC1",,,,,42,,4.86721,,0
"NZ","GSC1",1000,,0,1000,42,,7.032312,,
"NZ","GSC1",,,,,42,,5.735191,,
"NZ","GSC1",,,,,42,,,,
"NZ","GSC3",,,263,,42,,7.531712,,
"NZ","GSC3",,,705,,42,,2.074677,,
"NZ","GSC3",14000,,174,14000,42,,5.025702,,
"NZ","GSC3",14000,,95,14000,42,,4.86721,,6283.207
"NZ","GSC3",14000,,223,14000,42,,7.032312,,
"NZ","GSC3",14000,,770,14000,42,,5.735191,,
"NZ","GSC3",,,,,42,,,,
"NZ","GSC5",,,1125,,42,,7.531712,,
"NZ","GSC5",,,745,,42,,2.074677,,
"NZ","GSC5",19000,,312,19000,42,,9.190828,,
"NZ","GSC5",19000,,5504,19000,42,,5.025702,,
"NZ","GSC5",19000,,7677,19000,42,,4.86721,,4629.732
"NZ","GSC5",19000,,5448,19000,42,,7.032312,,
"NZ","GSC5",19000,,11401,19000,42,,5.735191,,
"NZ","GSC5",,,,,42,,,,
"NZ","GSC6",,,7075,,42,,7.531712,,
"NZ","GSC6",,,3310,,42,,2.074677,,
"NZ","GSC6",,,1695,,42,,9.190828,,
"NZ","GSC6A",148000,,0,148000,42,,9.190828,,
"NZ","GSC6A",148000,,26204,148000,42,,5.025702,,
"NZ","GSC6A",148000,,62944,148000,42,,4.86721,306.6674,3491.852
"NZ","GSC6A",148000,,23235,148000,42,,7.032312,,
"NZ","GSC6A",148000,,15733,148000,42,,5.735191,547.1904,
"NZ","GSC6A",,,,,42,,,,
"NZ","GSC6B",237000,,1978,237000,42,,5.025702,,
"NZ","GSC6B",237000,,1337,237000,42,,4.86721,302.709,3850.781
"NZ","GSC6B",237000,,686,237000,42,,7.032312,,
"NZ","GSC6B",237000,,1624,237000,42,,5.735191,432.4737,
"NZ","GSC6B",,,,,42,,,,
"NZ","GSH1",,,358,,38,,,,
"NZ","GSH1",15000,,18250,15000,38,,,57.31506,1695.252
"NZ","GSH1",15000,,15649,15000,38,,,170.8757,
"NZ","GSH1",10000,,14697,10000,38,,,90.70602,
"NZ","GSH1",10000,,22335,10000,38,,,150.1276,
"NZ","GSH1",10000,,16711,10000,38,,,172.203,
"NZ","GSH1",10000,,20750,10000,38,,,232.4226,
"NZ","GSH1",10000,,14024,10000,38,,,149.6641,
"NZ","GSH1",10000,,19905,10000,38,,,134.0364,
"NZ","GSH1",22000,,20344,22000,38,,,119.1454,
"NZ","GSH1",22000,,19298,22000,38,,,178.3097,
"NZ","GSH10",,,49729,,38,,,,
"NZ","GSH2",,,1345,,38,,,,
"NZ","GSH2",37000,,59624,37000,38,,,152.8401,1567.885
"NZ","GSH2",37000,,51240,37000,38,,,210.4067,
"NZ","GSH2",33000,,50192,33000,38,,,141.6505,3747.525
"NZ","GSH2",33000,,52105,33000,38,,,151.2172,
"NZ","GSH2",33000,,58480,33000,38,,,113.4653,2501.91
"NZ","GSH2",33000,,84231,33000,38,,,150.1183,
"NZ","GSH2",33000,,73742,33000,38,,,132.1032,
"NZ","GSH2",33000,,57148,33000,38,,,69.60217,
"NZ","GSH2",66000,,59541,66000,38,,,171.5906,
"NZ","GSH2",66000,,99099,66000,38,,,156.5925,
"NZ","GSH3",,,58584,,38,,,,
"NZ","GSH3",1187000,,949639,1187000,38,,,115.9038,2160.141
"NZ","GSH3",1187000,,937918,1187000,38,,,119.868,2079.838
"NZ","GSH3",1185000,,1111236,1185000,38,,,64.61251,1540.76
"NZ","GSH3",1185000,,1068067,1185000,38,,,48.30718,
"NZ","GSH3",1185000,,1370731,1185000,38,,,52.25065,2040.441
"NZ","GSH3",1185000,,894283,1185000,38,,,46.71636,1643.442
"NZ","GSH3",1185000,,880075,1185000,38,,,41.91953,3078.593
"NZ","GSH3",1185000,,583350,1185000,38,,,42.33308,
"NZ","GSH3",1185000,,654282,1185000,38,,,40.21156,
"NZ","GSH3",1185000,,483708,1185000,38,,,35.22551,
"NZ","GSH4",,,23912,,38,,,,
"NZ","GSH4",373000,,318168,373000,38,,,127.3668,
"NZ","GSH4",373000,,172536,373000,38,,,104.5657,1314.723
"NZ","GSH4",373000,,178735,373000,38,,,100.6464,
"NZ","GSH4",373000,,241002,373000,38,,,203.8829,
"NZ","GSH4",373000,,265020,373000,38,,,152.8597,
"NZ","GSH4",373000,,156611,373000,38,,,146.177,
"NZ","GSH4",373000,,282218,373000,38,,,150.4571,
"NZ","GSH4",373000,,318368,373000,38,,,111.8253,
"NZ","GSH4",373000,,395919,373000,38,,,129.2514,
"NZ","GSH4",373000,,562083,373000,38,,,124.2764,
"NZ","GSH5",,,5863,,38,,,,
"NZ","GSH5",109000,,64946,109000,38,,,104.4408,2105.373
"NZ","GSH5",109000,,71315,109000,38,,,103.2906,1836.276
"NZ","GSH5",109000,,84636,109000,38,,,116.7995,
"NZ","GSH5",109000,,76419,109000,38,,,186.0855,
"NZ","GSH5",109000,,92666,109000,38,,,173.2646,865.6624
"NZ","GSH5",109000,,44580,109000,38,,,149.1909,
"NZ","GSH5",109000,,79710,109000,38,,,114.429,
"NZ","GSH5",109000,,61233,109000,38,,,137.665,
"NZ","GSH5",109000,,115299,109000,38,,,116.2731,
"NZ","GSH5",109000,,67104,109000,38,,,107.8587,
"NZ","GSH6",,,6337,,38,,,,
"NZ","GSH6",95000,,110288,95000,38,,,105.7144,
"NZ","GSH6",95000,,117037,95000,38,,,114.7673,1373.382
"NZ","GSH6",95000,,75666,95000,38,,,116.7995,
"NZ","GSH6",95000,,93598,95000,38,,,61.26173,
"NZ","GSH6",95000,,98985,95000,38,,,59.32749,
"NZ","GSH6",95000,,72131,95000,38,,,57.14929,
"NZ","GSH6",95000,,52742,95000,38,,,53.02254,
"NZ","GSH6",95000,,31057,95000,38,,,57.06718,
"NZ","GSH6",95000,,43482,95000,38,,,44.14761,
"NZ","GSH6",95000,,35689,95000,38,,,44.99306,
"NZ","GSH7",,,239,,38,,,,
"NZ","GSH7",,,11139,,38,,,,
"NZ","GSH7",1121000,,408985,1121000,38,,,106.9881,2213.635
"NZ","GSH7",1121000,,466328,1121000,38,,,121.1432,1021.429
"NZ","GSH7",1121000,,475265,1121000,38,,,118.0421,2122.272
"NZ","GSH7",1121000,,463082,1121000,38,,,170.7096,3164.471
"NZ","GSH7",1121000,,592851,1121000,38,,,146.7264,2577.797
"NZ","GSH7",1121000,,651583,1121000,38,,,115.11,
"NZ","GSH7",1121000,,694023,1121000,38,,,89.84376,
"NZ","GSH7",1121000,,624726,1121000,38,,,68.61257,
"NZ","GSH7",1121000,,695569,1121000,38,,,74.78499,
"NZ","GSH7",1121000,,600745,1121000,38,,,110.3525,
"NZ","GSH8",,,28,,38,,,,
"NZ","GSH8",12000,,6659,12000,38,,,104.4408,
"NZ","GSH8",12000,,19440,12000,38,,,117.3177,1275.192
"NZ","GSH8",12000,,22010,12000,38,,,142.8931,
"NZ","GSH8",12000,,22347,12000,38,,,88.38155,
"NZ","GSH8",12000,,15125,12000,38,,,68.05559,982.8902
"NZ","GSH8",12000,,26822,12000,38,,,,
"NZ","GSH8",12000,,30934,12000,38,,,54.3821,
"NZ","GSH8",12000,,21785,12000,38,,,52.66895,
"NZ","GSH8",22000,,15679,22000,38,,,97.01836,1450.637
"NZ","GSH8",22000,,29050,22000,38,,,103.1827,
"NZ","GSH9",,,150,,38,,,,
"NZ","GSH9",14000,,22227,14000,38,,,114.6301,
"NZ","GSH9",14000,,24541,14000,38,,,146.6471,
"NZ","GSH9",8000,,30997,8000,38,,,86.97838,
"NZ","GSH9",8000,,25002,8000,38,,,68.52596,
"NZ","GSH9",8000,,19528,8000,38,,,129.1523,
"NZ","GSH9",8000,,11648,8000,38,,,287.2534,
"NZ","GSH9",8000,,10216,8000,38,,,65.25851,
"NZ","GSH9",8000,,8119,8000,38,,,108.4166,
"NZ","GSH9",22000,,5650,22000,38,,,64.35977,
"NZ","GSH9",22000,,13509,22000,38,,,149.6305,
"NZ","GSP1",,,7232,,38,,,,
"NZ","GSP1",509000,,576535,509000,38,,,131.3448,1562.11
"NZ","GSP1",509000,,1142304,509000,38,,,131.7101,1581.764
"NZ","GSP1",509000,,1033045,509000,38,,,52.30251,2545.098
"NZ","GSP1",509000,,1276700,509000,38,,,46.70713,1969.649
"NZ","GSP1",509000,,1009310,509000,38,,,50.07808,2527.958
"NZ","GSP1",1150000,,635457,1150000,38,,,52.11617,1861.998
"NZ","GSP1",1150000,,565109,1150000,38,,,38.81448,
"NZ","GSP1",1150000,,552859,1150000,38,,,40.74346,869.5377
"NZ","GSP1",1150000,,472572,1150000,38,,,32.0043,2069.161
"NZ","GSP5",,,5707,,38,,,,
"NZ","GSP5",118000,,215951,118000,38,,,118.5929,1115.793
"NZ","GSP5",118000,,453879,118000,38,,,134.1952,1242.548
"NZ","GSP5",118000,,545052,118000,38,,,53.15,
"NZ","GSP5",118000,,602150,118000,38,,,42.34308,1099.505
"NZ","GSP5",118000,,529482,118000,38,,,44.28201,
"NZ","GSP5",454000,,247383,454000,38,,,47.13115,
"NZ","GSP5",454000,,134009,454000,38,,,39.03439,
"NZ","GSP5",454000,,226125,454000,38,,,35.21171,
"NZ","GSP5",454000,,329436,454000,38,,,32.62776,
"NZ","GSP7",,,1030,,38,,,,
"NZ","GSP7",176000,,35083,176000,38,,,116.0425,1194.855
"NZ","GSP7",176000,,16479,176000,38,,,125.4974,2348.416
"NZ","GSP7",176000,,70650,176000,38,,,211.5104,1719.747
"NZ","GSP7",176000,,16440,176000,38,,,140.7111,1541.359
"NZ","GSP7",176000,,15113,176000,38,,,112.9075,
