ID Number,Species,Species Group,FAO Fishing Area,SpeciesMatch,Fam/OrdMatch,Multinational?,Country Specified?,RAM II ID Number,Assessed ID,Assessed Country,UnAssessed Sp,Assessed Sp
10515,2498,36,71,1,0,1,0,268,SPC-BIGEYEWPO-1952-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
10585,2439,34,58,1,0,1,0,124,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,South Africa,Dissostichus eleginoides,Dissostichus eleginoides
10609,2249,34,81,1,0,0,1,175,NIWA-OROUGHYNZMEC-1981-2004-JENSEN,New Zealand,Hoplostethus atlanticus,Hoplostethus atlanticus
10619,2494,36,71,1,0,1,0,269,SPC-SKJCWPAC-1972-2006-JENSEN,USA,Katsuwonus pelamis,Katsuwonus pelamis
10646,3033,32,81,1,0,0,1,210,NZMFishHOKIWG-HOKIENZ-1972-2007-FRANCIS,New Zealand,Macruronus novaezelandiae,Macruronus novaezelandiae
10646,3033,32,81,1,0,0,1,211,NZMFishHOKIWG-HOKIWNZ-1972-2007-FRANCIS,New Zealand,Macruronus novaezelandiae,Macruronus novaezelandiae
10652,2236,32,81,1,0,0,1,227,NZMFishMIDDEPTHSWG-SBWHITACIR-1979-2006-JENSEN,New Zealand,Micromesistius australis,Micromesistius australis
10702,3046,34,81,1,0,0,1,209,NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,New Zealand,Pseudocyttus maculatus,Pseudocyttus maculatus
10714,3268,34,81,1,0,1,0,221,NZMFishMIDDEPTHSWG-GEMFISHNZ-1952-2007-JENSEN,New Zealand,Rexea solandri,Rexea solandri
10735,2496,36,81,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
10740,2498,36,71,1,0,1,0,268,SPC-BIGEYEWPO-1952-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
10896,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
10902,2496,36,77,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
10913,2494,36,71,1,0,1,0,269,SPC-SKJCWPAC-1972-2006-JENSEN,USA,Katsuwonus pelamis,Katsuwonus pelamis
10928,3260,33,27,0,1,1,1,315,WGNSSK-SEELNS-1983-2007-MINTO,multinational,Ammodytes spp,Ammodytes marinus
11000,2218,32,27,1,0,0,1,36,AFWG-CODCOASTNOR-1982-2006-MINTO,multinational,Gadus morhua,Gadus morhua
11000,2218,32,27,1,0,1,1,37,AFWG-CODNEAR-1943-2006-MINTO,multinational,Gadus morhua,Gadus morhua
11000,2218,32,27,1,0,1,1,202,NWWG-CODFAPL-1959-2006-MINTO,multinational,Gadus morhua,Gadus morhua
11000,2218,32,27,1,0,1,1,282,WGBFAS-CODBA2532-1964-2007-JENNINGS,multinational,Gadus morhua,Gadus morhua
11000,2218,32,27,1,0,1,1,283,WGBFAS-CODKAT-1970-2006-MINTO,multinational,Gadus morhua,Gadus morhua
11000,2218,32,27,1,0,1,1,301,WGNSDS-CODVIa-1977-2006-MINTO,multinational,Gadus morhua,Gadus morhua
11000,2218,32,27,1,0,1,1,307,WGNSSK-CODNS-1962-2007-MINTO,multinational,Gadus morhua,Gadus morhua
11009,3353,31,21,1,0,1,0,138,NEFSC-ATHAL5YZ-1800-2007-COL,USA,Hippoglossus hippoglossus,Hippoglossus hippoglossus
11017,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
11033,2126,37,27,1,0,1,1,35,AFWG-CAPENOR-1965-2007-MINTO,multinational,Mallotus villosus,Mallotus villosus
11037,2228,32,27,1,0,1,1,40,AFWG-HADNEAR-1947-2006-MINTO,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
11037,2228,32,27,1,0,1,1,204,NWWG-HADFAPL-1955-2006-MINTO,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
11037,2228,32,27,1,0,1,1,303,WGNSDS-HADVIa-1977-2006-MINTO,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
11037,2228,32,27,1,0,1,1,308,WGNSSK-HADNS-IIIa-1963-2006-MINTO,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
11039,3022,32,27,1,0,1,1,318,WGNSSK-WHITNS-VIId-IIIa-1979-2006-MINTO,multinational,Merlangius merlangus,Merlangius merlangus
11096,2544,31,27,1,0,1,1,38,AFWG-GHALNEAR-1959-2007-JENNINGS,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
11114,2473,37,27,1,0,1,1,297,WGMHSA-MACKNEICES-1972-2007-JENNINGS,multinational,Scomber scombrus,Scomber scombrus
11135,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
11136,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
11138,3296,36,27,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
11144,3019,32,27,1,0,1,1,310,WGNSSK-NPOUTNS-1983-2007-MINTO,multinational,Trisopterus esmarkii,Trisopterus esmarkii
11147,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11148,2503,36,47,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11235,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
11249,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
11286,2496,36,87,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
11287,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
11288,2497,36,31,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
11295,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
11296,2498,36,27,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
11302,3296,36,27,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
11304,3296,36,37,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
11311,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11312,2503,36,47,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11313,2503,36,31,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11316,2503,36,37,1,0,1,0,99,ICCAT-SWORDMED-1968-2006-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11391,2494,36,71,1,0,1,0,269,SPC-SKJCWPAC-1972-2006-JENSEN,USA,Katsuwonus pelamis,Katsuwonus pelamis
11408,2496,36,71,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
11410,2498,36,71,1,0,1,0,268,SPC-BIGEYEWPO-1952-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
11466,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
11468,2494,36,41,1,0,1,0,98,ICCAT-SKJWATL-1952-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
11538,2496,36,34,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
11539,2496,36,27,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
11541,2496,36,31,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
11542,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
11544,2497,36,31,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
11547,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
11548,2498,36,27,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
11549,2498,36,47,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
11551,2498,36,31,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
11556,3296,36,37,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
11560,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11561,2503,36,47,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11562,2503,36,41,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11562,2503,36,41,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11563,2503,36,31,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11576,2494,36,71,1,0,1,0,269,SPC-SKJCWPAC-1972-2006-JENSEN,USA,Katsuwonus pelamis,Katsuwonus pelamis
11594,2496,36,71,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
11596,2498,36,71,1,0,1,0,268,SPC-BIGEYEWPO-1952-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
11724,2494,36,71,1,0,1,0,269,SPC-SKJCWPAC-1972-2006-JENSEN,USA,Katsuwonus pelamis,Katsuwonus pelamis
11814,2496,36,31,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
11817,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
11818,2497,36,47,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
11820,2497,36,31,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
11826,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
11827,2498,36,47,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
11829,2498,36,31,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
11832,2498,36,71,1,0,1,0,268,SPC-BIGEYEWPO-1952-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
11836,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11837,2503,36,47,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11838,2503,36,41,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11838,2503,36,41,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11839,2503,36,31,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
11904,2439,34,58,1,0,1,0,124,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,South Africa,Dissostichus eleginoides,Dissostichus eleginoides
11923,3011,32,67,1,0,1,0,20,AFSC-PCODGA-1964-2008-MELNYCHUK,USA,Gadus macrocephalus,Gadus macrocephalus
11924,2218,32,27,1,0,1,1,281,WGBFAS-CODBA2224-1969-2007-JENNINGS,multinational,Gadus morhua,Gadus morhua
11924,2218,32,27,1,0,1,1,282,WGBFAS-CODBA2532-1964-2007-JENNINGS,multinational,Gadus morhua,Gadus morhua
11924,2218,32,27,1,0,1,1,307,WGNSSK-CODNS-1962-2007-MINTO,multinational,Gadus morhua,Gadus morhua
11937,3353,31,21,1,0,1,0,138,NEFSC-ATHAL5YZ-1800-2007-COL,USA,Hippoglossus hippoglossus,Hippoglossus hippoglossus
11948,3360,31,67,1,0,1,0,34,AFSC-YSOLEBSAI-1959-2008-MELNYCHUK,USA,Limanda aspera,Limanda aspera
11972,2228,32,27,1,0,1,1,40,AFWG-HADNEAR-1947-2006-MINTO,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
11972,2228,32,27,1,0,1,1,308,WGNSSK-HADNS-IIIa-1963-2006-MINTO,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
11977,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
12056,2544,31,27,1,0,1,1,38,AFWG-GHALNEAR-1959-2007-JENNINGS,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
12085,2473,37,27,1,0,1,1,297,WGMHSA-MACKNEICES-1972-2007-JENNINGS,multinational,Scomber scombrus,Scomber scombrus
12105,2102,35,27,1,0,1,1,290,WGBFAS-SPRAT22-32-1973-2007-JENNINGS,multinational,Sprattus sprattus,Sprattus sprattus
12112,3017,32,67,1,0,1,0,31,AFSC-WPOLLAI-1976-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
12112,3017,32,67,1,0,1,0,33,AFSC-WPOLLGA-1964-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
12113,3017,32,61,1,0,1,0,31,AFSC-WPOLLAI-1976-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
12114,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
12115,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
12138,2503,36,21,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
12355,3353,31,21,1,0,1,0,138,NEFSC-ATHAL5YZ-1800-2007-COL,USA,Hippoglossus hippoglossus,Hippoglossus hippoglossus
12390,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
12394,2494,36,41,1,0,1,0,98,ICCAT-SKJWATL-1952-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
12412,2561,31,27,1,0,1,1,291,WGHMM-FMEG8c9a-1986-2006-JENNINGS,multinational,Lepidorhombus boscii,Lepidorhombus boscii
12414,2560,31,27,1,0,1,1,294,WGHMM-MEG8c9a-1985-2007-JENNINGS,multinational,Lepidorhombus whiffiagonis,Lepidorhombus whiffiagonis
12465,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
12627,2544,31,27,1,0,1,1,38,AFWG-GHALNEAR-1959-2007-JENNINGS,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
12665,2473,37,27,1,0,1,1,297,WGMHSA-MACKNEICES-1972-2007-JENNINGS,multinational,Scomber scombrus,Scomber scombrus
12758,2496,36,34,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
12759,2496,36,27,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
12764,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
12766,2497,36,47,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
12768,2497,36,31,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
12774,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
12775,2498,36,27,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
12777,2498,36,47,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
12779,2498,36,31,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
12783,3296,36,27,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
12786,3296,36,37,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
12819,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
12820,2503,36,27,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
12821,2503,36,21,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
12822,2503,36,47,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
12823,2503,36,41,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
12823,2503,36,41,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
12824,2503,36,31,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
12827,2503,36,37,1,0,1,0,99,ICCAT-SWORDMED-1968-2006-JENSEN,multinational,Xiphias gladius,Xiphias gladius
12880,2497,36,31,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
12882,2498,36,31,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
13008,3353,31,21,1,0,1,0,138,NEFSC-ATHAL5YZ-1800-2007-COL,USA,Hippoglossus hippoglossus,Hippoglossus hippoglossus
13014,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
13033,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
13293,2439,34,58,1,0,1,0,124,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,South Africa,Dissostichus eleginoides,Dissostichus eleginoides
13341,3011,32,67,1,0,1,0,20,AFSC-PCODGA-1964-2008-MELNYCHUK,USA,Gadus macrocephalus,Gadus macrocephalus
13344,2218,32,27,1,0,1,1,37,AFWG-CODNEAR-1943-2006-MINTO,multinational,Gadus morhua,Gadus morhua
13344,2218,32,27,1,0,1,1,282,WGBFAS-CODBA2532-1964-2007-JENNINGS,multinational,Gadus morhua,Gadus morhua
13345,2218,32,21,1,0,1,1,131,NAFO-SC-COD3NO-1953-2007-BAUM,multinational,Gadus morhua,Gadus morhua
13360,3353,31,21,1,0,1,0,138,NEFSC-ATHAL5YZ-1800-2007-COL,USA,Hippoglossus hippoglossus,Hippoglossus hippoglossus
13371,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
13419,2126,37,27,1,0,1,1,35,AFWG-CAPENOR-1965-2007-MINTO,multinational,Mallotus villosus,Mallotus villosus
13424,2228,32,27,1,0,1,1,40,AFWG-HADNEAR-1947-2006-MINTO,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
13429,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
13602,2544,31,27,1,0,1,1,38,AFWG-GHALNEAR-1959-2007-JENNINGS,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
13603,2544,31,21,1,0,1,1,132,NAFO-SC-GHAL23KLMNO-1960-2006-PREFONTAINE,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
13604,2544,31,61,1,0,1,0,13,AFSC-GHALBSAI-1960-2009-STANTON,USA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
13647,2473,37,27,1,0,1,1,297,WGMHSA-MACKNEICES-1972-2007-JENNINGS,multinational,Scomber scombrus,Scomber scombrus
13706,2102,35,27,1,0,1,1,290,WGBFAS-SPRAT22-32-1973-2007-JENNINGS,multinational,Sprattus sprattus,Sprattus sprattus
13717,3017,32,67,1,0,1,0,31,AFSC-WPOLLAI-1976-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
13717,3017,32,67,1,0,1,0,33,AFSC-WPOLLGA-1964-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
13718,3017,32,61,1,0,1,0,31,AFSC-WPOLLAI-1976-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
13719,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
13720,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
13721,2498,36,61,1,0,1,0,268,SPC-BIGEYEWPO-1952-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
13746,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
13803,2497,36,47,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
13804,2498,36,47,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
13848,2497,36,31,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
13850,2498,36,31,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
13852,2503,36,31,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
13871,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
13912,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
13913,2497,36,31,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
13916,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
13917,2498,36,31,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
13922,2503,36,31,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
13936,2496,36,77,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
13958,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
13973,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
13974,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
13975,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
14162,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
14244,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
14247,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
14254,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
14321,3296,36,37,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
14378,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
14379,2497,36,47,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
14384,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
14385,2498,36,47,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
14391,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
14392,2503,36,47,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
14447,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
14452,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
14466,2494,36,71,1,0,1,0,269,SPC-SKJCWPAC-1972-2006-JENSEN,USA,Katsuwonus pelamis,Katsuwonus pelamis
14616,2494,36,71,1,0,1,0,269,SPC-SKJCWPAC-1972-2006-JENSEN,USA,Katsuwonus pelamis,Katsuwonus pelamis
14624,2496,36,71,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
14626,2498,36,71,1,0,1,0,268,SPC-BIGEYEWPO-1952-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
14689,2439,34,58,1,0,1,0,124,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,South Africa,Dissostichus eleginoides,Dissostichus eleginoides
14697,2919,35,47,0,1,0,1,114,MARAM-ANCHOSA-1984-2006-deMoor,South Africa,Engraulis capensis,Engraulis encrasicolus
14703,3259,34,47,1,0,0,1,123,MARAM-KINGKLIPSA-1932-2008-DEDECKER,South Africa,Genypterus capensis,Genypterus capensis
