Year,Species,Metric Tons,Pounds,Revenue
2008,SEA CUCUMBER,1955.20,4310529.00,745379.00
2008,SEA RAVEN,2.00,4407.00,5102.00
2008,SEA URCHINS,1315.50,2900101.00,5409533.00
2008,SEAROBINS,43.70,96357.00,17880.00
2008,"SEATROUT, SAND",0.60,1282.00,1251.00
2008,"SEATROUT, SPOTTED",167.50,369195.00,586040.00
2008,SEAWEEDS,3084.20,6799425.00,243916.00
2008,"SHAD, AMERICAN",221.60,488625.00,532440.00
2008,"SHAD, GIZZARD",629.80,1388473.00,121928.00
2008,"SHAD, HICKORY",39.70,87424.00,20149.00
2008,"SHARK, ATLANTIC SHARPNOSE",116.90,257639.00,105174.00
2008,"SHARK, BIGEYE THRESHER",0.00,99.00,99.00
2008,"SHARK, BLACKNOSE",66.50,146713.00,82065.00
2008,"SHARK, BLACKTIP",164.50,362734.00,154386.00
2008,"SHARK, BONNETHEAD",38.80,85558.00,48229.00
2008,"SHARK, BULL",23.30,51419.00,18210.00
2008,"SHARK, DOGFISH",57.70,127284.00,30239.00
2008,"SHARK, FINETOOTH",15.10,33263.00,18758.00
2008,"SHARK, HAMMERHEAD",14.90,32768.00,10811.00
2008,"SHARK, LEMON",9.80,21691.00,7145.00
2008,"SHARK, MAKOS",15.70,34593.00,37624.00
2008,"SHARK, SANDBAR",33.40,73619.00,30496.00
2008,"SHARK, SHORTFIN MAKO",76.40,168334.00,151592.00
2008,"SHARK, SMOOTH DOGFISH",811.00,1787851.00,642555.00
2008,"SHARK, SPINY DOGFISH",4057.50,8945131.00,2286278.00
2008,"SHARK, THRESHER",38.40,84680.00,43504.00
2008,"SHARK, TIGER",6.90,15138.00,9031.00
2008,SHARKS,225.10,496303.00,491337.00
2008,SHEEPSHEAD,120.10,264795.00,237594.00
2008,SHELLFISH,11573.10,25513954.00,4947434.00
2008,"SHRIMP, BROWN",3221.90,7103020.00,13394466.00
2008,"SHRIMP, MARINE, OTHER",286.20,630972.00,2323238.00
2008,"SHRIMP, PINK",604.50,1332711.00,1955683.00
2008,"SHRIMP, ROCK",850.50,1875108.00,3950929.00
2008,"SHRIMP, ROYAL RED",146.00,321851.00,628244.00
2008,"SHRIMP, WHITE",5481.90,12085303.00,28845015.00
2008,"SHRIMP,PANDALID",4133.00,9111713.00,4483277.00
2008,SILVERSIDES,12.10,26579.00,25903.00
2008,"SKATE, LITTLE",3702.10,8161662.00,728936.00
2008,SKATES,14437.60,31829180.00,6394034.00
2008,SKIPPERS,6.20,13605.00,3165.00
2008,"SMELT, RAINBOW",0.30,670.00,654.00
2008,SMELTS,0.40,825.00,1200.00
2008,"SNAIL, MOON",0.00,4.00,6.00
2008,SNAILS (CONCHS),472.60,1041787.00,1644735.00
2008,"SNAPPER, CUBERA",3.10,6899.00,13950.00
2008,"SNAPPER, DOG",0.00,101.00,231.00
2008,"SNAPPER, GRAY",13.20,29121.00,72347.00
2008,"SNAPPER, LANE",0.90,2036.00,5388.00
2008,"SNAPPER, MUTTON",7.60,16853.00,47020.00
2008,"SNAPPER, RED",97.70,215424.00,790987.00
2008,"SNAPPER, SILK",1.70,3769.00,11468.00
2008,"SNAPPER, VERMILION",511.90,1128576.00,3306279.00
2008,"SNAPPER, YELLOWTAIL",50.70,111829.00,305561.00
2008,SNAPPERS,0.10,258.00,361.00
2008,SPADEFISHES,16.30,35885.00,26199.00
2008,SPOT,1307.80,2883286.00,1821412.00
2008,"SQUID, LONGFIN",11383.90,25096894.00,23424877.00
2008,"SQUID, NORTHERN SHORTFIN",5333.60,11758525.00,4147949.00
2008,SQUIDS,26.40,58159.00,37740.00
2008,SQUIRRELFISHES,0.90,1962.00,1751.00
2008,SUCKERS,1.80,3949.00,3359.00
2008,SUNFISHES,1.00,2311.00,1157.00
2008,SURGEONFISHES,0.10,275.00,550.00
2008,SWORDFISH,1042.20,2297602.00,6289287.00
2008,TAUTOG,139.80,308260.00,763528.00
2008,THRESHER SHARKS,0.20,542.00,471.00
2008,TILAPIAS,6.00,13323.00,12054.00
2008,"TILEFISH, BLUELINE",189.00,416628.00,683724.00
2008,"TILEFISH, GOLDEN",890.20,1962480.00,5069800.00
2008,"TILEFISH, GOLDFACE",0.00,17.00,43.00
2008,"TILEFISH, SAND",0.20,443.00,173.00
2008,TILEFISHES,0.30,709.00,1156.00
2008,TOADFISHES,13.60,29962.00,158564.00
2008,"TRIGGERFISH, GRAY",0.00,47.00,54.00
2008,TRIPLETAIL,2.10,4611.00,11257.00
2008,"TUNA, ALBACORE",74.40,163953.00,147460.00
2008,"TUNA, BIGEYE",353.40,779003.00,2998010.00
2008,"TUNA, BLACKFIN",8.30,18216.00,18997.00
2008,"TUNA, BLUEFIN",297.50,655925.00,4794283.00
2008,"TUNA, LITTLE TUNNY",217.30,478977.00,168143.00
2008,"TUNA, SKIPJACK",0.40,849.00,903.00
2008,"TUNA, YELLOWFIN",450.20,992541.00,2566416.00
2008,TUNAS,0.80,1860.00,3443.00
2008,"TURTLE, SNAPPING",61.20,134903.00,215282.00
2008,WAHOO,12.60,27692.00,71466.00
2008,WALLEYE,0.90,1877.00,12339.00
2008,WEAKFISH,212.50,468497.00,569391.00
2008,"WHELK, CHANNELED",638.90,1408481.00,4876014.00
2008,"WHELK, KNOBBED",140.30,309310.00,516535.00
2008,"WHITEFISH, LAKE",0.30,684.00,1712.00
2008,"WOLFFISH, ATLANTIC",49.40,109017.00,94094.00
2008,WRECKFISH,0.60,1295.00,4209.00
2009,ALEWIFE,737.60,1626179.00,345294.00
2009,AMBERJACK,70.00,154260.00,112817.00
2009,"AMBERJACK, GREATER",208.00,458491.00,428124.00
2009,"AMBERJACK, LESSER",1.00,2095.00,1140.00
2009,ANCHOVIES,0.60,1277.00,713.00
2009,BALLYHOO,80.80,178142.00,136600.00
2009,BARRACUDAS,55.60,122669.00,115408.00
2009,BARRELFISH,0.40,972.00,1772.00
2009,"BASS, ROCK",0.10,192.00,0.00
2009,"BASS, STRIPED",3416.40,7531827.00,15936746.00
2009,"BASS, WHITE",0.20,369.00,641.00
2009,BIGEYE,1.40,3000.00,3090.00
2009,BLOODWORMS,260.50,574296.00,6196087.00
2009,BLUEFISH,3084.10,6799312.00,2712789.00
2009,"BONITO, ATLANTIC",33.80,74538.00,132136.00
2009,BOWFIN,4.60,10119.00,784.00
2009,"BROTULA, BEARDED",0.00,58.00,50.00
2009,"BULLHEAD, BROWN",0.40,931.00,761.00
2009,BURBOT,0.20,550.00,807.00
2009,BUTTERFISH,480.10,1058387.00,688643.00
2009,"CARP, COMMON",106.00,233747.00,63465.00
2009,CARPS AND MINNOWS,16.80,37046.00,114756.00
2009,"CATFISH, BLUE",266.80,588280.00,179828.00
2009,"CATFISH, CHANNEL",540.60,1191767.00,593773.00
2009,CATFISHES & BULLHEADS,1103.40,2432517.00,1710823.00
2009,CHUBS,5.10,11250.00,38026.00
2009,"CLAM, ARC, BLOOD",19.50,42925.00,102402.00
2009,"CLAM, ATLANTIC JACKKNIFE",37.30,82269.00,598330.00
2009,"CLAM, ATLANTIC SURF",21010.10,46318790.00,31303266.00
2009,"CLAM, NORTHERN QUAHOG",2270.50,5005477.00,32566546.00
2009,"CLAM, OCEAN QUAHOG",14360.90,31660080.00,19458520.00
2009,"CLAM, QUAHOG",217.80,480181.00,2924508.00
2009,"CLAM, SOFTSHELL",1435.50,3164725.00,19817505.00
2009,CLAMS OR BIVALVES,3436.60,7576321.00,5209474.00
2009,COBIA,48.80,107680.00,263773.00
2009,"COD, ATLANTIC",8946.10,19722519.00,25223364.00
2009,"CRAB, ATLANTIC ROCK",1892.10,4171214.00,1824023.00
2009,"CRAB, BLUE",51391.50,113297754.00,112392560.00
2009,"CRAB, BLUE, PEELER",701.90,1547389.00,3460731.00
2009,"CRAB, BLUE, SOFT",113.80,250914.00,1738123.00
2009,"CRAB, BLUE, SOFT AND PEELER",9.30,20478.00,216473.00
2009,"CRAB, DEEPSEA GOLDEN",247.30,545307.00,936330.00
2009,"CRAB, DEEPSEA RED",1012.10,2231284.00,2140872.00
2009,"CRAB, FLORIDA STONE CLAWS",51.80,114155.00,406430.00
2009,"CRAB, GREEN",78.00,172052.00,142573.00
2009,"CRAB, HORSESHOE",825.40,1819646.00,1109905.00
2009,"CRAB, JONAH",3770.60,8312557.00,4364100.00
2009,"CRAB, SPIDER",18.80,41360.00,17774.00
2009,CRABS ,568.40,1253071.00,475653.00
2009,CRAPPIE,0.60,1217.00,1520.00
2009,"CROAKER, ATLANTIC",7208.30,15891311.00,10634880.00
2009,CUNNER,3.00,6632.00,16745.00
2009,CUSK,48.10,105961.00,67100.00
2009,"CUTLASSFISH, ATLANTIC",46.60,102842.00,75224.00
2009,DEALFISH,3.40,7545.00,3527.00
2009,DOLPHINFISH,512.20,1129096.00,1955980.00
2009,"DORY, AMERICAN JOHN",21.10,46625.00,48217.00
2009,"DRUM, BLACK",117.50,259019.00,320337.00
2009,"DRUM, FRESHWATER",1.70,3696.00,2401.00
2009,"DRUM, RED",95.20,209820.00,344146.00
2009,"DRUM,BANDED",0.00,102.00,51.00
2009,DRUMS,0.10,158.00,94.00
2009,"EEL, AMERICAN",345.90,762672.00,4542410.00
2009,"EEL, CONGER",25.20,55531.00,29522.00
2009,EELS,0.40,893.00,1295.00
2009,ESCOLAR,10.10,22318.00,35385.00
2009,"FINFISHES, UNC BAIT AND ANIMAL FOOD",99.80,220114.00,230264.00
2009,"FINFISHES, UNC FOR FOOD",1310.00,2887965.00,867097.00
2009,"FINFISHES, UNC GENERAL",2466.30,5437222.00,3639632.00
2009,FLATFISH,40.00,88143.00,222147.00
2009,"FLOUNDER, FOURSPOT",6.20,13652.00,4085.00
2009,"FLOUNDER, SOUTHERN",1087.00,2396341.00,4609936.00
2009,"FLOUNDER, SUMMER",4896.60,10795066.00,22358477.00
2009,"FLOUNDER, WINDOWPANE",80.70,177983.00,94525.00
2009,"FLOUNDER, WINTER",2209.30,4870667.00,8094381.00
2009,"FLOUNDER, WITCH",949.00,2092235.00,4036115.00
2009,"FLOUNDER, YELLOWTAIL",1605.40,3539352.00,4759536.00
2009,"FLOUNDER,ATLANTIC,PLAICE",1394.60,3074478.00,3886809.00
2009,GAG,230.10,507301.00,1852757.00
2009,GARS,2.80,6089.00,587.00
2009,GOOSEFISH,8721.10,19226536.00,19563478.00
2009,"GROUPER, BLACK",5.10,11265.00,42118.00
2009,"GROUPER, MISTY",0.30,568.00,1309.00
2009,"GROUPER, RED",184.20,406118.00,1115490.00
2009,"GROUPER, SNOWY",26.60,58595.00,177006.00
2009,"GROUPER, WARSAW",0.00,79.00,220.00
2009,"GROUPER, YELLOWEDGE",1.90,4225.00,12745.00
2009,"GROUPER, YELLOWFIN",1.40,3081.00,11176.00
2009,GROUPERS,0.20,517.00,958.00
2009,"GRUNT, WHITE",10.60,23459.00,25227.00
2009,GRUNTS,43.30,95376.00,83795.00
2009,HADDOCK,5817.90,12826113.00,13655842.00
2009,"HAKE, ATLANTIC, RED/WHITE",55.40,122095.00,63394.00
2009,"HAKE, OFFSHORE SILVER",19.80,43673.00,29792.00
2009,"HAKE, RED",610.10,1344932.00,473536.00
2009,"HAKE, SILVER",7655.30,16876898.00,8480363.00
2009,"HAKE, SOUTHERN",0.30,563.00,193.00
2009,"HAKE, WHITE",1695.80,3738635.00,3556719.00
2009,"HALIBUT, ATLANTIC",44.90,98884.00,460637.00
2009,HARVESTFISH,78.80,173762.00,209825.00
2009,"HERRING, ATLANTIC",101859.70,224559960.00,25992879.00
2009,"HERRING, ATLANTIC THREAD",1.60,3540.00,3054.00
2009,"HERRING, BLUEBACK",9.50,21023.00,2173.00
2009,HERRINGS,0.40,974.00,504.00
2009,"HIND, RED",6.20,13559.00,37430.00
2009,"HIND, ROCK",9.60,21254.00,82335.00
2009,"HIND, SPECKLED",0.00,81.00,293.00
2009,HOGFISH,17.50,38614.00,117568.00
2009,"JACK, ALMACO",73.60,162184.00,142799.00
2009,"JACK, BAR",0.50,1053.00,885.00
2009,"JACK, CREVALLE",119.50,263552.00,225950.00
2009,"JACK, HORSE-EYE",0.10,130.00,51.00
2009,JACKS,32.90,72424.00,60701.00
2009,KING WHITING,480.30,1058767.00,1105770.00
2009,"KINGFISH, NORTHERN",0.00,51.00,31.00
2009,LADYFISH,18.30,40382.00,17141.00
2009,"LAUNCE, AMERICAN SAND",3.20,6992.00,36474.00
2009,LEATHERJACKETS,166.20,366503.00,537036.00
2009,LINGCOD,0.00,1.00,2.00
2009,"LOBSTER, AMERICAN",45711.00,100774523.00,311184204.00
2009,"LOBSTER, CARIBBEAN SPINY",135.20,298041.00,1088614.00
2009,"LOBSTER, SLIPPER",0.10,133.00,710.00
2009,LOOKDOWN,14.80,32560.00,30267.00
2009,"MACKEREL, ATLANTIC",22620.90,49870118.00,9509675.00
2009,"MACKEREL, KING",0.10,197.00,386.00
2009,"MACKEREL, KING AND CERO",2203.40,4857662.00,8087935.00
2009,"MACKEREL, SPANISH",1699.90,3747540.00,3039686.00
2009,MANTIS SHRIMPS,0.00,45.00,43.00
2009,MARGATE,0.50,1061.00,928.00
2009,MENHADEN,183610.10,404786865.00,29648363.00
2009,MOJARRAS,181.10,399247.00,571448.00
2009,"MOONFISH, ATLANTIC",16.30,36005.00,34458.00
2009,"MULLET, STRIPED (LIZA)",1335.50,2944143.00,1291477.00
2009,"MULLET, WHITE",72.90,160702.00,88056.00
2009,MULLETS,17.30,38058.00,13753.00
2009,MUMMICHOG,0.00,19.00,3.00
2009,"MUSSEL, BLUE",1853.00,4085146.00,2618085.00
2009,OCTOPUS,4.50,9884.00,10677.00
2009,OILFISH,3.10,6885.00,7699.00
2009,"OYSTER, EASTERN",1191.50,2626767.00,23883848.00
2009,PARROTFISHES,0.10,205.00,352.00
2009,"PERCH, WHITE",882.20,1944797.00,1503024.00
2009,"PERCH, YELLOW",83.80,184813.00,256858.00
2009,PERIWINKLES,178.00,392444.00,893385.00
2009,PERMIT,0.60,1348.00,2372.00
2009,PIGFISH,12.70,27920.00,11194.00
2009,PINFISH,15.30,33819.00,71069.00
2009,"PINFISH, SPOTTAIL",3.20,7050.00,2776.00
2009,POLLOCK,7492.30,16517497.00,10010039.00
2009,"POMPANO, AFRICAN",3.20,7100.00,15980.00
2009,"POMPANO, FLORIDA",79.80,175875.00,653770.00
2009,"PORGY, JOLTHEAD",0.20,383.00,608.00
2009,"PORGY, KNOBBED",9.40,20755.00,19192.00
2009,"PORGY, RED",71.30,157158.00,229206.00
2009,"POUT, OCEAN",2.80,6198.00,4917.00
2009,"PUFFER, NOTHERN",50.30,110949.00,136751.00
2009,PUFFERS,0.10,128.00,615.00
2009,"REDFISH, ACADIAN",1439.60,3173734.00,1572292.00
2009,"ROSEFISH, BLACKBELLY",4.40,9738.00,17690.00
2009,"RUDDERFISH, BANDED",23.50,51797.00,33539.00
2009,"RUNNER, BLUE",103.60,228454.00,202341.00
2009,SAND PERCH,0.10,135.00,349.00
2009,SANDWORMS,135.70,299081.00,1596924.00
2009,"SARDINE, SPANISH",10.00,21947.00,30607.00
2009,"SCAD, BIGEYE",4.80,10653.00,125535.00
2009,"SCALLOP, BAY",117.00,258026.00,2241249.00
2009,"SCALLOP, SEA",26141.60,57631848.00,373260333.00
2009,SCAMP,121.60,268161.00,1014633.00
2009,SCORPIONFISHES,0.30,570.00,952.00
2009,SCUP,3803.30,8384821.00,6398719.00
2009,SCUPS OR PORGIES,0.50,1136.00,1327.00
2009,"SEA BASS, BLACK",792.70,1747659.00,4800162.00
2009,"SEA BASS, ROCK",0.20,462.00,195.00
2009,SEA RAVEN,1.20,2707.00,3212.00
2009,SEA URCHINS,1581.60,3486741.00,5866387.00
2009,SEAROBINS,36.10,79598.00,14290.00
2009,"SEATROUT, SAND",0.20,424.00,348.00
2009,"SEATROUT, SPOTTED",178.40,393194.00,678273.00
2009,"SEAWEED, ROCKWEED",1104.50,2434890.00,48698.00
2009,SEAWEEDS,70.40,155213.00,31062.00
2009,"SHAD, AMERICAN",215.10,474278.00,533233.00
2009,"SHAD, GIZZARD",894.50,1971989.00,180886.00
2009,"SHAD, HICKORY",49.60,109328.00,27644.00
2009,"SHARK, ATLANTIC SHARPNOSE",188.20,414906.00,158182.00
2009,"SHARK, BLACKNOSE",56.20,123939.00,62596.00
2009,"SHARK, BLACKTIP",144.20,317795.00,121889.00
2009,"SHARK, BONNETHEAD",33.60,74086.00,32991.00
2009,"SHARK, BULL",37.50,82763.00,29735.00
2009,"SHARK, DOGFISH",6.80,14930.00,3254.00
2009,"SHARK, DUSKY",0.00,11.00,7.00
2009,"SHARK, FINETOOTH",40.90,90254.00,38705.00
2009,"SHARK, HAMMERHEAD",43.00,94835.00,24624.00
2009,"SHARK, LEMON",13.20,29097.00,11869.00
2009,"SHARK, MAKOS",1.00,2246.00,2562.00
2009,"SHARK, PORBEAGLE",2.10,4599.00,2168.00
2009,"SHARK, SAND TIGER",11.70,25851.00,6463.00
2009,"SHARK, SANDBAR",33.60,74099.00,27502.00
2009,"SHARK, SHORTFIN MAKO",103.50,228071.00,211775.00
2009,"SHARK, SMOOTH DOGFISH",1231.00,2713915.00,1312569.00
2009,"SHARK, SPINNER",14.90,32804.00,11901.00
2009,"SHARK, SPINY DOGFISH",5502.60,12130990.00,2751908.00
2009,"SHARK, THRESHER",24.40,53697.00,23354.00
2009,"SHARK, TIGER",9.50,20893.00,8230.00
2009,SHARKS,51.00,112447.00,619527.00
2009,SHEEPSHEAD,144.30,318061.00,273804.00
2009,SHELLFISH,16384.20,36120544.00,6001050.00
2009,"SHRIMP, BROWN",2264.40,4992028.00,7315810.00
2009,"SHRIMP, MARINE, OTHER",560.60,1235883.00,3005076.00
2009,"SHRIMP, PINK",337.10,743231.00,927113.00
2009,"SHRIMP, ROCK",1747.80,3853240.00,2728389.00
2009,"SHRIMP, ROYAL RED",94.00,207259.00,383366.00
2009,"SHRIMP, WHITE",4136.20,9118691.00,18824752.00
2009,"SHRIMP,PANDALID",2336.70,5151511.00,2114384.00
2009,SILVERSIDES,0.90,2071.00,1946.00
2009,"SKATE, LITTLE",3836.10,8457156.00,802619.00
2009,SKATES,14085.30,31052468.00,5966395.00
2009,SKIPPERS,5.70,12506.00,4133.00
2009,"SMELT, RAINBOW",0.20,397.00,397.00
2009,SMELTS,0.60,1338.00,1910.00
2009,"SNAIL, MOON",2.80,6138.00,2439.00
2009,SNAILS (CONCHS),508.70,1121387.00,1442842.00
2009,"SNAKEHEAD, NORTHERN",0.00,1.00,0.00
2009,"SNAPPER, BLACKFIN",0.10,123.00,400.00
2009,"SNAPPER, CUBERA",2.40,5338.00,9646.00
2009,"SNAPPER, GRAY",14.10,31097.00,75884.00
2009,"SNAPPER, LANE",0.70,1514.00,3997.00
2009,"SNAPPER, MUTTON",10.90,24106.00,67664.00
2009,"SNAPPER, QUEEN",0.20,399.00,1328.00
2009,"SNAPPER, RED",152.50,336285.00,1206189.00
2009,"SNAPPER, SILK",1.20,2633.00,8014.00
2009,"SNAPPER, VERMILION",367.40,809901.00,2220950.00
2009,"SNAPPER, YELLOWTAIL",73.20,161291.00,428865.00
2009,SNAPPERS,0.30,731.00,982.00
2009,SPADEFISHES,19.70,43534.00,20417.00
2009,SPOT,2530.30,5578394.00,4514723.00
2009,"SQUID, LONGFIN",9242.70,20376441.00,18558998.00
2009,"SQUID, NORTHERN SHORTFIN",7233.80,15947576.00,5294841.00
2009,SQUIDS,32.30,71133.00,50197.00
2009,SQUIRRELFISHES,1.10,2351.00,2162.00
2009,"STARGAZER, NOTHERN",0.10,182.00,122.00
2009,SUCKERS,1.00,2127.00,1790.00
2009,SUNFISHES,0.70,1573.00,231.00
2009,SWORDFISH,1459.20,3216952.00,8399444.00
2009,TAUTOG,109.70,241932.00,625434.00
2009,THRESHER SHARKS,0.60,1423.00,826.00
2009,TILAPIAS,8.20,18083.00,15412.00
2009,"TILEFISH, BLUELINE",217.40,479367.00,753670.00
2009,"TILEFISH, GOLDEN",1017.90,2244082.00,4990750.00
2009,"TILEFISH, SAND",0.20,347.00,135.00
2009,TILEFISHES,0.10,185.00,602.00
2009,TOADFISHES,10.20,22478.00,114664.00
2009,"TRIGGERFISH, GRAY",0.10,297.00,84.00
2009,TRIPLETAIL,3.90,8499.00,21728.00
2009,"TUNA, ALBACORE",97.90,215933.00,200758.00
2009,"TUNA, BIGEYE",334.60,737730.00,2921204.00
2009,"TUNA, BLACKFIN",15.20,33520.00,36965.00
2009,"TUNA, BLUEFIN",440.80,971842.00,6259415.00
2009,"TUNA, LITTLE TUNNY",233.60,514902.00,191944.00
2009,"TUNA, SKIPJACK",6.00,13311.00,9680.00
2009,"TUNA, YELLOWFIN",465.60,1026378.00,2292390.00
2009,TUNAS,4.80,10528.00,14404.00
2009,"TURTLE, SNAPPING",55.30,121952.00,143283.00
2009,WAHOO,16.90,37318.00,98902.00
2009,WALLEYE,0.50,1123.00,3931.00
2009,WEAKFISH,172.90,381096.00,437075.00
2009,"WHELK, CHANNELED",714.40,1574978.00,5944826.00
2009,"WHELK, KNOBBED",139.00,306511.00,423414.00
2009,"WHITEFISH, LAKE",0.30,587.00,1468.00
2009,"WOLFFISH, ATLANTIC",33.50,73935.00,51866.00
2009,WRECKFISH,0.30,714.00,2321.00
2010,ALEWIFE,1035.10,2281933.00,614186.00
2010,AMBERJACK,38.00,83810.00,61710.00
2010,"AMBERJACK, GREATER",249.80,550775.00,532433.00
2010,"AMBERJACK, LESSER",6.00,13321.00,11766.00
2010,ANCHOVIES,0.30,683.00,378.00
2010,BALLYHOO,112.50,247922.00,168972.00
2010,BARRACUDAS,53.10,117115.00,118952.00
2010,BARRELFISH,0.10,112.00,196.00
2010,"BASS, ROCK",0.10,304.00,0.00
2010,"BASS, STRIPED",3444.70,7594122.00,17159231.00
2010,"BASS, WHITE",0.10,136.00,235.00
2010,BIGEYE,1.70,3720.00,3636.00
2010,BLOODWORMS,241.60,532671.00,5874419.00
2010,BLUEFISH,3303.00,7281833.00,3152783.00
2010,"BONITO, ATLANTIC",28.60,63074.00,114340.00
2010,BOWFIN,1.80,3911.00,42.00
2010,"BROTULA, BEARDED",0.10,121.00,114.00
2010,"BULLHEAD, BROWN",0.00,49.00,45.00
2010,BURBOT,0.50,1100.00,2232.00
2010,BUTTERFISH,621.20,1369599.00,906601.00
2010,"CARP, COMMON",64.00,141188.00,34476.00
2010,CARPS AND MINNOWS,20.40,44963.00,194097.00
2010,"CATFISH, BLUE",599.60,1321896.00,646088.00
2010,"CATFISH, CHANNEL",746.60,1645966.00,751365.00
2010,CATFISHES & BULLHEADS,606.60,1337266.00,799986.00
2010,"CLAM, ARC, BLOOD",10.80,23738.00,163425.00
2010,"CLAM, ATLANTIC JACKKNIFE",44.80,98870.00,748813.00
2010,"CLAM, ATLANTIC SURF",18483.70,40749154.00,28172322.00
2010,"CLAM, NORTHERN QUAHOG",2552.50,5627332.00,39280687.00
2010,"CLAM, OCEAN QUAHOG",14380.90,31704091.00,20009421.00
2010,"CLAM, QUAHOG",217.00,478485.00,3059383.00
2010,"CLAM, SOFTSHELL",1576.80,3476259.00,20676852.00
2010,CLAMS OR BIVALVES,3183.60,7018673.00,5264499.00
2010,COBIA,71.30,157247.00,399095.00
2010,"COD, ATLANTIC",8039.40,17723579.00,28142679.00
2010,"CRAB, ATLANTIC ROCK",1097.70,2420015.00,980862.00
2010,"CRAB, BLUE",70961.70,156442169.00,159084434.00
2010,"CRAB, BLUE, PEELER",843.10,1858806.00,3560760.00
2010,"CRAB, BLUE, SOFT",168.70,371850.00,1915485.00
2010,"CRAB, BLUE, SOFT AND PEELER",11.40,25054.00,233650.00
2010,"CRAB, DEEPSEA GOLDEN",254.10,560121.00,981442.00
2010,"CRAB, DEEPSEA RED",1.60,3465.00,7147.00
2010,"CRAB, FLORIDA STONE CLAWS",94.50,208279.00,707729.00
2010,"CRAB, GREEN",75.10,165457.00,143775.00
2010,"CRAB, HORSESHOE",543.40,1197883.00,723507.00
2010,"CRAB, JONAH",4739.50,10448757.00,5441880.00
2010,"CRAB, SPIDER",13.50,29700.00,14850.00
2010,CRABS ,1862.70,4106536.00,3443186.00
2010,CRAPPIE,0.20,392.00,393.00
2010,CREOLE-FISH,0.20,354.00,911.00
2010,"CROAKER, ATLANTIC",7344.10,16190774.00,10205817.00
2010,CUNNER,2.20,4898.00,13360.00
2010,CUSK,28.00,61826.00,53796.00
2010,"CUTLASSFISH, ATLANTIC",31.70,69909.00,75317.00
2010,DEALFISH,32.20,71095.00,25416.00
2010,DOLPHINFISH,279.80,616810.00,1354985.00
2010,"DORY, AMERICAN JOHN",66.50,146649.00,105663.00
2010,"DRUM, BLACK",88.90,195895.00,291069.00
2010,"DRUM, FRESHWATER",3.00,6700.00,4353.00
2010,"DRUM, RED",107.00,235886.00,430889.00
2010,"EEL, AMERICAN",386.60,852344.00,2353746.00
2010,"EEL, CONGER",28.10,61877.00,37796.00
2010,EELS,0.40,955.00,1404.00
2010,ESCOLAR,13.40,29608.00,41755.00
2010,"FINFISHES, UNC BAIT AND ANIMAL FOOD",82.10,180995.00,220460.00
2010,"FINFISHES, UNC FOR FOOD",1201.60,2648966.00,833403.00
2010,"FINFISHES, UNC GENERAL",1038.60,2289779.00,2129209.00
2010,FLATFISH,48.70,107375.00,249159.00
2010,"FLOUNDER, FOURSPOT",7.80,17159.00,6624.00
2010,"FLOUNDER, SOUTHERN",766.40,1689651.00,3651989.00
2010,"FLOUNDER, SUMMER",5971.90,13165690.00,28567873.00
2010,"FLOUNDER, WINDOWPANE",47.20,104104.00,60574.00
2010,"FLOUNDER, WINTER",1586.90,3498442.00,6959545.00
2010,"FLOUNDER, WITCH",759.30,1673871.00,3775135.00
2010,"FLOUNDER, YELLOWTAIL",1317.90,2905454.00,4193981.00
2010,"FLOUNDER,ATLANTIC,PLAICE",1412.70,3114401.00,4498591.00
2010,GAG,217.30,479128.00,1811294.00
2010,GARS,7.00,15486.00,1189.00
2010,GOOSEFISH,7434.10,16389296.00,19217110.00
2010,"GROUPER, BLACK",5.80,12814.00,47881.00
2010,"GROUPER, RED",142.10,313379.00,903502.00
2010,"GROUPER, SNOWY",31.00,68235.00,219054.00
2010,"GROUPER, YELLOWEDGE",2.90,6329.00,24404.00
2010,"GROUPER, YELLOWFIN",1.70,3649.00,14515.00
2010,"GROUPER, YELLOWMOUTH",0.10,169.00,698.00
2010,GROUPERS,0.20,435.00,1061.00
2010,"GRUNT, TOMTATE",0.10,115.00,53.00
2010,"GRUNT, WHITE",10.40,22828.00,25136.00
2010,GRUNTS,30.10,66253.00,64649.00
2010,HADDOCK,9811.00,21629236.00,21715488.00
2010,HAGFISHES,299.00,659097.00,469089.00
2010,"HAKE, ATLANTIC, RED/WHITE",58.60,129235.00,65693.00
2010,"HAKE, OFFSHORE SILVER",7.00,15425.00,8344.00
2010,"HAKE, RED",616.30,1358664.00,525281.00
2010,"HAKE, SILVER",8078.20,17809304.00,11039600.00
2010,"HAKE, WHITE",1807.00,3983639.00,4116220.00
2010,"HALIBUT, ATLANTIC",24.40,53864.00,323860.00
2010,HARVESTFISH,49.50,109042.00,139719.00
2010,"HERRING, ATLANTIC",65670.40,144776947.00,21089384.00
2010,"HERRING, ATLANTIC THREAD",6.20,13664.00,7245.00
2010,"HERRING, BLUEBACK",6.30,13852.00,-434.00
2010,"HERRING, LAKE OR CISCO",0.20,347.00,0.00
2010,HERRINGS,0.60,1256.00,362.00
2010,"HIND, RED",3.70,8232.00,22064.00
2010,"HIND, ROCK",7.10,15647.00,60690.00
2010,HOGFISH,20.90,45989.00,139526.00
2010,"JACK, ALMACO",89.30,196912.00,175506.00
2010,"JACK, BAR",0.30,670.00,624.00
2010,"JACK, CREVALLE",146.20,322238.00,292355.00
