id,sname,year,catch
89,Lithodes santolla ,2008,3139
89,Lithodes santolla ,2009,2918
89,Lithodes santolla ,2010,3311
90,Paralomis granulosa,2002,4630
90,Paralomis granulosa,2003,2 847
90,Paralomis granulosa,2004,3 621
90,Paralomis granulosa,2005,5713
90,Paralomis granulosa,2006,2275
90,Paralomis granulosa,2007,1773
90,Paralomis granulosa,2008,2078
90,Paralomis granulosa,2009,2145
90,Paralomis granulosa,2010,1952
91,Haliporoides diomedeae,2002,145
91,Haliporoides diomedeae,2003,192
91,Haliporoides diomedeae,2004,143
91,Haliporoides diomedeae,2005,64
91,Haliporoides diomedeae,2006,48
91,Haliporoides diomedeae,2007,82
91,Haliporoides diomedeae,2008,70
91,Haliporoides diomedeae,2009,37
91,Haliporoides diomedeae,2010,48
92,Cancer porteri,2002,7
92,Cancer porteri,2003,5
92,Cancer porteri,2004,65
92,Cancer porteri,2005,82
92,Cancer porteri,2006,154
92,Cancer porteri,2007,233
92,Cancer porteri,2008,144
92,Cancer porteri,2009,205
92,Cancer porteri,2010,109
93,Cancer edwardsi,2002,6974
93,Cancer edwardsi,2003,4 917
93,Cancer edwardsi,2004,5 331
93,Cancer edwardsi,2005,4562
93,Cancer edwardsi,2006,5109
93,Cancer edwardsi,2007,4150
93,Cancer edwardsi,2008,5449
93,Cancer edwardsi,2009,4222
93,Cancer edwardsi,2010,4279
94,Homalaspis plana,2002,106
94,Homalaspis plana,2003,22
94,Homalaspis plana,2004,95
94,Homalaspis plana,2005,118
94,Homalaspis plana,2006,134
94,Homalaspis plana,2007,186
94,Homalaspis plana,2008,312
94,Homalaspis plana,2009,301
94,Homalaspis plana,2010,195
95,Taliepus dentatus,2002,15
95,Taliepus dentatus,2003,12
95,Taliepus dentatus,2004,24
95,Taliepus dentatus,2005,
95,Taliepus dentatus,2006,
95,Taliepus dentatus,2007,4
95,Taliepus dentatus,2008,
95,Taliepus dentatus,2009,2
95,Taliepus dentatus,2010,4
96,Taliepus marginatus,2002,13
96,Taliepus marginatus,2003,
96,Taliepus marginatus,2004,1
96,Taliepus marginatus,2005,12
96,Taliepus marginatus,2006,36
96,Taliepus marginatus,2007,13
96,Taliepus marginatus,2008,30
96,Taliepus marginatus,2009,49
96,Taliepus marginatus,2010,50
97,Cancer setosus,2002,68
97,Cancer setosus,2003,77
97,Cancer setosus,2004,162
97,Cancer setosus,2005,164
97,Cancer setosus,2006,153
97,Cancer setosus,2007,349
97,Cancer setosus,2008,512
97,Cancer setosus,2009,796
97,Cancer setosus,2010,292
98,Cancer coronatus,2002,13
98,Cancer coronatus,2003,9
98,Cancer coronatus,2004,18
98,Cancer coronatus,2005,47
98,Cancer coronatus,2006,55
98,Cancer coronatus,2007,29
98,Cancer coronatus,2008,66
98,Cancer coronatus,2009,122
98,Cancer coronatus,2010,116
99,Ovalipes Trimaculatus,2002,10
99,Ovalipes Trimaculatus,2003,5
99,Ovalipes Trimaculatus,2004,42
99,Ovalipes Trimaculatus,2005,47
99,Ovalipes Trimaculatus,2006,46
99,Ovalipes Trimaculatus,2007,96
99,Ovalipes Trimaculatus,2008,159
99,Ovalipes Trimaculatus,2009,231
99,Ovalipes Trimaculatus,2010,129
100,Jasus Frontalis ,2002,9
100,Jasus Frontalis ,2003,1
100,Jasus Frontalis ,2004,47
100,Jasus Frontalis ,2005,54
100,Jasus Frontalis ,2006,45
100,Jasus Frontalis ,2007,50
100,Jasus Frontalis ,2008,57
100,Jasus Frontalis ,2009,58
100,Jasus Frontalis ,2010,72
101,Cervimunida johni,2002,332
101,Cervimunida johni,2003,658
101,Cervimunida johni,2004,504
101,Cervimunida johni,2005,953
101,Cervimunida johni,2006,1052
101,Cervimunida johni,2007,1042
101,Cervimunida johni,2008,1040
101,Cervimunida johni,2009,1022
101,Cervimunida johni,2010,850
102,Pleuroncodes monodon,2002,1178
102,Pleuroncodes monodon,2003,407
102,Pleuroncodes monodon,2004,116
102,Pleuroncodes monodon,2005,378
102,Pleuroncodes monodon,2006,385
102,Pleuroncodes monodon,2007,588
102,Pleuroncodes monodon,2008,626
102,Pleuroncodes monodon,2009,443
102,Pleuroncodes monodon,2010,448
103,Megabalanus psittacus,2002,199
103,Megabalanus psittacus,2003,193
103,Megabalanus psittacus,2004,278
103,Megabalanus psittacus,2005,290
103,Megabalanus psittacus,2006,184
103,Megabalanus psittacus,2007,158
103,Megabalanus psittacus,2008,176
103,Megabalanus psittacus,2009,312
103,Megabalanus psittacus,2010,96
104,Loxechinus albus,2002,60166
104,Loxechinus albus,2003,42 648
104,Loxechinus albus,2004,49 227
104,Loxechinus albus,2005,37566
104,Loxechinus albus,2006,34826
104,Loxechinus albus,2007,38525
104,Loxechinus albus,2008,38922
104,Loxechinus albus,2009,37866
104,Loxechinus albus,2010,32060
105,Athyonidium chilensis,2002,106
105,Athyonidium chilensis,2003,307
105,Athyonidium chilensis,2004,234
105,Athyonidium chilensis,2005,153
105,Athyonidium chilensis,2006,18
105,Athyonidium chilensis,2007,257
105,Athyonidium chilensis,2008,130
105,Athyonidium chilensis,2009,658
105,Athyonidium chilensis,2010,109
106,Pyura chilensis,2002,1217
106,Pyura chilensis,2003,1 058
106,Pyura chilensis,2004,234
106,Pyura chilensis,2005,1184
106,Pyura chilensis,2006,1233
106,Pyura chilensis,2007,1202
106,Pyura chilensis,2008,1026
106,Pyura chilensis,2009,1251
106,Pyura chilensis,2010,877
107,Ulva lactuca,2002,
107,Ulva lactuca,2003,2
107,Ulva lactuca,2004,
107,Ulva lactuca,2005,
107,Ulva lactuca,2006,27
107,Ulva lactuca,2007,13
107,Ulva lactuca,2008,27
107,Ulva lactuca,2009,
107,Ulva lactuca,2010,
108,Gymngongrus frucellatu,2002,
108,Gymngongrus frucellatu,2003,1
108,Gymngongrus frucellatu,2004,93
108,Gymngongrus frucellatu,2005,187
108,Gymngongrus frucellatu,2006,215
108,Gymngongrus frucellatu,2007,
108,Gymngongrus frucellatu,2008,2
108,Gymngongrus frucellatu,2009,
108,Gymngongrus frucellatu,2010,
109,Beryx splendens,2002,
109,Beryx splendens,2003,800
109,Beryx splendens,2004,
109,Beryx splendens,2005,
109,Beryx splendens,2006,
109,Beryx splendens,2007,
109,Beryx splendens,2008,1
109,Beryx splendens,2009,
109,Beryx splendens,2010,
110,Hemilutjanus macrophthalmus,2002,
110,Hemilutjanus macrophthalmus,2003,1
110,Hemilutjanus macrophthalmus,2004,7
110,Hemilutjanus macrophthalmus,2005,6
110,Hemilutjanus macrophthalmus,2006,5
110,Hemilutjanus macrophthalmus,2007,1
110,Hemilutjanus macrophthalmus,2008,7
110,Hemilutjanus macrophthalmus,2009,4
110,Hemilutjanus macrophthalmus,2010,5
111,Thunnus albacares,2002,
111,Thunnus albacares,2003,39
111,Thunnus albacares,2004,66
111,Thunnus albacares,2005,46
111,Thunnus albacares,2006,37
111,Thunnus albacares,2007,72
111,Thunnus albacares,2008,68
111,Thunnus albacares,2009,46
111,Thunnus albacares,2010,29
112,Gasterochisma melampus,2002,1
112,Gasterochisma melampus,2003,
112,Gasterochisma melampus,2004,
112,Gasterochisma melampus,2005,
112,Gasterochisma melampus,2006,
112,Gasterochisma melampus,2007,
112,Gasterochisma melampus,2008,
112,Gasterochisma melampus,2009,
112,Gasterochisma melampus,2010,
113,Katsuwonus pelamis,2002,
113,Katsuwonus pelamis,2003,16
113,Katsuwonus pelamis,2004,37
113,Katsuwonus pelamis,2005,5
113,Katsuwonus pelamis,2006,2
113,Katsuwonus pelamis,2007,3
113,Katsuwonus pelamis,2008,
113,Katsuwonus pelamis,2009,
113,Katsuwonus pelamis,2010,
114,Micromesistius australis,2002,
114,Micromesistius australis,2003,1
114,Micromesistius australis,2004,
114,Micromesistius australis,2005,
114,Micromesistius australis,2006,
114,Micromesistius australis,2007,
114,Micromesistius australis,2008,
114,Micromesistius australis,2009,
114,Micromesistius australis,2010,
115,Dipturus chilensis,2002,
115,Dipturus chilensis,2003,4 038
115,Dipturus chilensis,2004,2 323
115,Dipturus chilensis,2005,2625
115,Dipturus chilensis,2006,2832
115,Dipturus chilensis,2007,2497
115,Dipturus chilensis,2008,1566
115,Dipturus chilensis,2009,1725
115,Dipturus chilensis,2010,1761
116,Elagatis bipinnulatus,2002,
116,Elagatis bipinnulatus,2003,6
116,Elagatis bipinnulatus,2004,14
116,Elagatis bipinnulatus,2005,5
116,Elagatis bipinnulatus,2006,2
116,Elagatis bipinnulatus,2007,3
116,Elagatis bipinnulatus,2008,11
116,Elagatis bipinnulatus,2009,13
116,Elagatis bipinnulatus,2010,6
117,Sprattus fuegensis,2002,
117,Sprattus fuegensis,2003,4
117,Sprattus fuegensis,2004,106
117,Sprattus fuegensis,2005,229
117,Sprattus fuegensis,2006,39545
117,Sprattus fuegensis,2007,50705
117,Sprattus fuegensis,2008,45098
117,Sprattus fuegensis,2009,52602
117,Sprattus fuegensis,2010,20173
118,Scophthalmus maximus,2002,
118,Scophthalmus maximus,2003,1
118,Scophthalmus maximus,2004,
118,Scophthalmus maximus,2005,
118,Scophthalmus maximus,2006,
118,Scophthalmus maximus,2007,
118,Scophthalmus maximus,2008,
118,Scophthalmus maximus,2009,
118,Scophthalmus maximus,2010,
119,Chlamys vitrea,2002,
119,Chlamys vitrea,2003,41
119,Chlamys vitrea,2004,
119,Chlamys vitrea,2005,215
119,Chlamys vitrea,2006,
119,Chlamys vitrea,2007,35
119,Chlamys vitrea,2008,6
119,Chlamys vitrea,2009,687
119,Chlamys vitrea,2010,502
120,Campylonotus semistriatus,2002,
120,Campylonotus semistriatus,2003,1
120,Campylonotus semistriatus,2004,
120,Campylonotus semistriatus,2005,
120,Campylonotus semistriatus,2006,
120,Campylonotus semistriatus,2007,
120,Campylonotus semistriatus,2008,
120,Campylonotus semistriatus,2009,
120,Campylonotus semistriatus,2010,
121,Sarda chiliensis,2002,
121,Sarda chiliensis,2003,
121,Sarda chiliensis,2004,8
121,Sarda chiliensis,2005,11
121,Sarda chiliensis,2006,3
121,Sarda chiliensis,2007,4
121,Sarda chiliensis,2008,10
121,Sarda chiliensis,2009,36
121,Sarda chiliensis,2010,7
122,Stellifer minor,2002,
122,Stellifer minor,2003,
122,Stellifer minor,2004,10
122,Stellifer minor,2005,15
122,Stellifer minor,2006,9
122,Stellifer minor,2007,13
122,Stellifer minor,2008,10
122,Stellifer minor,2009,7
122,Stellifer minor,2010,1
123,Micropogon furnieri,2002,
123,Micropogon furnieri,2003,
123,Micropogon furnieri,2004,3
123,Micropogon furnieri,2005,19
123,Micropogon furnieri,2006,25
123,Micropogon furnieri,2007,2
123,Micropogon furnieri,2008,
123,Micropogon furnieri,2009,3
123,Micropogon furnieri,2010,9
124,Aplodatylus punctatus,2002,
124,Aplodatylus punctatus,2003,
124,Aplodatylus punctatus,2004,13
124,Aplodatylus punctatus,2005,19
124,Aplodatylus punctatus,2006,8
124,Aplodatylus punctatus,2007,12
124,Aplodatylus punctatus,2008,22
124,Aplodatylus punctatus,2009,32
124,Aplodatylus punctatus,2010,13
125,Ruvettus pretiosus,2002,
125,Ruvettus pretiosus,2003,
125,Ruvettus pretiosus,2004,2
125,Ruvettus pretiosus,2005,2
125,Ruvettus pretiosus,2006,11
125,Ruvettus pretiosus,2007,6
125,Ruvettus pretiosus,2008,7
125,Ruvettus pretiosus,2009,10
125,Ruvettus pretiosus,2010,6
126,Priacanthus cruentathus,2002,
126,Priacanthus cruentathus,2003,
126,Priacanthus cruentathus,2004,3
126,Priacanthus cruentathus,2005,4
126,Priacanthus cruentathus,2006,8
126,Priacanthus cruentathus,2007,2
126,Priacanthus cruentathus,2008,5
126,Priacanthus cruentathus,2009,10
126,Priacanthus cruentathus,2010,5
127,Girellops nebulosus,2002,
127,Girellops nebulosus,2003,
127,Girellops nebulosus,2004,20
127,Girellops nebulosus,2005,19
127,Girellops nebulosus,2006,27
127,Girellops nebulosus,2007,17
127,Girellops nebulosus,2008,22
127,Girellops nebulosus,2009,19
127,Girellops nebulosus,2010,17
128,Semicossyphus maculatus,2002,
128,Semicossyphus maculatus,2003,
128,Semicossyphus maculatus,2004,23
128,Semicossyphus maculatus,2005,30
128,Semicossyphus maculatus,2006,9
128,Semicossyphus maculatus,2007,2
128,Semicossyphus maculatus,2008,2
128,Semicossyphus maculatus,2009,2
128,Semicossyphus maculatus,2010,7
129,Caranx cheilio,2002,3
129,Caranx cheilio,2003,
129,Caranx cheilio,2004,3
129,Caranx cheilio,2005,
129,Caranx cheilio,2006,1
129,Caranx cheilio,2007,1
129,Caranx cheilio,2008,4
129,Caranx cheilio,2009,4
129,Caranx cheilio,2010,6
130,Dipturus trachyderma,2002,
130,Dipturus trachyderma,2003,
130,Dipturus trachyderma,2004,44
130,Dipturus trachyderma,2005,2
130,Dipturus trachyderma,2006,
130,Dipturus trachyderma,2007,33
130,Dipturus trachyderma,2008,
130,Dipturus trachyderma,2009,24
130,Dipturus trachyderma,2010,5
131,Sympterygia brevicaudata,2002,
131,Sympterygia brevicaudata,2003,
131,Sympterygia brevicaudata,2004,5
131,Sympterygia brevicaudata,2005,
131,Sympterygia brevicaudata,2006,2
131,Sympterygia brevicaudata,2007,5
131,Sympterygia brevicaudata,2008,7
131,Sympterygia brevicaudata,2009,
131,Sympterygia brevicaudata,2010,
132,Dipturus chilensis,2002,
132,Dipturus chilensis,2003,
132,Dipturus chilensis,2004,2323
132,Dipturus chilensis,2005,2625
132,Dipturus chilensis,2006,2832
132,Dipturus chilensis,2007,2497
132,Dipturus chilensis,2008,1566
132,Dipturus chilensis,2009,1725
132,Dipturus chilensis,2010,1761
133,Elagatis bipinnulatus,2002,
133,Elagatis bipinnulatus,2003,
133,Elagatis bipinnulatus,2004,14
133,Elagatis bipinnulatus,2005,5
133,Elagatis bipinnulatus,2006,2
133,Elagatis bipinnulatus,2007,3
133,Elagatis bipinnulatus,2008,11
133,Elagatis bipinnulatus,2009,13
133,Elagatis bipinnulatus,2010,6
134,Sprattus fuegensis,2002,
134,Sprattus fuegensis,2003,
134,Sprattus fuegensis,2004,106
134,Sprattus fuegensis,2005,229
134,Sprattus fuegensis,2006,39545
134,Sprattus fuegensis,2007,50705
134,Sprattus fuegensis,2008,45089
134,Sprattus fuegensis,2009,52602
134,Sprattus fuegensis,2010,20173
135,Labrisomus philippii,2002,
135,Labrisomus philippii,2003,
135,Labrisomus philippii,2004,5
135,Labrisomus philippii,2005,
135,Labrisomus philippii,2006,1
135,Labrisomus philippii,2007,1
135,Labrisomus philippii,2008,4
135,Labrisomus philippii,2009,4
135,Labrisomus philippii,2010,1
136,Fissurella costata,2002,
136,Fissurella costata,2003,
136,Fissurella costata,2004,5
136,Fissurella costata,2005,3
136,Fissurella costata,2006,
136,Fissurella costata,2007,
136,Fissurella costata,2008,
136,Fissurella costata,2009,
136,Fissurella costata,2010,
137,Rhynchoncinetes typus,2002,
137,Rhynchoncinetes typus,2003,
137,Rhynchoncinetes typus,2004,10
137,Rhynchoncinetes typus,2005,10
137,Rhynchoncinetes typus,2006,10
137,Rhynchoncinetes typus,2007,9
137,Rhynchoncinetes typus,2008,8
137,Rhynchoncinetes typus,2009,7
137,Rhynchoncinetes typus,2010,8
138,Ictalurus punctatus,2002,
138,Ictalurus punctatus,2003,
138,Ictalurus punctatus,2004,
138,Ictalurus punctatus,2005,1
138,Ictalurus punctatus,2006,
138,Ictalurus punctatus,2007,
138,Ictalurus punctatus,2008,
138,Ictalurus punctatus,2009,
138,Ictalurus punctatus,2010,
139,Tetrapturus audax,2002,
139,Tetrapturus audax,2003,
139,Tetrapturus audax,2004,
139,Tetrapturus audax,2005,1
139,Tetrapturus audax,2006,
139,Tetrapturus audax,2007,
139,Tetrapturus audax,2008,2
139,Tetrapturus audax,2009,10
139,Tetrapturus audax,2010,15
140,Sicyases sanguineus,2002,
140,Sicyases sanguineus,2003,
140,Sicyases sanguineus,2004,
140,Sicyases sanguineus,2005,1
140,Sicyases sanguineus,2006,
140,Sicyases sanguineus,2007,1
140,Sicyases sanguineus,2008,
140,Sicyases sanguineus,2009,
140,Sicyases sanguineus,2010,
141,Lampris guttatus,2002,
141,Lampris guttatus,2003,
141,Lampris guttatus,2004,
141,Lampris guttatus,2005,4
141,Lampris guttatus,2006,
141,Lampris guttatus,2007,
141,Lampris guttatus,2008,
141,Lampris guttatus,2009,
141,Lampris guttatus,2010,
142,Oncorhynchus kisutch,2002,
142,Oncorhynchus kisutch,2003,
142,Oncorhynchus kisutch,2004,
142,Oncorhynchus kisutch,2005,5
142,Oncorhynchus kisutch,2006,
142,Oncorhynchus kisutch,2007,
142,Oncorhynchus kisutch,2008,
142,Oncorhynchus kisutch,2009,
142,Oncorhynchus kisutch,2010,
143,Xanthochorus cassidiformis,2002,
143,Xanthochorus cassidiformis,2003,
143,Xanthochorus cassidiformis,2004,
143,Xanthochorus cassidiformis,2005,11
143,Xanthochorus cassidiformis,2006,
143,Xanthochorus cassidiformis,2007,
143,Xanthochorus cassidiformis,2008,
143,Xanthochorus cassidiformis,2009,
143,Xanthochorus cassidiformis,2010,
144,Caranx lugubris,2002,
144,Caranx lugubris,2003,
144,Caranx lugubris,2004,
144,Caranx lugubris,2005,
144,Caranx lugubris,2006,
144,Caranx lugubris,2007,1
144,Caranx lugubris,2008,
144,Caranx lugubris,2009,
144,Caranx lugubris,2010,
145,Oncorhynchus tshawytscha,2002,
145,Oncorhynchus tshawytscha,2003,
145,Oncorhynchus tshawytscha,2004,
145,Oncorhynchus tshawytscha,2005,
145,Oncorhynchus tshawytscha,2006,
145,Oncorhynchus tshawytscha,2007,1
145,Oncorhynchus tshawytscha,2008,
145,Oncorhynchus tshawytscha,2009,
145,Oncorhynchus tshawytscha,2010,
146,Squalus acanthias,2002,
146,Squalus acanthias,2003,
146,Squalus acanthias,2004,
146,Squalus acanthias,2005,
146,Squalus acanthias,2006,
146,Squalus acanthias,2007,2
146,Squalus acanthias,2008,
146,Squalus acanthias,2009,
146,Squalus acanthias,2010,
147,Pojasus bahamondei,2002,
147,Pojasus bahamondei,2003,
147,Pojasus bahamondei,2004,
147,Pojasus bahamondei,2005,
147,Pojasus bahamondei,2006,
147,Pojasus bahamondei,2007,2
147,Pojasus bahamondei,2008,
147,Pojasus bahamondei,2009,
147,Pojasus bahamondei,2010,
148,Gymngongrus frucellatus ,2002,
148,Gymngongrus frucellatus ,2003,
148,Gymngongrus frucellatus ,2004,
148,Gymngongrus frucellatus ,2005,
148,Gymngongrus frucellatus ,2006,
148,Gymngongrus frucellatus ,2007,
148,Gymngongrus frucellatus ,2008,2
148,Gymngongrus frucellatus ,2009,
148,Gymngongrus frucellatus ,2010,
149,Cyprinus carpio,2002,
149,Cyprinus carpio,2003,
149,Cyprinus carpio,2004,
149,Cyprinus carpio,2005,
149,Cyprinus carpio,2006,
149,Cyprinus carpio,2007,
149,Cyprinus carpio,2008,
149,Cyprinus carpio,2009,3
149,Cyprinus carpio,2010,
150,Galeorhinus galeus,2002,
150,Galeorhinus galeus,2003,
150,Galeorhinus galeus,2004,
150,Galeorhinus galeus,2005,
150,Galeorhinus galeus,2006,
150,Galeorhinus galeus,2007,
150,Galeorhinus galeus,2008,
150,Galeorhinus galeus,2009,1
150,Galeorhinus galeus,2010,
151,Oncorhynchus masou masou,2002,
151,Oncorhynchus masou masou,2003,
151,Oncorhynchus masou masou,2004,
151,Oncorhynchus masou masou,2005,
151,Oncorhynchus masou masou,2006,
151,Oncorhynchus masou masou,2007,
151,Oncorhynchus masou masou,2008,
151,Oncorhynchus masou masou,2009,1
151,Oncorhynchus masou masou,2010,
152,Oncorhynchus mykiss,2002,
152,Oncorhynchus mykiss,2003,
152,Oncorhynchus mykiss,2004,
152,Oncorhynchus mykiss,2005,
152,Oncorhynchus mykiss,2006,
152,Oncorhynchus mykiss,2007,
152,Oncorhynchus mykiss,2008,
152,Oncorhynchus mykiss,2009,1
152,Oncorhynchus mykiss,2010,
153,Thunnus atlanticus,2002,
153,Thunnus atlanticus,2003,
153,Thunnus atlanticus,2004,
153,Thunnus atlanticus,2005,
153,Thunnus atlanticus,2006,
153,Thunnus atlanticus,2007,
153,Thunnus atlanticus,2008,
153,Thunnus atlanticus,2009,
153,Thunnus atlanticus,2010,1
154,Thunnus alalunga,2002,
154,Thunnus alalunga,2003,
154,Thunnus alalunga,2004,
154,Thunnus alalunga,2005,
154,Thunnus alalunga,2006,
154,Thunnus alalunga,2007,
154,Thunnus alalunga,2008,
154,Thunnus alalunga,2009,
154,Thunnus alalunga,2010,1
155,Makaira indica,2002,
155,Makaira indica,2003,
155,Makaira indica,2004,
155,Makaira indica,2005,
155,Makaira indica,2006,
155,Makaira indica,2007,
155,Makaira indica,2008,
155,Makaira indica,2009,
155,Makaira indica,2010,1
156,Alopias vulpinus,2002,
156,Alopias vulpinus,2003,
156,Alopias vulpinus,2004,
156,Alopias vulpinus,2005,
156,Alopias vulpinus,2006,
156,Alopias vulpinus,2007,
156,Alopias vulpinus,2008,
156,Alopias vulpinus,2009,
156,Alopias vulpinus,2010,4
157,Strangomera bentincki,2002,
157,Strangomera bentincki,2003,
157,Strangomera bentincki,2004,
157,Strangomera bentincki,2005,
157,Strangomera bentincki,2006,
157,Strangomera bentincki,2007,
157,Strangomera bentincki,2008,
157,Strangomera bentincki,2009,
157,Strangomera bentincki,2010,535077
158,Enteroctopus Megalocyathus ,2002,
158,Enteroctopus Megalocyathus ,2003,
158,Enteroctopus Megalocyathus ,2004,
158,Enteroctopus Megalocyathus ,2005,
158,Enteroctopus Megalocyathus ,2006,
158,Enteroctopus Megalocyathus ,2007,
158,Enteroctopus Megalocyathus ,2008,
158,Enteroctopus Megalocyathus ,2009,
158,Enteroctopus Megalocyathus ,2010,457
