"","stock","sigR","startbio.1.","startbio.2.","interbio.1.","interbio.2.","finalbio.1.","finalbio.2.","min.yr.","max.yr.","res","max.ct.","ct.1.","ct.nyr.","length.r.","exp.mean.log.r...","sd.log.r..","min.r.","quantile.r..0.05.","quantile.r..0.25.","median.r.","quantile.r..0.75.","quantile.r..0.95.","max.r.","exp.mean.log.k...","sd.log.k..","min.k.","quantile.k..0.05.","quantile.k..0.25.","median.k.","quantile.k..0.75.","quantile.k..0.95.","max.k.","exp.mean.log.msy...","sd.log.msy..","min.msy.","quantile.msy..0.05.","quantile.msy..0.25.","median.msy.","quantile.msy..0.75.","quantile.msy..0.95.","max.msy."
"5%539","8438",0,0.06576225,0.81106775,0.1162725,1,0.04844175,0.59744825,1981,2009,0.39917462,24.383,4.244,5.983,43,0.113993602646768,0.409604726312001,0.061356745753057,0.0648795440058862,0.0771270096133037,0.112927710327101,0.151801799253535,0.218273177416585,0.255538968513268,306.736942213861,0.438811750379935,117.839075838072,134.641401976798,228.27244685402,305.859593359721,420.07381610736,577.069467289664,614.889276434423,8.7415122769529,0.376648205715411,4.64895457506284,5.28147885525354,6.72464394452761,8.60607727745359,10.7007055720032,16.4674332879286,22.531668666495
"5%540","8440",0,0.15,1,0.051144,0.630776,0.06040875,0.74504125,1973,2009,0.340403868,1.135,0.5,0.279,60,0.110136869391086,0.457701677500549,0.051190311022826,0.0548321806973697,0.0780599994987999,0.111122645407446,0.155986384486666,0.226171371450118,0.272042590520571,12.4708973436961,0.387981101293889,5.43727563807313,6.14408104591997,10.1292021205818,11.9913613843335,16.3420369559504,24.0492665648788,25.4981633147347,0.343376397983074,0.416406280614019,0.148356005449055,0.163989334648129,0.27537814839215,0.360730300000931,0.443835136068933,0.628495321894285,1.06521513389877
"5%541","8530",0,0.07788,0.96052,0.018642,0.229918,0.01928175,0.23780825,1979,2009,0.340403868,327.52,230.3,8.28,65,0.0756122076461127,0.266263781603713,0.0512777776097886,0.0521780379598558,0.0610726931072493,0.0725629395516454,0.0928770538377027,0.11651985039499,0.135020190976452,4064.86537415723,0.332225304223719,2336.6895131421,2475.70104172501,3038.50218443574,3969.28822920785,5400.6736747689,7106.72664190506,7642.17119823611,76.8383611810675,0.354228639335195,38.7893365530338,43.8932298858857,62.7483380876023,75.5766086550938,98.1592463770877,133.017934765095,166.497904349401
"5%542","8627",0,0.15,1,0.138885,1,0.08916,1,1954,2009,0.188406553,166.39,28.2,85.45,71,0.140047866727172,0.715138674674001,0.0288673738741233,0.0408008768829714,0.0798462511929313,0.148940266646419,0.261443991399016,0.342928540263667,0.395721076204665,3978.36144885912,0.507493911732383,1361.4975934857,1641.56796523711,2631.50674151137,4396.86158260013,6127.63144273905,7953.44025923699,8083.86298639884,139.290258495586,0.721895382589772,31.7759702731299,50.0467417458876,81.4537569239897,122.934206442236,218.897745565863,527.917646509585,790.445384529305
"5%543","8652",0,0.02979375,0.36745625,0.07596,0.93684,0.036153,0.445887,1981,2009,0.340403868,0.464,0.054,0.305,33,0.129688602673821,0.504166928816358,0.0612733593036949,0.0693111357510016,0.0878883504466581,0.116028820679845,0.187602887024699,0.293822717426101,0.399635847086683,8.05220387126823,0.583201066060778,2.40859463893458,3.3801409671541,4.50528722917969,8.60917947603599,13.7211297304276,16.9478185240221,17.0051653581976,0.261069767127377,0.286558319766871,0.157109380179802,0.166846631915831,0.216088415132028,0.251131064539308,0.326421634756408,0.429986204049826,0.440930751148613
"5%544","8666",0,0.15,1,0.10785,1,0.0652575,0.8048425,1986,2009,0.340403868,0.074,0.074,0.023,54,0.155603222015872,0.552307225275063,0.0575421038304774,0.0604770341993354,0.104293896644778,0.160988499818577,0.219596239412446,0.390686602749793,0.521096987842903,0.623346022429947,0.403258601033378,0.252528633883365,0.351957774465139,0.502953321852611,0.592737171207167,0.858807134748697,1.19939629667182,1.29418775018191,0.0242486623802194,0.582741180053018,0.00848831952324016,0.00987771570445218,0.016267521357172,0.0233848021708877,0.0365891453440371,0.067450756155616,0.0799990075776014
"5%545","8671",0,0.15,1,0.13641,1,0.06352875,0.78352125,1971,2009,0.5,1.198,0.3,0.078,70,0.129708254206614,0.297754645819934,0.0770912825931079,0.0831006326884127,0.0998256781615534,0.136772428449161,0.164005430340975,0.199396657135703,0.221491988962006,13.3122494614913,0.188891736929595,9.02289252516685,9.91225691653211,11.3482316893001,13.6665776218296,15.5338414858854,17.7872039039469,18.9601358296972,0.431677159303245,0.260492096218416,0.272620887927023,0.302919825684379,0.348919131694573,0.420729029531753,0.536844512049186,0.667749507897372,0.744547609626055
"5%546","8682",0,0.038778,0.478262,0.0731805,0.9025595,0.03339825,0.41191175,1993,2009,0.5,0.111,0.033,0.034,48,0.163686190849484,0.439908839123758,0.0775709603954537,0.0846357343703475,0.116082941743486,0.160515213551952,0.229812660756661,0.301142566991178,0.403788424476545,1.9711824631075,0.369133913216846,0.892001909145782,0.991315923336527,1.53029349059864,2.11977311268774,2.74652606264891,3.20280221689435,3.27742819810569,0.0806638372138424,0.425630242224658,0.0365634487248558,0.0450014200791648,0.0631787064237369,0.0738356645801749,0.100616726022776,0.15647792746375,0.22748995881799
"5%547","8740",0,0.03338625,0.41176375,0.01923,0.23717,0.0245475,0.3027525,1992,1998,0.562152533,0.109,0.061,0.082,36,0.352254391569862,0.626944307471797,0.107725847364019,0.11365228751725,0.261247012053554,0.380253539548877,0.5660880892784,0.883606677854873,0.909970641445215,0.771236230120187,0.380647262002314,0.304952610576497,0.377166331841348,0.554358729332719,0.859059048162438,1.06630070636513,1.19613873876581,1.2914649316824,0.0679178372494052,0.469346777363296,0.0289979070543025,0.0311709745939362,0.0545315005583189,0.0680938611818347,0.095318106634427,0.135362713177031,0.146645630050867
"5%548","8753",0,0.03316125,0.40898875,0.02577975,0.31795025,0.02440125,0.30094875,1996,2003,0.5,0.002,0.002,0.001,52,0.257288679185458,0.640214841909215,0.082226743009474,0.101833917102425,0.138920458322465,0.261888354151382,0.427219750783475,0.709059567647007,0.912424978166078,0.0307702329074861,0.379605266492095,0.011821398555583,0.0144414772491816,0.0255337437509919,0.0324367809976446,0.0399852806338526,0.055115281899622,0.0578047122635966,0.00197920814574901,0.623731592610646,0.000607760866712857,0.000716968850280596,0.00133647909395744,0.00198196554889299,0.00306981596049966,0.00517217686815976,0.0125981094321951
"5%549","8779",0,0.0444,0.5476,0.02881125,0.35533875,0.09942,1,1995,2009,0.5,1.979,0.351,1.979,39,0.323935610049782,0.519200672417555,0.146144296572244,0.155646558088341,0.222872524709638,0.288028818054348,0.5061898398632,0.710594519880556,0.793286741448744,10.512683984847,0.258071235770687,5.65126117725549,5.81116901127957,8.9066097937661,11.2996511834264,12.7865461027546,13.9625333336472,14.0470235028451,0.851358174972996,0.493808012849269,0.410471131737487,0.483877954605034,0.560246792072637,0.796742654779278,1.06638412653899,2.27414131783906,2.35289057788343
"5%550","8795",0,0.055596,0.685684,0.08691,1,0.04348875,0.53636125,1996,2009,0.4,0.084,0.034,0.037,80,0.161715818653608,0.512959759612325,0.0614914143596696,0.0677650402471289,0.106731429040293,0.167858066262689,0.251508934709991,0.316119494963222,0.430569856684311,1.52743945196253,0.509473759240586,0.481958961649883,0.632896986170461,1.06813648615376,1.69069586518796,2.24055987743934,3.16625050023346,3.40585545498688,0.0617527803544849,0.636927221878288,0.0137700186232802,0.0216181648640065,0.0395331163539428,0.0614341916751355,0.100427723784289,0.147558339551923,0.224086974626979
"5%551","8799",0,0.13641,1,0.061212,0.754948,0.04030425,0.49708575,1992,2009,0.442508535,1.713,0.691,0.518,79,0.155485111870333,0.449488993546201,0.0674689737437313,0.0774992513766425,0.110712125820653,0.157884553935494,0.223657210907216,0.304386549726646,0.347173852917458,13.3924772574814,0.308016627735962,7.79912414192553,8.68475398629887,10.4436134868074,12.9985204387251,17.3837105520065,22.5610252344717,25.0909223127004,0.520582706150099,0.483940159448094,0.198599368478038,0.241152331916196,0.371604121302621,0.526569790755815,0.711175487018369,1.15307521096052,1.29918811797034
"5%552","8805",0,0.077445,0.955155,0.0300585,0.3707215,0.0257175,0.3171825,1999,2009,0.442508535,0.054,0.054,0.001,52,0.214625310792377,0.49402550840242,0.0733671719679739,0.0981628102508952,0.165883430043399,0.232105524951082,0.292179106834919,0.495018604358003,0.596017709137776,0.113614795235588,0.0855251215699764,0.0906297658124547,0.0980092178928164,0.107285281445564,0.115055256013208,0.120247969575669,0.127065524446937,0.12758710617726,0.00609615268451258,0.451811994694145,0.00231131427830628,0.00298657526618204,0.00480993082531558,0.00652953353002509,0.00799052693694733,0.0136845773996306,0.0152633909349055
"5%553","8814",0,0.04028325,0.49682675,0.047355,0.584045,0.04252125,0.52442875,1996,2009,0.5,0.014,0.01,0.012,33,0.276962670085594,0.544395254152669,0.0875270792165858,0.111222414336136,0.196838216502187,0.295221525661163,0.418779604026995,0.616055260876538,0.751757143251077,0.167363745563657,0.345185081761166,0.0706246053501616,0.0814418989622049,0.135234509232972,0.184918064509897,0.214575399841463,0.24832355597372,0.256909854995719,0.0115883774617091,0.424459795396819,0.00477236973755738,0.00595929658061502,0.00893685412300049,0.0104901568282942,0.017257973651533,0.0224394250309732,0.0227626424436866
"5%554","8818",0,0.05014425,0.61844575,0.055926,0.689754,0.04634325,0.57156675,1992,2009,0.5,0.019,0.005,0.01,32,0.248861935376284,0.445287886406417,0.105701637110754,0.121666644244194,0.185932279670691,0.284299407456938,0.319894515541884,0.490056329102401,0.572091825885173,0.157868234089053,0.27820696054927,0.0746142809793919,0.0911326962932021,0.13370219794725,0.172079231128351,0.194749962846097,0.213505463814105,0.222471236674405,0.00982184856745952,0.319902367169084,0.00544792112335261,0.00585273155795049,0.00748503059538449,0.0103965673775407,0.0129061678253137,0.0154338807053914,0.0163980897731058
"5%555","8821",0,0.1056,1,0.03481125,0.42933875,0.033453,0.412587,1992,2009,0.4,0.079,0.079,0.005,60,0.141827045634968,0.531109251697894,0.0624980871409553,0.0655394125265034,0.0864440929072989,0.145089539493524,0.205191904248486,0.37529657946658,0.47390100290825,0.721177757914989,0.520414400297829,0.24112085498035,0.299727102838915,0.505858359282523,0.705095350906802,1.05221390820733,1.58956064607325,1.6811651449706,0.0255706276956832,0.516765645901063,0.00729766761526495,0.0121009562440108,0.018448715469589,0.025343610365727,0.0340926540588045,0.0579432351025957,0.117569033585463
"5%556","8859",0,0.058446,0.720834,0.0327855,0.4043545,0.03236325,0.39914675,1992,2002,0.188406553,4.106,4.106,0.046,87,0.113396564650514,0.731544794628229,0.0285996987963092,0.0310887421900268,0.0661726505210671,0.116298846147272,0.224325282185228,0.325113153566255,0.372199103798741,20.9102276406718,0.508641042545426,8.74290343398117,9.57106100713388,13.6764778725809,20.3759373562722,32.4806540313383,47.5009029185229,50.8910443900487,0.592786995128105,0.835783143822937,0.0948932189652972,0.172119193252929,0.3201077648051,0.622385155899218,1.03800123997248,2.29304309747998,3.56526523807449
"5%557","8865",0,0.028221,0.348059,0.053229,0.656491,0.03556275,0.43860725,1992,2009,0.5,0.106,0.035,0.052,54,0.17582018500362,0.46810695237798,0.0778871675126122,0.0867029554728919,0.11160127937179,0.18849666055077,0.263556145972398,0.322427604738432,0.388236467386961,2.01176444703207,0.446481945911884,0.920272620184754,0.945456166006372,1.34865536407696,2.18375272539376,2.83779388819775,3.43106334736399,4.13430588913072,0.0884271993152209,0.431523262954985,0.0455893398277627,0.0506468229215688,0.0627473782511504,0.0829811893274848,0.115964804337429,0.195815930052785,0.242185398908045
"5%558","8868",0,0.02975625,0.36699375,0.01601175,0.19747825,0.018039,0.222481,1997,2009,0.340403868,0.08,0.08,0.054,19,0.204629619734105,0.558323605338611,0.0564318920090607,0.073918079372784,0.165991435128624,0.217742750806355,0.314396111809618,0.439854053637218,0.451472101780456,1.20106702907213,0.26675309465669,0.694703131071787,0.716884913115109,1.00312639970337,1.2478031371912,1.50581082792723,1.60644132761297,1.60990408792557,0.0614434723585502,0.44665163513724,0.0226582028209087,0.0256978577190918,0.0512452810056967,0.0638489623227055,0.0729544861525301,0.110122914674834,0.163826075857458
"5%559","8872",0,0.09963,1,0.0875325,1,0.0853425,1,1991,2009,0.188406553,0.01,0.005,0.008,60,0.123930060293026,0.750859585417488,0.0310977519414355,0.0400613529439899,0.0629580405221359,0.133036839102659,0.253848329911129,0.329612122491747,0.371451610193733,0.144352410517638,0.307673687250709,0.0664029083722964,0.084063024626452,0.113190427696848,0.160378650779394,0.175704002692924,0.215720867155699,0.224279152109199,0.00447240073472365,0.691227603803743,0.00139476082299504,0.00142468329134422,0.00250805165688743,0.00461672643904613,0.00782508659796331,0.0135945175980623,0.0172954531396204
"5%560","8895",0,0.02278725,0.28104275,0.03940875,0.48604125,0.018783,0.231657,2003,2009,0.340403868,0.252,0.01,0.002,53,0.222167882566591,0.662303896287329,0.0561198986610163,0.0645140429667594,0.14133316862543,0.255350754090424,0.363887241431869,0.505606119946943,0.700100780422784,1.53813902270344,0.265236582230363,0.906433943467265,0.960501911304736,1.28276824981907,1.66023578453095,1.94284716309325,2.06432062239525,2.11455188961637,0.085431272441767,0.557390456303398,0.0273354452617543,0.0305556364836448,0.059084217637533,0.0927328077235201,0.12767233538526,0.182421726763312,0.284744298367528
"5%561","8902",0,0.07385475,0.91087525,0.06360075,0.78440925,0.06629925,0.81769075,1995,2009,0.188406553,0.069,0.046,0.04,85,0.113953611326293,0.801667023717485,0.029278316061859,0.0318512154981039,0.0563628670666946,0.119423767983317,0.228059746874189,0.348005234347433,0.385675272559171,1.21004063215825,0.527085380397802,0.427619409234042,0.518213002493698,0.794340246151484,1.21333766642298,1.8900145922861,2.6316357551744,2.76941570400352,0.0344721249714959,0.869352824205089,0.00584062617870379,0.00906253467038622,0.0190874864134038,0.0293988269870439,0.0660717818165588,0.137653331632057,0.21437413877566
"5%562","8917",0,0.02591175,0.31957825,0.0391575,0.4829425,0.02994675,0.36934325,1993,2009,0.39917462,0.123,0.014,0.03,46,0.142783333504176,0.466075319369741,0.0615834769869327,0.0688621321116524,0.101797415841855,0.150261480553909,0.192663089245414,0.297258939151665,0.396288743552245,2.60122614319655,0.416748243128829,0.998507978566638,1.29870864739092,1.96163661977813,2.7496676213099,3.66496913020517,4.68858445547385,4.9042999640173,0.0928529349809535,0.399321534022556,0.049757861772938,0.0565620404577283,0.0662860095525103,0.0887964945762098,0.118913114732493,0.190293519038952,0.219016968761455
"5%563","8922",0,0.15,1,0.15,1,0.15,1,1985,2009,0.5,0.242,0.095,0.06,84,0.332071829192606,0.801323807056052,0.0753246707219039,0.0947473717616354,0.175847059868756,0.340126370771743,0.705639010927863,1.02128517570721,1.04994915972619,3.79222350598613,0.751607163946733,0.727981621868892,1.24539126017178,2.13939087589563,3.87883974540735,7.06321925019651,11.0612552846017,11.8234997540748,0.314822649085003,0.857434918427131,0.0566769091878204,0.0762049082624577,0.191379448084252,0.274407733590624,0.483334890394462,1.56941838371737,3.05069727659732
"5%564","8940",0,0.04702575,0.57998425,0.03085275,0.38051725,0.02696025,0.33250975,1988,2009,0.340403868,0.217,0.148,0.03,53,0.117036718282425,0.410270158883035,0.0521336157015869,0.0556933454847981,0.085957899530295,0.130360300464108,0.155096950201705,0.207108873318349,0.300764663746716,3.81062389887268,0.306072673376812,2.22258923879999,2.48856930977245,3.08141007496487,3.66102031895891,5.06150034834564,6.34906079240706,6.69483737750779,0.111495728933159,0.468969287277542,0.050918698567669,0.0528934361020159,0.0826773566802094,0.105760870227103,0.149632095865876,0.233247721797237,0.282005119009058
"5%565","8944",0,0.15,1,0.0281475,0.3471525,0.04238625,0.52276375,1997,2009,0.340403868,0.535,0.282,0.26,69,0.149925565449295,0.670925138796692,0.0535763332468142,0.0558965567335716,0.0793349562272401,0.143955799991307,0.284184230253365,0.393521987537542,0.476207877394792,6.44813018266871,0.395114771835716,2.99245113599609,3.4944360297818,4.77337517896507,6.03046311977734,8.65215479088666,12.2326271492161,14.0931581741271,0.241684890931819,0.59658806534466,0.0801277104337239,0.0928754162096607,0.146735596173023,0.24990105145161,0.41345317599702,0.554116624504428,0.646393083903642
"5%566","8945",0,0.15,1,0.0273735,0.3376065,0.04164225,0.51358775,1997,2009,0.340403868,0.49,0.266,0.22,62,0.15161146523383,0.529872308337751,0.0556588291573166,0.0684211010253256,0.103340721147532,0.147535158600094,0.21579398156179,0.375779559630643,0.415297519845975,6.61343609937868,0.409390610976285,2.82679340761955,3.08397858063776,4.97665696438706,6.60997237997729,8.90616853403001,12.5091472633792,13.1475141031495,0.250668184314277,0.459869027332789,0.0975832025022419,0.120335195607127,0.174915229682466,0.250545764562546,0.35201311003763,0.539307555149036,0.599508811333856
"5%567","8971",0,0.15,1,0.06590625,0.81284375,0.068628,0.846412,1989,2009,0.188406553,0.208,0.141,0.03,77,0.110125479864003,0.809387064475905,0.0282996320574715,0.0299478097128853,0.0509288018742496,0.140751469124678,0.208632796071682,0.328373007633518,0.39396572637879,2.01040866864572,0.413831870503874,0.886193211227221,1.04210487585898,1.43723353331911,1.97487976317135,2.86749357246472,3.67321127623846,3.96349194557582,0.0553493048393403,0.726806479673831,0.0108755755562088,0.0161014425902852,0.0289747016659803,0.0654893427773745,0.0978736008952682,0.150227236653068,0.228587171530459
"5%568","8974",0,0.12279,1,0.11454,1,0.080235,0.989565,1989,2009,0.340403868,4.009,1.7,2.25,76,0.240265409391516,0.714866045857756,0.0540937250896457,0.0729082727169863,0.137449507823088,0.262165905405027,0.426593497500488,0.631757573292741,0.717022847240927,67.4852851064317,0.425369622751822,24.0186437438093,34.0508522877684,49.4963063389638,70.427152901175,93.4780890512263,122.441075250217,127.047387373169,4.0535949135,0.689338268886222,0.791992342104898,1.50363138727654,2.39570461858319,3.96861622549873,6.48261522776543,14.0103231223551,15.5809970966145
"5%569","8980",0,0.0905325,1,0.0796875,0.9828125,0.03806925,0.46952075,1987,2009,0.340403868,3,2,0.99,49,0.135960169779254,0.471039783821586,0.0573740043330102,0.0629391095435725,0.0910374387481889,0.142397669816969,0.212607787311185,0.257671966632122,0.292544779950813,58.1977398641107,0.366337336969893,28.8856863956335,33.4372970803497,46.7945862723493,55.9369943082084,71.4761395747884,106.205408317604,122.245795916991,1.97814364817333,0.443756143547226,0.681295164067671,1.01219232871125,1.5112053781868,2.00998315244619,2.53908045916362,3.98638884724426,5.5286867338812
"5%570","9002",0,0.0883425,1,0.090405,1,0.0648705,0.8000695,1985,2009,0.39917462,19.518,5,9.45,50,0.199574006539846,0.708957833275012,0.0613509743490053,0.0665758275127795,0.117982425662647,0.202941575920829,0.357158456273465,0.575878612540968,0.76081078635798,180.22849317086,0.421022571455427,70.6284268726685,87.4136964335903,142.210194286024,184.477826302611,232.03224424568,352.844774323503,423.037528356117,8.99223061868696,0.517913186132283,3.07958889243641,3.73395014751404,6.05689924399988,9.16876859007724,14.1876835287724,17.99942867859,20.5108787729455
"5%571","9192",0,0.02987025,0.36839975,0.02979075,0.36741925,0.0273855,0.3377545,2002,2009,0.442508535,0.018,0.018,0.01,53,0.283419396709199,0.565677203611615,0.0781001291397547,0.106490541170172,0.195121069999638,0.282940161584341,0.483659617351549,0.588774483733595,0.852382029060379,0.219856072421506,0.160905011245353,0.157525748324587,0.162462912521207,0.193426974157775,0.225372722855596,0.249963511133606,0.271530648574943,0.274204832392776,0.0155778688521393,0.525364620192575,0.00531264609554846,0.0065477575910654,0.01116983515385,0.0140034962497506,0.0227779450749024,0.0334525235335248,0.05112081292917
"5%572","9324",0,0.15,1,0.15,1,0.15,1,1982,2009,0.5,4.607,1.464,2.252,63,0.405917644099647,0.643300484871631,0.0771476322823296,0.124802018917422,0.303987578984756,0.424770990950573,0.667293321430365,0.951273253311774,1.04657650661028,46.8214186766328,0.428220334384084,14.7627916939098,19.4838389338642,37.7510021617524,49.43299926723,65.244381375994,79.92403971882,83.0636661869991,4.7514099906555,0.644176155631933,1.14775131205404,1.75835552834321,3.07661912425728,4.49722634534346,7.43266048286744,15.2497326377901,19.9403695025858
"5%573","9347",0,0.15,1,0.0816675,1,0.0856875,1,1977,2009,0.442508535,4.715,3.326,2.734,65,0.335485799090226,0.691069150712395,0.0694480820373848,0.0895701540672715,0.211047837908338,0.364222324011454,0.555974246588263,0.83048298809652,0.888878440875734,66.3766089165922,0.627779622436336,14.2603666216933,22.1690529019262,42.9654529492847,74.1896898591226,107.070681337532,142.586033161416,152.016392612031,5.56710242082059,0.764161368322024,1.28808291691612,2.10826991258446,3.00566179521354,4.83414380835024,9.77126117752024,22.9295700714019,33.781023513134
"5%574","9381",0,0.102075,1,0.04279275,0.52777725,0.037317,0.460243,1983,2009,0.562152533,0.901,0.155,0.168,23,0.190406721117092,0.31392455382254,0.118311627417208,0.12011494774363,0.15558731993421,0.18888083636925,0.230359051752801,0.305016176135915,0.38950952061477,3.05876290034184,0.130202891356213,2.4032537728373,2.47894796033048,2.77667550433684,3.14964846020708,3.43361092291888,3.62877532911513,3.64349210196121,0.145602253632174,0.249254156580088,0.103424526834228,0.107278834091319,0.125160200847055,0.142290687981943,0.16712753836982,0.185953136678129,0.316842356260937
"5%575","9382",0,0.15,1,0.0967275,1,0.085725,1,1992,2009,0.562152533,1.67,1.67,1.262,56,0.395486670182483,0.80576281891769,0.0862837196640456,0.0979662005292079,0.216002260682458,0.496729970954153,0.755108993274809,1.13888556127582,1.20168971514715,16.4460573869424,0.408439051828976,6.10676298354583,7.16857065547155,12.7082990054844,19.4027397076952,22.6419247612947,25.2492945185096,26.2925004097675,1.62604911839797,0.684746436945293,0.460075994648964,0.538850146984901,1.04940819467395,1.5319142433469,2.64896884705814,4.7161276191616,5.99874922795726
"5%576","9392",0,0.097665,1,0.04479,0.55241,0.03536475,0.43616525,1986,2009,0.340403868,12.678,5.889,8.098,51,0.127792063420552,0.518499046260003,0.057917255094025,0.0613790197091895,0.0753840205139973,0.135998349724539,0.196756793330748,0.246494907387218,0.398585319784821,231.964787725178,0.348660750342004,112.718170614294,127.892364876597,193.438344635458,228.154233613444,311.489323795285,374.926722006344,408.783426965915,7.41081471607772,0.424354742178678,3.14764364823989,3.78164103152957,5.62279592484439,7.37150896377278,10.2817590410007,13.7076840090698,20.8823092714567
"5%577","9402",0,0.15,1,0.13653,1,0.1217775,1,1976,2009,0.188406553,3.812,1.555,1.779,82,0.112506704841171,0.771358342233577,0.0283470638681884,0.0313176164236599,0.0615368212248399,0.131802391419454,0.216798783095566,0.339929270706308,0.370863353726909,72.8218790311395,0.354985836588506,29.780048979455,36.2302680390011,57.8228928211531,75.1768172705004,93.4668535426426,124.721364251776,133.955968298272,2.04823741253397,0.760396374169728,0.461985341006857,0.656411363934681,1.04835258670196,1.97782488835297,3.63341783914786,6.54223017915034,10.673735644954
"5%578","9403",0,0.15,1,0.1480275,1,0.1455975,1,1976,2009,0.188406553,4.538,1.846,2.751,87,0.109999038894692,0.767245913805539,0.0298198513129716,0.0329843330868194,0.0478350311855026,0.125277275321999,0.204949335953369,0.328056796773257,0.35380601619569,98.1411197990003,0.343274840135863,47.4014715110399,59.4540184004292,76.0468892949797,95.3473283906441,126.436796988004,170.135786095763,178.650029864113,2.69885721348471,0.788449284674628,0.680730581887389,0.781263161941914,1.42858267211773,2.71702281355565,4.72061061453812,10.2698780346376,15.4940115334309
"5%579","9420",0,0.15,1,0.12552,1,0.15,1,1989,2009,0.5,13.131,4.432,9.753,76,0.314423905055882,0.810690337214318,0.0794265487359464,0.0897839242905968,0.15340804805134,0.35699309327426,0.639030919931895,1.00319763938823,1.08771208957445,183.685362319253,0.651525321004139,49.4315303408406,61.5349662421178,123.938456547416,181.195008942069,327.157911037842,468.97911552929,501.455633230907,14.438767230506,0.882093834359419,2.92354999248757,3.53123935594323,7.80371449665346,12.6255591848417,28.020405504804,73.1227506770958,107.098264764157
"5%580","9421",0,0.15,1,0.15,1,0.15,1,1977,2009,0.5,7.484,1.518,2.548,68,0.33424152858977,0.703242481978945,0.0774780186524744,0.0952704707233612,0.217100927511394,0.336781872135096,0.575304234350015,0.900651604209665,0.973461835907788,102.625138973812,0.492903981967866,35.6479073923743,45.8272652820132,73.9446855645589,108.250505035822,150.146744191156,211.735953931044,223.119995341685,8.57539583058612,0.736036356048719,2.06835395312505,2.76432545386221,5.08957666528155,8.25241699694487,16.2998973832932,24.2301341648104,43.9764480638729
"5%581","9451",0,0.01999875,0.24665125,0.02751525,0.33935475,0.06693,0.82547,1989,2009,0.340403868,0.235,0.019,0.235,72,0.142482298769106,0.473742248238787,0.059016489607322,0.0696614439252525,0.103344546208211,0.149006705121196,0.199612539225051,0.34141143996992,0.369699077760231,2.98985229831154,0.171752323009546,2.12082189781932,2.28491020403207,2.63239771372761,2.98279705969575,3.46837667014773,3.87063191699695,3.93822406769769,0.106500257110881,0.527633278705511,0.0446032959563431,0.0499097842806184,0.0710000861124421,0.0989576500053284,0.14476245618531,0.295046536864812,0.351551231103204
"5%582","9452",0,0.037086,0.457394,0.05771775,0.71185225,0.0371685,0.4584115,1992,2009,0.340403868,2.363,1.007,1.881,52,0.157875105208686,0.593303529112956,0.0511917405270034,0.0593048469132307,0.101634200880722,0.162915533806295,0.254222385837861,0.391340205217716,0.42004120308752,48.7385347756159,0.59075463567617,14.78831778226,18.2148283850181,29.9941487287995,51.9811558053313,75.7317059359313,112.407208822958,115.772443809361,1.92365032635439,0.461831011797244,0.630644078913269,0.942488912145565,1.43773629960362,1.85357323953579,2.59129694081481,3.75256543245778,8.20449482450634
"5%583","9469",0,0.0438705,0.5410695,0.059934,0.739186,0.030759,0.379361,1978,2009,0.340403868,1.343,0.255,0.702,40,0.12288617206207,0.517268578231243,0.0524910366409221,0.0552207247441201,0.0753414296429324,0.132390852016282,0.190479474147366,0.234144968521909,0.313888327438965,24.8326310705222,0.320781397038573,11.4404818929053,14.0445315185831,19.757425285773,29.0789019093165,31.609346948164,35.8251285025651,37.8090656748219,0.762896743621525,0.348295835991591,0.410649098384196,0.47094097720232,0.609724912369974,0.71756754357069,0.967261826793281,1.42837964387542,1.45704760395083
"5%584","9470",0,0.04424175,0.54564825,0.02844525,0.35082475,0.03233175,0.39875825,1978,2009,0.340403868,1.979,0.468,1.001,35,0.107623191010254,0.341913837370278,0.0523123735345921,0.0669681928680491,0.0840194430453058,0.110007411406625,0.122484512599547,0.205381016468126,0.23338274247412,38.72025173265,0.294078369653439,20.847445403221,22.6784723258322,31.3881025106924,42.0181754647265,48.4104343838798,56.422106638021,57.2094887957145,1.04179926204703,0.275988518874953,0.621323172710247,0.717280996122382,0.847693176875209,1.02457349725097,1.26135306066557,1.57683041638329,2.2740635721743
"5%585","9485",0,0.15,1,0.1023075,1,0.08484,1,1980,2009,0.188406553,14.038,2.592,4.523,84,0.101079609547572,0.822371161371285,0.028342165061942,0.0306937884030691,0.0520450516352155,0.093497684442165,0.213666378661216,0.373983718779724,0.406630880413421,198.15241824229,0.712947841258114,45.4652184229781,58.6793071825652,106.859729409713,209.680626620637,362.95610131949,551.969206123947,587.367543888338,5.00729226670946,0.953911766266356,0.84498036618187,1.02455670895657,2.38151928980083,5.34095419539134,9.20082717120889,23.916315661702,52.3685769658287
"5%586","9486",0,0.129375,1,0.15,1,0.0895575,1,1980,2009,0.188406553,12.014,1.753,4.622,71,0.124013032311012,0.724297290066668,0.0301244957904807,0.0360934100267165,0.0714806718193551,0.134985146223755,0.221301107550613,0.362947303395579,0.399431148397885,123.26826727696,0.218549008384411,74.7254809499798,83.7062250612825,105.039101452466,128.298725588458,146.370222219443,168.547490343738,170.585388998275,3.82171790318503,0.674101191939297,0.960504085153809,1.16387533982371,2.35350758072468,3.81525852939114,6.45480503750126,10.1533779670553,15.2183423025632
