"stock","b0","f0","catch0","msy","mean_r","SciName","CommName","Spcat","Country","Price","boa"
"50150",0.38379,0.00566929858525247,2,919.193639350943,0.124422025130688,"Pollachius virens","Saithe(=Pollock)","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50152",0.26604,1.42331600656454,345,911.110019196743,0.154640458153441,"Macrourus berglax","Roughhead grenadier","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50155",0.6444,1.0754450378175,1,1.44296649870548,0.359026009526247,"Acanthocybium solandri","Wahoo","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50156",0.67327,0.645352644797536,32,73.6484516316551,0.134933170569474,"Euthynnus alletteratus","Little tunny(=Atl.black skipj)","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50161",0.8844,0.794932444008875,25566,36365.0197886062,0.22420630658157,"Brosme brosme","Tusk(=Cusk)","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50162",0.69675,1.14370448391383,38961,48892.1678548637,0.131120012013565,"Molva molva","Ling","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50163",0.43325,1.72142276280372,8768,11756.4020087558,0.160226341297546,"Molva dypterygia","Blue ling","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50164",0.53164,1.36247134190576,787,1086.49994054621,0.188286641236128,"Phycis blennoides","Greater forkbeard","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50165",0.71702,1.37433270778116,11,11.1627071943952,0.445750409133981,"Urophycis tenuis","White hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50166",0.85043,0.897903690252556,8916,11676.2055366021,0.28320516832409,"Pollachius pollachius","Pollack","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50167",0.31288,1.95774463625816,17167,28025.964103722,0.118785979844209,"Boreogadus saida","Polar cod","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50168",1.0913,0.346950495360296,12547,33138.147821463,0.52549186746832,"Trisopterus luscus","Pouting(=Bib)","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50186",0.31683,2.05100046371449,25,38.4722824727085,0.236434754703345,"Macrourus berglax","Roughhead grenadier","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50187",0.36794,1.0180542291334,3992,10657.1877334133,0.105577087984232,"Coryphaenoides rupestris","Roundnose grenadier","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50204",0.36501,1.63800569971796,0.5,0.836276384428438,0.380339441749966,"Urophycis tenuis","White hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50212",0.80059,0.976979575479812,568,726.19405635006,0.20155741667803,"Acanthocybium solandri","Wahoo","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50213",1.2896,0.292028013410816,4101,10889.5574575988,0.465218115839939,"Scomberomorus brasiliensis","Serra Spanish mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50214",0.84803,0.00656925322005102,7.5,1346.27581676144,0.177238040549524,"Euthynnus alletteratus","Little tunny(=Atl.black skipj)","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50219",0.66187,0.965295216956119,993,1554.23397260818,0.15094386096414,"Trisopterus luscus","Pouting(=Bib)","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50220",0.77122,1.50630999024891,5388,4638.04488266268,0.18257028332583,"Merluccius merluccius","European hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50235",0.38628,1.59865737735612,349,565.155304313765,0.191772892214355,"Acanthocybium solandri","Wahoo","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50236",0.78572,0.947663717450582,6590,8850.40924847543,0.207960502790174,"Euthynnus alletteratus","Little tunny(=Atl.black skipj)","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50242",0.84076,1.13604248550315,556,582.114177481899,0.253471243026145,"Phycis blennoides","Greater forkbeard","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50243",0.92078,0.856931670542509,29730,37678.433445397,0.296395227355413,"Merluccius merluccius","European hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50259",0.79716,0.575650090252971,5767,12567.4126642681,0.175022936550035,"Micromesistius poutassou","Blue whiting(=Poutassou)","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50260",0.75723,0.973450568521953,11258,15272.8304212101,0.149737730874742,"Merlangius merlangus","Whiting","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50267",1.3165,0.297120699288008,1551,3965.13543473763,0.470723766857976,"Euthynnus alletteratus","Little tunny(=Atl.black skipj)","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50271",0.31459,0.348285140762619,2550,23273.4261038322,0.133727142499118,"Micromesistius australis","Southern blue whiting","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50272",0.61006,1.25208007395194,3212,4205.04726947957,0.208962483685895,"Merluccius australis","Southern hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50281",0.37012,1.27420808300587,70,148.427759130781,0.16815767926968,"Acanthocybium solandri","Wahoo","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50282",0.48895,0.443731938664763,449,2069.47984606274,0.146215620357349,"Scomberomorus brasiliensis","Serra Spanish mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50283",0.78097,0.770455639548898,490,814.355605782097,0.205523318950687,"Euthynnus alletteratus","Little tunny(=Atl.black skipj)","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50289",1.0379,0.737904785575921,29,37.8653660037771,0.536948019468959,"Acanthocybium solandri","Wahoo","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50294",0.77949,0.887086610724419,42,60.7397105653903,0.288463818565772,"Acanthocybium solandri","Wahoo","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50295",1.8956,0.362411830425557,63867,92966.7075412451,0.471423718957691,"Scomberomorus commerson","Narrow-barred Spanish mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50301",0.49646,0.885764981371622,2146,4880.08007483582,0.200525789770133,"Macruronus novaezelandiae","Blue grenadier","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50303",0.71555,0.982090775663636,180.5,256.853559300125,0.234485334853591,"Acanthocybium solandri","Wahoo","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50304",1.3934,0.546634625079759,36852,48382.4792317778,0.489622082977094,"Scomberomorus commerson","Narrow-barred Spanish mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50311",0.52254,0.00248127303349481,0.5,385.634524430837,0.155856816509923,"Acanthocybium solandri","Wahoo","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50312",0.48959,0.737172887478793,1059,2934.2294222186,0.274375779991045,"Scomberomorus commerson","Narrow-barred Spanish mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50316",0.4324,2.19920122133217,12981,13650.7809152949,0.157257584897379,"Thunnus orientalis","Pacific bluefin tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50319",0.73495,1.00230222584169,170670,231686.48429202,0.196371173939001,"Merluccius productus","North Pacific hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50326",0.60176,2.93065831444411,267.5,151.682431995909,0.190941008923242,"Acanthocybium solandri","Wahoo","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50327",1.9598,0.260342424730275,121650,238426.989146577,0.428664451664647,"Scomberomorus commerson","Narrow-barred Spanish mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50335",0.80302,0.991374062985805,214,268.812747030344,0.482073896556117,"Acanthocybium solandri","Wahoo","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50338",0.68627,1.31353030913023,15666,17378.929022235,0.183764697644472,"Micromesistius australis","Southern blue whiting","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50339",1.4385,1.06404969345251,3404,2223.91290121829,0.446035077802546,"Merluccius australis","Southern hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50342",0.41993,0.382820574503416,7475,46498.5086943444,0.162947957085039,"Macruronus novaezelandiae","Blue grenadier","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50346",0.73825,1.1233655250095,23,27.7334110578885,0.224526366146589,"Scomberomorus commerson","Narrow-barred Spanish mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50349",1.0125,0.592696720104845,22221,37028.4935317078,0.367436057013553,"Micromesistius australis","Southern blue whiting","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50350",0.507,1.38161895753132,26272,37505.6669217355,0.171825282351011,"Merluccius australis","Southern hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50357",1.1416,1.12808041785509,22,17.0831777709535,0.540425496861668,"Merluccius albidus","Offshore silver hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50361",0.76332,0.105230719735198,29,361.03459223358,0.170886975884233,"Scomberomorus cavalla","King mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50362",0.51701,0.282731309739178,349,2387.55056787497,0.169640002063328,"Thunnus obesus","Bigeye tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50371",0.57332,0.838447998392674,6,12.4818231775725,0.1740165310824,"Thunnus albacares","Yellowfin tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50384",0.37421,0.93696244711869,7,19.964593231056,0.311958770564636,"Makaira nigricans","Blue marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50393",1.8161,0.170923052841216,7049,22708.4300908232,0.53046596369148,"Scomberomorus cavalla","King mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50394",0.53563,1.06092443253004,250,439.937177551288,0.127378500835885,"Scomberomorus regalis","Cero","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50401",0.40644,2.03742580872061,497,600.175334017088,0.117245742304145,"Makaira nigricans","Blue marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50402",0.8623,0.274385718191725,88.5,374.044593748727,0.128540616115225,"Tetrapturus albidus","Atlantic white marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50413",1.1511,0.150806165193685,1003,5777.88352243508,0.532320684574095,"Scomberomorus tritor","West African Spanish mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50414",0.48153,0.902081901059111,6,13.8128066130042,0.198996707460563,"Makaira indica","Black marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50415",0.82501,0.841725370941147,13387,19277.6296668341,0.147415820329453,"Merluccius senegalensis","Senegalese hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50424",0.78487,0.951970210975171,1064,1424.0345945234,0.115211581924558,"Makaira nigricans","Blue marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50425",0.90562,0.373196735970701,55,162.734205426787,0.142924587388373,"Tetrapturus albidus","Atlantic white marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50433",1.9335,0.185926901269281,973,2706.61467772102,0.5363668709508,"Trisopterus minutus","Poor cod","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50440",1.5441,0.563695909200252,6608,7591.88687653898,0.561730173208111,"Urophycis brasiliensis","Brazilian codling","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50441",1.4985,0.599011586086972,17457,19448.1207379488,0.568614459750244,"Macruronus magellanicus","Patagonian grenadier","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50445",1.9552,0.572084015759308,4683,4186.71265964847,0.569126434277313,"Scomberomorus cavalla","King mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50446",1.5097,0.209257302508274,4074,12895.8432911318,0.49870550733173,"Thunnus albacares","Yellowfin tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50447",0.88663,0.840063125052503,4305,5779.87987206769,0.254708364708879,"Thunnus obesus","Bigeye tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50450",0.99522,0.473635525799249,50623,107395.11159785,0.480196549332964,"Merluccius hubbsi","Argentine hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50456",0.41403,1.56410882237015,228,352.075715649945,0.128787340053386,"Makaira nigricans","Blue marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50457",0.92843,0.193799988113977,78,433.502584869316,0.190941643242612,"Tetrapturus albidus","Atlantic white marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50459",0.19662,0.0534109090347432,77,7332.17908465541,0.259923666989302,"Merluccius polli","Benguela hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50467",0.49435,1.16841465976596,286,495.147393619545,0.179640703825326,"Makaira nigricans","Blue marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50468",0.81749,0.059105441843477,7,144.873223312582,0.155908889809165,"Tetrapturus albidus","Atlantic white marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50474",2,0.487696325298865,76341,78266.9419881496,0.479519826915444,"Thunnus tonggol","Longtail tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50475",1.3115,0.219957322909232,134280,465483.844308612,0.564400785602265,"Thunnus albacares","Yellowfin tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50476",0.48769,0.53310914860202,120,461.552661948639,0.138632374058506,"Makaira indica","Black marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50484",2,0.366486181493314,18306,24975.0207844248,0.462052528792221,"Scomberomorus guttatus","Indo-Pacific king mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50485",2,0.219196360272574,48777,111263.252590839,0.436785680527707,"Euthynnus affinis","Kawakawa","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50486",2,1.14843560918485,3925,1708.84635090074,0.109146602592133,"Istiophorus platypterus","Indo-Pacific sailfish","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50487",0.62439,1.00879897565009,1664,2641.75629173162,0.113366963091077,"Makaira nigricans","Blue marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50501",2,0.379878719567915,50743,66788.4213910647,0.480614104621757,"Thunnus tonggol","Longtail tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50502",2,0.251143103027787,71207,141765.788392209,0.490144910848938,"Thunnus albacares","Yellowfin tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50503",1.183,0.585145534190799,2420,3495.96218633064,0.389282887299394,"Makaira indica","Black marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50518",2,0.342358792770557,18952,27678.5647107672,0.5783578290397,"Scomberomorus guttatus","Indo-Pacific king mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50519",2,0.391657228408367,71907,91798.3823408784,0.525158038288371,"Euthynnus affinis","Kawakawa","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50520",1.1592,1.4752097368077,3870,2263.07435035956,0.093539742924568,"Istiophorus platypterus","Indo-Pacific sailfish","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50521",0.96099,1.42488444571164,5093,3719.41948650098,0.129746211798431,"Makaira nigricans","Blue marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50523",0.44271,0.833785732723474,1,2.70910731256982,0.390080195280208,"Antimora rostrata","Blue antimora","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50530",0.97495,0.654049903304895,26368,41350.8042362251,0.22323482725099,"Thunnus albacares","Yellowfin tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50531",0.43216,0.40426541218104,298,1705.70966909069,0.0941917747982784,"Makaira indica","Black marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50541",0.87983,0.326006835825835,257,895.999258967747,0.244099904037174,"Scomberomorus guttatus","Indo-Pacific king mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50542",2,0.183055842961248,56084,153188.226862206,0.499984059622626,"Scomberomorus niphonius","Japanese Spanish mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50543",0.84208,0.000338511362555402,0.5,1754.05578280172,0.229733306358022,"Euthynnus affinis","Kawakawa","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50544",0.60228,0.234766246301802,398,2814.8092809298,0.163010316427431,"Istiophorus platypterus","Indo-Pacific sailfish","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50545",0.82897,0.705082685165914,5193,8884.63230241275,0.383272476691291,"Makaira nigricans","Blue marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50555",0.92329,0.200460797949855,10519,56833.8227545098,0.261856215143767,"Thunnus tonggol","Longtail tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50556",2,0.323963951405286,359350,554614.176116226,0.558047999014104,"Thunnus albacares","Yellowfin tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50557",0.54825,1.12253130273706,257,417.595704229374,0.222164431771278,"Makaira indica","Black marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50571",2,0.295917661062864,12100,20444.8763830786,0.612386651215096,"Scomberomorus guttatus","Indo-Pacific king mackerel","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50572",2,0.212091398519357,74805,176350.857512906,0.539142784454913,"Euthynnus affinis","Kawakawa","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50573",0.77038,0.963036668435169,396,533.761644791009,0.195161175571307,"Istiophorus platypterus","Indo-Pacific sailfish","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50576",0.80211,1.2507481286493,634,631.953997447407,0.133262379777097,"Makaira indica","Black marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50581",0.64458,0.853061847192593,1323,2406.03809515771,0.114565307654212,"Istiophorus platypterus","Indo-Pacific sailfish","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50582",0.42906,0.936296696105596,2400,5974.19951681849,0.129011398581015,"Makaira nigricans","Blue marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50583",1.0902,0.219163151244741,4636,19403.0370639418,0.465768854586916,"Pseudophycis bachus","Red codling","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50584",0.6755,0.705393480552455,925,1941.26550687144,0.15769465996658,"Thunnus albacares","Yellowfin tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50585",0.62828,1.53968143273516,1212,1252.90606683046,0.147117560813894,"Thunnus obesus","Bigeye tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50590",0.4983,0.719429466278646,8,22.3157186958912,0.113426351061876,"Istiophorus platypterus","Indo-Pacific sailfish","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50592",1.032,0.803022131639701,1153,1391.30419697671,0.496287191042834,"Mora moro","Common mora","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50594",0.57034,0.99305558099796,78440,138493.757135778,0.246118602772734,"Macruronus magellanicus","Patagonian grenadier","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50595",1.4495,0.284554671675191,70428,170750.27658721,0.475680268814184,"Thunnus albacares","Yellowfin tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50602",0.40157,0.593426516345965,63,264.370103253263,0.127047800919277,"Makaira nigricans","Blue marlin","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50704",0.6062,0.136903882736596,171,2060.46106789416,0.138578526021692,"Gadus ogac","Greenland cod","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50706",0.62581,0.132001902198105,17,205.790931600782,0.103731288684667,"Microgadus tomcod","Atlantic tomcod","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50730",1.0333,0.487760009368373,431,855.154627994977,0.241665768137376,"Orcynopsis unicolor","Plain bonito","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50733",0.48279,0.780530113897623,60,159.222090251933,0.180679626729026,"Tetrapturus pfluegeri","Longbill spearfish","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50747",1.5237,0.287263319688201,12072,27580.3380022471,0.395512972776957,"Salilota australis","Tadpole codling","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50754",1.0423,0.857371401709107,5378,6018.09538555359,0.457241789304065,"Macrourus carinatus","Ridge scaled rattail","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50764",1.5192,0.633671032955896,633,657.544127783519,0.387649817650344,"Gymnosarda unicolor","Dogtooth tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50767",1.5427,0.176184486181261,162,596.026913662351,0.517046248612764,"Sarda orientalis","Striped bonito","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50777",1.4162,0.972768954408469,2466,1790.02369720798,0.355160708887757,"Bregmaceros mcclellandi","Unicorn cod","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50810",2,0.412560863327144,9055,10974.1383695183,0.520546276015549,"Scomberomorus sierra","Pacific sierra","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50826",0.94133,0.784133939067433,2827,3829.95487602875,0.341272313063488,"Lepidorhynchus denticulatus","Thorntooth grenadier","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50837",1.1701,0.181648376379934,193,908.035461355673,0.482569978647768,"Euthynnus lineatus","Black skipjack","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50838",0.83008,1.70922300925627,3356,2365.39280532429,0.234559577002784,"Salilota australis","Tadpole codling","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50843",1.8721,0.204490761072752,1273,3325.26046637422,0.54665580028551,"Scomberomorus sierra","Pacific sierra","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"50897",0.50213,0.227750153238147,296,2588.31341900414,0.11291306234252,"Eleginus navaga","Navaga(=Wachna cod)","Cods, hakes, haddocks","Multinational",1000,0.477832709
"50950",0.52823,4.85506822023592,1070,417.220249379725,0.112327081998305,"Auxis thazard, A. rochei","Frigate and bullet tunas","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"51014",0.53071,0.0822337366953487,54.5,1248.78940746341,0.183733647886619,"Auxis thazard, A. rochei","Frigate and bullet tunas","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"51048",0.62616,0.462090180545529,1495,5166.88900362495,0.27355629970201,"Auxis thazard","Frigate tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"51078",0.6159,1.41340257635053,1134,1302.67767946474,0.18391865412175,"Auxis thazard, A. rochei","Frigate and bullet tunas","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"51139",1.3295,0.366739887454407,3425,7024.47848712235,0.479109274729784,"Auxis thazard, A. rochei","Frigate and bullet tunas","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"51182",0.58997,1.18729995115018,313,446.841971517969,0.24258000999918,"Auxis thazard, A. rochei","Frigate and bullet tunas","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"51209",0.52806,1.42997184116008,248250,328759.643108811,0.121731394944166,"Merluccius capensis,M.paradox.","Cape hakes","Cods, hakes, haddocks","Multinational",1000,0.477832709
"51267",0.66282,0.926379844318501,3,4.88580976289121,0.274713578293658,"Merluccius capensis,M.paradox.","Cape hakes","Cods, hakes, haddocks","Multinational",1000,0.477832709
"51292",1.9084,1.09722952170597,18812,8983.96555418782,0.107242873175086,"Auxis thazard, A. rochei","Frigate and bullet tunas","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"51360",0.92805,1.10878850095356,19104,18565.3961670566,0.379529847578889,"Auxis thazard, A. rochei","Frigate and bullet tunas","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"51411",1.1529,0.538549721209349,39809,64115.6166653081,0.489446775759069,"Eleginus gracilis","Saffron cod","Cods, hakes, haddocks","Multinational",1000,0.477832709
"51428",0.53424,0.597734279014611,7344,22997.8959052251,0.149748365428862,"Auxis thazard, A. rochei","Frigate and bullet tunas","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"51519",0.98555,0.645102253397591,158400,249142.579181264,0.371315970637553,"Auxis thazard, A. rochei","Frigate and bullet tunas","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"51562",1.2657,0.835807635438904,9832,9294.04466994398,0.240709434020288,"Sarda chiliensis","Eastern Pacific bonito","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"51608",0.47667,0.410133871624031,0.5,2.55756421562247,0.456185809505914,"Auxis thazard, A. rochei","Frigate and bullet tunas","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"51628",0.62771,1.23269904027777,94306,121877.410785284,0.175122326100284,"Merluccius gayi","South Pacific hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"51656",0.70633,1.17802108753634,30684,36876.6326337604,0.10718265260088,"Sarda chiliensis","Eastern Pacific bonito","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"51657",1.3386,1.23564592641473,34956,21133.764724268,0.509978229762789,"Auxis thazard, A. rochei","Frigate and bullet tunas","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"AFSC-ALPLAICBSAI-1972-2008-MELNYCHUK",2,0.18788805816036,19427,51698.3362067089,0.401083533976853,"Pleuronectes quadrituberculatus","Alaska plaice","Flounders, halibuts, soles","USA",1000,0.556295177
"AFSC-ARFLOUNDBSAI-1970-2008-STANTON",2,0.375884450732549,19403,25809.7933582862,0.415003456262327,"Reinhardtius stomias","Arrowtooth flounder","Flounders, halibuts, soles","USA",1000,0.556295177
"AFSC-ARFLOUNDGA-1958-2010-STANTON",2,0.456057314310731,27938,30629.922077036,0.450790031516626,"Atheresthes stomias","Arrowtooth flounder","Flounders, halibuts, soles","USA",1000,0.556295177
"AFSC-ATKABSAI-1976-2009-STANTON",1.714035088,0.366169578997478,58471,93161.946200366,0.363800425527105,"Pleurogrammus monopterygius","Atka mackerel","Miscellaneous coastal fishes","USA",1000,0.270055563
"AFSC-CABEZNCAL-1916-2005-STANTON",1.163873239,0.282181437306355,72.91,222,0.363075972402522,"Scorpaenichthys marmoratus","Cabezon","Miscellaneous coastal fishes","USA",1000,0.270055563
"AFSC-CABEZSCAL-1932-2005-STANTON",0.622770833,0.0171563495870065,12.8,1198,0.0852430871254094,"Scorpaenichthys marmoratus","Cabezon","Miscellaneous coastal fishes","USA",1000,0.270055563
"AFSC-FLSOLEBSAI-1977-2008-STANTON",1.832959738,44.6461608992611,21277,260,0.456699820921019,"Hippoglossoides elassodon","Flathead sole","Flounders, halibuts, soles","USA",1000,0.556295177
"AFSC-FLSOLEGA-1978-2010-Stachura",2,0.462175916266756,3778,4087.18830539348,0.474310957551927,"#N/A","#N/A","Flounders, halibuts, soles","USA",1000,0.556295177
"AFSC-GHALBSAI-1960-2009-STANTON",1.460237815,0.043684328401542,2541,39834.1368277971,0.511245567798144,"Reinhardtius hippoglossoides","Greenland halibut","Flounders, halibuts, soles","USA",1000,0.556295177
"AFSC-NRSOLEEBSAI-1971-2008-STANTON",2,13.4189781021898,36768,1370,0.437341382823697,"Lepidopsetta polyxystra","Northern rock sole","Flounders, halibuts, soles","USA",1000,0.556295177
"AFSC-PCODBSAI-1964-2008-MELNYCHUK",1.140911528,0.310629670773408,173603,489849.107527781,0.52995651751437,"Gadus macrocephalus","Pacific cod","Cods, hakes, haddocks","USA",1000,0.477832709
"AFSC-PCODGA-1964-2008-MELNYCHUK",0.933803132,0.886362497089321,51489,62208.2176862574,0.367858946332896,"Gadus macrocephalus","Pacific cod","Cods, hakes, haddocks","USA",1000,0.477832709
"AFSC-REXSOLEGA-1979-2008-STANTON",2,0.275362482109988,2852,5178.6285084052,0.527334965613439,"Glyptocephalus zachirus","Rex sole","Flounders, halibuts, soles","USA",1000,0.556295177
