Year,BvBmsy,FvFmsy,Catch,RAM
2012,0.961307549414675,1.45273752671431,408,FALSE
2012,0.385756311625657,6.10630585713937,88,FALSE
2012,0.261059506502479,2.08969272185622,7,FALSE
2012,0.205953967637582,3.90961615457916,64,FALSE
2012,0.291588511834758,51.4754756322436,6,FALSE
2012,1.14810534019559,55.9385466905247,25,FALSE
2012,0.562533050625425,2.30397129606551,198998,FALSE
2012,0.234040318883186,1.3093943274455,556,FALSE
2012,1.26026855010766,2.56883347607056,13390,FALSE
2012,0.328270003961486,1.65248951785248,280,FALSE
2012,0.286784280803686,0.513744070446078,36,FALSE
2012,0.4288312313301,10.2567766763275,36045,FALSE
2012,0.383764960652079,4.64370845876386,8,FALSE
2012,0.548859077203466,3.09248202566299,29,FALSE
2012,0.432024398491548,9.87324368975489,514,FALSE
2012,0.591890680795887,2.21035653908798,327074,FALSE
2012,0.220027178685292,0.509773871340552,21,FALSE
2012,0.334476006255312,7.03455882317769,408,FALSE
2012,0.234250935726991,10.9367410291808,63,FALSE
2012,0.780531786872578,10.8870464411358,921,FALSE
2012,1.15441186389022,2.49847365528118,57,FALSE
2012,0.833064050149262,1.73373481132215,4445,FALSE
2012,1.34550400427566,3.44088362258328,15,FALSE
2012,1.09323177889165,18.1586435215423,148,FALSE
2012,0.881544595205402,1.14248224797302,358,FALSE
2012,0.537554433588877,0.152865165200336,176,FALSE
2012,1.03306123345684,4.34413674486018,65,FALSE
2012,1.09963462250431,2.25678996088204,5429,FALSE
2012,0.410368252033926,1.59723475991525,868,FALSE
2012,0.103579688373486,22.5538764432054,867,FALSE
2012,0.423349605251394,2.30797116370254,364,FALSE
2012,0.332514528523525,1.03096379500944,183,FALSE
2012,0.340224450001307,1.48630082725527,94,FALSE
2012,0.468615497462521,1.15805255805306,793,FALSE
2012,0.935549373680285,2.35309665352297,32,FALSE
2012,0.52365986258477,3.02070863979857,444,FALSE
2012,0.745279689265953,1.98219588292393,3020,FALSE
2012,0.936528354925486,1.83899870953982,1899,FALSE
2012,0.528832784976565,2.55742407534441,1225,FALSE
2012,0.981614113470946,2.20364448871758,693,FALSE
2012,1.20317908673007,1.28560199108985,1757,FALSE
2012,0.269872452098706,3.17359684185065,4303,FALSE
2012,0.250176531354809,8.88043192087921,26247,FALSE
2012,0.570539018365668,2.54877872136755,991,FALSE
2012,0.230973919497921,0.789634446363335,641,FALSE
2012,1.12807386783711,2.19846998797091,1766,FALSE
2012,0.395692289288264,10.5903197374464,376,FALSE
2012,0.554578730475892,2.79647591475078,1355,FALSE
2012,0.907076540515569,5.56497430595891,1568,FALSE
2012,0.142753582725976,0.00933392074601728,14,FALSE
2012,0.392406451380092,8.86296684021413,150,FALSE
2012,0.860964337818283,1.48149780859963,10107,FALSE
2012,0.481968778147159,4.7062667352704,303,FALSE
2012,0.252587712676904,1.71112504241157,54,FALSE
2012,0.579268910152229,2.57158383922241,96,FALSE
2012,0.385242890491795,1.35106400067595,1524,FALSE
2012,0.299530189329583,6.83014785390379,704785,FALSE
2012,1.05133168354894,1.431638499688,460961,FALSE
2012,0.305812319471684,0.378072306844207,388,FALSE
2012,0.415327573844274,1.31829838991421,233,FALSE
2012,0.328478027400855,2.18518785196133,10756,FALSE
2012,0.347291352657095,0.361971855340315,125,FALSE
2012,0.342238427393667,1.78782832004771,68901,FALSE
2012,0.5191718764376,0.935849083158672,26263,FALSE
2012,0.34292525875516,0.162836737855974,375,FALSE
2012,0.358277497435061,2.52081418479609,398,FALSE
2012,1.6320341626259,0.5989081841515,9497,FALSE
2012,0.906158527436317,1.65190612673039,12647,FALSE
2012,0.434297755710764,1.43379763921846,434,FALSE
2012,0.966077943169248,2.22836105510281,8383,FALSE
2012,1.48170742524588,0.927145752192976,66348,FALSE
2012,0.802838355337,1.40081192166366,37330,FALSE
2012,1.22661595289314,1.71129215794787,19816,FALSE
2012,1.16091941243623,1.46571615212292,45937,FALSE
2012,0.104870311965034,0.815866955105322,17,FALSE
2012,1.1832458532816,6.96648560196606,2109,FALSE
2012,0.361406449503396,6.59402499594863,2416,FALSE
2012,0.771802822731657,3.29481126291507,5576,FALSE
2012,1.6094244412673,0.750397578786665,96981,FALSE
2012,1.49406790489121,1.0337009911739,66786,FALSE
2012,0.486318159360435,4.81300131244198,41,FALSE
2012,0.656025021477435,2.25391942874351,197,FALSE
2012,1.03126362413491,1.73032401009541,1329,FALSE
2012,1.66961223432262,0.801326541657888,20718,FALSE
2012,1.89101198168551,0.676038061926907,16952,FALSE
2012,1.95609287193261,0.477658188809858,78951,FALSE
2012,1.95822653570386,0.543332830500585,118738,FALSE
2012,1.8731795661217,0.487261858109743,79755,FALSE
2012,1.31240444871104,1.06382201545189,501,FALSE
2012,1.13094650467071,1.61383722211074,6775,FALSE
2012,0.597189596268237,3.34994401476641,2138,FALSE
2012,1.8575798043473,0.364188483975727,29,FALSE
2012,0.713179496760922,1.63725792675728,65,FALSE
2012,1.11179180552997,0.723193998823776,326,FALSE
2012,0.636040481412908,0.141030972371288,7,FALSE
2012,0.682000987472127,3.44535084716494,40343,FALSE
2012,0.726412297986392,0.692121433109363,26,FALSE
2012,1.34950231156913,0.875287089223718,5527,FALSE
2012,1.56955218584315,1.09017374321897,59,FALSE
2012,0.654648716688545,1.37731899945885,4,FALSE
2012,1.91043027332103,0.544885106687648,205603,FALSE
2012,1.0971495836554,2.53237353090816,927,FALSE
2012,0.633785981636242,1.34319441851415,23955,FALSE
2012,0.860392672818802,1.01157823148467,729,FALSE
2012,0.625468679849821,1.52131092212511,549,FALSE
2012,0.869900012344698,0.667276066915792,31,FALSE
2012,0.985479870853347,2.38505704475432,100,FALSE
2012,0.457413353809131,5.26850334048376,145,FALSE
2012,1.22802892451828,0.983746207425497,5789,FALSE
2012,1.3129014919502,1.12132527687588,5233,FALSE
2012,1.54729544692624,0.683518268396836,9332,FALSE
2012,0.667690271507977,1.6169071844388,874,FALSE
2012,1.63675221263217,0.898911993653333,67238,FALSE
2012,2.08239623758338,0.28348725514411,17119,FALSE
2012,1.95546962512456,0.320563040082196,67213,FALSE
2012,1.97893642005822,0.373836624381179,46729,FALSE
2012,0.686500958125753,0.454361844989668,20,FALSE
2012,2.08980917652972,0.595075745927363,899,FALSE
2012,2.14826399923805,0.247543997086935,36987,FALSE
2012,0.810390253418434,16.2202005941759,14,FALSE
2012,1.87058509198088,1.11671783660306,3615,FALSE
2012,1.91924678126268,0.655655284258748,214853,FALSE
2012,1.44360487409856,0.830642870059351,8147,FALSE
2012,0.446571242597382,0.247310962052175,56,FALSE
2012,1.53655133554182,0.589202096347288,690,FALSE
2012,0.721039021020577,1.48004941201936,4268,FALSE
2012,0.662768282738834,0.0947673884149419,2,FALSE
2012,0.781918317897717,0.734155787918809,1464,FALSE
2012,1.21350357441572,0.941761361070277,8683,FALSE
2012,0.665888192538755,0.259746183933019,17,FALSE
2012,0.987056205349294,1.54658574439853,7398,FALSE
2012,0.962775393386651,1.71573328834533,7257,FALSE
2012,0.662312018090693,2.14290014036981,656,FALSE
2012,0.816480340613078,2.70539773367747,968,FALSE
2012,1.62734774254968,1.05004238253572,5245,FALSE
2012,1.65907353720599,0.557434983881931,181533,FALSE
2012,1.43292792147441,1.22163548732741,452,FALSE
2012,1.56867051847295,1.28143411540386,52447,FALSE
2012,1.05039061903701,1.33701848606768,1808,FALSE
2012,1.25396831173968,0.938844758025181,136391,FALSE
2012,2.05215064452311,0.338545725191414,128626,FALSE
2012,1.34888033694531,1.30864611932106,3070,FALSE
2012,1.18916266977798,0.714806489289716,78702,FALSE
2012,1.64618929230087,0.492130302937383,9629,FALSE
2012,1.09669413871757,1.2950212037182,9,FALSE
2012,1.14053192448753,1.04467354981257,823,FALSE
2012,0.828944458952612,1.12198495584486,1905,FALSE
2012,0.880896705932581,0.675349642238553,314,FALSE
2012,0.672052115282757,0.447525201432186,101,FALSE
2012,1.75812347554395,0.449626667118831,7921,FALSE
2012,0.661311352946812,1.59467236961963,1472,FALSE
2012,0.899000054175215,5.01937662147546,31,FALSE
2012,0.697555542793941,0.139089121957686,85,FALSE
2012,1.24692205677369,0.591627216970997,2833,FALSE
2012,0.87120987347561,0.802983199321877,3321,FALSE
2012,1.28137803289425,1.83858499824921,452,FALSE
2012,0.81756547285965,2.78855181849878,1625,FALSE
2012,0.587548967738782,0.803504213081846,11,FALSE
2012,0.764654362310987,3.5998884774254,8,FALSE
2012,0.288464482069239,1.55250981759705,405,FALSE
2012,0.504836330768486,1.86731778741156,124,FALSE
2012,0.877341438168698,1.10997002227466,353,FALSE
2012,1.66791666473475,1.00051520880669,4829,FALSE
2012,1.25554748847729,1.09954616262599,581,FALSE
2012,0.698090564689832,0.43667669303795,457,FALSE
2012,1.10832942768256,3.89960722532952,213,FALSE
2012,0.527628295672148,0.103965075234442,39,FALSE
2012,0.929598933258042,1.1055221824715,15,FALSE
2012,0.490873902148982,0.162034210856517,5,FALSE
2012,0.679650294631661,3.12173707317951,1904,FALSE
2012,0.694483316127604,0.709286932435471,8890,FALSE
2012,0.663717358157412,0.840133320452216,1582,FALSE
2012,1.91501547142957,0.319746125842626,37863,FALSE
2012,0.769895152518088,1.13458390695393,1278,FALSE
2012,0.765655907115223,1.15043091091239,87381,FALSE
2012,0.812537897456401,1.09830814107922,29675,FALSE
2012,0.987859814876662,1.25562692211548,9,FALSE
2012,1.50045299207735,1.1085151640953,3652,FALSE
2012,0.439037538135059,0.542283660403735,13,FALSE
2012,1.67260678307477,0.584468704535074,10573,FALSE
2012,0.642661758012264,0.381199863813612,1151,FALSE
2012,1.01994852605464,2.01948748068784,3,FALSE
2012,0.747687179142595,3.44850213594814,8,FALSE
2012,1.46374029301857,0.791655511759143,78,FALSE
2012,0.625541312322251,2.5708448489622,250,FALSE
2012,0.268405182529653,0.769397264908598,10,FALSE
2012,0.324477166769043,12.7360616577258,6,FALSE
2012,0.602114106718254,0.0428705474874864,4,FALSE
2012,0.78785317412856,1.54417037358545,37,FALSE
2012,1.95051701533901,0.394241480379721,6,FALSE
2012,1.35606241158048,4.46190168674863,1100,FALSE
2012,0.5911083321371,1.24702578994388,4063,FALSE
2012,0.488183557283327,30.9291713717886,553,FALSE
2012,0.829008776145245,1.40414494443528,25420,FALSE
2012,0.699298929869461,1.98534398031966,42995,FALSE
2012,0.547408518128492,2.49973743117183,7993,FALSE
2012,1.02093137905059,3.47852882796596,3512,FALSE
2012,0.674584823177981,1.82408429212436,2188,FALSE
2012,0.808174885081248,1.21780053887781,8370,FALSE
2012,0.830074953045971,1.14440825030251,11531,FALSE
2012,0.916401743315513,2.24938230232152,18,FALSE
2012,0.381438277249867,0.443786422477823,276,FALSE
2012,0.39675779094852,0.00539120676326527,54,FALSE
2012,1.15959352818305,2.28358325046125,17,FALSE
2012,0.679486335432031,27.1042351677253,1294,FALSE
2012,0.398382802572781,0.478511323257566,704,FALSE
2012,0.516279304189974,0.574906242912699,546,FALSE
2012,0.315767594653228,0.0139445049872216,130,FALSE
2012,0.377264898397665,0.613096241311664,17203,FALSE
2012,0.361689541873806,0.30608090297324,1117,FALSE
2012,0.491329430688524,0.459453333877177,1826,FALSE
2012,0.354165119876,0.243192026427458,14,FALSE
2012,0.489561004069427,1.42760122756498,6,FALSE
2012,0.4686622258207,0.20748961968797,130,FALSE
2012,0.669790825467234,5.92567520403632,2560,FALSE
2012,0.462900887818925,0.600974877902264,9960,FALSE
2012,0.729682674812607,1.55391931130406,7745,FALSE
2012,1.09329533691408,2.08912769267147,893,FALSE
2012,0.739348186845377,1.75051924388152,2180,FALSE
2012,0.498250832260382,2.75750425457865,16273,FALSE
2012,0.367133375609548,1.64358771916211,60084,FALSE
2012,0.370790992312138,0.150719324955512,1609,FALSE
2012,0.741259188088874,2.50500365501268,8553,FALSE
2012,1.16907623731549,2.58999129868535,6726,FALSE
2012,1.30569429825634,4.39682565899506,18,FALSE
2012,0.489287736103823,2.45391215530609,2027,FALSE
2012,0.897349394941051,2.60203679237428,3143,FALSE
2012,1.38759650147332,1.48106670778235,136,FALSE
2012,1.06709252819541,1.16211066630797,16675,FALSE
2012,0.493149808300896,1.17673262042538,768,FALSE
2012,0.276323326701584,0.244903226260625,9574,FALSE
2012,0.569525271742074,1.25491822420937,46913,FALSE
2012,0.16154307677371,3.28888974822999,6144,FALSE
2012,0.169031687052047,1.13457533334054,101026,FALSE
2012,0.443535605318261,6.70419278439748,140900,FALSE
2012,0.856617462800662,1.67498964084182,31489,FALSE
2012,0.44188285698902,1.73745734427611,155292,FALSE
2012,0.662595116871734,4.44048057139595,2150,FALSE
2012,0.363130869967405,0.866730683950639,4664,FALSE
2012,0.602921103385342,1.45521920280466,5474,FALSE
2012,0.533190333885876,1.22488267147495,634,FALSE
2012,1.33503373337942,1.26364113676625,2574,FALSE
2012,0.808512171279161,1.17665837927035,20663,FALSE
2012,0.869708546711723,0.913630005364421,954,FALSE
2012,0.620721083294686,0.547571022844961,3058,FALSE
2012,0.793024586621034,1.34570078147624,400,FALSE
2012,0.482710903025957,0.875384721956162,162,FALSE
2012,1.40534594619396,1.16338210025176,405,FALSE
2012,0.56404669432074,1.1689443310764,17,FALSE
2012,0.90454406891887,8.09704347629898,5,FALSE
2012,0.865574950234308,6.08488438365595,55,FALSE
2012,1.87483147251316,0.970733996716744,2596,FALSE
2012,0.981763829952076,4.17667442728097,2829,FALSE
2012,0.36174026009826,1.84175715918759,1114,FALSE
2012,0.302349673226557,2.66488671118544,10,FALSE
2012,0.349270604004655,3.98208927880029,4,FALSE
2012,0.349270604004655,3.98208927880029,40,FALSE
2012,0.349270604004655,3.98208927880029,867,FALSE
2012,0.349270604004655,3.98208927880029,206,FALSE
2012,0.349270604004655,3.98208927880029,11,FALSE
2012,0.349270604004655,3.98208927880029,267,FALSE
2012,0.349270604004655,3.98208927880029,729,FALSE
2012,0.349270604004655,3.98208927880029,419,FALSE
2012,0.349270604004655,3.98208927880029,1277,FALSE
2012,0.349270604004655,3.98208927880029,729,FALSE
2012,0.349270604004655,3.98208927880029,1615,FALSE
2012,0.349270604004655,3.98208927880029,618,FALSE
2012,0.668658859118377,0.678962085423645,12,FALSE
2012,0.668658859118377,0.678962085423645,8,FALSE
2012,0.668658859118377,0.678962085423645,7,FALSE
2012,0.668658859118377,0.678962085423645,23,FALSE
2012,0.668658859118377,0.678962085423645,2,FALSE
2012,0.668658859118377,0.678962085423645,205,FALSE
2012,0.668658859118377,0.678962085423645,1,FALSE
2012,0.668658859118377,0.678962085423645,261,FALSE
2012,0.668658859118377,0.678962085423645,4,FALSE
2012,0.668658859118377,0.678962085423645,13,FALSE
2012,0.668658859118377,0.678962085423645,252,FALSE
2012,0.668658859118377,0.678962085423645,48,FALSE
2012,0.668658859118377,0.678962085423645,1,FALSE
2012,0.668658859118377,0.678962085423645,903,FALSE
2012,0.668658859118377,0.678962085423645,7,FALSE
2012,0.668658859118377,0.678962085423645,4,FALSE
2012,0.686083290270353,1.06,54,FALSE
2012,0.686083290270353,1.06,358,FALSE
2012,0.686083290270353,1.06,173,FALSE
2012,0.686083290270353,1.06,452,FALSE
2012,0.600237537959694,1.44219147713669,3590,FALSE
2012,0.600237537959694,1.44219147713669,6245,FALSE
2012,0.600237537959694,1.44219147713669,4874,FALSE
2012,0.600237537959694,1.44219147713669,956,FALSE
2012,0.600237537959694,1.44219147713669,31208,FALSE
2012,0.600237537959694,1.44219147713669,111563,FALSE
2012,0.600237537959694,1.44219147713669,1096,FALSE
2012,0.600237537959694,1.44219147713669,1000,FALSE
2012,0.600237537959694,1.44219147713669,46786,FALSE
2012,0.600237537959694,1.44219147713669,67546,FALSE
2012,0.600237537959694,1.44219147713669,46,FALSE
2012,0.512636787217635,2.37832507006161,6863,FALSE
2012,0.512636787217635,2.37832507006161,19395,FALSE
2012,0.512636787217635,2.37832507006161,1815,FALSE
2012,0.512636787217635,2.37832507006161,2,FALSE
2012,0.512636787217635,2.37832507006161,231,FALSE
2012,0.512636787217635,2.37832507006161,344,FALSE
2012,0.512636787217635,2.37832507006161,65,FALSE
2012,0.512636787217635,2.37832507006161,3033,FALSE
2012,0.512636787217635,2.37832507006161,41,FALSE
2012,0.512636787217635,2.37832507006161,3,FALSE
2012,0.512636787217635,2.37832507006161,248,FALSE
2012,0.512636787217635,2.37832507006161,53,FALSE
2012,0.512636787217635,2.37832507006161,39,FALSE
2012,0.512636787217635,2.37832507006161,165,FALSE
2012,0.512636787217635,2.37832507006161,3154,FALSE
2012,0.512636787217635,2.37832507006161,13199,FALSE
2012,0.512636787217635,2.37832507006161,24,FALSE
2012,0.512636787217635,2.37832507006161,8,FALSE
2012,0.512636787217635,2.37832507006161,1115,FALSE
2012,0.512636787217635,2.37832507006161,89,FALSE
2012,0.512636787217635,2.37832507006161,377071,FALSE
2012,0.512636787217635,2.37832507006161,3460,FALSE
2012,0.512636787217635,2.37832507006161,198,FALSE
2012,0.512636787217635,2.37832507006161,270,FALSE
2012,0.512636787217635,2.37832507006161,28,FALSE
2012,0.512636787217635,2.37832507006161,30,FALSE
2012,0.512636787217635,2.37832507006161,56337,FALSE
2012,0.512636787217635,2.37832507006161,221147,FALSE
2012,0.512636787217635,2.37832507006161,16925,FALSE
2012,0.512636787217635,2.37832507006161,60784,FALSE
2012,0.512636787217635,2.37832507006161,5887,FALSE
2012,0.512636787217635,2.37832507006161,84,FALSE
2012,0.512636787217635,2.37832507006161,8787,FALSE
2012,0.512636787217635,2.37832507006161,1625,FALSE
2012,0.512636787217635,2.37832507006161,303,FALSE
2012,0.512636787217635,2.37832507006161,14374,FALSE
2012,0.512636787217635,2.37832507006161,2491,FALSE
2012,0.512636787217635,2.37832507006161,60,FALSE
2012,0.512636787217635,2.37832507006161,25024,FALSE
2012,0.512636787217635,2.37832507006161,13248,FALSE
2012,0.512636787217635,2.37832507006161,6,FALSE
2012,0.512636787217635,2.37832507006161,2993,FALSE
2012,0.512636787217635,2.37832507006161,7,FALSE
2012,0.512636787217635,2.37832507006161,9246,FALSE
2012,0.781346111483319,9.35234172705868,8962,FALSE
2012,0.781346111483319,9.35234172705868,1826,FALSE
2012,0.781346111483319,9.35234172705868,3161,FALSE
2012,0.781346111483319,9.35234172705868,4000,FALSE
2012,0.781346111483319,9.35234172705868,140,FALSE
2012,0.781346111483319,9.35234172705868,3,FALSE
2012,0.781346111483319,9.35234172705868,1,FALSE
2012,0.781346111483319,9.35234172705868,1,FALSE
2012,0.781346111483319,9.35234172705868,4144,FALSE
2012,0.781346111483319,9.35234172705868,6380,FALSE
2012,0.781346111483319,9.35234172705868,2,FALSE
2012,0.781346111483319,9.35234172705868,2958,FALSE
2012,0.781346111483319,9.35234172705868,2077,FALSE
2012,0.781346111483319,9.35234172705868,281,FALSE
2012,0.781346111483319,9.35234172705868,2143,FALSE
2012,0.781346111483319,9.35234172705868,20,FALSE
2012,0.781346111483319,9.35234172705868,800,FALSE
2012,0.781346111483319,9.35234172705868,8,FALSE
2012,0.781346111483319,9.35234172705868,6297,FALSE
2012,0.781346111483319,9.35234172705868,33924,FALSE
2012,0.781346111483319,9.35234172705868,8,FALSE
2012,0.781346111483319,9.35234172705868,602,FALSE
2012,0.781346111483319,9.35234172705868,135,FALSE
2012,0.781346111483319,9.35234172705868,348,FALSE
2012,0.781346111483319,9.35234172705868,70,FALSE
2012,0.781346111483319,9.35234172705868,1342,FALSE
2012,0.781346111483319,9.35234172705868,1834,FALSE
2012,0.781346111483319,9.35234172705868,1,FALSE
2012,0.550503478561479,3.42099372746018,3947,FALSE
2012,0.550503478561479,3.42099372746018,13950,FALSE
2012,0.550503478561479,3.42099372746018,10,FALSE
2012,0.550503478561479,3.42099372746018,10,FALSE
2012,0.550503478561479,3.42099372746018,600,FALSE
2012,0.550503478561479,3.42099372746018,475,FALSE
2012,0.550503478561479,3.42099372746018,12,FALSE
2012,0.550503478561479,3.42099372746018,1,FALSE
2012,0.550503478561479,3.42099372746018,3,FALSE
2012,0.550503478561479,3.42099372746018,1036,FALSE
2012,0.550503478561479,3.42099372746018,808,FALSE
2012,0.550503478561479,3.42099372746018,10,FALSE
2012,0.550503478561479,3.42099372746018,5,FALSE
2012,0.550503478561479,3.42099372746018,90,FALSE
2012,0.550503478561479,3.42099372746018,1,FALSE
2012,0.550503478561479,3.42099372746018,83,FALSE
2012,0.550503478561479,3.42099372746018,13,FALSE
2012,0.550503478561479,3.42099372746018,18,FALSE
2012,0.550503478561479,3.42099372746018,498,FALSE
2012,0.550503478561479,3.42099372746018,1597,FALSE
2012,0.550503478561479,3.42099372746018,6,FALSE
2012,0.550503478561479,3.42099372746018,379,FALSE
2012,0.550503478561479,3.42099372746018,312,FALSE
2012,0.550503478561479,3.42099372746018,32,FALSE
2012,0.550503478561479,3.42099372746018,35,FALSE
2012,0.550503478561479,3.42099372746018,535,FALSE
2012,0.550503478561479,3.42099372746018,97074,FALSE
2012,0.550503478561479,3.42099372746018,104,FALSE
2012,0.550503478561479,3.42099372746018,50,FALSE
2012,0.550503478561479,3.42099372746018,1,FALSE
2012,0.550503478561479,3.42099372746018,191,FALSE
2012,0.550503478561479,3.42099372746018,688,FALSE
2012,0.550503478561479,3.42099372746018,2828,FALSE
2012,0.550503478561479,3.42099372746018,549,FALSE
2012,0.550503478561479,3.42099372746018,7,FALSE
2012,0.550503478561479,3.42099372746018,600,FALSE
2012,0.550503478561479,3.42099372746018,10,FALSE
2012,0.550503478561479,3.42099372746018,32,FALSE
2012,0.550503478561479,3.42099372746018,11,FALSE
2012,0.550503478561479,3.42099372746018,189,FALSE
2012,0.550503478561479,3.42099372746018,813,FALSE
2012,0.550503478561479,3.42099372746018,132,FALSE
2012,0.550503478561479,3.42099372746018,2,FALSE
2012,0.550503478561479,3.42099372746018,31,FALSE
2012,0.550503478561479,3.42099372746018,69,FALSE
2012,0.550503478561479,3.42099372746018,162,FALSE
2012,0.550503478561479,3.42099372746018,150,FALSE
2012,0.550503478561479,3.42099372746018,80,FALSE
2012,0.550503478561479,3.42099372746018,1475,FALSE
2012,0.550503478561479,3.42099372746018,10367,FALSE
2012,0.550503478561479,3.42099372746018,12,FALSE
2012,0.550503478561479,3.42099372746018,61,FALSE
2012,0.92842635086011,0.699861924294486,10878,FALSE
2012,0.92842635086011,0.699861924294486,15249,FALSE
2012,0.92842635086011,0.699861924294486,71,FALSE
2012,0.92842635086011,0.699861924294486,2464,FALSE
2012,0.92842635086011,0.699861924294486,1500,FALSE
2012,0.92842635086011,0.699861924294486,15336,FALSE
2012,0.92842635086011,0.699861924294486,56,FALSE
2012,0.92842635086011,0.699861924294486,26435,FALSE
2012,0.92842635086011,0.699861924294486,82463,FALSE
2012,0.92842635086011,0.699861924294486,27071,FALSE
2012,0.92842635086011,0.699861924294486,37203,FALSE
2012,0.92842635086011,0.699861924294486,1683,FALSE
2012,0.92842635086011,0.699861924294486,63,FALSE
2012,0.92842635086011,0.699861924294486,18,FALSE
2012,0.92842635086011,0.699861924294486,34,FALSE
2012,0.92842635086011,0.699861924294486,1923,FALSE
2012,0.92842635086011,0.699861924294486,1537,FALSE
2012,0.534763633124097,4.45180035686819,3151,FALSE
2012,0.534763633124097,4.45180035686819,8155,FALSE
2012,0.534763633124097,4.45180035686819,13,FALSE
2012,0.534763633124097,4.45180035686819,18638,FALSE
2012,0.534763633124097,4.45180035686819,1,FALSE
2012,0.534763633124097,4.45180035686819,13826,FALSE
2012,0.534763633124097,4.45180035686819,2631,FALSE
2012,0.534763633124097,4.45180035686819,4,FALSE
2012,0.534763633124097,4.45180035686819,12,FALSE
2012,0.534763633124097,4.45180035686819,1,FALSE
2012,0.534763633124097,4.45180035686819,19233,FALSE
2012,0.534763633124097,4.45180035686819,442,FALSE
2012,0.534763633124097,4.45180035686819,26,FALSE
2012,0.534763633124097,4.45180035686819,57,FALSE
2012,0.534763633124097,4.45180035686819,3116,FALSE
2012,0.534763633124097,4.45180035686819,15,FALSE
2012,0.534763633124097,4.45180035686819,43,FALSE
2012,0.534763633124097,4.45180035686819,1534,FALSE
2012,0.534763633124097,4.45180035686819,4,FALSE
2012,0.534763633124097,4.45180035686819,168,FALSE
2012,0.534763633124097,4.45180035686819,245,FALSE
2012,0.534763633124097,4.45180035686819,60,FALSE
2012,0.534763633124097,4.45180035686819,306,FALSE
2012,0.534763633124097,4.45180035686819,2557,FALSE
2012,0.534763633124097,4.45180035686819,3044,FALSE
2012,0.534763633124097,4.45180035686819,1,FALSE
2012,0.534763633124097,4.45180035686819,2930,FALSE
2012,0.534763633124097,4.45180035686819,4010,FALSE
2012,0.534763633124097,4.45180035686819,133,FALSE
2012,0.534763633124097,4.45180035686819,610,FALSE
2012,0.534763633124097,4.45180035686819,181,FALSE
2012,0.534763633124097,4.45180035686819,453,FALSE
2012,0.534763633124097,4.45180035686819,925,FALSE
2012,0.534763633124097,4.45180035686819,11,FALSE
2012,0.534763633124097,4.45180035686819,270,FALSE
2012,0.534763633124097,4.45180035686819,450,FALSE
2012,0.534763633124097,4.45180035686819,1497,FALSE
2012,0.534763633124097,4.45180035686819,86,FALSE
2012,0.534763633124097,4.45180035686819,80,FALSE
2012,0.534763633124097,4.45180035686819,12,FALSE
2012,0.534763633124097,4.45180035686819,73,FALSE
2012,0.534763633124097,4.45180035686819,10,FALSE
2012,0.534763633124097,4.45180035686819,94,FALSE
2012,0.534763633124097,4.45180035686819,226,FALSE
2012,0.534763633124097,4.45180035686819,4,FALSE
2012,0.534763633124097,4.45180035686819,21,FALSE
2012,0.534763633124097,4.45180035686819,296,FALSE
2012,0.534763633124097,4.45180035686819,236,FALSE
2012,0.534763633124097,4.45180035686819,3619,FALSE
2012,0.534763633124097,4.45180035686819,93,FALSE
2012,0.534763633124097,4.45180035686819,500,FALSE
2012,0.534763633124097,4.45180035686819,578,FALSE
2012,0.534763633124097,4.45180035686819,40,FALSE
2012,0.534763633124097,4.45180035686819,440,FALSE
2012,0.534763633124097,4.45180035686819,265,FALSE
2012,0.534763633124097,4.45180035686819,85,FALSE
2012,0.534763633124097,4.45180035686819,4,FALSE
2012,0.534763633124097,4.45180035686819,5046,FALSE
2012,0.534763633124097,4.45180035686819,1500,FALSE
2012,0.534763633124097,4.45180035686819,32929,FALSE
2012,0.534763633124097,4.45180035686819,11027,FALSE
2012,0.534763633124097,4.45180035686819,414,FALSE
2012,0.534763633124097,4.45180035686819,2266,FALSE
2012,0.534763633124097,4.45180035686819,1739,FALSE
2012,0.534763633124097,4.45180035686819,13763,FALSE
2012,0.534763633124097,4.45180035686819,29921,FALSE
2012,0.534763633124097,4.45180035686819,634,FALSE
2012,0.534763633124097,4.45180035686819,29,FALSE
2012,0.534763633124097,4.45180035686819,46,FALSE
2012,0.534763633124097,4.45180035686819,4874,FALSE
2012,0.534763633124097,4.45180035686819,292,FALSE
2012,0.534763633124097,4.45180035686819,345,FALSE
2012,0.534763633124097,4.45180035686819,22,FALSE
2012,0.534763633124097,4.45180035686819,50,FALSE
2012,0.534763633124097,4.45180035686819,360,FALSE
2012,0.534763633124097,4.45180035686819,26,FALSE
2012,0.534763633124097,4.45180035686819,7,FALSE
2012,0.534763633124097,4.45180035686819,1726,FALSE
2012,0.534763633124097,4.45180035686819,2261,FALSE
2012,0.534763633124097,4.45180035686819,6737,FALSE
2012,0.534763633124097,4.45180035686819,12,FALSE
2012,0.534763633124097,4.45180035686819,144,FALSE
2012,0.534763633124097,4.45180035686819,2962,FALSE
2012,0.534763633124097,4.45180035686819,1271,FALSE
2012,0.534763633124097,4.45180035686819,9,FALSE
2012,0.534763633124097,4.45180035686819,47,FALSE
2012,0.534763633124097,4.45180035686819,43,FALSE
2012,0.534763633124097,4.45180035686819,200,FALSE
2012,0.534763633124097,4.45180035686819,76,FALSE
2012,0.534763633124097,4.45180035686819,887,FALSE
